period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
57,3034974,259901,51587541,10832352,18,19524,24515,7775782,92649,1881,206992,4152,3.32,99148
58,3127948,262887,52332729,11025785,18,19524,24515,7973677,94416,1881,206992,4152,13.30,99148
59,3178926,266111,53178280,11135196,18,19524,24515,8092128,96101,1881,206992,4152,7.61,99148
60,3203412,269257,52605529,11187108,18,19524,24515,8154478,97610,1881,206992,4152,3.31,99148
61,3309590,272563,54812692,11401639,18,19524,24515,8371742,98943,1881,206992,4152,15.31,99148
62,3311102,275784,55784201,11410158,18,19524,24515,8395369,100893,1881,206992,4152,0.19,99148
63,3434958,278917,56451107,11658941,18,19524,24515,8648163,102249,1881,206992,4152,17.74,99148
64,3490092,282132,57288480,11773496,18,19524,24515,8770454,103746,1881,206992,4152,7.91,99148
65,3501279,285289,58233140,11803658,18,19524,24515,8815389,105475,1881,206992,4152,2.00,99148
66,3562890,288432,59061434,11928134,18,19524,24515,8948053,107058,1881,206992,4152,8.65,99148
67,3651603,291570,59815561,12113040,18,19524,24515,9137630,108306,1881,206992,4152,13.23,99148
68,3705100,295038,59432394,12222458,18,19524,24515,9255785,110054,1881,206992,4152,7.58,99148
69,3737776,297893,61555529,12297873,18,19524,24515,9342356,111637,1881,206992,4152,5.16,99148
70,3827573,301361,62310797,12477388,18,19524,24515,9527966,113114,1881,206992,4152,13.02,99148
71,3831190,304250,63278216,12495960,18,19524,24515,9559568,114857,1881,206992,4152,0.60,99148
72,3916099,307379,64051886,12664316,18,19524,24515,9732882,116175,1881,206992,4152,11.91,99148
73,3999461,310443,64814465,12838175,18,19524,24515,9916687,117742,1881,206992,4152,12.33,99148
74,4060580,313671,65640952,12960379,18,19524,24515,10049128,119232,1881,206992,4152,8.63,99148
75,4115184,317027,66482348,13072841,18,19524,24515,10172200,120886,1881,206992,4152,7.94,99148
76,4171301,319612,67311375,13192929,18,19524,24515,10301479,122329,1881,206992,4152,8.24,99148
77,4230009,322742,68136989,13315680,18,19524,24515,10436619,124075,1881,206992,4152,8.63,99148
78,4281754,325877,68985178,13423547,18,19524,24515,10554771,125743,1881,206992,4152,7.55,99148
79,4337605,329023,69817488,13540821,18,19524,24515,10683885,127293,1881,206992,4152,8.15,99148
80,4401119,332137,70639779,13668272,18,19524,24515,10820842,128821,1881,206992,4152,9.10,99148
81,4453348,335282,71489907,13776500,18,19524,24515,10938269,130355,1881,206992,4152,7.55,99148
82,4513233,338422,72313850,13900778,18,19524,24515,11074045,132187,1881,206992,4152,8.63,99148
83,4572906,341557,73137766,14024146,18,19524,24515,11208818,133805,1881,206992,4152,8.63,99148
84,4628017,344693,73975683,14141274,18,19524,24515,11334571,135292,1881,206992,4152,8.11,99148
85,4682278,347864,74816131,14256075,18,19524,24515,11460048,136933,1881,206992,4152,8.07,99148
86,4735152,351004,75666271,14363431,18,19524,24515,11576989,138496,1881,206992,4152,7.55,99148
87,4799130,354144,76477585,14497150,18,19524,24515,11721717,140107,1881,206992,4152,9.43,99148
88,4853460,356742,77320772,14611952,18,19524,24515,11846554,141749,1881,206992,4152,7.82,99148
89,4910285,360070,78155014,14729360,18,19524,24515,11976041,143384,1881,206992,4152,8.57,99148
90,4968831,362732,78988221,14852189,18,19524,24515,12106861,145008,1881,206992,4152,8.40,99148
91,5022564,365706,79831920,14965002,18,19524,24515,12230238,146768,1881,206992,4152,7.83,99148
92,5074395,368673,80676694,15072914,18,19524,24515,12350284,148161,1881,206992,4152,7.55,99148
93,5136685,371974,81497300,15199594,18,19524,24515,12488833,149723,1881,206992,4152,8.94,99148
94,5192911,374936,81911552,15314703,18,19524,24515,12614224,151477,1881,206992,4152,8.20,99148
95,5251818,377762,83172556,15431275,18,19524,24515,12742421,153000,1881,206992,4152,8.14,99148
96,5311230,380452,83999673,15556642,18,19524,24515,12876930,154551,1881,206992,4152,8.64,99148
97,5366470,383757,84835048,15671507,18,19524,24515,13003899,156284,1881,206992,4152,8.06,99148
98,5426094,387066,85662815,15792763,18,19524,24515,13136297,158017,1881,206992,4152,8.63,99148
99,5477747,390373,86505732,15901237,18,19524,24515,13257440,159948,1881,206992,4152,7.55,99148
100,5533398,393688,87103753,16019058,18,19524,24515,13386359,161602,1881,206992,4152,8.11,99148
101,5597702,396837,88159591,16149125,18,19524,24515,13525219,162921,1881,206992,4152,9.15,99148
102,5652850,399898,88999487,16265295,18,19524,24515,13650529,164530,1881,206992,4152,7.94,99148
103,5710538,402426,89835171,16383748,18,19524,24515,13778483,166128,1881,206992,4152,8.05,99148
104,5768556,405736,90550940,16503962,18,19524,24515,13909748,167530,1881,206992,4152,8.63,99148
105,5822762,408711,91503962,16617418,18,19524,24515,14033946,169210,1881,206992,4152,7.88,99148
106,5878869,412012,92333712,16735557,18,19524,24515,14166232,171081,1881,206992,4152,8.30,99148
107,5937005,415305,93166010,16853543,18,19524,24515,14294901,172580,1881,206992,4152,8.46,99148
108,5993046,417766,94008512,16967384,18,19524,24515,14416789,174117,1881,206992,4152,7.72,99148
109,6051016,421082,94835975,17089273,18,19524,24515,14551115,175733,1881,206992,4152,8.63,99148
110,6109198,424029,95661654,17211733,18,19524,24515,14686283,177442,1881,206992,4152,8.63,99148
111,6159835,427328,96509155,17320967,18,19524,24515,14804981,179199,1881,206992,4152,7.74,99148
112,6217157,429917,97480665,17440981,18,19524,24515,14930896,180428,1881,206992,4152,8.22,99148
113,6270802,433037,98194418,17550524,18,19524,24515,15052697,182055,1881,206992,4152,7.76,99148
114,6328807,436354,99024117,17672034,18,19524,24515,15184047,183629,1881,206992,4152,8.45,99148
115,6388959,439549,99849429,17796992,18,19524,24515,15318127,185134,1881,206992,4152,8.81,99148
116,6441194,442864,100695234,17904108,18,19524,24515,15436379,187012,1881,206992,4152,7.55,99148
117,6501387,446180,101524169,18026440,18,19524,24515,15568967,188652,1881,206992,4152,8.63,99148
118,6560292,449479,102349364,18149729,18,19524,24515,15704486,190249,1881,206992,4152,8.63,99148
119,6613966,452774,103192376,18258615,18,19524,24515,15823993,191810,1881,206992,4152,7.55,99148
120,6673239,456086,104011397,18381745,18,19524,24515,15961567,193714,1881,206992,4152,8.63,99148
121,6732053,459392,104839368,18504510,18,19524,24515,16094278,195233,1881,206992,4152,8.63,99148
122,6787963,462832,105671261,18618655,18,19524,24515,16221235,197020,1881,206992,4152,8.26,99148
123,6843324,465703,106511284,18736977,18,19524,24515,16347387,198587,1881,206992,4152,7.92,99148
124,6899107,468879,107341754,18855993,18,19524,24515,16480392,200418,1881,206992,4152,8.46,99148
125,6958612,471668,108176230,18975321,18,19524,24515,16609710,202193,1881,206992,4152,8.30,99148
126,7014101,474962,109013939,19090446,18,19524,24515,16735557,203678,1881,206992,4152,8.02,99148
127,7066161,477599,109860513,19198823,18,19524,24515,16856085,205268,1881,206992,4152,7.55,99148
128,7123707,480913,110688624,19319480,18,19524,24515,16988591,206843,1881,206992,4152,8.80,99148
129,7172253,483897,111541451,19426501,18,19524,24515,17106868,208613,1881,206992,4152,7.20,99148
130,7244472,487224,112343539,19569391,18,19524,24515,17257547,210228,1881,206992,4152,9.88,99148
131,7296059,490526,113190066,19676620,18,19524,24515,17378198,211896,1881,206992,4152,7.55,99148
132,7354934,493841,114017565,19800665,18,19524,24515,17514002,213448,1881,206992,4152,8.63,99148
133,7412134,497142,114840171,19923506,18,19524,24515,17649463,215284,1881,206992,4152,8.63,99148
134,7464109,500446,115686459,20031337,18,19524,24515,17768562,217005,1881,206992,4152,7.55,99148
135,7523584,503749,116510837,20154261,18,19524,24515,17904530,218688,1881,206992,4152,8.63,99148
136,7582532,507054,118230439,20277986,18,19524,24515,18040266,220270,1881,206992,4152,8.63,99148
137,7633226,509595,118181999,20384865,18,19524,24515,18159758,223253,1881,206992,4152,7.55,99148
138,7691910,512876,119007648,20507662,18,19524,24515,18295295,224868,1881,206992,4152,8.63,99148
139,7747455,516168,119842257,20624873,18,19524,24515,18424068,226686,1881,206992,4152,8.33,99148
140,7803312,518857,120683412,20737036,18,19524,24515,18547794,228412,1881,206992,4152,7.85,99148
141,7858331,522182,121519747,20853818,18,19524,24515,18671148,229897,1881,206992,4152,7.98,99148
142,7914316,525470,122348501,20971429,18,19524,24515,18801882,231614,1881,206992,4152,8.20,99148
143,7974388,528871,123181200,21093927,18,19524,24515,18928955,232990,1881,206992,4152,8.63,99148
144,8033448,532261,124007128,21217667,18,19524,24515,19063235,234637,1881,206992,4152,8.65,99148
145,8129101,539053,125745556,21398678,18,19524,24515,19255734,237479,1881,206992,4152,8.84,99148
146,8203497,542328,126552755,21545652,18,19524,24515,19404770,239055,1881,206992,4152,9.97,99148
147,8260220,546138,128656200,21650011,18,19524,24515,19512630,240640,1881,206992,4152,6.64,99148
148,8354606,549277,128182007,21824130,18,19524,24515,19680814,242020,1881,206992,4152,11.38,99148
149,8416743,552766,129018631,21943411,18,19524,24515,19802878,243626,1881,206992,4152,7.56,99148
150,8500957,556174,129823935,22097219,18,19524,24515,19949767,244686,1881,206992,4152,10.19,99148
151,8556027,559610,130655287,22216153,18,19524,24515,20078872,246299,1881,206992,4152,8.37,99148
152,8567324,563006,131596826,22247457,18,19524,24515,20125989,247993,1881,206992,4152,2.04,99148
153,8653403,566401,132387842,22406292,18,19524,24515,20279077,249292,1881,206992,4152,10.36,99148
154,8720778,569873,133194570,22545389,18,19524,24515,20425038,250870,1881,206992,4152,9.61,99148
155,8754640,575257,135531329,22613738,18,19524,24515,20501616,252506,1881,206992,4152,4.36,99148
156,8845193,578434,134855183,22794171,18,19524,24515,20683127,254050,1881,206992,4152,12.55,99148
157,8880431,582159,137242278,22862689,18,19524,24515,20763939,255852,1881,206992,4152,4.47,99148
158,8977866,585281,138006292,23064676,18,19524,24515,20970521,257173,1881,206992,4152,14.20,99148
159,9033901,588336,137313043,23182094,18,19524,24515,21101896,258827,1881,206992,4152,8.20,99148
160,9091104,591419,138146349,23300032,18,19524,24515,21230202,260504,1881,206992,4152,8.25,99148
161,9150746,594819,138969669,23423576,18,19524,24515,21366257,262263,1881,206992,4152,8.63,99148
162,9202495,598212,139814908,23530982,18,19524,24515,21484279,263729,1881,206992,4152,7.55,99148
163,9262087,601622,140641697,23653911,18,19524,24515,21617044,265363,1881,206992,4152,8.63,99148
164,9315671,605067,143206571,23767192,18,19524,24515,21740832,267078,1881,206992,4152,7.87,99148
165,9372153,610412,142316079,23887413,18,19524,24515,21871675,268758,1881,206992,4152,8.30,99148
166,9431989,613806,143144428,24011484,18,19524,24515,22004697,270451,1881,206992,4152,8.63,99148
167,9487698,617397,143985599,24122219,18,19524,24515,22124256,272005,1881,206992,4152,7.67,99148
168,9543722,620542,144821264,24239441,18,19524,24515,22252388,273628,1881,206992,4152,8.18,99148
169,9604393,623789,147527179,24368750,18,19524,24515,22388933,275161,1881,206992,4152,8.96,99148
170,9655907,627051,146487458,24478258,18,19524,24515,22510372,276802,1881,206992,4152,7.55,99148
171,9715695,630376,147312764,24601545,18,19524,24515,22644200,278398,1881,206992,4152,8.63,99148
172,9773580,633779,148139875,24723040,18,19524,24515,22778787,280075,1881,206992,4152,8.63,99148
173,9829886,637172,148971942,24841948,18,19524,24515,22909405,281876,1881,206992,4152,8.23,99148
174,9886347,639944,149802181,24961253,18,19524,24515,23039644,283574,1881,206992,4152,8.29,99148
175,9943923,643517,150639205,25079290,18,19524,24515,23167978,285083,1881,206992,4152,8.30,99148
176,10002087,646610,151466656,25202953,18,19524,24515,23303824,286895,1881,206992,4152,8.63,99148
177,10059148,650167,154432767,25322901,18,19524,24515,23435810,288652,1881,206992,4152,8.59,99148
178,10112778,653293,155308198,25430273,18,19524,24515,23556253,290338,1881,206992,4152,7.59,99148
