period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7323,446,727,99852,4442466,18,19481,24212,3189,698939,1814,290608,4152,0.01
1,11141,3047,11608,99852,4613363,18,19481,24212,4677,716213,1814,290608,4152,0.00
2,12086,3047,14199,99852,5599766,18,19481,24212,5779,728308,1814,290608,4152,0.00
3,125824,66227,16773,99852,6425927,18,19481,24212,6905,854768,1814,290608,4152,8.63
4,229928,123523,19537,99852,7277274,18,19481,24212,8178,965560,1814,290608,4152,7.55
5,356026,192944,23019,99852,8098098,18,19481,24212,9422,1098131,1814,290608,4152,9.15
6,470012,255582,25658,99852,8941026,18,19481,24212,10824,1216617,1814,290608,4152,8.12
7,602835,327017,28709,99852,9751259,18,19481,24212,12052,1356772,1814,290608,4152,9.71
8,723286,393227,31749,99852,10578909,18,19481,24212,13392,1485556,1814,290608,4152,8.63
9,819891,446104,34329,99852,11441710,18,19481,24212,14951,1591450,1814,290608,4152,6.99
10,951301,518576,37814,99852,12257611,18,19481,24212,16455,1730340,1814,290608,4152,9.37
11,1089753,594854,40406,99852,13067838,18,19481,24212,17982,1872679,1814,290608,4152,9.75
12,1212427,662926,43381,99852,13896133,18,19481,24212,19483,2001822,1814,290608,4152,8.74
13,1324799,724746,46164,99852,15915284,18,19481,24212,20837,2121207,1814,290608,4152,7.92
14,1456466,795903,49056,99852,16761156,18,19481,24212,22130,2256106,1814,290608,4152,9.12
15,1581473,867048,52058,99852,16386089,18,19481,24212,23487,2385851,1814,290608,4152,8.86
16,1705298,932801,54938,99852,17208694,18,19481,24212,25115,2516900,1814,290608,4152,8.86
17,1820541,993870,57542,99852,18041938,18,19481,24212,26576,2642389,1814,290608,4152,8.35
18,1939446,1057250,60947,99852,18872430,18,19481,24212,28256,2768851,1814,290608,4152,8.18
19,2065713,1125521,63771,99852,19689458,18,19481,24212,29765,2902691,1814,290608,4152,9.11
20,2190027,1195073,66885,99852,20514797,18,19481,24212,31302,3032155,1814,290608,4152,8.63
21,2305192,1257398,69604,99852,21350905,18,19481,24212,32704,3152379,1814,290608,4152,8.36
22,2432693,1328798,72743,99852,22175591,18,19481,24212,34111,3286748,1814,290608,4152,8.94
23,2560021,1400760,75901,99852,22998794,18,19481,24212,35571,3419947,1814,290608,4152,9.12
24,2670164,1461256,79147,99852,23846163,18,19481,24212,37045,3538246,1814,290608,4152,7.95
25,2784943,1521956,82037,99852,24681536,18,19481,24212,38605,3661263,1814,290608,4152,8.25
26,2906528,1588764,85158,99852,25507148,18,19481,24212,40261,3790638,1814,290608,4152,8.70
27,3041785,1663637,88095,99852,26315820,18,19481,24212,41734,3932061,1814,290608,4152,9.61
28,3163015,1731394,91209,99852,27146102,18,19481,24212,43088,4058818,1814,290608,4152,8.63
29,3276242,1790448,94324,99852,27988630,18,19481,24212,44663,4177566,1814,290608,4152,8.07
30,3411450,1866128,97447,99852,28798876,18,19481,24212,46019,4318559,1814,290608,4152,9.70
31,3527139,1928629,100570,99852,29632540,18,19481,24212,47474,4441801,1814,290608,4152,8.45
32,3651850,1993717,103538,99852,30455086,18,19481,24212,49076,4571512,1814,290608,4152,8.80
33,3767212,2055481,107002,99852,31288520,18,19481,24212,50647,4694956,1814,290608,4152,8.18
34,3892420,2120799,109670,99852,32113557,18,19481,24212,52070,4826180,1814,290608,4152,8.76
35,4019999,2190781,112802,99852,32935086,18,19481,24212,53365,4959125,1814,290608,4152,9.05
36,4125161,2245732,115921,99852,33783805,18,19481,24212,54665,5072471,1814,290608,4152,7.67
37,4262529,2319779,118812,99852,34601423,18,19481,24212,56198,5210885,1814,290608,4152,9.49
38,4384572,2384400,121394,99852,35428102,18,19481,24212,57734,5333510,1814,290608,4152,8.64
39,4506506,2450249,124525,99852,36258421,18,19481,24212,59221,5460641,1814,290608,4152,8.63
40,4632537,2518338,127653,99852,39100911,18,19481,24212,60822,5592729,1814,290608,4152,9.10
41,4742657,2577444,131064,99852,39977123,18,19481,24212,62550,5711554,1814,290608,4152,7.39
42,4872268,2645682,134003,99852,38749837,18,19481,24212,64103,5847357,1814,290608,4152,9.35
43,4992357,2709986,136601,99852,39581058,18,19481,24212,65586,5973516,1814,290608,4152,8.63
44,5117756,2778311,140114,99852,40409522,18,19481,24212,67084,6103787,1814,290608,4152,8.76
45,5238162,2842839,142600,99852,41239793,18,19481,24212,68777,6230554,1814,290608,4152,8.43
46,5361136,2909946,145735,99852,42064409,18,19481,24212,70274,6359416,1814,290608,4152,8.63
47,5498503,2984782,148865,99852,42875210,18,19481,24212,72038,6502038,1814,290608,4152,9.59
48,5613805,3047085,151667,99852,43712849,18,19481,24212,73366,6623923,1814,290608,4152,8.23
49,5733093,3111443,154350,99852,44551131,18,19481,24212,75071,6747910,1814,290608,4152,7.96
50,5850763,3173479,157475,99852,45380809,18,19481,24212,76539,6871816,1814,290608,4152,8.48
51,5983779,3245883,160542,99852,48543414,18,19481,24212,77919,7006367,1814,290608,4152,9.29
52,6117762,3317577,163136,99852,47024074,18,19481,24212,79387,7140346,1814,290608,4152,9.19
53,6231397,3378421,166241,99852,47865859,18,19481,24212,80908,7256801,1814,290608,4152,8.03
54,6346841,3440499,169360,99852,48703699,18,19481,24212,82400,7377762,1814,290608,4152,8.14
55,6442025,3491465,172480,99852,49566648,18,19481,24212,83786,7481187,1814,290608,4152,6.71
56,6592107,3571363,175470,99852,52832108,18,19481,24212,85286,7634505,1814,290608,4152,11.03
57,6722558,3641913,178640,99852,51184589,18,19481,24212,86726,7770354,1814,290608,4152,8.88
58,6833755,3701698,181376,99852,52024353,18,19481,24212,88108,7885843,1814,290608,4152,7.84
59,6972499,3778069,184501,99852,52833530,18,19481,24212,89613,8028751,1814,290608,4152,9.70
60,7095833,3842566,187617,99852,53659119,18,19481,24212,90988,8159392,1814,290608,4152,8.83
61,7217859,3907493,190737,99852,54486135,18,19481,24212,92543,8286407,1814,290608,4152,8.63
62,7340073,3973922,193853,99852,55317433,18,19481,24212,94044,8412823,1814,290608,4152,8.63
63,7468845,4038884,197004,99852,56137137,18,19481,24212,95469,8546315,1814,290608,4152,9.16
64,7590859,4102822,199898,99852,56965518,18,19481,24212,96883,8673036,1814,290608,4152,8.63
65,7695983,4157232,203020,99852,57817766,18,19481,24212,98388,8783315,1814,290608,4152,7.43
66,7842397,4237271,206153,99852,58619881,18,19481,24212,99950,8930000,1814,290608,4152,10.25
67,7957873,4298282,209362,99852,59447887,18,19481,24212,101756,9052244,1814,290608,4152,8.22
68,8085427,4368387,212498,99852,60267745,18,19481,24212,103382,9184498,1814,290608,4152,9.03
69,8210919,4436582,215612,99852,61093025,18,19481,24212,104859,9311131,1814,290608,4152,8.63
70,8334112,4500880,219005,99852,61918351,18,19481,24212,106308,9438791,1814,290608,4152,8.74
71,8450302,4563083,221836,99852,62759324,18,19481,24212,107935,9558985,1814,290608,4152,8.11
72,8579006,4632334,224947,99852,63581022,18,19481,24212,109564,9690479,1814,290608,4152,9.02
73,8710566,4699561,228075,99852,64396925,18,19481,24212,110930,9827364,1814,290608,4152,9.16
74,8838618,4769689,231504,99852,65219992,18,19481,24212,112431,9961548,1814,290608,4152,9.16
75,8951595,4831509,233983,99852,66066722,18,19481,24212,113997,10077796,1814,290608,4152,7.75
76,9078082,4900498,236946,99852,66888318,18,19481,24212,115551,10212434,1814,290608,4152,8.97
77,9208112,4972041,240069,99852,67710085,18,19481,24212,116718,10344308,1814,290608,4152,9.17
78,9322250,5034563,243186,99852,68548758,18,19481,24212,118167,10462473,1814,290608,4152,8.09
79,9454105,5106958,246342,99852,72527913,18,19481,24212,119683,10597428,1814,290608,4152,9.17
80,9571261,5171658,249234,99852,70208290,18,19481,24212,121177,10716915,1814,290608,4152,8.06
81,9694707,5238267,252349,99852,71034630,18,19481,24212,122702,10845625,1814,290608,4152,8.86
82,9817705,5305723,255217,99852,71864667,18,19481,24212,124117,10971412,1814,290608,4152,8.39
83,9952088,5377910,258358,99852,72677632,18,19481,24212,125507,11110077,1814,290608,4152,9.70
84,10075227,5445042,260766,99852,73510692,18,19481,24212,126846,11235967,1814,290608,4152,8.63
85,10190849,5506715,263882,99852,74348755,18,19481,24212,128290,11354360,1814,290608,4152,8.27
86,10319792,5575579,266835,99852,75171120,18,19481,24212,129720,11487212,1814,290608,4152,8.95
87,10434289,5635376,269955,99852,76010835,18,19481,24212,131212,11606765,1814,290608,4152,8.21
88,10558819,5703407,273120,99852,80245985,18,19481,24212,132527,11735071,1814,290608,4152,8.82
89,10670872,5763671,275838,99852,77682573,18,19481,24212,134033,11852027,1814,290608,4152,7.77
90,10809227,5838622,278967,99852,78488689,18,19481,24212,135461,11994646,1814,290608,4152,9.70
91,10930988,5903877,282088,99852,79317573,18,19481,24212,136928,12120037,1814,290608,4152,8.63
92,11051984,5969072,285204,99852,80147076,18,19481,24212,138366,12245117,1814,290608,4152,8.53
93,11169675,6032078,288034,99852,80984886,18,19481,24212,139819,12364871,1814,290608,4152,8.11
94,11299967,6102937,291156,99852,81801063,18,19481,24212,141406,12501974,1814,290608,4152,9.14
95,11420641,6168500,294276,99852,82631419,18,19481,24212,142836,12626141,1814,290608,4152,8.53
96,11545883,6235986,296996,99852,87109022,18,19481,24212,144475,12755871,1814,290608,4152,8.65
