period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
38,5310390,2495172,116557,100914,35089086,18,19487,13818,50386,6390100,1814,290608,4152,8.69
39,5443921,2554374,119665,100914,35897995,18,19487,13818,51722,6535353,1814,290608,4152,7.91
40,5588925,2621765,122858,100914,36691736,18,19487,13818,52910,6692423,1814,290608,4152,8.83
41,5741272,2692719,125610,100914,37480244,18,19487,13818,54190,6853102,1814,290608,4152,9.35
42,5888147,2760816,128829,100914,38272009,18,19487,13818,55265,7010722,1814,290608,4152,8.81
43,6034935,2826764,132426,100914,39066792,18,19487,13818,56382,7172103,1814,290608,4152,8.92
44,6185395,2894072,135316,100914,42524038,18,19487,13818,57471,7334205,1814,290608,4152,8.69
45,6338309,2965897,138491,100914,40651749,18,19487,13818,58510,7495960,1814,290608,4152,8.68
46,6481792,3032915,141600,100914,41447118,18,19487,13818,59628,7651960,1814,290608,4152,8.49
47,6631564,3103021,144741,100914,42234926,18,19487,13818,60716,7813882,1814,290608,4152,8.88
48,6781093,3172325,147704,100914,43018863,18,19487,13818,61771,7977064,1814,290608,4152,8.75
49,6928452,3243312,150806,100914,43807663,18,19487,13818,62927,8135555,1814,290608,4152,8.72
50,7080434,3314034,153858,100914,44594577,18,19487,13818,64133,8297288,1814,290608,4152,8.70
51,7224764,3382052,156974,100914,45383204,18,19487,13818,65337,8453363,1814,290608,4152,8.44
52,7382272,3457845,160097,100914,46158680,18,19487,13818,66496,8623025,1814,290608,4152,9.31
53,7528232,3524739,163221,100914,46953951,18,19487,13818,67513,8781128,1814,290608,4152,8.50
54,7682140,3598093,165759,100914,47743904,18,19487,13818,68839,8943355,1814,290608,4152,9.03
55,7814464,3658570,168304,100914,48558579,18,19487,13818,69992,9086991,1814,290608,4152,7.16
56,7988216,3743741,171410,100914,49326501,18,19487,13818,71247,9264858,1814,290608,4152,10.07
57,8143484,3817316,173725,100914,50115536,18,19487,13818,72348,9427477,1814,290608,4152,8.86
58,8283153,3881064,176748,100914,50915275,18,19487,13818,73448,9581578,1814,290608,4152,8.22
59,8430881,3947528,179528,100914,51703960,18,19487,13818,74550,9741151,1814,290608,4152,8.90
60,8583679,4017781,182430,100914,52485512,18,19487,13818,75831,9906509,1814,290608,4152,8.97
61,8731130,4087244,185316,100914,53280559,18,19487,13818,77113,10063514,1814,290608,4152,8.69
62,8879860,4155435,188354,100914,57528090,18,19487,13818,78373,10224706,1814,290608,4152,8.69
63,9022522,4223160,191796,100914,54870102,18,19487,13818,79358,10377012,1814,290608,4152,8.63
64,9169885,4292688,194558,100914,55663521,18,19487,13818,80421,10536644,1814,290608,4152,8.75
65,9319005,4361814,197652,100914,56452914,18,19487,13818,81610,10698825,1814,290608,4152,8.69
66,9451667,4422659,200604,100914,60880155,18,19487,13818,82876,10842040,1814,290608,4152,7.75
67,9614056,4501453,203150,100914,58045786,18,19487,13818,83977,11014154,1814,290608,4152,9.57
68,9759887,4568519,205686,100914,62529334,18,19487,13818,84991,11171834,1814,290608,4152,8.64
69,9909055,4636906,208584,100914,59639734,18,19487,13818,86243,11331679,1814,290608,4152,8.74
70,10056342,4706290,211699,100914,60431236,18,19487,13818,87417,11488373,1814,290608,4152,8.69
71,10205787,4778191,214540,100914,61222185,18,19487,13818,88524,11645605,1814,290608,4152,8.69
72,10352767,4845673,217100,100914,62020757,18,19487,13818,89582,11803525,1814,290608,4152,8.69
73,10496710,4913121,219962,100914,62817995,18,19487,13818,90603,11960929,1814,290608,4152,8.69
74,10642530,4980804,223056,100914,63608373,18,19487,13818,91812,12117519,1814,290608,4152,8.69
75,10790300,5050060,226166,100914,64397836,18,19487,13818,93061,12277161,1814,290608,4152,8.69
76,10938557,5119035,229281,100914,65186805,18,19487,13818,94334,12438871,1814,290608,4152,8.81
77,11086035,5187345,231802,100914,70043819,18,19487,13818,95391,12596224,1814,290608,4152,8.58
78,11235722,5255671,234771,100914,66771320,18,19487,13818,96461,12758112,1814,290608,4152,8.85
79,11388728,5328186,237527,100914,71703213,18,19487,13818,97609,12921780,1814,290608,4152,8.93
80,11544327,5403771,240736,100914,68349977,18,19487,13818,98652,13084524,1814,290608,4152,8.68
81,11690379,5471779,243616,100914,73365821,18,19487,13818,100043,13242326,1814,290608,4152,8.67
82,11816695,5532022,246361,100914,69971997,18,19487,13818,101487,13373394,1814,290608,4152,7.50
83,11978533,5607150,249017,100914,75043205,18,19487,13818,102780,13543982,1814,290608,4152,9.91
84,12123387,5673735,251989,100914,71548382,18,19487,13818,103925,13701570,1814,290608,4152,8.69
85,12273269,5743512,255014,100914,72339230,18,19487,13818,105121,13862625,1814,290608,4152,8.67
86,12423644,5812711,258105,100914,73124273,18,19487,13818,106351,14024412,1814,290608,4152,8.92
87,12568590,5880038,261014,100914,73922544,18,19487,13818,107583,14181574,1814,290608,4152,8.61
88,12717578,5948096,263764,100914,79210720,18,19487,13818,108826,14342116,1814,290608,4152,8.59
89,12866639,6016066,266690,100914,75505098,18,19487,13818,109954,14504152,1814,290608,4152,8.87
90,13019446,6087525,269664,100914,76285790,18,19487,13818,111179,14669878,1814,290608,4152,9.05
91,13167356,6155661,272110,100914,81717576,18,19487,13818,112287,14831298,1814,290608,4152,8.64
92,13313613,6224352,274882,100914,82553824,18,19487,13818,113378,14985076,1814,290608,4152,8.37
93,13465947,6296198,277850,100914,78662132,18,19487,13818,114548,15146583,1814,290608,4152,9.06
94,13614125,6365617,280415,100914,79456253,18,19487,13818,115636,15307133,1814,290608,4152,8.69
95,13757443,6431625,283678,100914,80248880,18,19487,13818,116700,15464515,1814,290608,4152,8.53
96,13907852,6501061,286470,100914,81039056,18,19487,13818,117878,15628329,1814,290608,4152,8.85
97,14056768,6571309,289501,100914,86717150,18,19487,13818,119016,15787721,1814,290608,4152,8.69
98,14189699,6632429,292639,100914,82648669,18,19487,13818,120114,15929337,1814,290608,4152,7.70
99,14354598,6711772,295360,100914,83423687,18,19487,13818,121267,16103467,1814,290608,4152,9.68
100,14501131,6780197,298657,100914,84215276,18,19487,13818,122378,16263183,1814,290608,4152,8.69
101,14651046,6849385,301813,100914,90046352,18,19487,13818,123571,16422786,1814,290608,4152,8.69
102,14801592,6918998,304887,100914,85800253,18,19487,13818,124711,16582265,1814,290608,4152,8.69
103,14951355,6990149,307344,100914,91703941,18,19487,13818,125737,16741750,1814,290608,4152,8.69
104,15101481,7059916,310441,100914,87387858,18,19487,13818,126827,16902503,1814,290608,4152,8.69
105,15247068,7127099,313807,100914,88182657,18,19487,13818,128011,17060790,1814,290608,4152,8.69
106,15399072,7201770,316679,100914,88968127,18,19487,13818,129323,17221118,1814,290608,4152,8.69
107,15552585,7276819,320076,100914,95019202,18,19487,13818,130446,17382428,1814,290608,4152,8.70
108,15704256,7351052,323185,100914,90557020,18,19487,13818,131388,17538539,1814,290608,4152,8.69
109,15856680,7424027,326142,100914,91340078,18,19487,13818,132621,17701312,1814,290608,4152,8.69
110,16000130,7487612,329431,100914,92132716,18,19487,13818,133769,17860283,1814,290608,4152,8.69
111,16144299,7555995,332357,100914,92930110,18,19487,13818,134873,18012819,1814,290608,4152,8.55
112,16294816,7628464,334769,100914,93723970,18,19487,13818,136222,18170205,1814,290608,4152,8.85
113,16422935,7688055,337457,100914,94536687,18,19487,13818,137553,18304561,1814,290608,4152,7.40
114,16590032,7767772,340422,100914,95305350,18,19487,13818,138792,18479334,1814,290608,4152,10.00
115,16722519,7828810,343874,100914,96116753,18,19487,13818,139971,18616777,1814,290608,4152,7.61
116,16900547,7930752,347238,100914,96869138,18,19487,13818,141121,18776578,1814,290608,4152,9.85
117,17064076,8023254,350615,100914,97643997,18,19487,13818,142232,18925368,1814,290608,4152,8.88
118,17220482,8111888,353296,100914,98433918,18,19487,13818,143457,19062822,1814,290608,4152,8.61
119,17389791,8211354,355900,100914,99209380,18,19487,13818,144597,19211677,1814,290608,4152,8.96
120,17539478,8289208,358768,100914,99992850,18,19487,13818,145869,19362035,1814,290608,4152,8.32
121,17700892,8376318,361766,100914,100768043,18,19487,13818,147173,19517189,1814,290608,4152,8.80
122,17866279,8468243,364413,100914,107488546,18,19487,13818,148344,19673524,1814,290608,4152,8.97
123,18028713,8556209,367375,100914,102309028,18,19487,13818,149442,19830492,1814,290608,4152,8.83
124,18187837,8642607,370919,100914,109137413,18,19487,13818,150570,19986045,1814,290608,4152,8.67
125,18347688,8730847,373503,100914,103851800,18,19487,13818,151666,20141858,1814,290608,4152,8.62
126,18508691,8820249,376213,100914,104622524,18,19487,13818,152847,20298000,1814,290608,4152,8.81
127,18664051,8902804,379260,100914,105390298,18,19487,13818,153947,20452588,1814,290608,4152,8.68
128,18830800,8989143,381989,100914,106147064,18,19487,13818,155097,20617318,1814,290608,4152,8.92
129,18980193,9058591,385137,100914,113300388,18,19487,13818,156341,20779685,1814,290608,4152,8.66
130,19127556,9128895,388134,100914,107722256,18,19487,13818,157586,20937089,1814,290608,4152,8.39
131,19281533,9200893,390864,100914,108503460,18,19487,13818,158896,21102052,1814,290608,4152,8.99
132,19435004,9277557,393421,100914,109291921,18,19487,13818,160110,21264133,1814,290608,4152,8.69
133,19584574,9349404,396560,100914,110085610,18,19487,13818,161143,21424486,1814,290608,4152,8.69
134,19730838,9418362,399605,100914,110878213,18,19487,13818,162181,21583309,1814,290608,4152,8.69
135,19870619,9488096,402727,100914,111668918,18,19487,13818,163442,21727451,1814,290608,4152,8.54
136,20028290,9571201,405915,100914,112439094,18,19487,13818,164689,21885805,1814,290608,4152,8.82
137,20185667,9656003,408580,100914,119977435,18,19487,13818,165921,22037057,1814,290608,4152,8.69
138,20340905,9738327,411879,100914,113991949,18,19487,13818,168458,22188122,1814,290608,4152,8.59
139,20503309,9824817,415372,100914,114769391,18,19487,13818,169662,22345888,1814,290608,4152,8.73
140,20658118,9902777,418473,100914,115542609,18,19487,13818,170918,22504241,1814,290608,4152,8.69
141,20819166,9991280,421590,100914,116314720,18,19487,13818,172299,22661403,1814,290608,4152,8.69
142,20975307,10071341,424938,100914,117088792,18,19487,13818,173693,22815112,1814,290608,4152,8.69
143,21128076,10148801,427874,100914,117869374,18,19487,13818,174940,22967012,1814,290608,4152,8.69
144,21282901,10229769,430961,100914,118654121,18,19487,13818,176202,23114444,1814,290608,4152,8.65
145,21431286,10305097,434239,100914,119445866,18,19487,13818,177586,23262048,1814,290608,4152,8.28
146,21600916,10403407,437033,100914,120208665,18,19487,13818,178907,23416309,1814,290608,4152,9.12
147,21760667,10494561,440389,100914,120976521,18,19487,13818,180155,23566109,1814,290608,4152,8.82
148,21921765,10585338,443038,100914,121754122,18,19487,13818,181387,23716965,1814,290608,4152,8.57
149,22081822,10676099,445808,100914,122524490,18,19487,13818,182642,23865237,1814,290608,4152,8.75
150,22246242,10770162,448644,100914,123297997,18,19487,13818,183806,24020161,1814,290608,4152,8.80
151,22410984,10864984,451707,100914,124065913,18,19487,13818,185001,24172233,1814,290608,4152,8.71
152,22575556,10959031,455317,100914,124829166,18,19487,13818,186319,24322486,1814,290608,4152,8.81
153,22730310,11046425,458471,100914,125609388,18,19487,13818,187428,24467657,1814,290608,4152,8.34
154,22885568,11127705,461827,100914,134098860,18,19487,13818,188604,24622608,1814,290608,4152,8.92
155,23041908,11206827,465438,100914,134928425,18,19487,13818,189869,24778740,1814,290608,4152,8.98
156,23198153,11289289,468110,100914,127936364,18,19487,13818,191182,24935876,1814,290608,4152,8.67
157,23357718,11373596,471459,100914,128713520,18,19487,13818,192519,25091681,1814,290608,4152,8.66
158,23519257,11458917,474802,100914,129488655,18,19487,13818,193714,25246310,1814,290608,4152,8.78
159,23672915,11536293,478157,100914,130257296,18,19487,13818,195087,25402047,1814,290608,4152,8.65
160,23827305,11614771,481789,100914,131030953,18,19487,13818,196393,25558109,1814,290608,4152,8.77
161,23984772,11699652,484336,100914,131802437,18,19487,13818,197684,25714310,1814,290608,4152,8.69
162,24137518,11777719,487534,100914,132583496,18,19487,13818,198929,25866236,1814,290608,4152,8.57
163,24294891,11860109,490952,100914,133361006,18,19487,13818,200071,26022746,1814,290608,4152,8.89
164,24457423,11946910,494629,100914,134126727,18,19487,13818,201406,26182457,1814,290608,4152,8.95
165,24614985,12028175,497447,100914,143274585,18,19487,13818,202752,26336076,1814,290608,4152,8.73
166,24770128,12108546,500718,100914,135683493,18,19487,13818,204095,26488879,1814,290608,4152,8.53
167,24929452,12192588,503904,100914,136461675,18,19487,13818,205423,26643114,1814,290608,4152,8.82
168,25076982,12268885,506884,100914,137246454,18,19487,13818,206839,26791976,1814,290608,4152,8.15
169,25242905,12357814,509419,100914,138015560,18,19487,13818,208139,26950314,1814,290608,4152,9.28
170,25398655,12444066,511992,100914,138793809,18,19487,13818,209501,27097388,1814,290608,4152,8.60
171,25561037,12536267,515193,100914,139569101,18,19487,13818,210707,27250584,1814,290608,4152,8.77
172,25719271,12626190,518437,100914,140346370,18,19487,13818,211967,27398346,1814,290608,4152,8.40
173,25882916,12720912,521852,100914,141117236,18,19487,13818,213253,27546615,1814,290608,4152,8.81
174,26042523,12809318,525172,100914,141894757,18,19487,13818,214480,27698717,1814,290608,4152,8.87
175,26199698,12892726,528525,100914,142664582,18,19487,13818,215668,27853135,1814,290608,4152,8.69
176,26354453,12972376,531881,100914,143441204,18,19487,13818,217013,28005784,1814,290608,4152,8.69
177,26513720,13059625,535271,100914,144213504,18,19487,13818,218294,28159893,1814,290608,4152,8.69
178,26655175,13131044,538529,100914,145014633,18,19487,13818,219392,28303000,1814,290608,4152,7.93
179,26818529,13220972,541910,100914,145790811,18,19487,13818,220603,28452494,1814,290608,4152,9.06
