period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
98,3741510,407235,54627620,47663226,19,19497,24486,145151,13428251,1837,290608,4152,7.56,99400
99,3781677,410440,87459539,48184120,19,19497,24486,146318,13566458,1837,290608,4152,8.64,99400
100,3821891,413736,88292551,48675160,19,19497,24486,147807,13703194,1837,290608,4152,8.63,99400
101,3857490,417612,56122888,49140793,19,19497,24486,149246,13833474,1837,290608,4152,8.15,99400
102,3894086,421047,90019934,49621866,19,19497,24486,150810,13960588,1837,290608,4152,7.74,99400
103,3937669,424600,90852575,50154808,19,19497,24486,152039,14097774,1837,290608,4152,8.90,99400
104,3975524,431358,57634823,50646776,19,19497,24486,153395,14231662,1837,290608,4152,8.23,99400
105,4015538,438274,58147927,51135788,19,19497,24486,154774,14367220,1837,290608,4152,8.60,99400
106,4053731,442222,93386414,51598331,19,19497,24486,156289,14498320,1837,290608,4152,7.97,99400
107,4088116,445362,94243820,52066057,19,19497,24486,157818,14619033,1837,290608,4152,7.56,99400
108,4131218,448956,59631403,52625365,19,19497,24486,159150,14766494,1837,290608,4152,9.31,99400
109,4164204,451858,95931254,53012854,19,19497,24486,160723,14876424,1837,290608,4152,6.64,99400
110,4208450,455678,60641695,53598768,19,19497,24486,162062,15020790,1837,290608,4152,9.39,99400
111,4250799,459304,97584895,54102773,19,19497,24486,163541,15159232,1837,290608,4152,8.71,99400
112,4289402,462785,98430820,54572143,19,19497,24486,164968,15286483,1837,290608,4152,8.01,99400
113,4327454,465818,62120578,55106296,19,19497,24486,166389,15421188,1837,290608,4152,8.31,99400
114,4370203,469575,100103625,55602234,19,19497,24486,167718,15557857,1837,290608,4152,8.55,99400
115,4403355,472920,63196870,56019351,19,19497,24486,169146,15675915,1837,290608,4152,7.47,99400
116,4442403,476690,63671419,56539885,19,19497,24486,170618,15808710,1837,290608,4152,8.34,99400
117,4484195,480331,64125981,57086837,19,19497,24486,172198,15950544,1837,290608,4152,9.01,99400
118,4522365,484066,64618836,57595559,19,19497,24486,173627,16085648,1837,290608,4152,8.19,99400
119,4562596,487852,104332102,58122989,19,19497,24486,174980,16217995,1837,290608,4152,8.33,99400
120,4597111,491150,105182681,58564817,19,19497,24486,176611,16340638,1837,290608,4152,7.56,99400
121,4634433,494461,66138545,59064709,19,19497,24486,178107,16472316,1837,290608,4152,8.19,99400
122,4672863,498836,66615316,59588960,19,19497,24486,179611,16609214,1837,290608,4152,8.55,99400
123,4714377,502697,67108639,60091974,19,19497,24486,181170,16747751,1837,290608,4152,8.70,99400
124,4754477,506402,67578622,60616498,19,19497,24486,182429,16886757,1837,290608,4152,8.54,99400
125,4793312,509845,109384642,61150459,19,19497,24486,183735,17014078,1837,290608,4152,8.06,99400
126,4832354,513143,110219972,61648191,19,19497,24486,185225,17150187,1837,290608,4152,8.64,99400
127,4868819,516433,111059695,62124015,19,19497,24486,186750,17281166,1837,290608,4152,8.03,99400
128,4907472,533001,69605146,62613225,19,19497,24486,188394,17408590,1837,290608,4152,8.15,99400
129,4948138,536545,112774213,63120854,19,19497,24486,189850,17543883,1837,290608,4152,8.64,99400
130,4986573,539413,113614637,63625819,19,19497,24486,191329,17675267,1837,290608,4152,8.25,99400
131,5025195,542703,71082457,64115103,19,19497,24486,192810,17810783,1837,290608,4152,8.58,99400
132,5064146,546375,115297814,64588542,19,19497,24486,194304,17941675,1837,290608,4152,7.99,99400
133,5099866,549160,116152503,65057353,19,19497,24486,195612,18060521,1837,290608,4152,7.56,99400
134,5143378,552815,72578538,65606316,19,19497,24486,197265,18208225,1837,290608,4152,9.19,99400
135,5181512,556357,73149136,66031486,19,19497,24486,198738,18331734,1837,290608,4152,7.73,99400
136,5219314,560332,73622770,66554630,19,19497,24486,200106,18468039,1837,290608,4152,8.59,99400
137,5257737,564008,74139902,67034540,19,19497,24486,201535,18598196,1837,290608,4152,8.10,99400
138,5297536,567792,120350300,67554902,19,19497,24486,203055,18731254,1837,290608,4152,8.46,99400
139,5334628,571592,121200789,68072980,19,19497,24486,204484,18867874,1837,290608,4152,8.32,99400
140,5377381,574823,122032934,68608404,19,19497,24486,205918,19002717,1837,290608,4152,8.89,99400
141,5410193,583278,76129524,69040044,19,19497,24486,207258,19124260,1837,290608,4152,7.43,99400
142,5452229,594633,76592016,69606190,19,19497,24486,208699,19266101,1837,290608,4152,9.02,99400
143,5491716,597981,124600685,70120536,19,19497,24486,210211,19400291,1837,290608,4152,8.37,99400
144,5527774,601362,77589886,70608749,19,19497,24486,211604,19530233,1837,290608,4152,8.15,99400
145,5566428,605082,126290824,71054386,19,19497,24486,212971,19656162,1837,290608,4152,8.03,99400
146,5601165,609058,78652328,71535924,19,19497,24486,214351,19782264,1837,290608,4152,7.84,99400
147,5642111,612658,79102382,72094707,19,19497,24486,215850,19921764,1837,290608,4152,8.67,99400
148,5682599,616029,79558190,72639139,19,19497,24486,217275,20062339,1837,290608,4152,9.04,99400
149,5722042,620197,80119141,73077118,19,19497,24486,218892,20190806,1837,290608,4152,7.97,99400
150,5761626,623776,130505737,73602950,19,19497,24486,220543,20329692,1837,290608,4152,8.50,99400
151,5800639,627150,81093602,74095720,19,19497,24486,222047,20466074,1837,290608,4152,8.58,99400
152,5838440,631060,132186392,74587693,19,19497,24486,223528,20592924,1837,290608,4152,7.59,99400
153,5879524,644282,133034427,75117518,19,19497,24486,224933,20727830,1837,290608,4152,8.57,99400
154,5916068,648076,82652310,75549076,19,19497,24486,226637,20849434,1837,290608,4152,7.86,99400
155,5957758,651690,83113363,76083008,19,19497,24486,227915,20983056,1837,290608,4152,8.80,99400
156,5998615,655065,135567313,76562397,19,19497,24486,229317,21111410,1837,290608,4152,8.14,99400
157,6038825,658454,136402704,77086643,19,19497,24486,230747,21246139,1837,290608,4152,8.64,99400
158,6075228,661832,84597330,77579350,19,19497,24486,232121,21373063,1837,290608,4152,8.03,99400
159,6114998,665631,138095140,78035475,19,19497,24486,233592,21498898,1837,290608,4152,8.15,99400
160,6152988,669068,85645688,78518015,19,19497,24486,235056,21632239,1837,290608,4152,8.48,99400
161,6189679,673208,86133790,79028066,19,19497,24486,236624,21760465,1837,290608,4152,7.78,99400
162,6230160,676591,86644845,79518468,19,19497,24486,237985,21899315,1837,290608,4152,8.79,99400
163,6271137,680493,141468877,80025807,19,19497,24486,239370,22034481,1837,290608,4152,8.36,99400
164,6311670,683262,142341953,80533192,19,19497,24486,240797,22169049,1837,290608,4152,8.63,99400
165,6348099,686639,143191381,81004553,19,19497,24486,242327,22292424,1837,290608,4152,7.56,99400
166,6384936,690136,144029734,81514658,19,19497,24486,243787,22427078,1837,290608,4152,8.06,99400
167,6427563,706530,144879951,82053581,19,19497,24486,245261,22570551,1837,290608,4152,9.21,99400
168,6467376,709946,145716273,82521854,19,19497,24486,246806,22705688,1837,290608,4152,8.63,99400
169,6504638,713325,90177287,83015723,19,19497,24486,248057,22837232,1837,290608,4152,8.37,99400
170,6543541,716813,147400322,83475844,19,19497,24486,249546,22964718,1837,290608,4152,7.82,99400
171,6583886,720219,148232160,84000789,19,19497,24486,250834,23102945,1837,290608,4152,8.64,99400
172,6620958,723598,149077070,84522666,19,19497,24486,252183,23229493,1837,290608,4152,8.12,99400
173,6659077,726968,149918548,84993806,19,19497,24486,253587,23357530,1837,290608,4152,8.08,99400
174,6699545,730347,150752635,85518102,19,19497,24486,255101,23491601,1837,290608,4152,8.64,99400
175,6735643,733730,93114243,86032266,19,19497,24486,256528,23622067,1837,290608,4152,7.95,99400
176,6773866,737433,152438685,86543583,19,19497,24486,257808,23754370,1837,290608,4152,8.23,99400
177,6815747,740812,153269141,87067530,19,19497,24486,259203,23891354,1837,290608,4152,8.64,99400
178,6852596,744666,94565864,87567125,19,19497,24486,260704,24022808,1837,290608,4152,8.18,99400
179,6890202,748002,154952878,88064893,19,19497,24486,262181,24152926,1837,290608,4152,8.01,99400
