period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8452,453,378,101147,5190360,19,19419,13013,4027,707076,1814,290608,4152,0.01
1,12404,1692,11565,101147,5372974,19,19419,13013,5459,721759,1814,290608,4152,0.00
2,13485,1692,14174,101147,6357967,19,19419,13013,6723,735291,1814,290608,4152,0.00
3,116849,57592,16754,101147,7198261,19,19419,13013,8036,848055,1814,290608,4152,7.55
4,262470,144980,19546,101147,7990595,19,19419,13013,9558,985839,1814,290608,4152,9.70
5,405424,230152,22393,101147,8794931,19,19419,13013,11054,1114781,1814,290608,4152,9.05
6,539063,315309,25437,101147,9604485,19,19419,13013,12461,1237332,1814,290608,4152,8.62
7,674237,397219,28507,101147,10410227,19,19419,13013,13673,1363787,1814,290608,4152,8.86
8,810807,481721,31563,101147,11225024,19,19419,13013,15070,1484113,1814,290608,4152,8.62
9,947928,564219,34469,101147,12037365,19,19419,13013,16401,1608670,1814,290608,4152,8.63
10,1087352,647956,37482,101147,12841306,19,19419,13013,17751,1738096,1814,290608,4152,8.88
11,1213313,725708,40539,101147,13660541,19,19419,13013,19168,1855161,1814,290608,4152,8.07
12,1350623,810986,44066,101147,15699606,19,19419,13013,20686,1977980,1814,290608,4152,8.46
13,1501231,902885,47369,101147,15267994,19,19419,13013,22379,2115224,1814,290608,4152,9.50
14,1634639,983955,49802,101147,17397055,19,19419,13013,23685,2237426,1814,290608,4152,8.63
15,1762702,1067396,53303,101147,18258880,19,19419,13013,25249,2355876,1814,290608,4152,8.27
16,1900867,1148260,56162,101147,17705169,19,19419,13013,26793,2481140,1814,290608,4152,8.79
17,2049138,1241157,59270,101147,18507671,19,19419,13013,28198,2610324,1814,290608,4152,9.11
18,2187159,1319949,62395,101147,19322263,19,19419,13013,29850,2742357,1814,290608,4152,9.19
19,2314508,1391032,65517,101147,20144223,19,19419,13013,31230,2869952,1814,290608,4152,8.60
20,2439292,1470248,68639,101147,22482258,19,19419,13013,32549,2981945,1814,290608,4152,7.98
21,2593579,1565694,71571,101147,21775476,19,19419,13013,34085,3116860,1814,290608,4152,9.34
22,2732955,1652503,74341,101147,22578260,19,19419,13013,35770,3243062,1814,290608,4152,8.77
23,2870119,1739074,76916,101147,23389091,19,19419,13013,37154,3365007,1814,290608,4152,8.58
24,2978665,1798268,79590,101147,24226223,19,19419,13013,38712,3480199,1814,290608,4152,7.45
25,3119786,1889750,82618,101147,25030745,19,19419,13013,39969,3603588,1814,290608,4152,9.05
26,3250588,1974652,85759,101147,27575777,19,19419,13013,41324,3717211,1814,290608,4152,8.40
27,3400473,2074347,88786,101147,28409553,19,19419,13013,42736,3844909,1814,290608,4152,9.52
28,3544484,2169946,91716,101147,27445242,19,19419,13013,43902,3965762,1814,290608,4152,8.91
29,3658282,2237498,94283,101147,30135451,19,19419,13013,45271,4074237,1814,290608,4152,7.33
30,3796249,2315083,97263,101147,29086485,19,19419,13013,46617,4209517,1814,290608,4152,9.49
31,3948617,2414273,100392,101147,29866849,19,19419,13013,47919,4344722,1814,290608,4152,9.70
32,4074473,2494698,103517,101147,30686875,19,19419,13013,49566,4458970,1814,290608,4152,8.01
33,4211153,2580553,106577,101147,31493925,19,19419,13013,50985,4582374,1814,290608,4152,8.62
34,4340090,2664837,109203,101147,32316891,19,19419,13013,52379,4697406,1814,290608,4152,8.16
35,4484297,2747862,112716,101147,35223287,19,19419,13013,53959,4834400,1814,290608,4152,9.70
36,4621087,2830287,115716,101147,33924738,19,19419,13013,55435,4956893,1814,290608,4152,8.57
37,4754172,2912049,118472,101147,34737937,19,19419,13013,56906,5078555,1814,290608,4152,8.47
38,4890140,2995171,121610,101147,35543949,19,19419,13013,58226,5203520,1814,290608,4152,8.83
39,4999697,3060350,124743,101147,36391485,19,19419,13013,59562,5304884,1814,290608,4152,7.05
40,5161808,3157878,127866,101147,37168756,19,19419,13013,60939,5450438,1814,290608,4152,10.63
41,5303646,3243081,130904,101147,37975372,19,19419,13013,62368,5577359,1814,290608,4152,9.15
42,5428970,3322019,134018,101147,38794973,19,19419,13013,63972,5690413,1814,290608,4152,8.22
43,5576233,3412843,137023,101147,39599493,19,19419,13013,65625,5820632,1814,290608,4152,9.02
44,5707265,3490639,140142,101147,40421968,19,19419,13013,67034,5944016,1814,290608,4152,8.63
45,5832145,3560567,143259,101147,41243480,19,19419,13013,68577,6071119,1814,290608,4152,8.63
46,5967063,3644462,146401,101147,42043584,19,19419,13013,70235,6196064,1814,290608,4152,8.75
47,6096801,3722782,149467,101147,42854657,19,19419,13013,71718,6317548,1814,290608,4152,8.48
48,6235755,3808458,152588,101147,43664146,19,19419,13013,73225,6443458,1814,290608,4152,8.63
49,6380912,3899540,155710,101147,47125789,19,19419,13013,74550,6570148,1814,290608,4152,9.10
50,6503168,3967639,158740,101147,45291661,19,19419,13013,76089,6694382,1814,290608,4152,8.39
51,6620383,4030798,161855,101147,46120006,19,19419,13013,77681,6817654,1814,290608,4152,8.38
52,6749606,4107292,164977,101147,46932452,19,19419,13013,79235,6942675,1814,290608,4152,8.63
53,6895127,4199083,168102,101147,47734861,19,19419,13013,80759,7073668,1814,290608,4152,9.16
54,7007939,4269982,171226,101147,48576035,19,19419,13013,82197,7175232,1814,290608,4152,7.01
55,7172483,4373955,174383,101147,52237227,19,19419,13013,83565,7319328,1814,290608,4152,10.33
56,7296796,4448857,177417,101147,50188154,19,19419,13013,85097,7434738,1814,290608,4152,8.00
57,7435246,4525617,180932,101147,50994477,19,19419,13013,86479,7573584,1814,290608,4152,9.73
58,7569958,4603600,183874,101147,54772045,19,19419,13013,87800,7706906,1814,290608,4152,8.79
59,7700487,4680131,186782,101147,52642755,19,19419,13013,89145,7828592,1814,290608,4152,8.60
60,7839313,4764492,189433,101147,53452972,19,19419,13013,90656,7954630,1814,290608,4152,8.73
61,7968260,4844604,192623,101147,54272891,19,19419,13013,92338,8071537,1814,290608,4152,8.15
62,8112116,4935051,195520,101147,55072094,19,19419,13013,93618,8199093,1814,290608,4152,9.08
63,8236388,5010884,198590,101147,55906015,19,19419,13013,95000,8314841,1814,290608,4152,7.76
64,8372482,5089241,201296,101147,59855631,19,19419,13013,96422,8448303,1814,290608,4152,9.09
65,8491544,5157304,204236,101147,57563179,19,19419,13013,98056,8570031,1814,290608,4152,7.95
66,8622202,5230639,207810,101147,61565612,19,19419,13013,99671,8701158,1814,290608,4152,9.00
67,8758126,5307094,211269,101147,59200275,19,19419,13013,101167,8835279,1814,290608,4152,9.22
68,8882366,5379198,214169,101147,60031496,19,19419,13013,102560,8961988,1814,290608,4152,8.53
69,9011423,5452015,217284,101147,60854300,19,19419,13013,104058,9089459,1814,290608,4152,8.82
70,9130254,5519374,220408,101147,61693153,19,19419,13013,105414,9206153,1814,290608,4152,8.03
71,9255364,5589221,223434,101147,62519624,19,19419,13013,106976,9333555,1814,290608,4152,8.64
72,9368085,5652780,226558,101147,63366362,19,19419,13013,108577,9447035,1814,290608,4152,7.58
73,9511067,5731167,229895,101147,64165994,19,19419,13013,110064,9590323,1814,290608,4152,9.83
74,9643184,5804113,233113,101147,64973222,19,19419,13013,111502,9721638,1814,290608,4152,9.05
75,9768909,5875419,235959,101147,65802642,19,19419,13013,112763,9845118,1814,290608,4152,8.63
76,9875174,5934607,238591,101147,66656938,19,19419,13013,114492,9951912,1814,290608,4152,7.00
77,10013128,6008226,241927,101147,67467087,19,19419,13013,115846,10092692,1814,290608,4152,9.89
78,10143687,6081137,244965,101147,68280606,19,19419,13013,117263,10226603,1814,290608,4152,8.98
79,10268023,6149191,248059,101147,69103900,19,19419,13013,118889,10354094,1814,290608,4152,8.63
80,10387088,6214324,251203,101147,69930397,19,19419,13013,120571,10476501,1814,290608,4152,8.18
81,10515227,6287836,254210,101147,70745211,19,19419,13013,122233,10610084,1814,290608,4152,8.77
82,10625253,6351713,256962,101147,71587739,19,19419,13013,123863,10721075,1814,290608,4152,7.30
83,10787180,6448829,260073,101147,72371529,19,19419,13013,125348,10876944,1814,290608,4152,10.77
84,10912197,6522552,262860,101147,73200918,19,19419,13013,127081,11001132,1814,290608,4152,8.09
85,11042791,6599830,265994,101147,74027688,19,19419,13013,128209,11128409,1814,290608,4152,8.63
86,11165992,6669802,269134,101147,74855701,19,19419,13013,129521,11254689,1814,290608,4152,8.63
87,11293337,6741659,272259,101147,75678868,19,19419,13013,130939,11384089,1814,290608,4152,9.05
88,11423772,6813491,274941,101147,76501488,19,19419,13013,132249,11513879,1814,290608,4152,8.74
89,11545650,6884292,278071,101147,77334340,19,19419,13013,133713,11635184,1814,290608,4152,8.09
90,11669763,6955124,281206,101147,78159292,19,19419,13013,135108,11757609,1814,290608,4152,8.36
91,11821537,7041932,284131,101147,78963704,19,19419,13013,136427,11901750,1814,290608,4152,9.72
92,11946300,7113227,287286,101147,79784697,19,19419,13013,137980,12026140,1814,290608,4152,8.24
93,12082802,7190370,290110,101147,80600746,19,19419,13013,139334,12165591,1814,290608,4152,9.42
94,12203852,7254290,293230,101147,81427560,19,19419,13013,140733,12289351,1814,290608,4152,8.63
95,12314935,7315903,296636,101147,82269115,19,19419,13013,142178,12404736,1814,290608,4152,7.73
96,12447353,7388369,299302,101147,83082506,19,19419,13013,143802,12540214,1814,290608,4152,9.28
97,12578048,7461853,302604,101147,83902582,19,19419,13013,145090,12671304,1814,290608,4152,8.83
98,12697870,7528420,305901,101147,84733558,19,19419,13013,146623,12795907,1814,290608,4152,8.32
99,12823570,7597930,308929,101147,85561732,19,19419,13013,148032,12922009,1814,290608,4152,8.75
100,12955716,7672650,312218,101147,90527337,19,19419,13013,149613,13053957,1814,290608,4152,8.81
101,13085457,7748554,315334,101147,87209308,19,19419,13013,151178,13183919,1814,290608,4152,8.63
102,13215122,7823046,318632,101147,88032596,19,19419,13013,152771,13313174,1814,290608,4152,8.63
103,13342904,7895828,321928,101147,88861423,19,19419,13013,154522,13440159,1814,290608,4152,8.37
104,13475461,7971130,325221,101147,89682653,19,19419,13013,155926,13571618,1814,290608,4152,8.88
105,13585761,8033022,328208,101147,90527439,19,19419,13013,157398,13684532,1814,290608,4152,7.63
