IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
296231619,8.74,4116,359,18,557418,23163742,27228,44073,2437608,14531,45553703,50010376
4383052,0.02,4116,0,18,3995,570,27228,44070,4651,14366,7696,710177
4547845,0.00,4116,1,18,5228,5950,27228,44070,19041,14366,10381,723662
6400202,0.00,4116,2,18,6483,5950,27228,44070,25800,14366,11896,737169
6364819,7.56,4116,3,18,8225,76438,27228,44070,32305,14366,129263,864744
7156080,9.42,4116,4,18,10072,148525,27228,44070,39273,14366,272173,1019146
7964247,7.65,4116,5,18,11426,209269,27228,44070,46004,14366,400124,1160292
8776777,7.98,4116,6,18,12956,272089,27228,44070,51643,14366,533191,1304567
9587945,8.74,4116,7,18,14628,339602,27228,44070,58593,14366,667471,1447239
11536460,8.57,4116,8,18,16197,404338,27228,44070,66008,14366,800922,1590647
11213497,7.99,4116,9,18,17629,467866,27228,44070,71459,14366,928640,1728828
12023084,8.27,4116,10,18,19249,534815,27228,44070,77272,14366,1059121,1867505
12834728,8.55,4116,11,18,20927,599570,27228,44070,82293,14366,1189403,2008123
13658320,7.72,4116,12,18,22300,659120,27228,44070,89594,14366,1308063,2137057
14458454,8.82,4116,13,18,23916,727944,27228,44070,96865,14366,1444740,2283990
15276368,8.55,4116,14,18,25558,792885,27228,44070,101531,14366,1576459,2421791
16104928,8.10,4116,15,18,27389,853613,27228,44070,108923,14366,1700346,2554093
16926038,8.63,4116,16,18,29110,920323,27228,44070,115129,14366,1831969,2691117
17742688,7.91,4116,17,18,30664,983486,27228,44070,122379,14366,1954375,2823132
18559038,8.27,4116,18,18,32020,1048404,27228,44070,129533,14366,2080734,2958790
19367731,8.63,4116,19,18,33453,1114319,27228,44070,136647,14366,2212831,3102288
21880508,8.09,4116,20,18,34886,1175536,27228,44070,144055,14366,2335636,3233933
22742906,8.22,4116,21,18,36327,1239800,27228,44070,149576,14366,2462005,3367437
21834244,8.46,4116,22,18,37942,1304453,27228,44070,155859,14366,2591078,3507386
22700546,5.27,4116,23,18,39648,1345032,27228,44070,162945,14366,2674401,3607333
23472067,10.51,4116,24,18,41047,1428446,27228,44070,168849,14366,2835624,3777416
24268295,9.15,4116,25,18,42529,1499019,27228,44070,175494,14366,2974750,3927555
25094119,7.79,4116,26,18,44078,1559321,27228,44070,181756,14366,3094186,4059046
25913934,7.55,4116,27,18,45703,1619735,27228,44070,189177,14366,3210398,4190763
26707109,9.58,4116,28,18,47393,1692693,27228,44070,193120,14366,3357118,4344900
27516156,8.63,4116,29,18,48864,1759481,27228,44070,200319,14366,3488031,4486371
28349819,7.55,4116,30,18,50811,1816916,27228,44070,207712,14366,3602378,4611528
29162455,8.20,4116,31,18,52226,1879371,27228,44070,215135,14366,3727397,4749283
32236569,8.39,4116,32,18,53922,1943481,27228,44070,222883,14366,3856639,4889092
30784331,8.26,4116,33,18,55362,2009341,27228,44070,227549,14366,3984653,5028698
33976932,7.60,4116,34,18,56668,2070126,27228,44070,234966,14366,4101404,5154470
34817223,9.61,4116,35,18,58175,2142755,27228,44070,241485,14366,4247843,5309750
35684707,7.91,4116,36,18,59785,2203910,27228,44070,249005,14366,4369558,5442846
34072592,7.14,4116,37,18,61522,2260041,27228,44070,254476,14366,4481913,5564586
34864362,9.59,4116,38,18,63093,2331804,27228,44070,261421,14366,4627477,5720713
35668805,8.69,4116,39,18,64607,2401107,27228,44070,266323,14366,4762623,5864584
36498224,7.98,4116,40,18,66065,2460527,27228,44070,273576,14366,4882938,5992103
37320488,8.21,4116,41,18,67577,2523026,27228,44070,278269,14366,5009335,6128004
38133910,8.63,4116,42,18,69632,2588651,27228,44070,285157,14366,5139503,6270724
38974117,6.82,4116,43,18,71183,2640247,27228,44070,292580,14366,5244247,6387953
39787663,8.16,4116,44,18,72631,2702650,27228,44070,300070,14366,5368807,6525410
40673439,4.16,4116,45,18,74220,2734730,27228,44070,306889,14366,5436815,6613164
41397546,13.41,4116,46,18,75934,2835606,27228,44070,312945,14366,5637627,6816395
42205568,8.45,4116,47,18,77421,2900520,27228,44070,319308,14366,5766244,6956433
43017762,8.27,4116,48,18,79118,2966197,27228,44070,326718,14366,5893777,7094970
43836311,7.91,4116,49,18,80657,3029269,27228,44070,333709,14366,6015867,7227377
44640942,8.63,4116,50,18,82217,3094936,27228,44070,340838,14366,6146696,7371440
45464122,7.96,4116,51,18,83878,3156988,27228,44070,348398,14366,6268776,7504144
46286212,8.41,4116,52,18,85448,3219900,27228,44070,354130,14366,6398078,7641232
47097307,8.71,4116,53,18,86829,3287899,27228,44070,361183,14366,6530210,7782340
51209341,8.13,4116,54,18,88342,3353475,27228,44070,366561,14366,6657658,7920453
48718743,8.59,4116,55,18,89818,3421654,27228,44070,370778,14366,6791174,8064544
49549829,8.03,4116,56,18,91410,3482141,27228,44070,376455,14366,6913424,8193680
50373992,7.96,4116,57,18,92938,3545676,27228,44070,382695,14366,7036255,8325688
54656198,8.83,4116,58,18,94369,3614271,27228,44070,390284,14366,7171649,8469682
55513372,8.40,4116,59,18,95785,3678902,27228,44070,397330,14366,7298771,8605147
52835630,7.65,4116,60,18,97372,3740704,27228,44070,403368,14366,7417539,8733214
53634253,9.03,4116,61,18,99034,3809800,27228,44070,409832,14366,7557522,8882729
54464464,7.28,4116,62,18,100436,3868287,27228,44070,417576,14366,7671040,9009309
55269630,8.90,4116,63,18,102166,3935898,27228,44070,424437,14366,7806597,9154783
56074583,8.63,4116,64,18,103945,4001255,27228,44070,431861,14366,7939082,9297688
56906595,7.66,4116,65,18,105558,4060550,27228,44070,439295,14366,8056326,9423981
57728418,8.26,4116,66,18,107337,4126502,27228,44070,446692,14366,8184082,9558556
62402339,8.89,4116,67,18,108783,4197130,27228,44070,454354,14366,8321035,9704341
59340099,8.33,4116,68,18,110172,4265184,27228,44070,459799,14366,8451488,9847807
60162458,7.85,4116,69,18,111523,4326284,27228,44070,467038,14366,8572336,9977494
65006060,7.57,4116,70,18,112907,4384397,27228,44070,470857,14366,8688436,10104991
65853346,9.08,4116,71,18,114527,4454044,27228,44070,476483,14366,8825914,10251403
62619465,8.45,4116,72,18,115980,4519063,27228,44070,483623,14366,8954662,10391200
67571012,7.90,4116,73,18,117361,4583054,27228,44070,487637,14366,9080167,10525879
64264613,8.04,4116,74,18,118760,4645277,27228,44070,494864,14366,9203938,10660181
65066330,8.50,4116,75,18,120468,4710646,27228,44070,501906,14366,9334680,10802425
65874008,8.54,4116,76,18,122038,4777265,27228,44070,509338,14366,9466380,10945788
66693234,8.52,4116,77,18,123536,4841995,27228,44070,517152,14366,9596014,11082712
67537062,6.97,4116,78,18,125266,4895689,27228,44070,523444,14366,9703562,11201924
68366668,7.13,4116,79,18,126590,4952823,27228,44070,530810,14366,9814884,11324658
69143966,10.68,4116,80,18,128139,5033055,27228,44070,537253,14366,9974453,11490268
69965358,7.64,4116,81,18,129469,5095551,27228,44070,542177,14366,10094985,11623570
70777168,8.31,4116,82,18,130863,5158206,27228,44070,549460,14366,10221816,11763314
76206196,8.39,4116,83,18,132433,5224755,27228,44070,556813,14366,10348868,11900495
72406705,8.44,4116,84,18,134119,5292102,27228,44070,561034,14366,10480531,12042353
77923979,8.37,4116,85,18,135470,5356685,27228,44070,566725,14366,10609059,12182745
74044116,8.23,4116,86,18,137041,5420359,27228,44070,572901,14366,10734683,12318337
74863363,8.32,4116,87,18,138533,5484195,27228,44070,578727,14366,10861337,12454655
75724887,5.71,4116,88,18,140133,5527724,27228,44070,584316,14366,10949407,12562880
76602299,4.83,4116,89,18,141508,5565577,27228,44070,591457,14366,11024618,12661568
77363322,11.33,4116,90,18,142986,5651856,27228,44070,596834,14366,11195200,12836878
78111769,11.75,4116,91,18,144477,5743281,27228,44070,602390,14366,11375828,13023949
