period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
46,4866493,156273,36046498,10242491,18,19510,24536,60152,10887019,1881,206992,4152,16.63,99331
47,4976199,158849,39470824,10472061,18,19510,24536,61377,11118317,1881,206992,4152,16.41,99331
48,5087807,161874,37441428,10700901,18,19510,24536,62443,11348871,1881,206992,4152,16.58,99331
49,5196808,165428,38135684,10929800,18,19510,24536,63929,11578452,1881,206992,4152,16.44,99331
50,5312869,168364,38827680,11162801,18,19510,24536,65092,11810581,1881,206992,4152,16.69,99331
51,5421827,171562,39520280,11389645,18,19510,24536,66369,12042229,1881,206992,4152,16.43,99331
52,5532535,174789,40221153,11617653,18,19510,24536,67629,12266209,1881,206992,4152,16.23,99331
53,5645820,177567,43888576,11851461,18,19510,24536,68780,12498812,1881,206992,4152,16.97,99331
54,5755321,180250,41616922,12080232,18,19510,24536,69953,12725604,1881,206992,4152,16.47,99331
55,5864792,185223,42314935,12307402,18,19510,24536,71227,12953676,1881,206992,4152,16.44,99331
56,5977668,187716,43004491,12541215,18,19510,24536,72478,13190317,1881,206992,4152,16.57,99331
57,6091268,190901,43693294,12773448,18,19510,24536,73634,13420402,1881,206992,4152,16.60,99331
58,6197770,194109,44391363,12997011,18,19510,24536,74786,13643762,1881,206992,4152,16.36,99331
59,6307094,196456,48333588,13229170,18,19510,24536,76044,13877218,1881,206992,4152,16.64,99331
60,6417825,200572,45773625,13460634,18,19510,24536,77241,14110909,1881,206992,4152,16.60,99331
61,6527276,203714,46477409,13685579,18,19510,24536,78441,14333550,1881,206992,4152,16.38,99331
62,6638021,206324,47175001,13917077,18,19510,24536,79652,14564444,1881,206992,4152,16.50,99331
63,6750716,209144,47868397,14152066,18,19510,24536,80878,14796903,1881,206992,4152,16.72,99331
64,6859400,211905,48561807,14379900,18,19510,24536,81962,15026336,1881,206992,4152,16.18,99331
65,6971685,215103,49250131,14613605,18,19510,24536,83309,15260256,1881,206992,4152,16.72,99331
66,7083668,218080,53500001,14845797,18,19510,24536,84540,15494995,1881,206992,4152,16.72,99331
67,7190355,220769,50637732,15070407,18,19510,24536,85802,15722222,1881,206992,4152,16.18,99331
68,7301791,223974,54985552,15302673,18,19510,24536,87041,15957113,1881,206992,4152,16.76,99331
69,7415342,227231,55715017,15534875,18,19510,24536,88152,16189192,1881,206992,4152,16.67,99331
70,7521501,230232,52731424,15758819,18,19510,24536,89399,16415298,1881,206992,4152,16.18,99331
71,7634139,233513,57190629,15991278,18,19510,24536,90532,16647281,1881,206992,4152,16.74,99331
72,7747000,238261,54115502,16227062,18,19510,24536,91794,16883554,1881,206992,4152,16.69,99331
73,7858304,241169,54813531,16454256,18,19510,24536,93071,17111527,1881,206992,4152,16.18,99331
74,7974110,244701,55503091,16690482,18,19510,24536,94370,17347264,1881,206992,4152,16.96,99331
75,8084417,247340,56196952,16919912,18,19510,24536,95609,17579859,1881,206992,4152,16.47,99331
76,8192272,252843,56898666,17143385,18,19510,24536,96828,17806047,1881,206992,4152,16.18,99331
77,8304136,256116,57586216,17374790,18,19510,24536,98099,18039550,1881,206992,4152,16.65,99331
78,8417212,259161,58276303,17610057,18,19510,24536,99336,18274413,1881,206992,4152,16.78,99331
79,8525714,262439,58976225,17835921,18,19510,24536,100545,18500652,1881,206992,4152,16.18,99331
80,8635026,266953,59665859,18065508,18,19510,24536,101706,18731099,1881,206992,4152,16.71,99331
81,8745443,270602,60353891,18296609,18,19510,24536,102980,18964512,1881,206992,4152,16.72,99331
82,8853609,273292,61056775,18522356,18,19510,24536,104389,19193400,1881,206992,4152,16.18,99331
83,8965570,276940,61748585,18754084,18,19510,24536,105617,19425037,1881,206992,4152,16.74,99331
84,9058886,279558,62491807,18950957,18,19510,24536,106793,19618948,1881,206992,4152,13.66,99331
85,9183051,282670,63143830,19207654,18,19510,24536,108113,19876034,1881,206992,4152,18.61,99331
86,9299679,286198,63827407,19447384,18,19510,24536,109368,20116904,1881,206992,4152,17.29,99331
87,9414987,289159,68992948,19681988,18,19510,24536,110536,20350182,1881,206992,4152,16.71,99331
88,9526544,292048,65212365,19910747,18,19510,24536,111885,20581989,1881,206992,4152,16.22,99331
89,9615991,295308,65958321,20098097,18,19510,24536,113312,20772148,1881,206992,4152,13.47,99331
90,9619454,298623,66920820,20115528,18,19510,24536,115148,20802925,1881,206992,4152,0.87,99331
91,9642491,301908,72459024,20165116,18,19510,24536,116907,20863406,1881,206992,4152,3.21,99331
92,9798038,304961,68421206,20485973,18,19510,24536,118199,21181485,1881,206992,4152,23.51,99331
93,9945961,310335,69011324,20794058,18,19510,24536,119622,21488698,1881,206992,4152,22.21,99331
94,10102163,313077,69575252,21120094,18,19510,24536,120970,21812979,1881,206992,4152,23.67,99331
95,10258047,316619,75014279,21445152,18,19510,24536,122221,22134043,1881,206992,4152,23.80,99331
96,10402679,319095,70750357,21748682,18,19510,24536,123517,22436960,1881,206992,4152,21.78,99331
97,10510871,322550,71446264,21974327,18,19510,24536,124852,22666051,1881,206992,4152,16.18,99331
98,10621203,326490,72130789,22205308,18,19510,24536,126105,22901137,1881,206992,4152,16.69,99331
99,10730631,329957,72815859,22436673,18,19510,24536,127523,23133355,1881,206992,4152,16.47,99331
100,10842725,333207,73508504,22665784,18,19510,24536,128646,23361464,1881,206992,4152,16.45,99331
101,10955020,336675,79368039,22898788,18,19510,24536,129866,23594402,1881,206992,4152,16.68,99331
102,11068786,339937,80101922,23131975,18,19510,24536,131067,23828136,1881,206992,4152,16.62,99331
103,11180224,342610,75587047,23361160,18,19510,24536,132278,24056146,1881,206992,4152,16.30,99331
104,11287043,346061,76286968,23585831,18,19510,24536,133515,24281789,1881,206992,4152,16.30,99331
105,11400786,349658,82319517,23821298,18,19510,24536,134648,24515527,1881,206992,4152,17.10,99331
106,11511786,352278,77674351,24052091,18,19510,24536,136014,24743873,1881,206992,4152,16.21,99331
107,11619634,355857,83797789,24275755,18,19510,24536,137188,24969331,1881,206992,4152,16.70,99331
108,11733128,358798,84530658,24511285,18,19510,24536,138445,25207964,1881,206992,4152,16.67,99331
109,11845328,361364,79770441,24741135,18,19510,24536,139625,25434896,1881,206992,4152,16.24,99331
110,11955195,365004,80465816,24969781,18,19510,24536,140937,25664125,1881,206992,4152,16.58,99331
111,12066596,368301,86743572,25202897,18,19510,24536,142092,25893706,1881,206992,4152,16.78,99331
112,12145517,371122,81935256,25366683,18,19510,24536,143292,26060068,1881,206992,4152,11.55,99331
113,12271761,374216,82588377,25624109,18,19510,24536,144610,26317643,1881,206992,4152,18.55,99331
114,12397400,377853,88963195,25890960,18,19510,24536,145971,26587445,1881,206992,4152,19.28,99331
115,12508423,380759,83923766,26124530,18,19510,24536,147275,26820108,1881,206992,4152,16.48,99331
116,12616301,384164,84623731,26349329,18,19510,24536,148420,27046619,1881,206992,4152,16.18,99331
117,12706044,386849,85367068,26540209,18,19510,24536,149678,27239520,1881,206992,4152,13.78,99331
118,12762039,390400,86204657,26657968,18,19510,24536,150759,27360446,1881,206992,4152,8.16,99331
119,12915296,393679,86785375,26976703,18,19510,24536,152218,27673567,1881,206992,4152,23.01,99331
120,13060165,398305,87393710,27274776,18,19510,24536,153532,27970923,1881,206992,4152,21.48,99331
121,13169707,401973,88090405,27502746,18,19510,24536,154677,28200235,1881,206992,4152,16.44,99331
122,13280557,405902,94872832,27735548,18,19510,24536,156030,28434424,1881,206992,4152,16.63,99331
123,13392132,413501,89469089,28015437,18,19510,24536,157422,28673828,1881,206992,4152,16.58,99331
124,13501472,421233,90145154,28359140,18,19510,24536,158627,28919716,1881,206992,4152,16.76,99331
125,13611516,428970,90847901,28601025,18,19510,24536,159824,29153412,1881,206992,4152,16.54,99331
126,13722604,432581,97681838,28830035,18,19510,24536,160987,29381399,1881,206992,4152,16.44,99331
127,13837386,435586,92231805,29066620,18,19510,24536,162202,29616836,1881,206992,4152,16.84,99331
128,13947658,438447,92930627,29296230,18,19510,24536,163337,29846051,1881,206992,4152,16.33,99331
129,14059312,446040,99884632,29530031,18,19510,24536,164553,30077921,1881,206992,4152,16.73,99331
130,14170125,448705,94319724,29761480,18,19510,24536,165775,30312121,1881,206992,4152,16.55,99331
131,14280403,451299,95019355,29991250,18,19510,24536,167023,30541502,1881,206992,4152,16.18,99331
132,14388707,454780,95717180,30217875,18,19510,24536,168204,30768138,1881,206992,4152,16.70,99331
133,14502992,457552,102825666,30457822,18,19510,24536,169349,31008282,1881,206992,4152,16.74,99331
134,14614974,460183,97102341,30687776,18,19510,24536,170698,31236512,1881,206992,4152,16.18,99331
135,14725451,464030,104298575,30917146,18,19510,24536,171938,31467704,1881,206992,4152,16.68,99331
136,14841536,467235,105029818,31157311,18,19510,24536,173123,31707929,1881,206992,4152,16.72,99331
137,14952455,472851,99192889,31384451,18,19510,24536,174327,31933955,1881,206992,4152,16.18,99331
138,15064010,476358,99882555,31617499,18,19510,24536,175565,32166803,1881,206992,4152,16.72,99331
139,15176898,480781,100577742,31850727,18,19510,24536,176598,32398910,1881,206992,4152,16.72,99331
140,15277526,483929,101301427,32061259,18,19510,24536,177806,32609956,1881,206992,4152,14.75,99331
141,15398069,487387,108702462,32311806,18,19510,24536,179126,32862928,1881,206992,4152,18.10,99331
142,15509713,490445,109436087,32543982,18,19510,24536,180285,33093776,1881,206992,4152,16.44,99331
143,15620140,493725,103358592,32776283,18,19510,24536,181395,33323422,1881,206992,4152,16.48,99331
144,15731965,497198,110906699,33007847,18,19510,24536,182549,33553660,1881,206992,4152,16.49,99331
145,15844058,500326,104747992,33242313,18,19510,24536,183701,33786453,1881,206992,4152,16.68,99331
146,15952199,503696,105442750,33471622,18,19510,24536,185022,34015779,1881,206992,4152,16.45,99331
147,16061252,507151,113119921,33701379,18,19510,24536,186195,34246914,1881,206992,4152,16.68,99331
148,16173467,510211,106827406,33937466,18,19510,24536,187481,34482968,1881,206992,4152,16.53,99331
149,16284398,513123,107522331,34167733,18,19510,24536,188572,34712451,1881,206992,4152,16.41,99331
150,16393479,516562,108214517,34396532,18,19510,24536,189851,34941962,1881,206992,4152,16.63,99331
151,16508218,519297,116065415,34634103,18,19510,24536,191082,35175396,1881,206992,4152,16.63,99331
152,16621988,522303,109605790,34865775,18,19510,24536,192413,35405689,1881,206992,4152,16.36,99331
153,16731800,525785,110298489,35096029,18,19510,24536,193628,35636660,1881,206992,4152,16.45,99331
154,16845837,529311,110990247,35333118,18,19510,24536,194893,35872665,1881,206992,4152,16.80,99331
155,16956493,531527,111684549,35563738,18,19510,24536,196061,36101055,1881,206992,4152,16.18,99331
156,17068696,535243,119746473,35798252,18,19510,24536,197291,36334575,1881,206992,4152,16.72,99331
157,17182728,538202,113063136,36032088,18,19510,24536,198538,36569507,1881,206992,4152,16.66,99331
158,17294025,541795,113760434,36262710,18,19510,24536,199858,36798656,1881,206992,4152,16.24,99331
159,17405739,545466,114455150,36494774,18,19510,24536,201023,37029541,1881,206992,4152,16.63,99331
160,17520556,548250,122678980,36735397,18,19510,24536,202238,37265898,1881,206992,4152,16.68,99331
161,17629874,550995,115838704,36964438,18,19510,24536,203431,37494510,1881,206992,4152,16.31,99331
162,17740451,554441,116529008,37195652,18,19510,24536,204645,37727281,1881,206992,4152,16.37,99331
163,17850947,556942,117217622,37430516,18,19510,24536,206025,37961609,1881,206992,4152,16.79,99331
164,17963545,560072,117913665,37662257,18,19510,24536,207136,38193602,1881,206992,4152,16.46,99331
165,18073608,563545,118615058,37892655,18,19510,24536,208298,38421689,1881,206992,4152,16.56,99331
166,18189294,566558,119306205,38133373,18,19510,24536,209551,38659952,1881,206992,4152,16.49,99331
167,18298551,569839,120002282,38363878,18,19510,24536,210778,38890768,1881,206992,4152,16.46,99331
168,18410068,574222,120696516,38594746,18,19510,24536,212091,39121707,1881,206992,4152,16.44,99331
169,18522229,577140,129287767,38827738,18,19510,24536,213314,39353440,1881,206992,4152,16.36,99331
170,18633952,580435,122090482,39061600,18,19510,24536,214596,39583211,1881,206992,4152,16.54,99331
171,18743387,583705,122779682,39291766,18,19510,24536,215892,39813402,1881,206992,4152,16.44,99331
172,18850214,587099,123481473,39519566,18,19510,24536,217150,40043086,1881,206992,4152,16.58,99331
173,18961933,591037,124173662,39754599,18,19510,24536,218366,40279356,1881,206992,4152,16.60,99331
174,19077462,594846,132965802,39994999,18,19510,24536,219620,40514645,1881,206992,4152,16.73,99331
175,19193453,601157,125561191,40233622,18,19510,24536,220751,40748762,1881,206992,4152,16.72,99331
176,19301480,607500,126263152,40461038,18,19510,24536,221918,40977288,1881,206992,4152,16.18,99331
177,19408327,610929,135180997,40681785,18,19510,24536,223274,41202276,1881,206992,4152,15.76,99331
178,19528768,613911,127643627,40930784,18,19510,24536,224437,41449880,1881,206992,4152,17.68,99331
179,19638231,616609,128344245,41159603,18,19510,24536,225656,41679551,1881,206992,4152,16.18,99331
