period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,503,1531,3639910,10627,19,19527,13765,3551,708932,1836,290608,4152,0.01,98585
1,6007,11968,4633397,12143,19,19527,13765,4814,721151,1836,290608,4152,0.00,98585
2,6007,14583,5617364,13962,19,19527,13765,6109,735466,1836,290608,4152,0.00,98585
3,134133,17174,6307914,243383,19,19527,13765,7420,961738,1836,290608,4152,16.70,98585
4,263134,20899,7006125,481661,19,19527,13765,8745,1187657,1836,290608,4152,16.40,98585
5,392667,23832,7699493,724423,19,19527,13765,10042,1410946,1836,290608,4152,16.49,98585
6,509922,26715,8395030,954131,19,19527,13765,11457,1629106,1836,290608,4152,16.40,98585
7,633674,29464,9085290,1189482,19,19527,13765,12718,1853517,1836,290608,4152,16.72,98585
8,753885,32548,9782860,1421665,19,19527,13765,14022,2075418,1836,290608,4152,16.48,98585
9,871875,35706,10476711,1650338,19,19527,13765,15519,2295074,1836,290608,4152,16.54,98585
10,992557,38541,12302106,1884314,19,19527,13765,16844,2517296,1836,290608,4152,16.42,98585
11,1112650,41537,13036380,2116745,19,19527,13765,18197,2739536,1836,290608,4152,16.64,98585
12,1228487,44574,12563323,2342387,19,19527,13765,19344,2954301,1836,290608,4152,16.20,98585
13,1349514,47745,13254394,2575170,19,19527,13765,20852,3174318,1836,290608,4152,16.57,98585
14,1470885,50778,15247700,2810877,19,19527,13765,22240,3398230,1836,290608,4152,16.73,98585
15,1586928,53638,14645002,3038474,19,19527,13765,23582,3617860,1836,290608,4152,16.46,98585
16,1706008,56214,15341600,3270276,19,19527,13765,24909,3836968,1836,290608,4152,16.37,98585
17,1829881,59015,16034921,3508561,19,19527,13765,26184,4060262,1836,290608,4152,16.86,98585
18,1947484,61835,16732098,3734087,19,19527,13765,27496,4277514,1836,290608,4152,16.18,98585
19,2067547,65135,18931832,3968908,19,19527,13765,28850,4502880,1836,290608,4152,16.72,98585
20,2185463,68067,18119375,4198683,19,19527,13765,30188,4721832,1836,290608,4152,16.55,98585
21,2303834,70791,18818733,4429498,19,19527,13765,31490,4943664,1836,290608,4152,16.32,98585
22,2423976,74113,21140888,4658868,19,19527,13765,32760,5162196,1836,290608,4152,16.30,98585
23,2552556,77518,21861502,4901955,19,19527,13765,34076,5390420,1836,290608,4152,17.12,98585
24,2672106,80075,20905609,5129652,19,19527,13765,35331,5606114,1836,290608,4152,16.17,98585
25,2792693,83498,23339697,5362665,19,19527,13765,36681,5825650,1836,290608,4152,16.69,98585
26,2912093,86080,22293412,5594228,19,19527,13765,38053,6046732,1836,290608,4152,16.45,98585
27,3030546,88541,22987890,5824883,19,19527,13765,39528,6267132,1836,290608,4152,16.45,98585
28,3151206,91714,23680981,6055589,19,19527,13765,40783,6486876,1836,290608,4152,16.65,98585
29,3274286,94533,26282916,6293800,19,19527,13765,42214,6711743,1836,290608,4152,16.70,98585
30,3391505,97544,25076168,6520994,19,19527,13765,43525,6928678,1836,290608,4152,16.25,98585
31,3510140,100725,25774897,6752436,19,19527,13765,44869,7145192,1836,290608,4152,16.44,98585
32,3628023,103905,26468895,6982378,19,19527,13765,46261,7362863,1836,290608,4152,16.43,98585
33,3749462,106621,27161439,7217791,19,19527,13765,47665,7585937,1836,290608,4152,16.70,98585
34,3869804,109810,27849820,7449385,19,19527,13765,49069,7807296,1836,290608,4152,16.36,98585
35,3990509,113338,28537109,7684379,19,19527,13765,50407,8032488,1836,290608,4152,16.76,98585
36,4109051,116207,31440151,7913687,19,19527,13765,51687,8249558,1836,290608,4152,16.31,98585
37,4228220,119120,29935845,8143320,19,19527,13765,53030,8470987,1836,290608,4152,16.33,98585
38,4348128,122412,32914913,8375363,19,19527,13765,54477,8691974,1836,290608,4152,16.72,98585
39,4470748,125197,31322659,8611325,19,19527,13765,55721,8915831,1836,290608,4152,16.71,98585
40,4590236,128382,32024224,8839332,19,19527,13765,57043,9133566,1836,290608,4152,16.17,98585
41,4713378,131682,32715740,9076141,19,19527,13765,58518,9356273,1836,290608,4152,16.60,98585
42,4835419,134193,33414913,9307677,19,19527,13765,59851,9576239,1836,290608,4152,16.43,98585
43,4955644,136722,34108303,9541444,19,19527,13765,61188,9798035,1836,290608,4152,16.49,98585
44,5075455,140175,37305149,9775274,19,19527,13765,62512,10023101,1836,290608,4152,16.72,98585
45,5194321,143102,35496070,10006551,19,19527,13765,63941,10243118,1836,290608,4152,16.50,98585
46,5313814,145791,38784551,10237009,19,19527,13765,65350,10461707,1836,290608,4152,16.37,98585
47,5433737,148258,36890531,10467513,19,19527,13765,66639,10682544,1836,290608,4152,16.39,98585
48,5554753,151176,40252887,10703445,19,19527,13765,68027,10907356,1836,290608,4152,16.84,98585
49,5672676,154022,38273677,10934765,19,19527,13765,69333,11125318,1836,290608,4152,16.37,98585
50,5791878,157585,41730749,11167496,19,19527,13765,70769,11348185,1836,290608,4152,16.59,98585
51,5911390,160574,39658484,11399052,19,19527,13765,72118,11569801,1836,290608,4152,16.49,98585
52,6029811,163759,40358565,11628170,19,19527,13765,73397,11785600,1836,290608,4152,16.49,98585
53,6147018,167241,41051751,11857765,19,19527,13765,74781,12005558,1836,290608,4152,16.50,98585
54,6269455,169573,44681333,12091279,19,19527,13765,76109,12224865,1836,290608,4152,16.81,98585
55,6388761,172890,42438897,12325503,19,19527,13765,77563,12449219,1836,290608,4152,16.32,98585
56,6505786,176109,43135391,12554878,19,19527,13765,78893,12667287,1836,290608,4152,16.35,98585
57,6624492,179272,43837842,12782943,19,19527,13765,80247,12885047,1836,290608,4152,16.33,98585
58,6751710,181748,44526104,13021743,19,19527,13765,81397,13110561,1836,290608,4152,16.92,98585
59,6870159,184931,48361394,13251061,19,19527,13765,82661,13328528,1836,290608,4152,16.29,98585
60,6989817,188194,45917319,13483671,19,19527,13765,83901,13550297,1836,290608,4152,16.78,98585
61,7112726,190794,49832710,13719457,19,19527,13765,85126,13772984,1836,290608,4152,16.47,98585
62,7230930,193511,47305891,13946987,19,19527,13765,86435,13990834,1836,290608,4152,16.27,98585
63,7351705,196698,48001146,14179216,19,19527,13765,87664,14209514,1836,290608,4152,16.69,98585
64,7472318,199067,48696435,14411374,19,19527,13765,88984,14431179,1836,290608,4152,16.67,98585
65,7593341,201439,49392876,14643071,19,19527,13765,90307,14650936,1836,290608,4152,16.19,98585
66,7713044,204921,53509086,14873698,19,19527,13765,91487,14872065,1836,290608,4152,16.79,98585
67,7833847,207868,54239416,15103367,19,19527,13765,92740,15092590,1836,290608,4152,16.41,98585
68,7954165,210740,51490821,15338175,19,19527,13765,93902,15314151,1836,290608,4152,16.36,98585
69,8074051,213920,52181141,15570970,19,19527,13765,95220,15537479,1836,290608,4152,16.65,98585
70,8194469,216986,52869477,15804040,19,19527,13765,96534,15759187,1836,290608,4152,16.77,98585
71,8314779,219489,53568928,16034358,19,19527,13765,97863,15980827,1836,290608,4152,16.18,98585
72,8433422,222665,54267730,16260757,19,19527,13765,99125,16197597,1836,290608,4152,16.55,98585
73,8553004,225725,54966225,16492761,19,19527,13765,100339,16418077,1836,290608,4152,16.11,98585
74,8679098,228501,55642567,16734764,19,19527,13765,101886,16645216,1836,290608,4152,16.94,98585
75,8798449,231762,56334830,16964673,19,19527,13765,103184,16866283,1836,290608,4152,16.60,98585
76,8923859,234448,57025498,17202234,19,19527,13765,104494,17088066,1836,290608,4152,16.48,98585
77,9044416,237129,61600702,17437442,19,19527,13765,106012,17312818,1836,290608,4152,16.45,98585
78,9172373,240232,58411499,17669469,19,19527,13765,107341,17527321,1836,290608,4152,15.67,98585
79,9324638,243255,59071318,17930490,19,19527,13765,108849,17765408,1836,290608,4152,17.31,98585
80,9471060,246384,59739921,18183101,19,19527,13765,110387,17994571,1836,290608,4152,16.56,98585
81,9615223,249439,60423610,18428326,19,19527,13765,111763,18214773,1836,290608,4152,16.41,98585
82,9752226,251862,61103903,18674815,19,19527,13765,113303,18436047,1836,290608,4152,16.59,98585
83,9893412,254511,65875430,18927400,19,19527,13765,114879,18663101,1836,290608,4152,16.57,98585
84,10032933,257791,66587362,19173712,19,19527,13765,116294,18882070,1836,290608,4152,16.31,98585
85,10164216,260671,63141517,19416629,19,19527,13765,117817,19105905,1836,290608,4152,16.81,98585
86,10296462,263601,63821605,19658121,19,19527,13765,119276,19323848,1836,290608,4152,16.17,98585
87,10435916,266180,64500571,19905537,19,19527,13765,120682,19544923,1836,290608,4152,16.56,98585
