period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,343,545,4402461,7554,18,19517,24529,3684,702218,1881,206992,4072,0.01,99271
1,5020,11688,4572116,11527,18,19517,24529,5287,718914,1881,206992,4072,0.00,99271
2,5020,14298,5557806,12555,18,19517,24529,6519,731664,1881,206992,4072,0.00,99271
3,128707,16885,7113063,265653,18,19517,24529,7713,964347,1881,206992,4072,16.44,99271
4,245825,19923,7839123,499919,18,19517,24529,8916,1199207,1881,206992,4072,16.69,99271
5,358638,27866,7644406,818163,18,19517,24529,9943,1432510,1881,206992,4072,16.48,99271
6,454584,38579,8402346,1112051,18,19517,24529,11200,1634671,1881,206992,4072,14.32,99271
7,583360,41432,9052864,1452899,18,19517,24529,12365,1902969,1881,206992,4072,19.12,99271
8,696577,44544,9745588,1783511,18,19517,24529,13716,2138272,1881,206992,4072,16.57,99271
9,808908,47650,10440690,2091675,18,19517,24529,14939,2374928,1881,206992,4072,16.79,99271
10,826413,50338,11361310,2654664,18,19517,24529,16496,2439722,1881,206992,4072,2.73,99271
11,827653,53128,12333528,2835422,18,19517,24529,18078,2463376,1881,206992,4072,0.20,99271
12,829147,56236,13301699,3070719,18,19517,24529,19883,2490186,1881,206992,4072,0.22,99271
13,838795,59349,14254425,3092227,18,19517,24529,21788,2527543,1881,206992,4072,1.16,99271
14,964102,62037,14784482,3348580,18,19517,24529,22923,2786396,1881,206992,4072,18.47,99271
15,1130673,64797,15480291,3684576,18,19517,24529,24144,3117962,1881,206992,4072,24.27,99271
16,1289591,67553,16062622,4003981,18,19517,24529,25255,3438334,1881,206992,4072,23.06,99271
17,1407110,70773,16745548,4242438,18,19517,24529,26514,3676609,1881,206992,4072,17.26,99271
18,1480548,73741,17537913,4396559,18,19517,24529,28071,3836923,1881,206992,4072,10.73,99271
19,1482013,76965,18508521,4403637,18,19517,24529,30106,3860547,1881,206992,4072,0.19,99271
20,1612514,80091,19162086,4664752,18,19517,24529,31304,4120936,1881,206992,4072,18.80,99271
21,1776541,82640,19742569,4991690,18,19517,24529,32370,4443169,1881,206992,4072,23.34,99271
22,1878708,85586,20466841,5199021,18,19517,24529,33693,4652313,1881,206992,4072,14.96,99271
23,2036838,88377,21047946,5518524,18,19517,24529,35124,4969717,1881,206992,4072,23.00,99271
24,2203618,91148,21616554,5853235,18,19517,24529,36319,5299948,1881,206992,4072,24.16,99271
25,2358013,93479,22204379,6167949,18,19517,24529,37640,5613687,1881,206992,4072,22.93,99271
26,2472009,96133,23248787,6397454,18,19517,24529,38954,5842329,1881,206992,4072,16.30,99271
27,2634077,98775,23479867,6723652,18,19517,24529,40108,6168210,1881,206992,4072,23.48,99271
28,2792539,101748,24490492,7042831,18,19517,24529,41372,6482848,1881,206992,4072,22.97,99271
29,2961664,104792,25092582,7381147,18,19517,24529,42723,6814418,1881,206992,4072,24.38,99271
30,3065651,107734,25346516,7596107,18,19517,24529,43802,7027637,1881,206992,4072,15.10,99271
31,3230276,110578,25919733,7924223,18,19517,24529,45149,7352908,1881,206992,4072,23.89,99271
32,3387130,113526,26512343,8238344,18,19517,24529,46397,7667035,1881,206992,4072,22.80,99271
33,3537979,116107,27726886,8545589,18,19517,24529,47742,7971970,1881,206992,4072,22.10,99271
34,3633017,119067,27862864,8736401,18,19517,24529,48785,8166751,1881,206992,4072,13.69,99271
35,3764722,121955,29191342,9004177,18,19517,24529,49975,8432920,1881,206992,4072,19.25,99271
36,3881545,124637,29217155,9235680,18,19517,24529,51184,8662478,1881,206992,4072,16.52,99271
37,3997696,127557,29917654,9464390,18,19517,24529,52366,8890844,1881,206992,4072,16.34,99271
