period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9300,294,481,99764,5275725,18,19442,12919,4327,710472,1821,290608,4152,0.01
1,12553,998,8225,99764,5451901,18,19442,12919,5593,723369,1821,290608,4152,0.00
2,13392,998,10833,99764,6436780,18,19442,12919,6772,735919,1821,290608,4152,0.00
3,255636,116512,13501,99764,7118230,18,19442,12919,7868,979738,1821,290608,4152,15.33
4,562923,253702,16720,99764,8668142,18,19442,12919,9055,1280649,1821,290608,4152,18.05
5,858880,373122,20032,99764,8365899,18,19442,12919,10290,1574977,1821,290608,4152,16.33
6,1126268,512003,22441,99764,9010652,18,19442,12919,11413,1831643,1821,290608,4152,18.52
7,1405169,659596,25219,99764,9640926,18,19442,12919,12691,2102280,1821,290608,4152,19.08
8,1628589,770524,27675,99764,11459617,18,19442,12919,13795,2324083,1821,290608,4152,15.04
9,1905969,907591,30458,99764,10966300,18,19442,12919,15215,2590970,1821,290608,4152,17.86
10,2201709,1059886,33854,99764,12815747,18,19442,12919,16665,2870529,1821,290608,4152,18.91
11,2464168,1195894,37229,99764,13519943,18,19442,12919,17843,3122418,1821,290608,4152,16.52
12,2727922,1332792,40223,99764,12891043,18,19442,12919,18931,3373770,1821,290608,4152,16.36
13,2998066,1472974,43278,99764,14905901,18,19442,12919,20037,3635713,1821,290608,4152,17.53
14,3275822,1611107,45798,99764,14165878,18,19442,12919,21192,3907628,1821,290608,4152,18.62
15,3549305,1748877,48723,99764,14802162,18,19442,12919,22370,4177086,1821,290608,4152,17.97
16,3810004,1879734,51669,99764,15457443,18,19442,12919,23561,4435341,1821,290608,4152,17.09
17,4078251,2011887,54852,99764,16100901,18,19442,12919,24825,4699545,1821,290608,4152,17.54
18,4320069,2130183,58286,99764,16790418,18,19442,12919,26113,4938152,1821,290608,4152,15.70
19,4605210,2272756,61736,99764,17419275,18,19442,12919,27291,5217492,1821,290608,4152,19.10
20,4876763,2409620,64522,99764,19750312,18,19442,12919,28332,5485007,1821,290608,4152,17.67
21,5141626,2545137,67756,99764,20445956,18,19442,12919,29481,5746451,1821,290608,4152,17.42
22,5401518,2674245,70739,99764,19367485,18,19442,12919,30585,6007603,1821,290608,4152,17.36
23,5661464,2804166,73488,99764,20027622,18,19442,12919,31735,6262236,1821,290608,4152,16.93
24,5931355,2935586,76252,99764,20672731,18,19442,12919,32884,6530453,1821,290608,4152,17.37
25,6196970,3067630,79564,99764,23233100,18,19442,12919,33971,6795347,1821,290608,4152,17.55
26,6461930,3197601,82871,99764,23931054,18,19442,12919,35055,7058839,1821,290608,4152,17.59
27,6725233,3327461,85676,99764,24630295,18,19442,12919,36279,7320932,1821,290608,4152,17.33
28,6986462,3457865,88503,99764,23275875,18,19442,12919,37446,7578415,1821,290608,4152,17.12
29,7253761,3593278,91288,99764,23921455,18,19442,12919,38642,7842517,1821,290608,4152,17.51
30,7496074,3714037,93553,99764,24600005,18,19442,12919,39737,8081317,1821,290608,4152,15.88
31,7770484,3851253,96720,99764,27418936,18,19442,12919,40978,8350626,1821,290608,4152,18.35
32,8042967,3986979,99687,99764,25872797,18,19442,12919,42294,8620948,1821,290608,4152,17.88
33,8309759,4121578,102888,99764,26518450,18,19442,12919,43447,8883720,1821,290608,4152,17.31
