period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7569,350,0,96091,4138680,18,15733,23453,3229,697962,1823,290608,4144,0.01
1,9922,3130,11830,96091,4324406,18,15733,23453,4391,710306,1823,290608,4144,0.00
2,11524,3130,14437,96091,5311737,18,15733,23453,5577,720567,1823,290608,4144,0.00
3,343648,38548,17456,96091,6799390,18,15733,23453,6174,824765,1823,290608,4144,6.09
4,706909,72295,20063,96091,7046354,18,15733,23453,6883,939323,1823,290608,4144,6.75
5,1245683,124589,22899,96091,7875558,18,15733,23453,7697,1100799,1823,290608,4144,10.08
6,1454956,143426,26262,96091,8767501,18,15733,23453,8573,1168990,1823,290608,4144,3.81
7,1711386,167330,28972,96091,9664462,18,15733,23453,9347,1252878,1823,290608,4144,4.73
8,2043848,198835,32004,96091,10536467,18,15733,23453,10158,1358393,1823,290608,4144,6.18
9,2663036,257476,35252,96091,10439556,18,15733,23453,10841,1544924,1823,290608,4144,11.42
10,2900824,276669,38781,96091,11195174,18,15733,23453,11670,1626039,1823,290608,4144,4.43
11,3493592,333056,42015,96091,13018195,18,15733,23453,12449,1800971,1823,290608,4144,10.93
12,4019624,381664,45307,96091,12061579,18,15733,23453,13220,1960118,1823,290608,4144,9.82
13,4421228,420587,48757,96091,14685194,18,15733,23453,14199,2082813,1823,290608,4144,7.33
14,4679729,444236,51779,96091,15584067,18,15733,23453,14971,2166371,1823,290608,4144,4.85
15,5285266,500793,54994,96091,13788559,18,15733,23453,15751,2349751,1823,290608,4144,11.17
16,5746764,544938,58078,96091,17194464,18,15733,23453,16516,2490493,1823,290608,4144,8.55
17,5929271,561635,61584,96091,15130088,18,15733,23453,17400,2555502,1823,290608,4144,3.40
18,6483388,616133,65246,96091,15575013,18,15733,23453,18156,2718658,1823,290608,4144,10.29
19,6919850,657647,68839,96091,16145015,18,15733,23453,18903,2851064,1823,290608,4144,8.03
20,7385211,701921,71989,96091,16673125,18,15733,23453,19677,2992647,1823,290608,4144,8.61
21,7999786,759584,75995,96091,17053587,18,15733,23453,20454,3175142,1823,290608,4144,11.37
22,8657282,823360,79401,96091,17383815,18,15733,23453,21212,3370626,1823,290608,4144,12.17
23,9273405,880914,83325,96091,17768763,18,15733,23453,21971,3556877,1823,290608,4144,11.32
24,9881699,939687,86304,96091,18147588,18,15733,23453,22758,3739873,1823,290608,4144,11.22
25,10498996,998626,89805,96091,18515006,18,15733,23453,23523,3925809,1823,290608,4144,11.40
26,11137631,1059878,93788,96091,18881139,18,15733,23453,24243,4114351,1823,290608,4144,11.76
27,11716052,1114971,97034,96091,26073530,18,15733,23453,25013,4286092,1823,290608,4144,10.62
28,12186683,1160854,100221,96091,26899411,18,15733,23453,25713,4429393,1823,290608,4144,8.65
29,12530231,1193853,103713,96091,20468145,18,15733,23453,26444,4537283,1823,290608,4144,6.36
30,12960030,1235174,107597,96091,21033742,18,15733,23453,27243,4669846,1823,290608,4144,7.89
31,13471978,1282964,111225,96091,21517521,18,15733,23453,28072,4826754,1823,290608,4144,9.48
32,13952238,1327748,114770,96091,30271446,18,15733,23453,29001,4972577,1823,290608,4144,8.80
33,14071376,1337370,118445,96091,22928539,18,15733,23453,29926,5017366,1823,290608,4144,2.23
34,14539728,1383030,122059,96091,32056818,18,15733,23453,30647,5161617,1823,290608,4144,8.57
35,15138993,1440554,124985,96091,23849310,18,15733,23453,31338,5337691,1823,290608,4144,11.10
36,15695784,1494476,128289,96091,24277857,18,15733,23453,32011,5503903,1823,290608,4144,10.32
37,16302333,1552886,131730,96091,24658439,18,15733,23453,32803,5682356,1823,290608,4144,11.17
38,16925679,1611821,134666,96091,25019163,18,15733,23453,33520,5870735,1823,290608,4144,11.59
39,17415564,1658496,138595,96091,25531145,18,15733,23453,34295,6023740,1823,290608,4144,8.96
40,17883028,1702707,141835,96091,26061687,18,15733,23453,35150,6166765,1823,290608,4144,8.58
41,18349405,1746167,145943,96091,37687646,18,15733,23453,36011,6309368,1823,290608,4144,8.58
42,18765374,1783379,149881,96091,27174296,18,15733,23453,36749,6438961,1823,290608,4144,7.61
43,19337585,1837608,152957,96091,27588071,18,15733,23453,37379,6611966,1823,290608,4144,10.58
44,19821999,1882120,156581,96091,28101227,18,15733,23453,38109,6761975,1823,290608,4144,8.88
45,20297106,1928698,159984,96091,40985450,18,15733,23453,38885,6908797,1823,290608,4144,8.65
46,20712124,1968106,163170,96091,29189289,18,15733,23453,39618,7034989,1823,290608,4144,7.74
47,21235288,2017468,166723,96091,42644135,18,15733,23453,40320,7194422,1823,290608,4144,9.54
48,21704804,2061535,169824,96091,43467996,18,15733,23453,40898,7338563,1823,290608,4144,8.65
49,22016059,2092555,172906,96091,44346913,18,15733,23453,41726,7437760,1823,290608,4144,5.72
50,22147832,2105026,175746,96091,45291050,18,15733,23453,42598,7483725,1823,290608,4144,2.42
51,22648491,2151946,178447,96091,32219175,18,15733,23453,43465,7636781,1823,290608,4144,9.30
52,23320267,2214067,182458,96091,32534997,18,15733,23453,44255,7835351,1823,290608,4144,12.45
53,24009402,2278911,186089,96091,32840672,18,15733,23453,45027,8035294,1823,290608,4144,12.74
54,24480373,2324347,188755,96091,33355302,18,15733,23453,45887,8180583,1823,290608,4144,8.74
55,24991582,2374221,192226,96091,49266565,18,15733,23453,46624,8336098,1823,290608,4144,9.31
56,25386175,2410966,195480,96091,34442598,18,15733,23453,47544,8463457,1823,290608,4144,7.32
57,25986652,2465464,199002,96091,34848276,18,15733,23453,48367,8643484,1823,290608,4144,11.06
58,26456996,2510477,203086,96091,35373530,18,15733,23453,49017,8788899,1823,290608,4144,8.55
59,26934578,2556475,206276,96091,52576231,18,15733,23453,49854,8936975,1823,290608,4144,8.69
60,27370904,2597811,209011,96091,53416318,18,15733,23453,50626,9070645,1823,290608,4144,8.00
61,27888707,2645480,212639,96091,36909604,18,15733,23453,51373,9231010,1823,290608,4144,9.60
62,28257664,2680194,215858,96091,55087285,18,15733,23453,52013,9346048,1823,290608,4144,6.74
63,28855915,2737015,219191,96091,55876854,18,15733,23453,52917,9526148,1823,290608,4144,10.95
64,29318307,2781658,222371,96091,38459674,18,15733,23453,53553,9670173,1823,290608,4144,8.53
65,29705497,2817104,226204,96091,39067654,18,15733,23453,54362,9791543,1823,290608,4144,7.07
66,30204227,2863731,229677,96091,39559404,18,15733,23453,55232,9943558,1823,290608,4144,9.21
