IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
4355225,0.01,4116,0,18,3611,576,27228,44084,4651,14509,7597,717131
4515487,0.01,4116,1,18,4852,5947,27228,44084,19045,14509,10483,729482
5500145,0.00,4116,2,18,6099,5947,27228,44084,25785,14509,11881,743072
6306000,8.61,4116,3,18,7421,92469,27228,44084,32161,14509,148837,889535
7125362,8.11,4116,4,18,9006,157828,27228,44084,38430,14509,272646,1027463
7945751,8.07,4116,5,18,10728,220957,27228,44084,44919,14509,395450,1162361
8761145,8.32,4116,6,18,12344,284345,27228,44084,52549,14509,521653,1300827
9572997,8.64,4116,7,18,13915,349964,27228,44084,59517,14509,648950,1439780
10411227,7.43,4116,8,18,15605,407889,27228,44084,64192,14509,761314,1562263
12376868,8.96,4116,9,18,17181,477565,27228,44084,70392,14509,898328,1710029
12029622,8.64,4116,10,18,18872,545210,27228,44084,76937,14509,1029059,1852144
12860187,7.54,4116,11,18,20534,603783,27228,44084,82760,14509,1144586,1983216
13691455,7.49,4116,12,18,22453,659532,27228,44084,90103,14509,1255835,2111276
14537838,6.70,4116,13,18,23940,712578,27228,44084,97218,14509,1358460,2227516
16791640,5.36,4116,14,18,25532,755495,27228,44084,104726,14509,1441389,2324220
16114933,14.15,4116,15,18,27296,862109,27228,44084,110329,14509,1654035,2543726
18437323,7.55,4116,16,18,28978,918462,27228,44084,117069,14509,1768138,2670159
17742544,9.35,4116,17,18,30667,990899,27228,44084,124247,14509,1910111,2822969
18570480,7.90,4116,18,18,32716,1048982,27228,44084,129958,14509,2028160,2954074
19380084,8.63,4116,19,18,34486,1112444,27228,44084,137381,14509,2156243,3095521
20204853,7.89,4116,20,18,36300,1169164,27228,44084,145062,14509,2274222,3225521
21026538,7.78,4116,21,18,38073,1228000,27228,44084,150413,14509,2392518,3355782
21830009,9.12,4116,22,18,39588,1299018,27228,44084,155933,14509,2530714,3504143
22658146,7.55,4116,23,18,41441,1357642,27228,44084,163362,14509,2645005,3631144
23466723,8.24,4116,24,18,43224,1420288,27228,44084,170777,14509,2769365,3769044
24261443,9.01,4116,25,18,44682,1492322,27228,44084,178203,14509,2907874,3916481
25070872,8.45,4116,26,18,46471,1558606,27228,44084,185600,14509,3035950,4056373
27945365,8.01,4116,27,18,48357,1617415,27228,44084,191236,14509,3152817,4186662
26722737,8.21,4116,28,18,49993,1679899,27228,44084,194499,14509,3279776,4325872
27548985,7.55,4116,29,18,52009,1738946,27228,44084,201929,14509,3394208,4453033
28364598,8.72,4116,30,18,53709,1799342,27228,44084,209561,14509,3519833,4589547
29174668,8.53,4116,31,18,55466,1868639,27228,44084,213885,14509,3653588,4733846
29993954,7.73,4116,32,18,56827,1929354,27228,44084,221578,14509,3771355,4862531
30812013,8.69,4116,33,18,58616,1994035,27228,44084,228108,14509,3900521,5003689
31686710,5.44,4116,34,18,60220,2036182,27228,44084,233323,14509,3983595,5100117
32562961,4.96,4116,35,18,61929,2075780,27228,44084,238555,14509,4063262,5195556
33373572,8.25,4116,36,18,63465,2141848,27228,44084,243768,14509,4190084,5335011
34120106,12.12,4116,37,18,65026,2234311,27228,44084,250861,14509,4371355,5522447
34905238,10.29,4116,38,18,66701,2311782,27228,44084,258410,14509,4523474,5683073
35710917,9.20,4116,39,18,68429,2381174,27228,44084,263602,14509,4659836,5831482
36527159,8.32,4116,40,18,70102,2443932,27228,44084,271389,14509,4781610,5963580
37355559,7.85,4116,41,18,71914,2506726,27228,44084,277106,14509,4904333,6098032
38200134,6.97,4116,42,18,73731,2559992,27228,44084,282600,14509,5009376,6214287
41791080,10.06,4116,43,18,75363,2635915,27228,44084,288781,14509,5160218,6373480
39840615,5.99,4116,44,18,77033,2683887,27228,44084,294328,14509,5254768,6479771
40627674,9.91,4116,45,18,78608,2760222,27228,44084,300760,14509,5404096,6635523
44389947,8.07,4116,46,18,79854,2827793,27228,44084,307881,14509,5528440,6766940
42260641,8.91,4116,47,18,81445,2895791,27228,44084,315459,14509,5661627,6909246
43114704,6.15,4116,48,18,83303,2945682,27228,44084,320601,14509,5758657,7019968
43920536,8.52,4116,49,18,84789,3014426,27228,44084,327462,14509,5889187,7159573
47847251,9.96,4116,50,18,86245,3090423,27228,44084,334412,14509,6038395,7317810
45514596,8.47,4116,51,18,87941,3157323,27228,44084,340485,14509,6169801,7459478
46362799,6.22,4116,52,18,89395,3207276,27228,44084,347928,14509,6266237,7569719
47182309,7.98,4116,53,18,90713,3271519,27228,44084,355202,14509,6388371,7701237
48010506,7.53,4116,54,18,92209,3331701,27228,44084,360428,14509,6503911,7826628
48868804,6.04,4116,55,18,93774,3380886,27228,44084,363713,14509,6598980,7934419
49668962,8.94,4116,56,18,95343,3446816,27228,44084,369630,14509,6732773,8078878
50466792,9.03,4116,57,18,96900,3519581,27228,44084,377282,14509,6869142,8221433
51328840,5.50,4116,58,18,98634,3567882,27228,44084,383089,14509,6960646,8323567
52162901,7.35,4116,59,18,100107,3627663,27228,44084,389012,14509,7071751,8445597
53034518,5.07,4116,60,18,101505,3670666,27228,44084,394700,14509,7153064,8541232
53870339,6.70,4116,61,18,102996,3724244,27228,44084,400700,14509,7256856,8656161
54647642,9.97,4116,62,18,104685,3805280,27228,44084,407778,14509,7409455,8812230
55555066,3.32,4116,63,18,106183,3833490,27228,44084,414691,14509,7461021,8878850
56323140,10.75,4116,64,18,107753,3920475,27228,44084,418918,14509,7626542,9049494
57155659,7.50,4116,65,18,109397,3977711,27228,44084,426214,14509,7740624,9174640
58033754,4.74,4116,66,18,110862,4015309,27228,44084,433053,14509,7815363,9261267
58757973,13.24,4116,67,18,112325,4115216,27228,44084,439650,14509,8012008,9463299
59436622,15.78,4116,68,18,113960,4233230,27228,44084,446930,14509,8244014,9699133
60216834,10.40,4116,69,18,115524,4314078,27228,44084,452961,14509,8401825,9864924
61009256,9.83,4116,70,18,117073,4386770,27228,44084,458681,14509,8548747,10017572
61811295,8.92,4116,71,18,118736,4456388,27228,44084,466089,14509,8683167,10163965
62616791,8.95,4116,72,18,120478,4524487,27228,44084,473541,14509,8817576,10307802
63437839,8.38,4116,73,18,122494,4585289,27228,44084,477707,14509,8940186,10444746
64248325,8.63,4116,74,18,124288,4652557,27228,44084,485133,14509,9070306,10588264
65082978,7.55,4116,75,18,126121,4709465,27228,44084,492555,14509,9183144,10714016
65901746,8.19,4116,76,18,127979,4769491,27228,44084,499969,14509,9305321,10850305
71197607,8.86,4116,77,18,129983,4837249,27228,44084,505686,14509,9437378,10996604
67541385,8.29,4116,78,18,131624,4901922,27228,44084,511024,14509,9562122,11132171
68361839,8.09,4116,79,18,133457,4962837,27228,44084,517434,14509,9684859,11269599
69177870,8.63,4116,80,18,135512,5025766,27228,44084,524854,14509,9811082,11408000
74645102,8.51,4116,81,18,137209,5088731,27228,44084,532559,14509,9936707,11545583
70833110,7.42,4116,82,18,138980,5148201,27228,44084,537866,14509,10050199,11671105
71642160,8.86,4116,83,18,140858,5215186,27228,44084,543040,14509,10182547,11817257
72465150,8.26,4116,84,18,142614,5278031,27228,44084,549186,14509,10306341,11953727
73293921,7.92,4116,85,18,144379,5337618,27228,44084,554404,14509,10426372,12087657
74098868,8.63,4116,86,18,146262,5405046,27228,44084,561817,14509,10559657,12230016
74921414,8.10,4116,87,18,148223,5464598,27228,44084,569259,14509,10680511,12364793
75744994,8.04,4116,88,18,149809,5527231,27228,44084,575786,14509,10802191,12498294
81553938,8.00,4116,89,18,151628,5586662,27228,44084,583544,14509,10920241,12629050
77380099,9.09,4116,90,18,153414,5656365,27228,44084,589558,14509,11058500,12777347
83264523,8.23,4116,91,18,155206,5719661,27228,44084,594642,14509,11182164,12912473
79027304,8.11,4116,92,18,157384,5780074,27228,44084,600266,14509,11304177,13048946
79837295,8.63,4116,93,18,159449,5843315,27228,44084,606726,14509,11431050,13192253
80669054,7.55,4116,94,18,161227,5898627,27228,44084,614157,14509,11543439,13318362
81489655,8.12,4116,95,18,163004,5958456,27228,44084,621820,14509,11663313,13451354
82304392,8.79,4116,96,18,164809,6025003,27228,44084,627636,14509,11794880,13595195
88453626,8.50,4116,97,18,166600,6087041,27228,44084,633789,14509,11919909,13736134
83945394,8.02,4116,98,18,168726,6149597,27228,44084,639269,14509,12042076,13873054
84759452,8.63,4116,99,18,170580,6215445,27228,44084,646948,14509,12170528,14013006
85578459,8.24,4116,100,18,172478,6277637,27228,44084,654607,14509,12293673,14151065
86413333,7.42,4116,101,18,174523,6331213,27228,44084,657998,14509,12404931,14278277
87275136,6.02,4116,102,18,176020,6378617,27228,44084,663350,14509,12497731,14382097
88048830,10.66,4116,103,18,177470,6459413,27228,44084,671111,14509,12657463,14544818
94500343,8.89,4116,104,18,179508,6524382,27228,44084,678824,14509,12789193,14691463
89688175,8.37,4116,105,18,181362,6589593,27228,44084,683383,14509,12913211,14828507
90505485,8.23,4116,106,18,183141,6651089,27228,44084,691151,14509,13036477,14963788
91317010,8.48,4116,107,18,185210,6715403,27228,44084,698333,14509,13163789,15105338
92154254,7.75,4116,108,18,187065,6773743,27228,44084,703062,14509,13279212,15233754
98812171,8.58,4116,109,18,188870,6838889,27228,44084,709484,14509,13410961,15377317
93793902,8.35,4116,110,18,190666,6902138,27228,44084,715396,14509,13534253,15514183
94617342,8.20,4116,111,18,192671,6963863,27228,44084,721233,14509,13655651,15648382
95421513,8.63,4116,112,18,194606,7031294,27228,44084,728798,14509,13787551,15794140
96237990,8.33,4116,113,18,196480,7095418,27228,44084,736889,14509,13913372,15930145
97064916,7.85,4116,114,18,198227,7153700,27228,44084,742102,14509,14031571,16059917
103988609,8.63,4116,115,18,200095,7219353,27228,44084,749751,14509,14161299,16202987
104855223,8.03,4116,116,18,201953,7277282,27228,44084,757401,14509,14280356,16334968
99528501,8.15,4116,117,18,203939,7341917,27228,44084,763859,14509,14403872,16471010
100354921,7.75,4116,118,18,205663,7402555,27228,44084,771472,14509,14522820,16604505
101151888,9.31,4116,119,18,207312,7472290,27228,44084,779226,14509,14663288,16753176
101986574,7.74,4116,120,18,209414,7528861,27228,44084,784799,14509,14778623,16881915
109177288,7.80,4116,121,18,211390,7587323,27228,44084,792917,14509,14895477,17012347
110028759,9.10,4116,122,18,213016,7654984,27228,44084,800364,14509,15031542,17161053
104450361,8.00,4116,123,18,214985,7714226,27228,44084,807097,14509,15151999,17293575
105268173,8.53,4116,124,18,216685,7776737,27228,44084,812907,14509,15278833,17434266
106113140,6.78,4116,125,18,218160,7828552,27228,44084,820655,14509,15381608,17546805
107023296,3.19,4116,126,18,219558,7858855,27228,44084,828410,14509,15435760,17610059
107926638,3.84,4116,127,18,221028,7889447,27228,44084,836142,14509,15496030,17680047
108822414,4.01,4116,128,18,222556,7924849,27228,44084,843630,14509,15561344,17756131
109716293,4.36,4116,129,18,223887,7961201,27228,44084,850801,14509,15629615,17833276
110584156,5.70,4116,130,18,225296,8007799,27228,44084,857666,14509,15717564,17930742
111457995,5.28,4116,131,18,226815,8052960,27228,44084,861876,14509,15803063,18024156
119109682,7.01,4116,132,18,228191,8109357,27228,44084,869869,14509,15911032,18138996
113210956,3.39,4116,133,18,229486,8137649,27228,44084,877066,14509,15968121,18203085
114089547,4.69,4116,134,18,230826,8178683,27228,44084,884809,14509,16044276,18287882
114800159,13.67,4116,135,18,232342,8284319,27228,44084,892638,14509,16249358,18494669
115487181,15.85,4116,136,18,234174,8399730,27228,44084,897836,14509,16481991,18728989
116141950,17.36,4116,137,18,235918,8525792,27228,44084,904108,14509,16736978,18982914
116812356,16.13,4116,138,18,237631,8650866,27228,44084,911329,14509,16978767,19224157
117538812,13.39,4116,139,18,239439,8755721,27228,44084,920308,14509,17180782,19429458
118360913,8.23,4116,140,18,241346,8816131,27228,44084,928180,14509,17301907,19564231
119182857,8.20,4116,141,18,243386,8879665,27228,44084,932286,14509,17426604,19704252
120002841,8.37,4116,142,18,245196,8941461,27228,44084,937606,14509,17550567,19841291
120819783,8.42,4116,143,18,247281,9004737,27228,44084,944807,14509,17676269,19981676
121650618,7.92,4116,144,18,249218,9064678,27228,44084,950225,14509,17794929,20112763
122455203,8.76,4116,145,18,250834,9131733,27228,44084,956432,14509,17928554,20265882
123275329,8.63,4116,146,18,252557,9198227,27228,44084,964225,14509,18057486,20404617
131615155,8.04,4116,147,18,254412,9254813,27228,44084,972191,14509,18173021,20533510
124933926,8.13,4116,148,18,256011,9320803,27228,44084,977150,14509,18298171,20666548
125765695,7.55,4116,149,18,257868,9377232,27228,44084,984789,14509,18412127,20792004
126578002,8.63,4116,150,18,259778,9443491,27228,44084,992680,14509,18541505,20933045
127390579,8.63,4116,151,18,261848,9507749,27228,44084,1000571,14509,18669377,21074068
128195562,8.63,4116,152,18,263984,9573142,27228,44084,1008424,14509,18799120,21219296
129021691,8.05,4116,153,18,265710,9632894,27228,44084,1016117,14509,18919097,21352435
129841027,7.99,4116,154,18,267679,9695620,27228,44084,1020959,14509,19042950,21490473
130664286,8.63,4116,155,18,269524,9762206,27228,44084,1026909,14509,19173353,21630146
131496204,7.55,4116,156,18,271443,9820290,27228,44084,1034333,14509,19286888,21756492
132305994,8.83,4116,157,18,273394,9887816,27228,44084,1042193,14509,19418457,21900679
133129840,8.42,4116,158,18,275331,9954842,27228,44084,1047090,14509,19547378,22038045
133938336,8.63,4116,159,18,277196,10019728,27228,44084,1054987,14509,19678249,22180295
142833906,8.07,4116,160,18,279310,10079152,27228,44084,1063072,14509,19799101,22313389
135590863,8.09,4116,161,18,281003,10141578,27228,44084,1067320,14509,19920942,22448254
136426678,7.55,4116,162,18,282899,10198350,27228,44084,1075136,14509,20034208,22575106
137242904,8.63,4116,163,18,284802,10263516,27228,44084,1082995,14509,20162378,22716821
138060991,8.64,4116,164,18,286537,10328932,27228,44084,1091218,14509,20289891,22856844
138878648,8.61,4116,165,18,288614,10394878,27228,44084,1097502,14509,20419926,22999308
139702355,8.09,4116,166,18,290509,10455010,27228,44084,1105350,14509,20540824,23131749
140530942,8.22,4116,167,18,292413,10515894,27228,44084,1111293,14509,20663033,23263898
141357564,8.50,4116,168,18,294072,10580342,27228,44084,1117875,14509,20788400,23401448
142177721,8.63,4116,169,18,295752,10644618,27228,44084,1125790,14509,20916076,23539972
143022180,7.01,4116,170,18,297711,10696133,27228,44084,1132475,14509,21022198,23660417
143821982,9.16,4116,171,18,299752,10764657,27228,44084,1140256,14509,21159056,23809651
144640059,8.48,4116,172,18,301529,10827617,27228,44084,1148126,14509,21284528,23948786
145463105,8.47,4116,173,18,303827,10888240,27228,44084,1153256,14509,21408300,24085790
146295220,7.85,4116,174,18,305648,10949467,27228,44084,1159172,14509,21528117,24216478
147111370,8.63,4116,175,18,307517,11012395,27228,44084,1166190,14509,21655405,24356325
147947202,7.55,4116,176,18,309413,11066560,27228,44084,1174028,14509,21766554,24481098
157503043,8.63,4116,177,18,311187,11131672,27228,44084,1181878,14509,21895843,24621863
149586557,8.34,4116,178,18,313062,11194572,27228,44084,1190005,14509,22020027,24757481
159219633,8.52,4116,179,18,314862,11258809,27228,44084,1195939,14509,22148308,24896955
151240690,7.85,4116,180,18,316820,11317573,27228,44084,1202498,14509,22267376,25029600
152060932,8.63,4116,181,18,318710,11380830,27228,44084,1206704,14509,22395675,25170074
152889830,7.55,4116,182,18,320714,11437801,27228,44084,1214575,14509,22510374,25297487
153697332,9.15,4116,183,18,322475,11505278,27228,44084,1222435,14509,22649922,25442408
154513760,8.63,4116,184,18,324502,11569110,27228,44084,1230323,14509,22777402,25584763
155328946,8.63,4116,185,18,326188,11633003,27228,44084,1238172,14509,22905064,25726647
165252568,8.09,4116,186,18,328193,11692618,27228,44084,1246195,14509,23023529,25860200
156984619,8.08,4116,187,18,330000,11753933,27228,44084,1252664,14509,23145772,25992390
157823679,7.55,4116,188,18,332098,11810288,27228,44084,1258900,14509,23256505,26118196
158635116,8.63,4116,189,18,333859,11873360,27228,44084,1266788,14509,23383494,26259494
159445374,8.63,4116,190,18,335740,11938934,27228,44084,1274652,14509,23513542,26401226
160261251,8.36,4116,191,18,337604,12002356,27228,44084,1282506,14509,23638405,26538987
161079620,8.37,4116,192,18,339413,12067569,27228,44084,1289714,14509,23764987,26676445
161904629,8.06,4116,193,18,341107,12130185,27228,44084,1297212,14509,23886834,26809493
162724638,8.63,4116,194,18,342922,12194783,27228,44084,1301194,14509,24015095,26950967
173019060,8.61,4116,195,18,344759,12260549,27228,44084,1308686,14509,24143260,27091750
164381399,7.68,4116,196,18,346547,12316927,27228,44084,1315998,14509,24255617,27220275
165196700,8.50,4116,197,18,348524,12380882,27228,44084,1322207,14509,24383271,27364877
175600854,8.49,4116,198,18,350369,12445895,27228,44084,1330050,14509,24510409,27505049
166848436,7.57,4116,199,18,352121,12501794,27228,44084,1335539,14509,24625751,27630313
167662631,8.62,4116,200,18,353972,12565489,27228,44084,1343427,14509,24753723,27769083
168501124,7.55,4116,201,18,355948,12620471,27228,44084,1351170,14509,24866153,27897087
179060736,9.34,4116,202,18,357577,12689027,27228,44084,1359041,14509,25001723,28044109
170127114,7.91,4116,203,18,359492,12750716,27228,44084,1365462,14509,25124261,28179356
170943379,8.63,4116,204,18,361253,12814882,27228,44084,1371898,14509,25251951,28322357
171756374,8.54,4116,205,18,363280,12879485,27228,44084,1379739,14509,25379316,28459526
172591816,7.61,4116,206,18,365236,12938691,27228,44084,1385994,14509,25496210,28586123
173413060,8.63,4116,207,18,366939,13005733,27228,44084,1390918,14509,25626966,28726075
174225367,8.63,4116,208,18,368862,13067933,27228,44084,1398750,14509,25755366,28868084
175062097,7.49,4116,209,18,370742,13125578,27228,44084,1406753,14509,25867520,28993483
175878745,8.45,4116,210,18,372705,13191273,27228,44084,1410142,14509,25998243,29140642
176696314,8.63,4116,211,18,374503,13260489,27228,44084,1417711,14509,26128185,29283949
187672327,8.01,4116,212,18,376504,13319332,27228,44084,1425726,14509,26247179,29420142
178347221,8.16,4116,213,18,378548,13379415,27228,44084,1432096,14509,26369290,29552540
179178596,7.55,4116,214,18,380501,13434692,27228,44084,1439894,14509,26482048,29680054
179987283,8.63,4116,215,18,382382,13500708,27228,44084,1447773,14509,26611097,29822689
191138751,8.59,4116,216,18,384291,13564478,27228,44084,1456108,14509,26738327,29961639
181622138,8.66,4116,217,18,386116,13634678,27228,44084,1463013,14509,26869642,30103288
182445824,8.22,4116,218,18,387851,13698927,27228,44084,1471113,14509,26991583,30235358
183265462,8.19,4116,219,18,389707,13761417,27228,44084,1475925,14509,27116102,30375526
184090534,8.37,4116,220,18,391496,13825160,27228,44084,1483432,14509,27242183,30513110
184926664,7.55,4116,221,18,393557,13880632,27228,44084,1490879,14509,27353736,30637055
196306103,8.58,4116,222,18,395382,13944846,27228,44084,1498758,14509,27481248,30777398
186555845,8.51,4116,223,18,397070,14009850,27228,44084,1503302,14509,27610133,30919989
198021423,8.63,4116,224,18,398943,14074725,27228,44084,1511484,14509,27740113,31059216
198883006,8.06,4116,225,18,400856,14137404,27228,44084,1518938,14509,27861050,31193322
189036049,8.12,4116,226,18,402638,14199537,27228,44084,1525470,14509,27981509,31324787
189867578,7.55,4116,227,18,404610,14255947,27228,44084,1532479,14509,28093980,31453006
190676174,8.63,4116,228,18,406641,14321167,27228,44084,1540342,14509,28223308,31596693
202342367,8.53,4116,229,18,408501,14384582,27228,44084,1548222,14509,28351457,31736239
203199745,8.40,4116,230,18,410409,14448912,27228,44084,1555904,14509,28477826,31875296
193143856,8.29,4116,231,18,412139,14509672,27228,44084,1563498,14509,28596341,32004519
193956716,8.47,4116,232,18,414087,14576199,27228,44084,1567531,14509,28730357,32148227
194774027,8.35,4116,233,18,415898,14639000,27228,44084,1571031,14509,28855843,32287678
195604283,7.55,4116,234,18,417870,14695800,27228,44084,1578874,14509,28969741,32412771
196416197,8.83,4116,235,18,419861,14759433,27228,44084,1586740,14509,29098750,32556174
197238635,8.29,4116,236,18,421666,14824275,27228,44084,1592537,14509,29224581,32697938
198049376,8.76,4116,237,18,423647,14890658,27228,44084,1599274,14509,29357512,32844299
198869096,8.29,4116,238,18,425609,14954374,27228,44084,1607116,14509,29481898,32982812
199696423,7.89,4116,239,18,427370,15013207,27228,44084,1612492,14509,29601846,33115673
200528796,7.55,4116,240,18,429367,15070624,27228,44084,1620190,14509,29715175,33241337
201324365,9.39,4116,241,18,431076,15140475,27228,44084,1628439,14509,29852301,33392618
202152504,7.86,4116,242,18,432801,15200714,27228,44084,1632356,14509,29974001,33523344
202967885,8.63,4116,243,18,434628,15267573,27228,44084,1639522,14509,30103758,33664808
203782888,8.57,4116,244,18,436277,15337951,27228,44084,1647606,14509,30233788,33805038
204615276,7.83,4116,245,18,438178,15396188,27228,44084,1653306,14509,30352729,33935289
205434354,8.26,4116,246,18,439996,15459005,27228,44084,1659404,14509,30479289,34073167
206291575,6.04,4116,247,18,441356,15507159,27228,44084,1666694,14509,30572827,34180447
207072017,10.50,4116,248,18,443235,15587339,27228,44084,1674367,14509,30729925,34344928
207895606,8.34,4116,249,18,445131,15650432,27228,44084,1678990,14509,30853786,34482056
208709242,8.63,4116,250,18,446902,15713882,27228,44084,1686860,14509,30981605,34621807
209536785,7.69,4116,251,18,448903,15769824,27228,44084,1694703,14509,31094547,34750655
210353221,8.37,4116,252,18,450859,15834753,27228,44084,1697895,14509,31223550,34888809
211186266,7.56,4116,253,18,452968,15893356,27228,44084,1705275,14509,31338145,35012426
212003594,8.61,4116,254,18,454735,15956582,27228,44084,1713111,14509,31465049,35153432
212816697,8.61,4116,255,18,456603,16019664,27228,44084,1720999,14509,31591210,35296039
213632755,8.64,4116,256,18,458413,16085028,27228,44084,1727200,14509,31723053,35439309
214455663,8.28,4116,257,18,460130,16145606,27228,44084,1733796,14509,31847668,35576067
215291232,8.13,4116,258,18,462018,16203414,27228,44084,1738535,14509,31967850,35710013
216116675,8.34,4116,259,18,463774,16271393,27228,44084,1744779,14509,32094727,35845426
216950074,7.55,4116,260,18,465742,16326056,27228,44084,1752624,14509,32206701,35970007
229955478,8.53,4116,261,18,467502,16390364,27228,44084,1760617,14509,32335139,36110437
218579010,8.73,4116,262,18,469345,16460852,27228,44084,1765004,14509,32466783,36253606
219388300,8.63,4116,263,18,471111,16526464,27228,44084,1772845,14509,32596293,36395747
232537869,7.90,4116,264,18,473037,16584182,27228,44084,1780936,14509,32712059,36524245
221039478,8.27,4116,265,18,474897,16652289,27228,44084,1784993,14509,32841080,36664517
221873706,7.55,4116,266,18,476752,16707883,27228,44084,1792770,14509,32953998,36789465
222680563,8.63,4116,267,18,478558,16773231,27228,44084,1800642,14509,33083091,36931352
223496773,8.39,4116,268,18,480278,16834684,27228,44084,1808509,14509,33208067,37069846
224302444,8.85,4116,269,18,482205,16896735,27228,44084,1815732,14509,33338612,37215586
237723241,8.26,4116,270,18,483999,16957574,27228,44084,1822992,14509,33462232,37349992
225953829,7.92,4116,271,18,485765,17015849,27228,44084,1827972,14509,33580658,37478990
226762963,8.63,4116,272,18,487762,17083143,27228,44084,1835056,14509,33711786,37619937
227598340,7.55,4116,273,18,489392,17138896,27228,44084,1842899,14509,33824011,37744304
228414083,8.46,4116,274,18,491104,17203672,27228,44084,1850785,14509,33950982,37881674
229223326,8.71,4116,275,18,493001,17270910,27228,44084,1854811,14509,34083065,38025246
230036482,8.33,4116,276,18,494735,17333887,27228,44084,1862654,14509,34207707,38162846
