period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,323,283,4334196,9405,18,19531,13774,3680,701978,1881,206992,4152,0.01,100141
1,4315,10997,4519830,13086,18,19531,13774,5074,715612,1881,206992,4152,0.00,100141
2,4315,13604,5504333,14581,18,19531,13774,6302,728674,1881,206992,4152,0.00,100141
3,128026,16195,6202310,263617,18,19531,13774,7400,960692,1881,206992,4152,16.56,100141
4,245181,19222,6906491,490899,18,19531,13774,8560,1193640,1881,206992,4152,16.85,100141
5,359056,22317,8398045,819210,18,19531,13774,9738,1428538,1881,206992,4152,16.19,100141
6,445676,26619,8383134,1071312,18,19531,13774,10818,1607210,1881,206992,4152,12.59,100141
7,586025,30004,9006257,1430094,18,19531,13774,12047,1896660,1881,206992,4152,20.84,100141
8,695634,32475,9715709,1756935,18,19531,13774,13175,2125408,1881,206992,4152,16.19,100141
9,809336,35967,10984328,2063312,18,19531,13774,14460,2358933,1881,206992,4152,16.72,100141
10,893499,38777,11708518,2308924,18,19531,13774,15552,2536540,1881,206992,4152,11.99,100141
11,1036035,41795,11814045,2697852,18,19531,13774,16708,2826909,1881,206992,4152,20.92,100141
12,1150027,44817,12512829,3001104,18,19531,13774,17882,3058040,1881,206992,4152,16.63,100141
13,1263039,47823,13575890,3306507,18,19531,13774,19205,3291803,1881,206992,4152,16.68,100141
14,1334405,50679,14012040,3562526,18,19531,13774,20458,3453416,1881,206992,4152,10.70,100141
15,1344337,53903,14961801,3665041,18,19531,13774,22178,3491980,1881,206992,4152,1.28,100141
16,1502505,56874,15546701,4041699,18,19531,13774,23488,3810003,1881,206992,4152,23.04,100141
17,1663732,59673,16124250,4378796,18,19531,13774,24678,4129616,1881,206992,4152,23.20,100141
18,1775215,62273,16826368,4631150,18,19531,13774,25969,4358032,1881,206992,4152,15.99,100141
19,1940135,65489,17393929,4989241,18,19531,13774,27117,4686887,1881,206992,4152,23.98,100141
20,2060822,68519,18396659,5222265,18,19531,13774,28337,4924358,1881,206992,4152,17.18,100141
21,2177574,72252,18785070,5450391,18,19531,13774,29533,5157948,1881,206992,4152,16.67,100141
22,2268168,74811,19550064,5628723,18,19531,13774,30607,5340494,1881,206992,4152,12.88,100141
23,2409441,78043,20590956,5899189,18,19531,13774,31798,5616058,1881,206992,4152,20.03,100141
24,2528636,81905,21311515,6131199,18,19531,13774,32974,5854944,1881,206992,4152,16.62,100141
25,2642951,84970,21597071,6352783,18,19531,13774,34230,6080401,1881,206992,4152,16.24,100141
26,2712217,88172,22403693,6493683,18,19531,13774,35488,6231115,1881,206992,4152,10.15,100141
27,2772160,91405,23237490,6611511,18,19531,13774,37138,6359880,1881,206992,4152,8.53,100141
28,2937805,94666,24357639,6931325,18,19531,13774,38517,6683902,1881,206992,4152,23.48,100141
