IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
253842671,16.75,4116,358,18,631092,31156695,27228,44073,2018337,14499,242393487,86331476
4364022,0.01,4116,0,18,3776,581,27228,44089,4651,14516,7820,711565
4523462,0.00,4116,1,18,5258,5959,27228,44089,19056,14516,10402,725912
5509046,0.00,4116,2,18,6559,5959,27228,44089,25801,14516,11396,738560
6194097,16.24,4116,3,18,8228,103487,27228,44089,31730,14516,707111,983373
6961321,15.93,4116,4,18,10173,192508,27228,44089,36111,14516,1399336,1227996
7596084,15.17,4116,5,18,11842,274953,27228,44089,43121,14516,2054189,1461207
8275966,16.68,4116,6,18,13549,366388,27228,44089,47871,14516,2779684,1715550
7830346,16.50,4116,7,18,15374,458223,27228,44089,51877,14516,3501029,1971855
9640829,16.44,4116,8,18,17179,550765,27228,44089,56875,14516,4217289,2221385
8382859,16.41,4116,9,18,18998,640369,27228,44089,64161,14516,4926369,2472868
10996958,16.68,4116,10,18,20689,734505,27228,44089,68740,14516,5656760,2728298
11682135,16.56,4116,11,18,22477,826356,27228,44089,74121,14516,6375047,2983621
12363677,16.28,4116,12,18,24311,917856,27228,44089,79800,14516,7084353,3235355
9437327,16.70,4116,13,18,26345,1009610,27228,44089,85341,14516,7812227,3488260
13729535,16.05,4116,14,18,28229,1099876,27228,44089,90180,14516,8513296,3732416
10056579,15.15,4116,15,18,29957,1184241,27228,44089,96607,14516,9169954,3966057
10363449,15.71,4116,16,18,31784,1269942,27228,44089,102147,14516,9856420,4209712
15819898,15.79,4116,17,18,33495,1360527,27228,44089,107186,14516,10547510,4449809
11003926,14.88,4116,18,18,35214,1443751,27228,44089,114287,14516,11192390,4674931
11297656,15.78,4116,19,18,36786,1533193,27228,44089,118346,14516,11886195,4919478
11669074,14.01,4116,20,18,38597,1613735,27228,44089,125475,14516,12500831,5139578
11978406,15.49,4116,21,18,40308,1698534,27228,44089,131311,14516,13171299,5379804
12269460,15.86,4116,22,18,42128,1788763,27228,44089,137422,14516,13866295,5629261
12514747,17.10,4116,23,18,43982,1883011,27228,44089,141875,14516,14610489,5889029
12779023,16.51,4116,24,18,45649,1973396,27228,44089,147109,14516,15328033,6139307
21371944,16.85,4116,25,18,47490,2066562,27228,44089,150636,14516,16063968,6394148
22073708,15.35,4116,26,18,49304,2155646,27228,44089,155305,14516,16736345,6628702
13705580,14.57,4116,27,18,51110,2237126,27228,44089,161370,14516,17369847,6856063
13953357,17.12,4116,28,18,52994,2332880,27228,44089,166247,14516,18116794,7118613
14265630,15.37,4116,29,18,54783,2424611,27228,44089,170329,14516,18792615,7356814
14578304,15.46,4116,30,18,56474,2511627,27228,44089,176929,14516,19469417,7597481
25523762,16.47,4116,31,18,58239,2603674,27228,44089,180915,14516,20188901,7851159
15099557,16.84,4116,32,18,59956,2697930,27228,44089,187366,14516,20920703,8109223
15386818,16.05,4116,33,18,61776,2790491,27228,44089,192316,14516,21625165,8356919
27596835,14.47,4116,34,18,63437,2871501,27228,44089,198188,14516,22259014,8580853
28507782,4.28,4116,35,18,64951,2897831,27228,44089,205388,14516,22448811,8650978
29260304,12.20,4116,36,18,66594,2967019,27228,44089,212751,14516,22986929,8845084
17283499,16.41,4116,37,18,68481,3057623,27228,44089,218042,14516,23696259,9090643
17587277,15.81,4116,38,18,70297,3146012,27228,44089,222695,14516,24385356,9333141
17877739,16.01,4116,39,18,71847,3236716,27228,44089,227477,14516,25084323,9579662
18201316,15.27,4116,40,18,73649,3321309,27228,44089,232040,14516,25749125,9812958
18506530,15.55,4116,41,18,75474,3409891,27228,44089,237207,14516,26426070,10052672
18774162,16.68,4116,42,18,77305,3503875,27228,44089,242739,14516,27150923,10305732
19021011,17.20,4116,43,18,78994,3598565,27228,44089,248027,14516,27899275,10567093
19310222,16.05,4116,44,18,80647,3687283,27228,44089,252940,14516,28598869,10813841
19565377,16.88,4116,45,18,82401,3781169,27228,44089,257985,14516,29333034,11070734
19889332,15.18,4116,46,18,84147,3866952,27228,44089,262403,14516,29996703,11306335
36846735,16.28,4116,47,18,85732,3957944,27228,44089,267931,14516,30708983,11555783
20460783,15.98,4116,48,18,87513,4046672,27228,44089,273461,14516,31402258,11804423
20774409,15.39,4116,49,18,89421,4132496,27228,44089,280100,14516,32072720,12045434
38955966,14.61,4116,50,18,90958,4214014,27228,44089,285731,14516,32709785,12273033
21425829,15.70,4116,51,18,92762,4301875,27228,44089,293171,14516,33390728,12518162
40354988,14.91,4116,52,18,94439,4386385,27228,44089,299410,14516,34040293,12748555
22081920,15.61,4116,53,18,96115,4472608,27228,44089,305059,14516,34715401,12988409
22378195,15.87,4116,54,18,97849,4561824,27228,44089,309141,14516,35409314,13235887
42439531,15.62,4116,55,18,99495,4650117,27228,44089,313106,14516,36095228,13481065
22992310,15.50,4116,56,18,101266,4737843,27228,44089,319214,14516,36769561,13721786
23297997,15.64,4116,57,18,103036,4826501,27228,44089,324560,14516,37452315,13963377
23590110,15.91,4116,58,18,104847,4913521,27228,44089,330091,14516,38145604,14210246
23884558,15.86,4116,59,18,106727,5004041,27228,44089,335650,14516,38837563,14454769
24183905,15.95,4116,60,18,108672,5091705,27228,44089,339635,14516,39534364,14703173
46620811,14.95,4116,61,18,110394,5175187,27228,44089,343548,14516,40189136,14940207
24831564,15.27,4116,62,18,112164,5260682,27228,44089,348612,14516,40856875,15178492
25120968,15.90,4116,63,18,113921,5352013,27228,44089,353766,14516,41551498,15423460
25452464,14.97,4116,64,18,115550,5437279,27228,44089,358907,14516,42209997,15662024
25734743,16.25,4116,65,18,117332,5528977,27228,44089,363269,14516,42921301,15914593
26030956,15.64,4116,66,18,119155,5619129,27228,44089,368987,14516,43608385,16157296
50859552,12.46,4116,67,18,120818,5689564,27228,44089,373776,14516,44157546,16355602
26805012,15.02,4116,68,18,122601,5773777,27228,44089,380305,14516,44812909,16591702
27121213,15.32,4116,69,18,124322,5859053,27228,44089,385806,14516,45483562,16831763
27433910,15.71,4116,70,18,126163,5945304,27228,44089,391951,14516,46166861,17074046
53656153,15.49,4116,71,18,127693,6033509,27228,44089,395947,14516,46845998,17311890
28042578,15.65,4116,72,18,129421,6120831,27228,44089,401626,14516,47531110,17556531
28308672,16.68,4116,73,18,131323,6215359,27228,44089,405366,14516,48258603,17807607
55720374,15.48,4116,74,18,133026,6303028,27228,44089,410584,14516,48933050,18048562
28924732,15.60,4116,75,18,134798,6388259,27228,44089,415896,14516,49612998,18294609
29245357,15.31,4116,76,18,136530,6474297,27228,44089,421673,14516,50281377,18532028
29568036,15.27,4116,77,18,138280,6559718,27228,44089,427382,14516,50944719,18767296
29875632,15.64,4116,78,18,139910,6648219,27228,44089,431453,14516,51635274,19016299
30195208,15.33,4116,79,18,141849,6733331,27228,44089,435499,14516,52305753,19257350
59923887,15.56,4116,80,18,143710,6822777,27228,44089,439057,14516,52988033,19499799
60626105,15.02,4116,81,18,145623,6907827,27228,44089,444327,14516,53643442,19736104
31121075,16.18,4116,82,18,147374,6998219,27228,44089,449521,14516,54346972,19984853
31434288,15.39,4116,83,18,149309,7082605,27228,44089,455155,14516,55021316,20225479
31755368,15.20,4116,84,18,151042,7168410,27228,44089,462239,14516,55684038,20460554
32080443,14.94,4116,85,18,152828,7255273,27228,44089,466696,14516,56341884,20694941
32501836,12.82,4116,86,18,154396,7326089,27228,44089,474277,14516,56902890,20894313
32816245,15.30,4116,87,18,156145,7411686,27228,44089,478919,14516,57570027,21131613
33267026,12.22,4116,88,18,157710,7501465,27228,44089,483323,14516,58115481,21320011
66312020,15.13,4116,89,18,159413,7587530,27228,44089,488092,14516,58780040,21553362
33858100,16.35,4116,90,18,161159,7678707,27228,44089,492351,14516,59492749,21802594
34105442,17.18,4116,91,18,162876,7772252,27228,44089,498144,14516,60234832,22062155
34403688,15.72,4116,92,18,164728,7861397,27228,44089,502457,14516,60925453,22309456
34704305,15.88,4116,93,18,166503,7951450,27228,44089,506784,14516,61620478,22553567
34992429,15.99,4116,94,18,168312,8040905,27228,44089,514051,14516,62319309,22799805
70434002,15.78,4116,95,18,170196,8129054,27228,44089,519758,14516,63010951,23046463
35598287,15.54,4116,96,18,172146,8216889,27228,44089,524650,14516,63686604,23290544
71826660,15.63,4116,97,18,174093,8303693,27228,44089,528978,14516,64374304,23535937
36214262,15.33,4116,98,18,175728,8390596,27228,44089,534514,14516,65043156,23774444
36501932,16.11,4116,99,18,177412,8478763,27228,44089,542300,14516,65736562,24017766
36755547,16.69,4116,100,18,179166,8574322,27228,44089,548024,14516,66465648,24275119
37074584,15.30,4116,101,18,180796,8661206,27228,44089,553971,14516,67133054,24507077
75277933,16.31,4116,102,18,182570,8753488,27228,44089,561168,14516,67844389,24758182
37632497,16.06,4116,103,18,184449,8844044,27228,44089,565067,14516,68547734,25004131
37944607,15.49,4116,104,18,186288,8929162,27228,44089,571204,14516,69220044,25243229
38243119,15.68,4116,105,18,188129,9016055,27228,44089,577682,14516,69906475,25486684
38549922,15.83,4116,106,18,189912,9105707,27228,44089,583375,14516,70595819,25734458
38843927,16.16,4116,107,18,191563,9195205,27228,44089,588238,14516,71299140,25979693
79427747,16.29,4116,108,18,193155,9287640,27228,44089,594223,14516,72012646,26228939
39399632,16.20,4116,109,18,194888,9376288,27228,44089,600007,14516,72718957,26481782
80811965,15.10,4116,110,18,196711,9461049,27228,44089,605857,14516,73380397,26723046
40102553,13.93,4116,111,18,198434,9539327,27228,44089,612432,14516,73987234,26940933
40455340,14.52,4116,112,18,200226,9620320,27228,44089,618996,14516,74622273,27165155
82911103,17.88,4116,113,18,202036,9716543,27228,44089,624803,14516,75399489,27432898
40975426,15.70,4116,114,18,203801,9802402,27228,44089,628684,14516,76086322,27675804
41247662,16.39,4116,115,18,205425,9893627,27228,44089,633505,14516,76802665,27929965
84963333,16.60,4116,116,18,207106,9987594,27228,44089,640074,14516,77525410,28184950
41867930,14.58,4116,117,18,208869,10068957,27228,44089,644908,14516,78163716,28410977
42144643,16.30,4116,118,18,210517,10161080,27228,44089,651299,14516,78875755,28658989
42443301,15.92,4116,119,18,212322,10248365,27228,44089,657048,14516,79569125,28903376
