period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
65,7414466,244900,49474388,15537086,18,36503,22989,83588,15583147,1888,206992,4152,21.52
66,7533750,248086,51451792,15761922,18,36503,22989,84773,15819486,1888,206992,4152,16.71
67,7653707,251043,50868736,15985104,18,36503,22989,85903,16054772,1888,206992,4152,16.55
68,7769372,253906,51569974,16205975,18,36503,22989,87165,16288647,1888,206992,4152,16.35
69,7889222,257400,53643438,16431775,18,36503,22989,88490,16524756,1888,206992,4152,16.73
70,8008220,263854,52962433,16657420,18,36503,22989,89717,16763771,1888,206992,4152,16.73
71,8124969,268592,55110959,16876920,18,36503,22989,90929,16992942,1888,206992,4152,16.38
72,8243167,271700,54368196,17101123,18,36503,22989,92115,17228457,1888,206992,4152,16.72
73,8361110,275042,55065492,17325070,18,36503,22989,93200,17466503,1888,206992,4152,16.55
74,8476960,279118,55771762,17543125,18,36503,22989,94461,17697918,1888,206992,4152,16.19
75,8598200,281930,58019486,17771291,18,36503,22989,95538,17938819,1888,206992,4152,17.03
76,8714826,284929,58747881,17992776,18,36503,22989,96827,18174539,1888,206992,4152,16.43
77,8831040,287924,57876997,18209843,18,36503,22989,98083,18406441,1888,206992,4152,16.19
78,8948926,291540,60208763,18437560,18,36503,22989,99338,18646010,1888,206992,4152,16.99
79,9066741,294154,59272154,18660982,18,36503,22989,100597,18881383,1888,206992,4152,16.47
80,9182918,297819,59974137,18882184,18,36503,22989,101857,19113329,1888,206992,4152,16.38
81,9303099,300693,62402838,19111068,18,36503,22989,103126,19356193,1888,206992,4152,16.63
82,9420027,303570,61366530,19333725,18,36503,22989,104441,19592611,1888,206992,4152,16.45
83,9535405,306836,62068226,19551928,18,36503,22989,105716,19822374,1888,206992,4152,16.31
84,9652671,309466,62766780,19774478,18,36503,22989,106946,20058012,1888,206992,4152,16.59
85,9772384,312746,63457544,19999336,18,36503,22989,108172,20295181,1888,206992,4152,16.75
86,9886418,316038,64161386,20215641,18,36503,22989,109339,20524264,1888,206992,4152,16.19
87,10005149,319326,66783261,20441971,18,36503,22989,110380,20762480,1888,206992,4152,16.75
88,10123358,327624,67507323,20666439,18,36503,22989,111550,20999746,1888,206992,4152,16.71
89,10237147,330659,66268927,20887384,18,36503,22989,112692,21227626,1888,206992,4152,16.19
90,10356372,333427,66959247,21114714,18,36503,22989,113908,21466479,1888,206992,4152,16.69
91,10474369,336387,67653262,21338423,18,36503,22989,115294,21703226,1888,206992,4152,16.58
92,10589583,342802,68357942,21558064,18,36503,22989,116621,21937708,1888,206992,4152,16.38
93,10708532,345861,69050374,21781234,18,36503,22989,117863,22175843,1888,206992,4152,16.54
94,10823860,348632,69752803,22001156,18,36503,22989,119009,22407359,1888,206992,4152,16.30
95,10942997,351931,72634602,22226485,18,36503,22989,120119,22645644,1888,206992,4152,16.85
96,11065195,354717,73352446,22454098,18,36503,22989,121248,22886307,1888,206992,4152,16.72
97,11184911,357869,71843594,22679076,18,36503,22989,122514,23122830,1888,206992,4152,16.51
98,11301544,364618,72542595,22901496,18,36503,22989,123824,23356545,1888,206992,4152,16.38
99,11419689,367318,75541017,23127678,18,36503,22989,125028,23595400,1888,206992,4152,16.80
100,11537014,370166,73937197,23350710,18,36503,22989,126200,23830904,1888,206992,4152,16.47
101,11653837,377714,74638034,23572040,18,36503,22989,127472,24064628,1888,206992,4152,16.56
102,11775219,380618,75330034,23803634,18,36503,22989,128709,24305452,1888,206992,4152,16.84
103,11891197,385623,76031383,24025602,18,36503,22989,129890,24539149,1888,206992,4152,16.25
104,12006566,388852,76735714,24249528,18,36503,22989,131028,24771440,1888,206992,4152,16.49
105,12126676,391922,77427755,24476048,18,36503,22989,132309,25013112,1888,206992,4152,16.54
106,12244417,396916,78121300,24698995,18,36503,22989,133436,25250552,1888,206992,4152,16.46
107,12364095,400349,78809809,24924186,18,36503,22989,134614,25487343,1888,206992,4152,16.74
108,12482560,405840,79506951,25148120,18,36503,22989,135860,25725064,1888,206992,4152,16.60
109,12601275,410854,80213911,25372582,18,36503,22989,136954,25956484,1888,206992,4152,16.57
110,12719625,413311,83595884,25597846,18,36503,22989,138258,26190427,1888,206992,4152,16.36
111,12840578,416595,81614907,25822773,18,36503,22989,139373,26426922,1888,206992,4152,16.72
112,12959179,420186,82315781,26045389,18,36503,22989,140491,26660163,1888,206992,4152,16.45
113,13079928,423758,83010028,26272218,18,36503,22989,141852,26897467,1888,206992,4152,16.66
114,13200422,427391,83706952,26496468,18,36503,22989,143007,27133024,1888,206992,4152,16.54
115,13318428,435862,84416000,26716001,18,36503,22989,144195,27364858,1888,206992,4152,16.51
116,13437465,438592,85114512,26940001,18,36503,22989,145416,27602665,1888,206992,4152,16.52
117,13556203,442060,85810216,27166514,18,36503,22989,146786,27841334,1888,206992,4152,16.62
118,13675550,445791,89418817,27390928,18,36503,22989,147917,28076979,1888,206992,4152,16.72
119,13792402,451416,87209082,27616003,18,36503,22989,149096,28316241,1888,206992,4152,16.74
120,13905225,454098,87924801,27827921,18,36503,22989,150196,28542641,1888,206992,4152,15.63
121,14030135,460598,88613510,28062275,18,36503,22989,151402,28789425,1888,206992,4152,17.44
122,14150022,463225,92330330,28289594,18,36503,22989,152598,29028051,1888,206992,4152,16.57
123,14264911,469639,90016213,28508133,18,36503,22989,153690,29259339,1888,206992,4152,16.21
124,14385245,472626,93785140,28734497,18,36503,22989,154855,29499988,1888,206992,4152,16.93
125,14503018,482420,91405756,28963128,18,36503,22989,156231,29742001,1888,206992,4152,16.51
126,14621859,486189,92102291,29185566,18,36503,22989,157451,29977403,1888,206992,4152,16.68
127,14740490,489268,92807753,29416516,18,36503,22989,158618,30212480,1888,206992,4152,16.68
128,14858245,491849,93510394,29637587,18,36503,22989,159782,30447557,1888,206992,4152,16.29
129,14973339,497829,94213878,29857578,18,36503,22989,160888,30677435,1888,206992,4152,16.40
130,15092620,500741,98159949,30087758,18,36503,22989,162070,30922817,1888,206992,4152,17.05
131,15206438,510477,95618270,30304344,18,36503,22989,163216,31156901,1888,206992,4152,16.38
132,15327273,513070,96322450,30528710,18,36503,22989,164217,31393156,1888,206992,4152,16.77
133,15445387,515871,97020516,30752996,18,36503,22989,165357,31629032,1888,206992,4152,16.49
134,15563161,520122,97718799,30975613,18,36503,22989,166544,31865071,1888,206992,4152,16.20
135,15684996,523259,101798520,31206866,18,36503,22989,167709,32107882,1888,206992,4152,16.88
136,15801687,528218,99107804,31429931,18,36503,22989,168977,32343123,1888,206992,4152,16.56
137,15919010,531663,99808335,31647686,18,36503,22989,170125,32574637,1888,206992,4152,16.19
138,16039993,535403,100500758,31875470,18,36503,22989,171430,32816985,1888,206992,4152,16.92
139,16154850,538780,101203522,32094154,18,36503,22989,172767,33048733,1888,206992,4152,16.16
140,16263426,542239,101920233,32301704,18,36503,22989,174001,33270553,1888,206992,4152,15.53
141,16393728,545227,102599983,32552026,18,36503,22989,175126,33530328,1888,206992,4152,18.13
142,16511544,548269,103301366,32776152,18,36503,22989,176325,33762585,1888,206992,4152,16.37
143,16628300,551826,104004275,32996111,18,36503,22989,177505,33995723,1888,206992,4152,16.43
144,16749647,556053,104701164,33226766,18,36503,22989,178626,34235200,1888,206992,4152,16.64
145,16867594,560975,105399908,33454444,18,36503,22989,179881,34470934,1888,206992,4152,16.58
146,16982547,564432,106093654,33675770,18,36503,22989,181116,34706295,1888,206992,4152,16.59
147,17102689,567173,110548951,33903982,18,36503,22989,182336,34948749,1888,206992,4152,16.83
148,17217531,572696,107492518,34121531,18,36503,22989,183599,35180318,1888,206992,4152,16.22
149,17336245,576139,108185167,34347497,18,36503,22989,184912,35418123,1888,206992,4152,16.74
150,17453499,582839,108889186,34572347,18,36503,22989,186133,35654194,1888,206992,4152,16.70
151,17569426,585662,109589576,34793242,18,36503,22989,187255,35887789,1888,206992,4152,16.21
152,17690643,589070,110282754,35020115,18,36503,22989,188427,36125472,1888,206992,4152,16.71
153,17809181,593406,114926549,35244516,18,36503,22989,189712,36364347,1888,206992,4152,16.75
154,17923662,596702,111680377,35465220,18,36503,22989,190880,36596917,1888,206992,4152,16.20
155,18044652,600271,112373396,35692689,18,36503,22989,192148,36836346,1888,206992,4152,16.75
156,18161697,603303,113069874,35914010,18,36503,22989,193287,37072445,1888,206992,4152,16.55
157,18279541,606045,113769291,36140788,18,36503,22989,194318,37308025,1888,206992,4152,16.35
158,18396607,609800,118568653,36365393,18,36503,22989,195543,37546433,1888,206992,4152,16.73
159,18514815,614611,115164772,36587800,18,36503,22989,196563,37782922,1888,206992,4152,16.73
160,18626146,620364,120045044,36801525,18,36503,22989,197857,38008599,1888,206992,4152,15.86
161,18741698,623149,116575177,37021492,18,36503,22989,199060,38242911,1888,206992,4152,16.32
162,18865335,627431,117262358,37254348,18,36503,22989,200357,38490615,1888,206992,4152,17.46
163,18982424,634486,122227782,37477343,18,36503,22989,201563,38720409,1888,206992,4152,16.34
164,19102260,637021,118662007,37703657,18,36503,22989,202801,38958534,1888,206992,4152,16.57
165,19221186,639809,119361363,37928483,18,36503,22989,203959,39194832,1888,206992,4152,16.55
166,19336653,643278,120066082,38146659,18,36503,22989,205245,39425089,1888,206992,4152,16.19
167,19455236,646583,120758740,38372226,18,36503,22989,206421,39664185,1888,206992,4152,16.73
168,19574313,650013,121456306,38596298,18,36503,22989,207559,39900475,1888,206992,4152,16.73
169,19691270,659665,122165901,38817804,18,36503,22989,208819,40135579,1888,206992,4152,16.38
170,19810686,662889,127327399,39043405,18,36503,22989,210002,40373417,1888,206992,4152,16.72
171,19929544,665494,123560174,39267639,18,36503,22989,211079,40609923,1888,206992,4152,16.55
172,20046254,669503,128786612,39487046,18,36503,22989,212331,40842118,1888,206992,4152,16.38
173,20167533,673078,129511730,39711855,18,36503,22989,213525,41078439,1888,206992,4152,16.68
174,20286672,676768,125652842,39937195,18,36503,22989,214616,41316675,1888,206992,4152,16.59
175,20407368,686455,130971465,40168011,18,36503,22989,215964,41556183,1888,206992,4152,16.73
176,20528519,689201,127040656,40394528,18,36503,22989,217180,41795604,1888,206992,4152,16.73
177,20646210,692458,127743846,40614504,18,36503,22989,218263,42029606,1888,206992,4152,16.19
178,20765492,696117,133144352,40839867,18,36503,22989,219382,42265259,1888,206992,4152,16.70
179,20881492,700598,133882235,41063748,18,36503,22989,220552,42502414,1888,206992,4152,16.22
