IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
298994399,8.63,4116,359,18,668347,22589726,27228,44083,2437004,14499,44683265,49073635
4461561,0.01,4116,0,18,4030,571,27228,44085,4651,14495,7632,713897
4626606,0.00,4116,1,18,5423,5935,27228,44085,19081,14495,9997,727668
5611229,0.12,4116,2,18,6751,6029,27228,44085,26312,14495,12400,741248
6439689,8.07,4116,3,18,8437,73827,27228,44085,38225,14495,136405,875889
7263934,8.47,4116,4,18,10045,136987,27228,44085,42341,14495,261923,1014425
9082900,7.19,4116,5,18,11591,193720,27228,44085,48436,14495,373997,1144043
8899151,9.59,4116,6,18,13348,265262,27228,44085,54005,14495,518035,1296766
9708527,8.63,4116,7,18,15171,329457,27228,44085,61266,14495,649114,1438524
10534373,8.05,4116,8,18,17263,386164,27228,44085,68522,14495,766900,1568462
11354259,8.12,4116,9,18,19325,448022,27228,44085,73820,14495,890812,1701622
12184741,7.55,4116,10,18,21316,504626,27228,44085,81067,14495,1004734,1823923
12986617,9.19,4116,11,18,22988,573204,27228,44085,88391,14495,1141683,1971189
13815376,8.06,4116,12,18,24884,629733,27228,44085,92058,14495,1260465,2102688
14619767,8.63,4116,13,18,26959,693666,27228,44085,99393,14495,1389458,2244674
15445232,8.17,4116,14,18,28789,754303,27228,44085,107121,14495,1511513,2376431
16276644,8.00,4116,15,18,30730,815580,27228,44085,111425,14495,1631941,2505237
17083924,8.63,4116,16,18,32597,880087,27228,44085,118753,14495,1762385,2647159
17910375,7.76,4116,17,18,34417,937977,27228,44085,126010,14495,1879745,2774362
18722609,8.41,4116,18,18,36654,1003910,27228,44085,133433,14495,2009209,2912334
19532717,8.63,4116,19,18,38645,1068152,27228,44085,140862,14495,2138764,3052744
22053959,8.62,4116,20,18,40571,1128975,27228,44085,148390,14495,2266494,3191722
21177494,7.60,4116,21,18,42663,1185080,27228,44085,154664,14495,2383480,3318816
21993928,8.39,4116,22,18,44350,1248354,27228,44085,157966,14495,2511896,3455716
22828849,7.55,4116,23,18,46147,1304187,27228,44085,165215,14495,2624824,3581468
23639786,8.63,4116,24,18,48099,1369042,27228,44085,172629,14495,2755241,3720960
24446156,8.63,4116,25,18,50217,1434758,27228,44085,180050,14495,2885795,3865418
25259831,8.63,4116,26,18,51828,1502873,27228,44085,187468,14495,3016779,4005232
26087552,7.95,4116,27,18,53854,1562380,27228,44085,194896,14495,3135583,4135409
26912022,8.22,4116,28,18,55810,1624717,27228,44085,200318,14495,3260795,4269553
27749874,7.55,4116,29,18,57842,1681026,27228,44085,207539,14495,3373099,4393023
28564097,8.63,4116,30,18,59651,1748036,27228,44085,214953,14495,3503556,4532081
29374300,8.63,4116,31,18,61630,1816645,27228,44085,222371,14495,3635206,4671372
32409092,8.63,4116,32,18,63360,1881046,27228,44085,229844,14495,3764006,4809927
31017384,8.11,4116,33,18,65169,1947057,27228,44085,237441,14495,3887821,4941094
31845606,8.24,4116,34,18,67072,2010080,27228,44085,243254,14495,4010332,5074413
32664478,8.45,4116,35,18,68695,2075775,27228,44085,247752,14495,4140018,5213733
33497994,7.55,4116,36,18,70579,2135473,27228,44085,255176,14495,4255492,5338753
34317868,8.77,4116,37,18,72438,2200734,27228,44085,262550,14495,4383125,5476527
