period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
140,8066264,439219,121327436,15589139,19,19481,24411,17771372,227306,1837,290608,4152,8.62,98720
141,8123693,442339,122168581,15701889,19,19481,24411,17894372,228854,1837,290608,4152,8.19,98720
142,8178433,445489,123012250,15808107,19,19481,24411,18013897,230508,1837,290608,4152,7.83,98720
143,8237764,448795,123860639,15913739,19,19481,24411,18129244,231931,1837,290608,4152,7.70,98720
144,8298735,452093,124694234,16031251,19,19481,24411,18257373,233605,1837,290608,4152,8.62,98720
145,8358967,455399,125524840,16148885,19,19481,24411,18386136,235237,1837,290608,4152,8.62,98720
146,8417234,458925,126368540,16261190,19,19481,24411,18509407,236908,1837,290608,4152,8.22,98720
147,8472664,461780,127213445,16370237,19,19481,24411,18631233,238593,1837,290608,4152,8.32,98720
148,8533683,465002,128054049,16490256,19,19481,24411,18760892,240131,1837,290608,4152,8.49,98720
149,8594573,467927,128888085,16605564,19,19481,24411,18886924,241736,1837,290608,4152,8.39,98720
150,8648715,471160,129739627,16709077,19,19481,24411,18999944,243361,1837,290608,4152,7.55,98720
151,8710675,474550,130566629,16826947,19,19481,24411,19128826,245114,1837,290608,4152,8.62,98720
152,8770738,477937,131398137,16945050,19,19481,24411,19257291,246738,1837,290608,4152,8.63,98720
153,8823002,481310,132249490,17047003,19,19481,24411,19370352,248245,1837,290608,4152,7.55,98720
154,8884794,484696,133081365,17164224,19,19481,24411,19499139,249934,1837,290608,4152,8.62,98720
155,8947052,488076,133909028,17282287,19,19481,24411,19627827,251676,1837,290608,4152,8.62,98720
156,9001683,491446,134759284,17384664,19,19481,24411,19740646,253411,1837,290608,4152,7.55,98720
157,9064231,494835,135587430,17503450,19,19481,24411,19870039,255019,1837,290608,4152,8.62,98720
158,9118302,498231,136436504,17607472,19,19481,24411,19985946,256488,1837,290608,4152,7.55,98720
159,9182053,501897,137257717,17732888,19,19481,24411,20120856,258093,1837,290608,4152,9.14,98720
160,9240804,505006,138097057,17842434,19,19481,24411,20242836,259794,1837,290608,4152,8.10,98720
161,9301782,508369,138926615,17960503,19,19481,24411,20372035,261443,1837,290608,4152,8.62,98720
162,9354878,511746,139777302,18065478,19,19481,24411,20486169,262938,1837,290608,4152,7.68,98720
163,9416289,514917,140618860,18181606,19,19481,24411,20613100,264439,1837,290608,4152,8.27,98720
164,9478091,518154,141453405,18301019,19,19481,24411,20743803,266084,1837,290608,4152,8.62,98720
165,9532965,521588,147973362,18408790,19,19481,24411,20862103,267623,1837,290608,4152,7.82,98720
166,9591699,524787,143139897,18524455,19,19481,24411,20985371,269099,1837,290608,4152,8.23,98720
167,9653130,528005,143974886,18641829,19,19481,24411,21112322,270651,1837,290608,4152,8.62,98720
168,9709129,531495,150572725,18752624,19,19481,24411,21234304,272181,1837,290608,4152,8.13,98720
169,9766473,534594,145661240,18862782,19,19481,24411,21352290,273857,1837,290608,4152,8.04,98720
170,9829341,537959,146497087,18978929,19,19481,24411,21476606,275401,1837,290608,4152,8.62,98720
171,9883108,541343,147344737,19082356,19,19481,24411,21592065,276970,1837,290608,4152,7.55,98720
172,9939275,544732,148188311,19190585,19,19481,24411,21712881,278598,1837,290608,4152,8.03,98720
173,10004897,547413,149013059,19318191,19,19481,24411,21848835,280037,1837,290608,4152,9.22,98720
174,10060438,550432,155782441,19427362,19,19481,24411,21969355,281746,1837,290608,4152,7.90,98720
175,10118176,553664,150691808,19541086,19,19481,24411,22093981,283592,1837,290608,4152,8.27,98720
176,10179968,557046,151520924,19661251,19,19481,24411,22224109,285160,1837,290608,4152,8.62,98720
177,10234176,560426,152368520,19764047,19,19481,24411,22339236,286976,1837,290608,4152,7.55,98720
178,10289069,563824,153221125,19866235,19,19481,24411,22451569,288553,1837,290608,4152,7.55,98720
179,10354953,567541,160126188,19992662,19,19481,24411,22588145,290178,1837,290608,4152,9.33,98720
