period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,esp_timer,wifi,sys_evt,ipc0,Heap,Stack,Mbps,main
93,12433679,285970,67645349,21157144,19,19492,134119,20657024,24005,1836,290608,4152,18.56,99093
94,12585549,289295,68285308,21423831,19,19492,135496,20912379,24005,1836,290608,4152,19.33,99093
95,12739539,292296,74376873,21692637,19,19492,136857,21171917,24005,1836,290608,4152,19.31,99093
96,12884662,295111,69578713,21949264,19,19492,138217,21421218,24005,1836,290608,4152,18.76,99093
97,13026630,297834,70246864,22193897,19,19492,139790,21653641,24005,1836,290608,4152,17.31,99093
98,13177151,301282,76492002,22451938,19,19492,141184,21896682,24005,1836,290608,4152,18.35,99093
99,13325450,304202,71541851,22719680,19,19492,142676,22153373,24005,1836,290608,4152,19.27,99093
100,13469504,306901,72202800,22972374,19,19492,143915,22397929,24005,1836,290608,4152,18.10,99093
101,13609513,309906,72875627,23209773,19,19492,145375,22619649,24005,1836,290608,4152,16.60,99093
102,13758614,313448,73552996,23458693,19,19492,146721,22850637,24005,1836,290608,4152,17.31,99093
103,13904781,316854,74245353,23699805,19,19492,148032,23072713,24005,1836,290608,4152,16.52,99093
104,14026582,320656,80768024,23923088,19,19492,149418,23290379,24005,1836,290608,4152,16.48,99093
105,14163659,323717,81490980,24157330,19,19492,150696,23512912,24005,1836,290608,4152,16.40,99093
106,14291309,326752,76312267,24386534,19,19492,152206,23738135,24005,1836,290608,4152,16.53,99093
107,14417625,329753,82951759,24614131,19,19492,153521,23962810,24005,1836,290608,4152,16.46,99093
108,14549957,332999,77698714,24845291,19,19492,154861,24185750,24005,1836,290608,4152,16.58,99093
109,14686287,336427,78383698,25081554,19,19492,156335,24412553,24005,1836,290608,4152,16.69,99093
110,14808936,340429,79079384,25304724,19,19492,157623,24633038,24005,1836,290608,4152,16.41,99093
111,14937156,342859,79780615,25528090,19,19492,158944,24848942,24005,1836,290608,4152,16.03,99093
112,15070379,346089,80464773,25762746,19,19492,160425,25075299,24005,1836,290608,4152,17.01,99093
113,15197164,349347,81165463,25987802,19,19492,161718,25293826,24005,1836,290608,4152,16.00,99093
114,15331501,352850,88073821,26216120,19,19492,163179,25508972,24005,1836,290608,4152,16.12,99093
115,15480888,355576,88783956,26466772,19,19492,164838,25740964,24005,1836,290608,4152,17.23,99093
116,15623961,358743,83189875,26709588,19,19492,166429,25966605,24005,1836,290608,4152,16.72,99093
117,15759542,361174,90230132,26947039,19,19492,167940,26192863,24005,1836,290608,4152,16.45,99093
118,15895939,364188,90956539,27185955,19,19492,169461,26417593,24005,1836,290608,4152,16.55,99093
119,16032310,367512,85233149,27419077,19,19492,170890,26637943,24005,1836,290608,4152,16.49,99093
120,16166241,370427,85924037,27653846,19,19492,172210,26862339,24005,1836,290608,4152,16.46,99093
121,16298044,373095,86614785,27883082,19,19492,173613,27084003,24005,1836,290608,4152,16.59,99093
122,16427656,375704,87308835,28112453,19,19492,175017,27306404,24005,1836,290608,4152,16.29,99093
123,16437110,378972,88256820,28137885,19,19492,176707,27345884,24005,1836,290608,4152,1.55,99093
124,16452385,381747,89196508,28170223,19,19492,178318,27394393,24005,1836,290608,4152,2.11,99093
125,16562894,385139,89930878,28355325,19,19492,179765,27584867,24005,1836,290608,4152,13.66,99093
126,16723996,388135,90562053,28627461,19,19492,181175,27851822,24005,1836,290608,4152,19.89,99093
127,16882187,390960,91197948,28900841,19,19492,182569,28108317,24005,1836,290608,4152,19.26,99093
128,17037744,394790,91842657,29169832,19,19492,183999,28363446,24005,1836,290608,4152,19.16,99093
129,17188864,397239,92488299,29438011,19,19492,185368,28621440,24005,1836,290608,4152,19.24,99093
130,17324232,400197,93160422,29679247,19,19492,186643,28855779,24005,1836,290608,4152,17.57,99093
131,17477498,403679,100712700,29949103,19,19492,188214,29113935,24005,1836,290608,4152,19.33,99093
132,17627189,406828,94454472,30214052,19,19492,189608,29365151,24005,1836,290608,4152,18.95,99093
133,17771028,409791,95104723,30472447,19,19492,191017,29616218,24005,1836,290608,4152,18.64,99093
134,17907348,412905,95761909,30720348,19,19492,192382,29858061,24005,1836,290608,4152,18.18,99093
135,18057985,415845,96414535,30979615,19,19492,193782,30101739,24005,1836,290608,4152,18.22,99093
136,18211399,418608,97054328,31243914,19,19492,195320,30352744,24005,1836,290608,4152,18.70,99093
137,18368848,421972,104913676,31519077,19,19492,196760,30611328,24005,1836,290608,4152,19.70,99093
138,18514265,424841,98334088,31773650,19,19492,198329,30851532,24005,1836,290608,4152,17.99,99093
139,18659345,427894,98996296,32026121,19,19492,199786,31086419,24005,1836,290608,4152,17.66,99093
140,18791793,431051,99675723,32261847,19,19492,201122,31314899,24005,1836,290608,4152,17.20,99093
141,18921755,433833,107793113,32494740,19,19492,202521,31537326,24005,1836,290608,4152,16.63,99093
142,19056317,436792,108521889,32727051,19,19492,203862,31759394,24005,1836,290608,4152,16.44,99093
143,19179602,439921,101740213,32948831,19,19492,205227,31974696,24005,1836,290608,4152,16.03,99093
144,19309362,443487,110006378,33181224,19,19492,206676,32196895,24005,1836,290608,4152,16.71,99093
145,19448350,446583,103098121,33418466,19,19492,207916,32420420,24005,1836,290608,4152,16.98,99093
146,19577169,449812,103791926,33642812,19,19492,209196,32637128,24005,1836,290608,4152,16.23,99093
147,19702509,452449,104476170,33863880,19,19492,210583,32849512,24005,1836,290608,4152,15.69,99093
148,19852153,455219,105134105,34118307,19,19492,212207,33087859,24005,1836,290608,4152,17.67,99093
149,19993251,458692,105834765,34353619,19,19492,213587,33308084,24005,1836,290608,4152,16.31,99093
150,20132198,461161,106529239,34588565,19,19492,214806,33531115,24005,1836,290608,4152,16.50,99093
151,20268134,464590,107204370,34822944,19,19492,216248,33752778,24005,1836,290608,4152,16.48,99093
152,20399924,468032,107885016,35052831,19,19492,217743,33971665,24005,1836,290608,4152,16.22,99093
153,20525927,471480,108581032,35272177,19,19492,219255,34180860,24005,1836,290608,4152,15.49,99093
154,20659563,475269,109263301,35504326,19,19492,220828,34402770,24005,1836,290608,4152,16.56,99093
155,20795328,478468,109945544,35737111,19,19492,222308,34625010,24005,1836,290608,4152,16.36,99093
156,20924619,481223,110629092,35961996,19,19492,223866,34837957,24005,1836,290608,4152,16.07,99093
157,21068992,483794,119517018,36209426,19,19492,225422,35069116,24005,1836,290608,4152,17.33,99093
158,21200647,486432,111990879,36427575,19,19492,226955,35269823,24005,1836,290608,4152,15.06,99093
159,21356908,489867,112665829,36671253,19,19492,228358,35480888,24005,1836,290608,4152,16.13,99093
160,21530435,493396,121662702,36938029,19,19492,229812,35712696,24005,1836,290608,4152,17.69,99093
161,21659013,496363,113996996,37163205,19,19492,231181,35927386,24005,1836,290608,4152,15.99,99093
162,21774042,499499,114709600,37369187,19,19492,232654,36128685,24005,1836,290608,4152,14.74,99093
163,21896615,502398,115411676,37582827,19,19492,234253,36332419,24005,1836,290608,4152,14.86,99093
164,22022685,505871,116106765,37801594,19,19492,235640,36541290,24005,1836,290608,4152,15.70,99093
165,22144361,509009,116808134,38013418,19,19492,237024,36744996,24005,1836,290608,4152,14.71,99093
166,22256019,511725,117525628,38213009,19,19492,238627,36937006,24005,1836,290608,4152,14.02,99093
167,22370475,515099,127036289,38415335,19,19492,239971,37131170,24005,1836,290608,4152,14.41,99093
168,22484827,517693,127809579,38618854,19,19492,241329,37329806,24005,1836,290608,4152,14.56,99093
169,22604253,520489,119663758,38824748,19,19492,242840,37526799,24005,1836,290608,4152,14.48,99093
170,22752090,523945,120348137,39051227,19,19492,244329,37725575,24005,1836,290608,4152,15.07,99093
171,22915555,527030,130021619,39303851,19,19492,245731,37947623,24005,1836,290608,4152,16.59,99093
172,23074914,530193,121663048,39559415,19,19492,247219,38180946,24005,1836,290608,4152,17.45,99093
173,23201699,532613,122348215,39782593,19,19492,248755,38394479,24005,1836,290608,4152,15.71,99093
174,23356334,535433,122996914,40042628,19,19492,250440,38636939,24005,1836,290608,4152,17.92,99093
175,23490252,539121,123684960,40265839,19,19492,251844,38845917,24005,1836,290608,4152,15.40,99093
176,23650350,542329,124346570,40513988,19,19492,253426,39064762,24005,1836,290608,4152,16.67,99093
177,23808346,545166,125008949,40756769,19,19492,255012,39278185,24005,1836,290608,4152,16.17,99093
178,23961278,547922,125676435,41010016,19,19492,256493,39510754,24005,1836,290608,4152,17.57,99093
179,24098608,550627,126335807,41257971,19,19492,257860,39750907,24005,1836,290608,4152,18.18,99093
