IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
297042419,6.54,4116,359,18,559338,17433813,27228,44090,2329211,14235,144677766,53689086
3639494,0.01,4116,0,18,4185,581,27228,44086,4599,14468,7898,716079
4634951,0.00,4116,1,18,5706,5914,27228,44086,18716,14468,10467,730253
6482145,0.00,4116,2,18,6977,5914,27228,44086,25353,14468,12899,743188
6446865,8.44,4116,3,18,8831,62884,27228,44086,32562,14468,367645,877680
7277543,8.00,4116,4,18,10774,113719,27228,44086,36178,14468,719280,1011550
8104465,8.42,4116,5,18,12358,165576,27228,44086,42960,14468,1082334,1142286
9032164,8.40,4116,6,18,14092,213056,27228,44086,47543,14468,1449886,1282861
9651296,8.63,4116,7,18,15759,263635,27228,44086,53972,14468,1827972,1428458
10588994,7.82,4116,8,18,17495,311139,27228,44086,60794,14468,2169637,1559855
10929285,8.32,4116,9,18,19414,360685,27228,44086,66881,14468,2533123,1699700
12254462,7.75,4116,10,18,21393,405787,27228,44086,73598,14468,2870691,1830905
12200020,8.71,4116,11,18,23002,454826,27228,44086,81361,14468,3248675,1977116
13906753,8.07,4116,12,18,24689,501639,27228,44086,86499,14468,3601899,2112573
14725619,8.79,4116,13,18,26363,552419,27228,44086,92186,14468,3988309,2257604
14078503,8.49,4116,14,18,27897,602621,27228,44086,97346,14468,4357282,2402725
16379872,7.97,4116,15,18,29595,652421,27228,44086,103176,14468,4709876,2535098
17198259,8.64,4116,16,18,31222,703355,27228,44086,109690,14468,5087642,2677321
18020788,8.28,4116,17,18,32968,754038,27228,44086,116353,14468,5449627,2816266
18850317,7.85,4116,18,18,34896,801004,27228,44086,123152,14468,5792200,2949860
19674989,8.70,4116,19,18,36442,852027,27228,44086,128445,14468,6172605,3093432
20499268,8.28,4116,20,18,38031,900372,27228,44086,135843,14468,6531451,3230092
18511070,8.28,4116,21,18,39763,949323,27228,44086,142898,14468,6892143,3369742
19156643,8.02,4116,22,18,41680,998882,27228,44086,148145,14468,7245710,3500574
22995919,7.78,4116,23,18,43438,1045283,27228,44086,154283,14468,7589324,3631402
23808770,9.02,4116,24,18,45080,1098409,27228,44086,161223,14468,7982539,3781645
24636367,8.26,4116,25,18,46878,1147547,27228,44086,167324,14468,8344404,3921094
25455354,8.64,4116,26,18,48677,1197522,27228,44086,173410,14468,8719865,4064114
22291020,8.32,4116,27,18,50399,1244806,27228,44086,180114,14468,9082311,4205309
22931405,7.98,4116,28,18,52394,1291757,27228,44086,186973,14468,9433009,4345280
23601966,7.52,4116,29,18,54292,1337423,27228,44086,191907,14468,9763850,4475635
24180250,9.39,4116,30,18,55947,1392194,27228,44086,197551,14468,10177801,4631312
29593446,8.16,4116,31,18,57526,1439488,27228,44086,204800,14468,10531177,4769184
25459451,8.20,4116,32,18,59302,1486236,27228,44086,211147,14468,10885361,4908266
31245493,8.67,4116,33,18,61286,1537752,27228,44086,216356,14468,11266378,5051839
32084951,7.56,4116,34,18,62913,1584809,27228,44086,223042,14468,11598259,5174781
32899612,8.64,4116,35,18,64609,1634915,27228,44086,230435,14468,11974890,5320046
33718755,8.64,4116,36,18,66184,1687034,27228,44086,237405,14468,12349838,5461244
34550909,7.76,4116,37,18,67981,1732316,27228,44086,244042,14468,12687000,5593765
35375854,8.47,4116,38,18,69727,1780810,27228,44086,249605,14468,13054469,5732592
36195705,8.62,4116,39,18,71659,1832381,27228,44086,254923,14468,13431378,5879300
30502158,8.47,4116,40,18,73205,1880020,27228,44086,262319,14468,13795904,6013372
37866197,7.73,4116,41,18,74994,1927049,27228,44086,267770,14468,14140899,6145026
38685526,8.64,4116,42,18,76753,1976328,27228,44086,275170,14468,14514517,6286198
39521020,7.56,4116,43,18,78674,2019928,27228,44086,282423,14468,14845340,6413232
33067220,8.29,4116,44,18,80355,2069845,27228,44086,289845,14468,15208590,6550486
41172528,8.96,4116,45,18,82161,2120587,27228,44086,295184,14468,15599484,6694379
34327524,7.88,4116,46,18,84032,2164096,27228,44086,302989,14468,15940166,6830069
34935799,8.91,4116,47,18,85920,2215573,27228,44086,307645,14468,16329416,6979438
43651792,8.05,4116,48,18,88156,2263176,27228,44086,314451,14468,16684144,7114261
44491920,7.56,4116,49,18,89718,2307046,27228,44086,321858,14468,17014542,7239813
45312767,8.64,4116,50,18,91285,2356639,27228,44086,327892,14468,17391520,7383061
37468585,8.64,4116,51,18,93005,2407529,27228,44086,335584,14468,17768229,7527714
46959726,8.60,4116,52,18,95041,2456856,27228,44086,342738,14468,18143787,7669254
38706676,8.29,4116,53,18,96732,2507088,27228,44086,348887,14468,18504772,7804407
48625051,7.90,4116,54,18,98676,2555725,27228,44086,354527,14468,18854899,7937384
49439286,8.64,4116,55,18,100620,2605610,27228,44086,361924,14468,19234400,8083193
50258699,8.31,4116,56,18,102231,2653989,27228,44086,369623,14468,19596081,8224231
51096866,7.89,4116,57,18,104259,2699936,27228,44086,374766,14468,19940691,8357348
51907905,8.64,4116,58,18,106048,2751883,27228,44086,382177,14468,20320341,8505063
42500741,8.31,4116,59,18,107795,2803483,27228,44086,390045,14468,20683285,8644325
43131559,8.23,4116,60,18,109410,2854428,27228,44086,394828,14468,21047114,8783555
43793859,7.70,4116,61,18,111345,2901413,27228,44086,398516,14468,21392566,8915961
44433049,8.24,4116,62,18,113107,2950862,27228,44086,404305,14468,21752599,9053721
45043726,8.74,4116,63,18,114688,3001405,27228,44086,408874,14468,22138946,9196408
56888137,8.25,4116,64,18,116364,3051601,27228,44086,413028,14468,22508058,9335837
57705369,8.64,4116,65,18,117952,3103419,27228,44086,420422,14468,22885085,9477342
58522956,8.63,4116,66,18,119796,3152368,27228,44086,428257,14468,23262674,9622256
59365409,7.56,4116,67,18,121739,3196255,27228,44086,433855,14468,23596665,9749157
48218648,7.95,4116,68,18,123778,3240433,27228,44086,441320,14468,23941644,9887195
48826620,8.86,4116,69,18,125573,3293173,27228,44086,446482,14468,24334173,10035343
49448174,8.50,4116,70,18,127109,3345312,27228,44086,453737,14468,24704560,10172371
62664101,8.10,4116,71,18,128799,3395963,27228,44086,457745,14468,25068437,10311912
63489758,8.64,4116,72,18,130442,3446140,27228,44086,462710,14468,25444157,10454540
51338912,8.34,4116,73,18,132201,3492641,27228,44086,470454,14468,25805137,10593922
65157943,7.32,4116,74,18,133935,3536151,27228,44086,476613,14468,26129935,10719549
65967351,9.18,4116,75,18,135704,3591611,27228,44086,483089,14468,26530911,10873492
66795333,8.17,4116,76,18,137440,3637446,27228,44086,490530,14468,26883783,11009400
53870313,8.42,4116,77,18,138865,3686244,27228,44086,495679,14468,27255801,11147254
54509486,8.19,4116,78,18,140948,3734355,27228,44086,500357,14468,27619699,11287350
69276094,8.64,4116,79,18,142736,3786180,27228,44086,507791,14468,27998341,11434721
70101967,8.24,4116,80,18,144401,3833298,27228,44086,514835,14468,28358265,11571738
56417568,7.65,4116,81,18,146199,3876729,27228,44086,520439,14468,28690366,11702257
57056677,8.16,4116,82,18,147918,3923372,27228,44086,526047,14468,29047528,11841969
72582843,8.91,4116,83,18,149634,3977572,27228,44086,532253,14468,29443525,11990483
58290135,8.25,4116,84,18,151144,4024837,27228,44086,538101,14468,29800272,12126601
74243250,8.38,4116,85,18,153031,4074849,27228,44086,544085,14468,30171893,12266324
75061217,8.57,4116,86,18,154902,4124424,27228,44086,551477,14468,30542608,12410107
60173774,7.90,4116,87,18,156845,4172083,27228,44086,556352,14468,30890106,12546362
76733930,7.72,4116,88,18,158771,4220654,27228,44086,561392,14468,31232759,12677859
77566718,8.16,4116,89,18,160278,4271267,27228,44086,567589,14468,31593492,12810199
78393693,8.59,4116,90,18,161885,4322328,27228,44086,574478,14468,31965028,12951415
79215362,8.66,4116,91,18,163588,4376376,27228,44086,578383,14468,32353309,13094151
80029902,8.64,4116,92,18,165435,4427669,27228,44086,585770,14468,32730768,13239987
63935418,8.21,4116,93,18,167218,4474709,27228,44086,593494,14468,33086943,13373246
81699012,7.98,4116,94,18,169053,4522365,27228,44086,598859,14468,33441716,13505521
65210885,8.23,4116,95,18,170865,4569390,27228,44086,606787,14468,33799586,13647526
