IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
253272470,15.57,4116,358,18,598493,31227306,27228,44092,2001477,13632,242493726,86645744
4382215,0.01,4116,0,18,3755,604,27228,44084,4582,14437,7639,708955
4562871,0.00,4116,1,18,4976,5980,27228,44084,18963,14437,10279,722211
5548867,0.00,4116,2,18,6239,5980,27228,44084,25684,14437,11161,734617
6240291,15.96,4116,3,18,7751,101432,27228,44084,32272,14437,695086,976522
6968790,14.39,4116,4,18,9522,180028,27228,44084,39035,14437,1312464,1193098
7411592,14.56,4116,5,18,11144,262294,27228,44084,46596,14437,1939651,1419723
8403337,14.21,4116,6,18,12795,343983,27228,44084,51896,14437,2550390,1637888
8115332,15.59,4116,7,18,14385,429740,27228,44084,58177,14437,3215855,1873786
8396859,16.50,4116,8,18,15977,523368,27228,44084,62183,14437,3927452,2121684
8707315,15.73,4116,9,18,17706,612720,27228,44084,68308,14437,4604231,2355064
9036510,15.27,4116,10,18,19194,701045,27228,44084,72762,14437,5267214,2586962
9323409,16.24,4116,11,18,20938,788385,27228,44084,80040,14437,5963139,2835560
9567742,17.27,4116,12,18,22487,883022,27228,44084,85567,14437,6706765,3095546
9831428,16.87,4116,13,18,24216,975282,27228,44084,91001,14437,7429755,3349529
13960393,13.76,4116,14,18,25848,1057444,27228,44084,94803,14437,8031565,3567823
10568955,14.91,4116,15,18,27522,1144492,27228,44084,100334,14437,8671150,3792317
10871189,15.86,4116,16,18,29166,1233201,27228,44084,106483,14437,9354308,4033433
16053141,16.32,4116,17,18,30746,1322758,27228,44084,111204,14437,10055266,4278261
16729171,16.90,4116,18,18,32576,1417756,27228,44084,115061,14437,10783438,4533840
11719289,16.10,4116,19,18,34264,1504593,27228,44084,119119,14437,11475242,4781144
12032161,15.71,4116,20,18,35949,1593205,27228,44084,123884,14437,12150833,5025645
18776955,17.62,4116,21,18,37500,1690177,27228,44084,129306,14437,12909598,5289775
12497247,17.70,4116,22,18,39105,1782801,27228,44084,134712,14437,13662103,5553753
12731351,17.52,4116,23,18,40783,1880049,27228,44084,139652,14437,14413736,5820038
12966093,17.59,4116,24,18,42499,1972544,27228,44084,144514,14437,15166520,6087633
21454872,16.70,4116,25,18,44009,2063464,27228,44084,150279,14437,15884707,6344280
22162878,15.78,4116,26,18,45665,2151170,27228,44084,154677,14437,16566082,6578128
13826616,16.67,4116,27,18,47083,2242507,27228,44084,162643,14437,17274594,6825362
14126227,15.98,4116,28,18,48874,2332455,27228,44084,166667,14437,17963907,7067438
24268990,14.26,4116,29,18,50470,2413439,27228,44084,170441,14437,18580814,7286892
14804965,15.90,4116,30,18,52054,2501707,27228,44084,178385,14437,19260616,7527576
25665640,15.28,4116,31,18,53682,2590293,27228,44084,182103,14437,19924775,7762009
