IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
300444874,6.90,4116,359,18,610245,18025989,27228,44070,2345475,13694,128887947,50008638
3526567,0.01,3972,0,18,3747,601,27228,44082,4583,14533,7904,707574
4522145,0.00,3972,1,18,5009,5909,27228,44082,18699,14533,10455,721218
6363946,0.00,3972,2,18,6230,5909,27228,44082,25430,14533,11250,733514
6324884,8.56,3972,3,18,8046,62256,27228,44082,32062,14533,383105,876629
7645566,7.56,3972,4,18,9590,106193,27228,44082,36700,14533,713137,1003282
7984688,8.62,3972,5,18,11257,157339,27228,44082,41405,14533,1092678,1148785
8894827,8.48,3972,6,18,13218,207278,27228,44082,48391,14533,1457466,1289862
9515695,8.57,3972,7,18,14988,258367,27228,44082,55031,14533,1830230,1430356
10461228,7.74,3972,8,18,16722,303919,27228,44082,60450,14533,2169837,1559246
10793709,8.60,3972,9,18,18284,352847,27228,44082,65344,14533,2541020,1697931
12133277,7.55,3972,10,18,20230,396077,27228,44082,71627,14533,2871306,1826865
12093010,8.35,3972,11,18,21857,443809,27228,44082,79380,14533,3232068,1968766
13801369,6.54,3972,12,18,23430,482125,27228,44082,84244,14533,3522560,2094490
13333750,10.71,3972,13,18,25130,542829,27228,44082,92117,14533,3980516,2268571
15415906,8.15,3972,14,18,26714,591707,27228,44082,96462,14533,4337433,2402128
16250532,8.24,3972,15,18,28547,640229,27228,44082,100840,14533,4697925,2540358
17073553,8.63,3972,16,18,30178,689601,27228,44082,107746,14533,5071497,2685477
15877466,8.13,3972,17,18,32010,733591,27228,44082,115646,14533,5418544,2819822
16532520,7.88,3972,18,18,33777,781078,27228,44082,119573,14533,5763756,2956169
19558680,8.68,3972,19,18,35603,831542,27228,44082,124252,14533,6145493,3098849
17782214,8.55,3972,20,18,37275,876894,27228,44082,129811,14533,6509673,3241626
18434598,7.99,3972,21,18,39111,922658,27228,44082,135103,14533,6856037,3376296
22043067,8.27,3972,22,18,41181,971008,27228,44082,138929,14533,7223161,3522152
22866621,8.63,3972,23,18,42823,1017993,27228,44082,146336,14533,7593735,3661843
20351643,7.97,3972,24,18,44404,1062934,27228,44082,154237,14533,7935804,3793281
24528225,8.18,3972,25,18,46197,1110773,27228,44082,159758,14533,8295109,3930717
25352613,8.63,3972,26,18,48058,1158587,27228,44082,166786,14533,8669227,4071650
22253269,8.05,3972,27,18,49775,1206194,27228,44082,174564,14533,9016432,4201668
27019138,8.13,3972,28,18,51533,1256056,27228,44082,180343,14533,9373588,4329908
27842555,8.63,3972,29,18,53299,1309319,27228,44082,187735,14533,9748935,4465596
24155088,8.06,3972,30,18,55091,1358394,27228,44082,194573,14533,10098329,4595158
24797363,8.20,3972,31,18,56933,1405615,27228,44082,200336,14533,10454536,4730072
30332009,8.51,3972,32,18,58807,1453952,27228,44082,205593,14533,10825537,4875507
26057950,8.39,3972,33,18,60570,1501208,27228,44082,213249,14533,11187419,5018065
26703954,8.12,3972,34,18,62394,1548383,27228,44082,219271,14533,11541406,5154960
32805277,8.28,3972,35,18,64275,1597309,27228,44082,224544,14533,11903264,5294802
27969387,8.54,3972,36,18,65842,1645277,27228,44082,232393,14533,12270890,5436091
28634396,7.60,3972,37,18,67727,1688318,27228,44082,237559,14533,12602124,5567806
35291107,8.64,3972,38,18,69315,1736985,27228,44082,243764,14533,12977091,5708926
36108905,8.63,3972,39,18,71163,1786648,27228,44082,251175,14533,13348966,5850891
36932329,8.08,3972,40,18,73048,1833043,27228,44082,258562,14533,13696952,5985597
37759038,8.08,3972,41,18,74749,1879960,27228,44082,264416,14533,14050085,6122947
38606961,7.56,3972,42,18,76625,1921871,27228,44082,269065,14533,14376279,6252235
39436483,8.53,3972,43,18,78282,1971675,27228,44082,272620,14533,14750003,6395143
33085857,8.89,3972,44,18,80012,2023633,27228,44082,279985,14533,15133534,6540920
41087222,8.30,3972,45,18,82015,2070423,27228,44082,284168,14533,15498556,6680825
41904417,8.45,3972,46,18,84049,2118818,27228,44082,291006,14533,15861606,6823151
42747461,7.56,3972,47,18,85905,2162543,27228,44082,294912,14533,16192194,6951856
43557017,8.78,3972,48,18,87456,2212633,27228,44082,302032,14533,16571376,7102675
44377097,8.63,3972,49,18,89384,2261269,27228,44082,307464,14533,16944065,7246168
45213054,7.56,3972,50,18,91279,2304837,27228,44082,314868,14533,17272110,7375085
37561754,8.59,3972,51,18,93389,2352990,27228,44082,321584,14533,17640113,7517549
46883606,7.56,3972,52,18,95190,2398204,27228,44082,326478,14533,17973330,7645375
47690830,9.19,3972,53,18,97112,2450148,27228,44082,333881,14533,18371364,7796745
39450162,8.60,3972,54,18,98710,2499281,27228,44082,340633,14533,18741919,7935373
49345870,8.09,3972,55,18,100476,2548092,27228,44082,346545,14533,19097570,8071895
40754342,7.68,3972,56,18,102184,2591667,27228,44082,354296,14533,19428898,8203481
50999626,8.68,3972,57,18,103797,2645421,27228,44082,359583,14533,19806956,8346559
51831325,8.40,3972,58,18,105669,2698146,27228,44082,364875,14533,20179007,8487713
42623832,8.55,3972,59,18,107500,2748890,27228,44082,372283,14533,20546189,8628491
53478586,8.23,3972,60,18,109290,2796994,27228,44082,377775,14533,20906899,8767139
54310124,8.02,3972,61,18,111108,2842032,27228,44082,383322,14533,21258970,8903314
55134627,8.57,3972,62,18,112888,2894773,27228,44082,389368,14533,21632582,9047685
45173493,8.07,3972,63,18,114892,2939193,27228,44082,396765,14533,21977282,9181585
56801700,8.38,3972,64,18,116363,2991557,27228,44082,401082,14533,22346656,9320469
57624606,8.27,3972,65,18,118104,3040931,27228,44082,405004,14533,22709633,9459156
47064738,8.57,3972,66,18,120069,3090418,27228,44082,412866,14533,23077358,9603229
59272727,8.13,3972,67,18,121777,3139135,27228,44082,417230,14533,23436730,9737840
60107329,8.10,3972,68,18,123527,3187308,27228,44082,422784,14533,23788128,9872866
48988084,8.29,3972,69,18,125389,3234865,27228,44082,430608,14533,24145168,10011326
61758831,8.29,3972,70,18,127215,3283188,27228,44082,434686,14533,24509169,10152116
62585888,8.19,3972,71,18,128780,3331604,27228,44082,440593,14533,24864841,10291195
63414556,8.53,3972,72,18,130463,3383078,27228,44082,444956,14533,25238651,10432348
64255232,7.55,3972,73,18,132342,3426634,27228,44082,452352,14533,25563673,10556003
65069147,8.63,3972,74,18,134420,3475647,27228,44082,459756,14533,25936220,10700978
65886580,8.63,3972,75,18,136099,3525535,27228,44082,467161,14533,26309492,10844222
53439016,8.32,3972,76,18,137890,3571509,27228,44082,474565,14533,26666500,10983235
67534036,8.22,3972,77,18,139690,3621596,27228,44082,480247,14533,27028350,11120613
68369129,8.24,3972,78,18,141266,3668956,27228,44082,487223,14533,27384127,11255104
69189386,8.58,3972,79,18,143064,3718045,27228,44082,494734,14533,27752654,11397262
70019204,8.11,3972,80,18,144894,3766814,27228,44082,499237,14533,28109567,11532709
70847958,8.09,3972,81,18,146646,3812450,27228,44082,506629,14533,28458744,11669386
71658176,8.85,3972,82,18,148502,3862367,27228,44082,513692,14533,28841771,11820832
57867447,8.31,3972,83,18,150388,3910146,27228,44082,521575,14533,29198266,11958221
73325000,7.82,3972,84,18,152321,3954959,27228,44082,525314,14533,29543945,12093828
74137436,8.63,3972,85,18,154056,4006399,27228,44082,532704,14533,29919341,12240756
74977621,7.55,3972,86,18,155773,4050929,27228,44082,540101,14533,30247186,12367319
75792130,8.84,3972,87,18,157473,4101835,27228,44082,547498,14533,30630077,12514939
61064891,7.87,3972,88,18,159508,4145818,27228,44082,555214,14533,30968688,12646153
77447540,8.68,3972,89,18,161084,4197114,27228,44082,559788,14533,31349185,12789026
78284107,7.98,3972,90,18,163026,4241800,27228,44082,564346,14533,31693903,12922983
79102946,8.63,3972,91,18,164940,4291265,27228,44082,571106,14533,32066235,13067716
79913827,8.63,3972,92,18,166742,4339877,27228,44082,578237,14533,32438196,13217674
80739538,8.11,3972,93,18,168494,4385387,27228,44082,585746,14533,32787701,13354251
81570191,8.06,3972,94,18,170146,4431447,27228,44082,592347,14533,33136805,13490137
65529282,7.88,3972,95,18,171962,4476077,27228,44082,600200,14533,33476286,13625414
66139988,8.98,3972,96,18,173853,4527502,27228,44082,606366,14533,33867173,13773933
84103691,5.71,3972,97,18,175412,4560124,27228,44082,611511,14533,34118653,13868431
84872858,11.30,3972,98,18,177024,4621039,27228,44082,619047,14533,34608031,14048866
