period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
160,20324044,486701,114542620,37418262,19,19475,22358,228596,35282173,1836,290608,4152,5.92,97562
161,20325711,490089,115515239,37423686,19,19475,22358,230213,35303408,1836,290608,4152,0.19,97562
162,20438436,493665,123364556,37627372,19,19475,22358,231546,35493938,1836,290608,4152,13.56,97562
163,20567396,496903,116937315,37860087,19,19475,22358,232899,35704725,1836,290608,4152,15.52,97562
164,20699686,499691,117625424,38097632,19,19475,22358,234320,35916866,1836,290608,4152,15.85,97562
165,20743601,502965,118495578,38186403,19,19475,22358,235985,36011160,1836,290608,4152,5.95,97562
166,20847572,506358,119245245,38371253,19,19475,22358,237357,36184960,1836,290608,4152,12.27,97562
167,20973755,509693,127259944,38592744,19,19475,22358,238628,36390771,1836,290608,4152,14.89,97562
168,21091380,512558,120683992,38806565,19,19475,22358,240111,36588502,1836,290608,4152,14.69,97562
169,21218886,515139,121387505,39032147,19,19475,22358,241471,36793119,1836,290608,4152,15.15,97562
170,21355704,517796,129478111,39265536,19,19475,22358,242795,37002188,1836,290608,4152,15.26,97562
171,21490793,521510,130206059,39502558,19,19475,22358,244246,37212911,1836,290608,4152,15.49,97562
172,21624250,524316,123477638,39735890,19,19475,22358,245633,37423273,1836,290608,4152,15.60,97562
173,21757989,527527,124173423,39968400,19,19475,22358,247084,37636939,1836,290608,4152,15.48,97562
174,21891286,530979,124864878,40201113,19,19475,22358,248464,37846754,1836,290608,4152,15.71,97562
175,22028419,534144,125556069,40439576,19,19475,22358,249972,38061946,1836,290608,4152,15.87,97562
176,22165843,537223,133840898,40682926,19,19475,22358,251480,38280576,1836,290608,4152,16.11,97562
177,22301459,539719,126924617,40918829,19,19475,22358,252972,38491903,1836,290608,4152,15.45,97562
178,22438485,542171,127606600,41157003,19,19475,22358,254450,38707198,1836,290608,4152,16.01,97562
179,22574524,545205,128294006,41395939,19,19475,22358,255841,38920958,1836,290608,4152,15.92,97562
