period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8162,415,0,100348,4348386,19,19527,13793,3434,698547,1836,290608,4152,0.01
1,12853,4141,11681,100348,4532373,19,19527,13793,4862,713530,1836,290608,4152,0.00
2,14245,4141,14301,100348,5520161,19,19527,13793,6032,724142,1836,290608,4152,0.00
3,829393,85578,17124,100348,6527878,19,19527,13793,7227,947621,1836,290608,4152,16.23
4,1637852,163116,20482,100348,6704991,19,19527,13793,8490,1162742,1836,290608,4152,16.12
5,2488073,241194,24662,100348,6850239,19,19527,13793,9798,1390375,1836,290608,4152,16.61
6,3334394,317561,27831,100348,6997463,19,19527,13793,11081,1617449,1836,290608,4152,16.63
7,4108917,391483,31569,100348,7208386,19,19527,13793,12336,1826049,1836,290608,4152,15.21
8,4912962,467788,34716,100348,7395320,19,19527,13793,13594,2040835,1836,290608,4152,15.74
9,5683318,541705,37931,100348,10607709,19,19527,13793,14821,2244305,1836,290608,4152,15.08
10,6519518,617736,40446,100348,7771686,19,19527,13793,16128,2467265,1836,290608,4152,16.61
11,7371044,697065,44158,100348,7911421,19,19527,13793,17396,2692237,1836,290608,4152,16.72
12,7989987,753344,47593,100348,12837182,19,19527,13793,18790,2863361,1836,290608,4152,12.06
13,8819198,832168,50716,100348,8443958,19,19527,13793,19942,3088059,1836,290608,4152,16.37
14,9643039,908807,54497,100348,8604310,19,19527,13793,21011,3311743,1836,290608,4152,16.22
15,10500735,988439,57864,100348,8735833,19,19527,13793,22302,3540443,1836,290608,4152,16.87
16,11359636,1066564,61756,100348,8867280,19,19527,13793,23535,3771122,1836,290608,4152,16.93
17,12197594,1140923,65060,100348,9019921,19,19527,13793,24830,4001545,1836,290608,4152,16.44
18,12940686,1213887,68771,100348,9270948,19,19527,13793,26048,4201632,1836,290608,4152,14.52
19,13723639,1289918,72182,100348,9479029,19,19527,13793,27299,4409336,1836,290608,4152,15.34
20,14434949,1360030,75366,100348,9756757,19,19527,13793,28451,4594806,1836,290608,4152,13.89
21,15232661,1436512,79221,100348,9956094,19,19527,13793,29676,4805821,1836,290608,4152,15.65
22,16062681,1512778,83022,100348,10122415,19,19527,13793,30888,5030926,1836,290608,4152,16.20
23,16937475,1594461,86316,100348,10240465,19,19527,13793,32152,5261891,1836,290608,4152,17.21
24,17813299,1672955,89674,100348,10352212,19,19527,13793,33443,5499195,1836,290608,4152,17.19
25,18667686,1752635,93063,100348,10482364,19,19527,13793,34728,5731057,1836,290608,4152,16.73
26,19477672,1827126,96507,100348,10667324,19,19527,13793,35925,5947237,1836,290608,4152,15.88
27,20362119,1905893,100465,100348,10775315,19,19527,13793,37174,6182891,1836,290608,4152,17.40
28,21232977,1985201,103561,100348,10895761,19,19527,13793,38434,6418218,1836,290608,4152,17.05
29,22120223,2064744,107324,100348,10999086,19,19527,13793,39750,6660555,1836,290608,4152,17.38
30,22972039,2139202,110080,100348,11128793,19,19527,13793,40870,6895548,1836,290608,4152,16.81
31,23833239,2216370,113280,100348,11247426,19,19527,13793,42135,7136244,1836,290608,4152,16.85
32,24694383,2292721,116848,100348,11384490,19,19527,13793,43432,7372613,1836,290608,4152,16.92
33,25576694,2372690,120453,100348,27948689,19,19527,13793,44655,7613485,1836,290608,4152,17.30
