IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
275959931,17.02,4116,359,18,598318,36097845,27228,44086,2228839,14148,80322221,82314889
4419230,0.01,4116,0,18,3678,570,27228,44071,4650,14398,7693,709577
4587560,0.00,4116,1,18,4996,5936,27228,44071,19038,14398,10081,723119
5573666,0.00,4116,2,18,6322,5936,27228,44071,25760,14398,10982,735258
6228015,16.66,4116,3,18,7852,140279,27228,44071,31562,14398,259821,990004
6864713,16.57,4116,4,18,9506,262341,27228,44071,38375,14398,543780,1273959
7429370,14.56,4116,5,18,11305,362819,27228,44071,44350,14398,907572,1643500
9047387,14.74,4116,6,18,13212,466280,27228,44071,49368,14398,1276178,2020059
8490199,15.19,4116,7,18,15012,572232,27228,44071,56390,14398,1681356,2435148
9143499,9.68,4116,8,18,16711,639875,27228,44071,59961,14398,1968332,2740204
11169612,6.58,4116,9,18,18309,691889,27228,44071,67574,14398,2114476,2894270
10887285,0.61,4116,10,18,20615,691889,27228,44071,70771,14398,2173479,2962470
11858561,0.02,4116,11,18,23204,691889,27228,44071,75583,14398,2181632,2990133
12656347,7.60,4116,12,18,24865,751376,27228,44071,82988,14398,2322683,3142999
14813313,8.91,4116,13,18,26481,818900,27228,44071,89889,14398,2471504,3301412
14149504,11.91,4116,14,18,28148,906711,27228,44071,96829,14398,2703632,3540993
16209763,14.79,4116,15,18,29820,1011212,27228,44071,100837,14398,3036020,3881150
15274701,15.41,4116,16,18,31613,1119302,27228,44071,105073,14398,3416229,4265356
16274453,15.40,4116,18,18,35539,1335176,27228,44071,115293,14398,4269298,5131158
16782324,14.30,4116,19,18,37335,1433873,27228,44071,119879,14398,4676009,5554555
17279158,16.15,4116,20,18,39027,1546329,27228,44071,125665,14398,5086865,5977454
19604538,15.77,4116,21,18,41123,1655079,27228,44071,132422,14398,5500756,6406606
20213631,15.26,4116,22,18,42812,1760062,27228,44071,136506,14398,5872891,6788210
18839720,14.76,4116,23,18,44455,1864971,27228,44071,142836,14398,6274978,7204469
19442602,11.21,4116,24,18,46410,1945770,27228,44071,147516,14398,6603771,7541106
20212462,7.05,4116,25,18,48175,2000711,27228,44071,151381,14398,6779344,7727800
20954818,8.86,4116,26,18,49763,2068888,27228,44071,157172,14398,6979317,7938013
21653024,9.37,4116,27,18,51637,2139526,27228,44071,163819,14398,7213534,8183018
22341065,9.68,4116,28,18,53195,2208638,27228,44071,166663,14398,7465273,8446429
23084507,8.93,4116,29,18,54695,2275770,27228,44071,173662,14398,7655275,8649891
23797357,9.16,4116,30,18,56170,2346103,27228,44071,180233,14398,7886114,8889805
24407396,13.13,4116,31,18,58087,2439357,27228,44071,186490,14398,8209476,9220101
25015906,13.58,4116,32,18,59781,2538646,27228,44071,193982,14398,8514947,9537150
25523201,15.01,4116,33,18,61356,2642065,27228,44071,200292,14398,8923423,9954955
28632625,15.54,4116,34,18,63221,2750150,27228,44071,203493,14398,9286849,10324872
26609323,15.74,4116,35,18,64944,2862206,27228,44071,209688,14398,9677082,10722580
27236137,13.27,4116,36,18,66559,2957234,27228,44071,214743,14398,9974990,11031575
30577120,12.33,4116,37,18,68085,3043160,27228,44071,222517,14398,10273595,11341459
28391423,14.59,4116,38,18,69921,3146924,27228,44071,228661,14398,10676640,11756237
31730212,15.21,4116,39,18,71715,3254384,27228,44071,234228,14398,11083442,12178750
29513168,12.18,4116,40,18,73297,3341409,27228,44071,241092,14398,11386545,12491828
30300224,7.83,4116,41,18,74817,3402438,27228,44071,248493,14398,11536796,12651775
34051538,8.79,4116,42,18,76637,3469014,27228,44071,254306,14398,11741660,12867762
31918133,4.75,4116,43,18,78186,3506094,27228,44071,260891,14398,11830550,12965154
32634883,10.31,4116,44,18,79760,3581777,27228,44071,267772,14398,12046636,13189113
33327317,9.54,4116,45,18,81486,3654113,27228,44071,272371,14398,12293784,13448083
33921509,12.29,4116,46,18,83141,3742287,27228,44071,278027,14398,12623493,13786782
34607588,11.40,4116,47,18,84663,3827558,27228,44071,285273,14398,12866807,14038775
35344698,9.16,4116,48,18,86323,3895915,27228,44071,291159,14398,13064205,14248463
36040749,10.27,4116,49,18,87988,3970324,27228,44071,298133,14398,13303226,14495362
36811356,8.16,4116,50,18,89223,4035977,27228,44071,304990,14398,13477987,14679210
37469094,10.84,4116,51,18,90861,4119034,27228,44071,309961,14398,13753608,14961262
38224527,6.95,4116,52,18,92665,4170181,27228,44071,317412,14398,13941409,15165576
38775154,14.06,4116,53,18,94603,4268522,27228,44071,320902,14398,14317304,15548672
39262305,15.81,4116,54,18,96550,4377704,27228,44071,326265,14398,14742431,15980833
39814503,15.40,4116,55,18,98403,4482961,27228,44071,331866,14398,15116244,16357360
