IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
300685916,6.78,4116,359,18,657780,16699207,27228,44090,2354185,14429,128267105,50735532
3533838,0.01,4116,0,18,3767,583,27228,44086,4607,14495,7663,711063
4530796,0.00,4116,1,18,4943,5905,27228,44086,18726,14495,10086,723979
5516319,0.00,4116,2,18,6225,5905,27228,44086,25459,14495,11105,736675
6352524,7.55,4116,3,18,7932,54056,27228,44086,31296,14495,335156,868561
7162340,8.68,4116,4,18,9853,103937,27228,44086,38204,14495,706403,1019600
8297010,8.37,4116,5,18,11663,152116,27228,44086,45039,14495,1062911,1160780
8808020,8.80,4116,6,18,13489,203015,27228,44086,50312,14495,1443185,1308721
9574819,7.90,4116,7,18,15237,246948,27228,44086,58120,14495,1778162,1445260
10209042,8.50,4116,8,18,16973,295573,27228,44086,63898,14495,2140097,1584097
11305692,8.37,4116,9,18,18915,346817,27228,44086,67462,14495,2507887,1730134
12142745,7.55,4116,10,18,20761,390041,27228,44086,74697,14495,2831266,1860655
12958887,8.63,4116,11,18,22455,439181,27228,44086,82031,14495,3200226,2006357
13776809,8.63,4116,12,18,24181,488643,27228,44086,89360,14495,3568912,2150464
13396005,8.48,4116,13,18,25893,537582,27228,44086,96667,14495,3931264,2295608
14037218,8.21,4116,14,18,27748,582870,27228,44086,101390,14495,4286136,2434986
16247693,8.05,4116,15,18,29798,629224,27228,44086,105998,14495,4637489,2576921
17083742,7.55,4116,16,18,31554,672596,27228,44086,113330,14495,4960113,2707175
15979741,8.72,4116,17,18,33369,722552,27228,44086,119956,14495,5330422,2856319
18729029,8.51,4116,18,18,35170,770880,27228,44086,124684,14495,5698837,2998976
19544159,8.59,4116,19,18,37100,819127,27228,44086,132041,14495,6066656,3144483
17871245,8.53,4116,20,18,38870,869005,27228,44086,139490,14495,6429948,3289649
18520832,7.99,4116,21,18,40760,914678,27228,44086,145467,14495,6776341,3427548
22027065,8.22,4116,22,18,42696,962320,27228,44086,150812,14495,7132843,3566988
22840176,8.63,4116,23,18,44501,1011512,27228,44086,157892,14495,7502590,3716137
23670901,7.81,4116,24,18,46267,1054985,27228,44086,164538,14495,7833598,3852312
24502435,8.32,4116,25,18,48370,1101987,27228,44086,168385,14495,8194950,3997024
25317684,8.63,4116,26,18,50022,1150332,27228,44086,175798,14495,8564480,4146888
22362200,8.24,4116,27,18,51820,1196934,27228,44086,183728,14495,8915207,4287101
26972518,8.16,4116,28,18,53543,1242528,27228,44086,190406,14495,9265777,4427150
