period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
50,5513382,166460,40421137,11972104,19,19539,24529,61853,11866487,1881,206992,4152,16.73,99251
51,5628770,169554,39747823,12199972,19,19539,24529,63094,12098111,1881,206992,4152,16.17,99251
52,5743199,173066,41882698,12428480,19,19539,24529,64260,12327658,1881,206992,4152,16.71,99251
53,5858143,176105,41146128,12663841,19,19539,24529,65537,12564343,1881,206992,4152,16.66,99251
54,5971047,178591,41842713,12891766,19,19539,24529,66681,12792746,1881,206992,4152,16.23,99251
55,6084733,181784,42541034,13121552,19,19539,24529,67900,13022916,1881,206992,4152,16.71,99251
56,6200643,184974,43237425,13353289,19,19539,24529,69038,13254217,1881,206992,4152,16.54,99251
57,6317018,187982,43936036,13580970,19,19539,24529,70159,13483429,1881,206992,4152,16.35,99251
58,6434461,191348,44630183,13812945,19,19539,24529,71354,13716027,1881,206992,4152,16.69,99251
59,6550135,194131,46986297,14047581,19,19539,24529,72452,13949930,1881,206992,4152,16.73,99251
60,6664085,196807,46030819,14274729,19,19539,24529,73502,14178682,1881,206992,4152,16.17,99251
61,6777274,200008,46728763,14502369,19,19539,24529,74793,14409702,1881,206992,4152,16.43,99251
62,6892920,202909,47428088,14735551,19,19539,24529,75962,14645356,1881,206992,4152,16.63,99251
63,7008300,205986,48131216,14966491,19,19539,24529,77028,14875635,1881,206992,4152,16.53,99251
64,7122979,209510,48835201,15196939,19,19539,24529,78067,15104683,1881,206992,4152,16.71,99251
65,7239752,212622,49532867,15431294,19,19539,24529,79260,15340268,1881,206992,4152,16.61,99251
66,7353194,215297,50233722,15658078,19,19539,24529,80403,15569674,1881,206992,4152,16.27,99251
67,7466900,218490,50931866,15886627,19,19539,24529,81558,15801094,1881,206992,4152,16.48,99251
68,7584801,221270,51631744,16118174,19,19539,24529,82837,16034188,1881,206992,4152,16.48,99251
69,7699474,224462,52331710,16347240,19,19539,24529,83927,16262745,1881,206992,4152,16.45,99251
70,7812676,227658,53032167,16575221,19,19539,24529,85053,16492979,1881,206992,4152,16.44,99251
71,7927302,230477,55727486,16808698,19,19539,24529,86250,16728021,1881,206992,4152,16.86,99251
72,8039866,233420,54427492,17038194,19,19539,24529,87471,16959855,1881,206992,4152,16.31,99251
73,8155201,236612,55123518,17267392,19,19539,24529,88608,17192073,1881,206992,4152,16.44,99251
74,8271759,239899,57916710,17502554,19,19539,24529,89835,17428844,1881,206992,4152,16.74,99251
75,8385870,243043,56512468,17731170,19,19539,24529,90935,17659167,1881,206992,4152,16.43,99251
76,8499938,246326,57207807,17959316,19,19539,24529,92224,17888021,1881,206992,4152,16.17,99251
77,8617525,249614,57897359,18193513,19,19539,24529,93282,18124249,1881,206992,4152,16.74,99251
78,8731810,252896,58594408,18424950,19,19539,24529,94529,18356657,1881,206992,4152,16.69,99251
79,8844503,256180,59292742,18651357,19,19539,24529,95588,18584612,1881,206992,4152,16.17,99251
80,8959735,259465,62288687,18884067,19,19539,24529,96798,18818636,1881,206992,4152,16.72,99251
81,9076375,262354,60681865,19118121,19,19539,24529,97950,19055734,1881,206992,4152,16.71,99251
82,9188679,265461,61384348,19344392,19,19539,24529,99080,19283065,1881,206992,4152,16.18,99251
83,9305893,269090,64473927,19577651,19,19539,24529,100189,19515473,1881,206992,4152,16.62,99251
84,9423392,272247,65190921,19812101,19,19539,24529,101189,19750790,1881,206992,4152,16.80,99251
85,9536927,275297,63483869,20040812,19,19539,24529,102347,19977357,1881,206992,4152,16.17,99251
86,9653293,279013,66649063,20274085,19,19539,24529,103535,20214757,1881,206992,4152,16.70,99251
87,9770934,281542,64882933,20504656,19,19539,24529,104677,20445572,1881,206992,4152,16.59,99251
88,9885878,284732,65579939,20732890,19,19539,24529,105881,20674991,1881,206992,4152,16.32,99251
89,10000030,288413,68831448,20961543,19,19539,24529,106968,20905077,1881,206992,4152,16.49,99251
90,10118943,291151,66981486,21195734,19,19539,24529,108002,21138025,1881,206992,4152,16.87,99251
91,10235744,294153,67683261,21425625,19,19539,24529,109145,21367927,1881,206992,4152,16.18,99251
92,10348224,297428,68381292,21654657,19,19539,24529,110496,21598067,1881,206992,4152,16.62,99251
93,10461493,300061,69084826,21884785,19,19539,24529,111689,21828877,1881,206992,4152,16.29,99251
94,10576939,302890,69785822,22116530,19,19539,24529,112915,22060282,1881,206992,4152,16.63,99251
95,10727717,309650,71365984,22424467,19,19539,24529,116146,22385230,1881,206992,4152,6.04,99251
96,10792867,313034,72181627,22558835,19,19539,24529,117668,22524854,1881,206992,4152,9.28,99251
97,10952776,316416,75584962,22882358,19,19539,24529,118881,22844723,1881,206992,4152,23.34,99251
98,11110394,319293,73342455,23200614,19,19539,24529,120142,23159937,1881,206992,4152,22.97,99251
99,11258828,323641,73955306,23501000,19,19539,24529,121349,23458211,1881,206992,4152,21.70,99251
100,11372802,326165,74658698,23730194,19,19539,24529,122566,23688644,1881,206992,4152,16.19,99251
101,11487353,329699,75350035,23962559,19,19539,24529,123769,23922794,1881,206992,4152,16.72,99251
102,11603700,333045,79046645,24196490,19,19539,24529,124981,24156364,1881,206992,4152,16.71,99251
103,11715323,336236,76753197,24422370,19,19539,24529,126103,24383892,1881,206992,4152,16.17,99251
104,11829898,339701,77449875,24653478,19,19539,24529,127172,24613446,1881,206992,4152,16.78,99251
105,11946327,342307,78146664,24887623,19,19539,24529,128391,24849279,1881,206992,4152,16.65,99251
106,12058492,345462,78847336,25114929,19,19539,24529,129640,25077740,1881,206992,4152,16.17,99251
107,12173572,349081,82694189,25346828,19,19539,24529,130668,25308727,1881,206992,4152,16.60,99251
108,12289968,352537,83420328,25581272,19,19539,24529,131874,25542781,1881,206992,4152,16.72,99251
109,12405592,355328,80942898,25808572,19,19539,24529,132920,25772659,1881,206992,4152,16.17,99251
110,12521035,359148,84877406,26039870,19,19539,24529,133963,26004832,1881,206992,4152,16.60,99251
111,12635521,362394,85602375,26272590,19,19539,24529,135260,26237865,1881,206992,4152,16.76,99251
112,12749719,365180,83036072,26503695,19,19539,24529,136392,26468119,1881,206992,4152,16.24,99251
113,12865623,368910,83732366,26733755,19,19539,24529,137498,26699551,1881,206992,4152,16.69,99251
114,12979788,371642,87792246,26964510,19,19539,24529,138688,26930158,1881,206992,4152,16.37,99251
115,13094220,374945,85126195,27197301,19,19539,24529,139805,27165219,1881,206992,4152,16.53,99251
116,13206210,378409,85823705,27426073,19,19539,24529,141104,27394703,1881,206992,4152,16.44,99251
117,13323014,381595,86519408,27659950,19,19539,24529,142221,27630732,1881,206992,4152,16.87,99251
118,13437000,385085,87216183,27888738,19,19539,24529,143231,27861152,1881,206992,4152,16.29,99251
119,13551530,388549,87913861,28117057,19,19539,24529,144345,28089438,1881,206992,4152,16.36,99251
120,13669332,391307,92163718,28352493,19,19539,24529,145409,28324895,1881,206992,4152,16.77,99251
121,13782535,394521,89318550,28581145,19,19539,24529,146559,28552486,1881,206992,4152,16.36,99251
122,13895233,397960,90017682,28807097,19,19539,24529,147795,28779747,1881,206992,4152,16.18,99251
123,14010395,400485,90715367,29038354,19,19539,24529,149051,29011524,1881,206992,4152,16.72,99251
124,14127080,403887,91408919,29271139,19,19539,24529,150264,29245497,1881,206992,4152,16.70,99251
125,14243576,407533,92111022,29500682,19,19539,24529,151442,29474470,1881,206992,4152,16.44,99251
126,14359718,411052,92804245,29733820,19,19539,24529,152722,29707444,1881,206992,4152,16.71,99251
127,14473954,414146,93502369,29964577,19,19539,24529,153929,29938877,1881,206992,4152,16.46,99251
128,14588534,417712,94193376,30198661,19,19539,24529,155116,30169349,1881,206992,4152,16.44,99251
129,14704467,421024,94891288,30430109,19,19539,24529,156251,30401980,1881,206992,4152,16.63,99251
130,14820586,424302,95591457,30662419,19,19539,24529,157310,30632464,1881,206992,4152,16.53,99251
131,14935864,427830,100193232,30889401,19,19539,24529,158447,30861462,1881,206992,4152,16.32,99251
132,15051725,431008,96991613,31120838,19,19539,24529,159544,31091914,1881,206992,4152,16.76,99251
133,15167682,433549,101644932,31355119,19,19539,24529,160725,31327493,1881,206992,4152,16.52,99251
134,15282120,436812,98392957,31581330,19,19539,24529,161875,31553468,1881,206992,4152,16.17,99251
135,15399622,440469,103100721,31816294,19,19539,24529,162976,31787408,1881,206992,4152,16.88,99251
136,15516756,443691,99782377,32048757,19,19539,24529,163981,32018178,1881,206992,4152,16.55,99251
137,15630104,447149,100484917,32274696,19,19539,24529,165116,32245946,1881,206992,4152,16.17,99251
138,15748210,450738,105285944,32510165,19,19539,24529,166272,32481938,1881,206992,4152,16.82,99251
139,15863829,453784,101875097,32741946,19,19539,24529,167483,32713170,1881,206992,4152,16.32,99251
140,15978314,457245,102574137,32970707,19,19539,24529,168620,32944931,1881,206992,4152,16.34,99251
141,16094407,460225,107464345,33204083,19,19539,24529,169761,33177139,1881,206992,4152,16.71,99251
142,16213169,463517,103964810,33439795,19,19539,24529,170844,33412801,1881,206992,4152,16.72,99251
143,16326076,466556,104671289,33663931,19,19539,24529,171968,33638048,1881,206992,4152,16.17,99251
144,16442221,470089,109639918,33896121,19,19539,24529,172998,33870118,1881,206992,4152,16.69,99251
145,16559097,472775,106065663,34130223,19,19539,24529,174223,34103406,1881,206992,4152,16.57,99251
146,16673180,475478,106764995,34357680,19,19539,24529,175280,34332540,1881,206992,4152,16.24,99251
147,16787330,478942,107468546,34585670,19,19539,24529,176327,34559271,1881,206992,4152,16.67,99251
148,16904941,481804,112552487,34823924,19,19539,24529,177636,34795314,1881,206992,4152,16.64,99251
149,17020697,484923,108863543,35052512,19,19539,24529,178808,35023857,1881,206992,4152,16.20,99251
150,17132689,488548,109569457,35279045,19,19539,24529,179968,35249974,1881,206992,4152,16.36,99251
151,17250634,491762,110261038,35513749,19,19539,24529,181124,35484673,1881,206992,4152,16.77,99251
152,17365278,495211,110959570,35744135,19,19539,24529,182403,35715120,1881,206992,4152,16.47,99251
153,17479105,499033,116201787,35972330,19,19539,24529,183591,35943793,1881,206992,4152,16.41,99251
154,17596095,501691,112359189,36203602,19,19539,24529,184755,36173546,1881,206992,4152,16.46,99251
155,17712926,504495,113057751,36436178,19,19539,24529,186008,36408861,1881,206992,4152,16.52,99251
156,17827573,507986,113760748,36664007,19,19539,24529,187067,36637036,1881,206992,4152,16.36,99251
157,17944096,510863,119107577,36900079,19,19539,24529,188058,36873449,1881,206992,4152,16.98,99251
158,18059511,513849,119839249,37128742,19,19539,24529,189234,37104234,1881,206992,4152,16.25,99251
159,18169686,516718,115866936,37350416,19,19539,24529,190461,37326869,1881,206992,4152,15.55,99251
160,18286583,520194,116549235,37588723,19,19539,24529,191522,37567131,1881,206992,4152,17.23,99251
161,18402892,523464,117243354,37821570,19,19539,24529,192568,37799628,1881,206992,4152,16.83,99251
162,18518238,527192,117944831,38050937,19,19539,24529,193672,38029014,1881,206992,4152,16.44,99251
163,18632793,530467,118642166,38281060,19,19539,24529,194816,38258851,1881,206992,4152,16.40,99251
164,18749929,532914,119334806,38516135,19,19539,24529,195989,38494014,1881,206992,4152,16.77,99251
165,18864393,536374,120040899,38742696,19,19539,24529,197122,38718886,1881,206992,4152,16.17,99251
166,18980300,539124,120737065,38978322,19,19539,24529,198235,38954528,1881,206992,4152,16.64,99251
167,19096659,541861,121436498,39211445,19,19539,24529,199442,39189319,1881,206992,4152,16.42,99251
168,19211061,545326,127128539,39441203,19,19539,24529,200570,39417794,1881,206992,4152,16.43,99251
169,19329968,548495,127848802,39677371,19,19539,24529,201693,39654363,1881,206992,4152,16.64,99251
170,19444635,551682,123529715,39906925,19,19539,24529,202942,39885505,1881,206992,4152,16.52,99251
171,19555548,555118,124229407,40132541,19,19539,24529,204154,40111183,1881,206992,4152,16.17,99251
172,19671318,558536,124924750,40366924,19,19539,24529,205235,40346618,1881,206992,4152,16.94,99251
173,19788516,561727,125624699,40597272,19,19539,24529,206448,40578486,1881,206992,4152,16.45,99251
174,19885895,565187,126363049,40794789,19,19539,24529,207569,40778354,1881,206992,4152,14.12,99251
175,20017809,568237,132222400,41061586,19,19539,24529,208919,41040459,1881,206992,4152,19.03,99251
176,20134346,571045,127724925,41291965,19,19539,24529,210082,41267900,1881,206992,4152,16.43,99251
177,20247095,573660,128425726,41520338,19,19539,24529,211218,41493928,1881,206992,4152,16.19,99251
178,20364848,576484,129119251,41757029,19,19539,24529,212387,41731048,1881,206992,4152,16.71,99251
