period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7543,471,685,99948,4442675,19,19533,13774,3570,700864,1882,206992,4152,0.01
1,12749,4296,11601,99948,4624827,19,19533,13774,5129,717080,1882,206992,4152,0.00
2,13627,4296,14218,99948,5611651,19,19533,13774,6279,728887,1882,206992,4152,0.00
3,70397,24559,16808,99948,6554389,19,19533,13774,7855,776331,1882,206992,4152,2.03
4,266910,131581,19619,99948,7278585,19,19533,13774,9422,990049,1882,206992,4152,14.67
5,416274,170429,23092,99948,8982245,19,19533,13774,10907,1078668,1882,206992,4152,5.21
6,663465,244907,34203,99948,8987252,19,19533,13774,12570,1248124,1882,206992,4152,11.05
7,852965,299379,37333,99948,9819957,19,19533,13774,14195,1381938,1882,206992,4152,8.46
8,955607,300831,40416,99948,10791307,19,19533,13774,15896,1405707,1882,206992,4152,0.19
9,1230861,415488,43317,99948,11485684,19,19533,13774,17359,1636653,1882,206992,4152,16.43
10,1306722,427417,46448,99948,12425505,19,19533,13774,19189,1685768,1882,206992,4152,2.04
11,1560242,517362,49860,99948,13190746,19,19533,13774,20722,1872473,1882,206992,4152,12.73
12,1716953,559809,52677,99948,14062200,19,19533,13774,22405,1972080,1882,206992,4152,5.95
13,1810696,569467,55744,99948,15017850,19,19533,13774,23783,2006891,1882,206992,4152,1.13
14,2122508,698458,58519,99948,15675733,19,19533,13774,25198,2270555,1882,206992,4152,18.77
15,2213555,702313,61675,99948,16632441,19,19533,13774,27108,2307108,1882,206992,4152,1.02
16,2493433,814444,64738,99948,17334319,19,19533,13774,28463,2540464,1882,206992,4152,16.39
17,2675138,864483,67954,99948,18177929,19,19533,13774,30071,2662491,1882,206992,4152,7.68
18,2765802,874111,71328,99948,19133079,19,19533,13774,31692,2697564,1882,206992,4152,1.23
19,3006656,972334,73978,99948,20170208,19,19533,13774,33194,2908923,1882,206992,4152,14.30
20,3147882,1000773,76878,99948,20734660,19,19533,13774,34921,2990998,1882,206992,4152,4.54
21,3352541,1086864,79948,99948,21500185,19,19533,13774,36245,3170480,1882,206992,4152,12.33
22,3452580,1113417,83021,99948,22403818,19,19533,13774,37849,3245500,1882,206992,4152,4.23
23,3625049,1161830,86161,99948,23527375,19,19533,13774,39285,3350025,1882,206992,4152,6.57
24,3868726,1250024,88682,99948,24021444,19,19533,13774,41102,3541945,1882,206992,4152,13.11
25,3956108,1260380,91887,99948,24975020,19,19533,13774,42973,3582499,1882,206992,4152,1.41
26,4215848,1365614,95934,99948,25698203,19,19533,13774,44349,3802930,1882,206992,4152,15.21
27,4304546,1378175,99444,99948,26642965,19,19533,13774,46268,3846496,1882,206992,4152,1.56
28,4554461,1488862,101815,99948,27344111,19,19533,13774,47846,4078003,1882,206992,4152,16.20
29,4734526,1547829,108023,99948,28175023,19,19533,13774,49477,4212377,1882,206992,4152,8.61
30,4883082,1611403,110740,99948,29000696,19,19533,13774,50985,4347867,1882,206992,4152,8.81
31,5038339,1668928,119010,99948,29831740,19,19533,13774,52692,4482790,1882,206992,4152,8.63
32,5169998,1721249,129443,99948,30685912,19,19533,13774,54329,4601969,1882,206992,4152,7.56
33,5310694,1776725,132902,99948,31521763,19,19533,13774,56094,4734189,1882,206992,4152,8.34
34,5485678,1838157,135960,99948,32346794,19,19533,13774,57660,4874499,1882,206992,4152,8.93
35,5622357,1888377,139109,99948,33193618,19,19533,13774,59179,4994710,1882,206992,4152,7.56
36,5780077,1948568,141838,99948,34016023,19,19533,13774,60963,5133357,1882,206992,4152,8.63
37,5952311,2006653,144971,99948,34845703,19,19533,13774,62541,5268242,1882,206992,4152,8.64
38,6088124,2060130,148094,99948,35695995,19,19533,13774,64160,5387681,1882,206992,4152,7.56
39,6233495,2118012,151238,99948,36522038,19,19533,13774,65892,5526839,1882,206992,4152,8.63
40,6403753,2175506,154607,99948,37361226,19,19533,13774,67386,5654449,1882,206992,4152,8.39
41,6542890,2231435,157498,99948,38281710,19,19533,13774,68936,5784196,1882,206992,4152,8.30
42,6708199,2289804,160671,99948,39035722,19,19533,13774,70589,5914814,1882,206992,4152,8.14
43,6877373,2347919,163418,99948,39863897,19,19533,13774,72235,6051329,1882,206992,4152,8.64
44,7013234,2402579,166543,99948,40705192,19,19533,13774,73825,6177189,1882,206992,4152,8.09
45,7150747,2460498,169259,99948,41539676,19,19533,13774,75513,6307283,1882,206992,4152,8.10
46,7324901,2519182,172246,99948,42368883,19,19533,13774,77003,6441528,1882,206992,4152,8.64
47,7474584,2571456,175377,99948,43213454,19,19533,13774,78695,6562287,1882,206992,4152,7.56
48,7602487,2630848,178813,99948,44080610,19,19533,13774,80407,6692871,1882,206992,4152,8.40
49,7770135,2692058,181394,99948,44877548,19,19533,13774,81949,6831067,1882,206992,4152,8.86
50,7902371,2745956,184525,99948,45726571,19,19533,13774,83574,6949141,1882,206992,4152,7.55
51,8045776,2804742,187591,99948,46554819,19,19533,13774,85293,7083880,1882,206992,4152,8.63
52,8229357,2863681,190719,99948,47383071,19,19533,13774,86932,7220394,1882,206992,4152,8.64
53,8346266,2916322,193854,99948,48229294,19,19533,13774,88647,7339086,1882,206992,4152,7.55
54,8504721,2971598,196997,99948,49066977,19,19533,13774,90281,7466033,1882,206992,4152,7.91
55,8686815,3030814,199788,99948,49891051,19,19533,13774,91834,7606505,1882,206992,4152,9.27
56,8824754,3083157,202442,99948,50739792,19,19533,13774,93684,7729669,1882,206992,4152,7.55
57,8996916,3141309,205576,99948,51565347,19,19533,13774,95228,7867708,1882,206992,4152,8.64
58,9183305,3200684,210941,99948,52394006,19,19533,13774,96830,8003236,1882,206992,4152,8.64
59,9314558,3252885,214071,99948,53239440,19,19533,13774,98601,8122304,1882,206992,4152,7.55
60,9443547,3304283,217196,99948,54087993,19,19533,13774,100198,8243185,1882,206992,4152,7.55
61,9610228,3363796,220331,99948,54916900,19,19533,13774,101711,8377984,1882,206992,4152,8.63
62,9763026,3424251,223472,99948,55743277,19,19533,13774,103493,8513642,1882,206992,4152,8.63
