period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8010,440,4832,100350,5045194,19,19426,13365,3839,704358,1814,290608,4152,0.01
1,11555,5983,15600,100350,5220841,19,19426,13365,5453,722059,1814,290608,4152,0.00
2,12462,5983,18208,100350,6207902,19,19426,13365,6699,733365,1814,290608,4152,0.00
3,176310,85995,20999,100350,6954121,19,19426,13365,7733,913427,1814,290608,4152,13.32
4,445459,214779,23549,100350,7601589,19,19426,13365,8988,1182135,1814,290608,4152,17.86
5,727093,353579,26516,100350,8245817,19,19426,13365,10103,1450087,1814,290608,4152,18.03
6,1108644,473209,29609,100350,8783203,19,19426,13365,11431,1824961,1814,290608,4152,17.02
7,1452738,583711,32877,100350,9364198,19,19426,13365,12442,2172421,1814,290608,4152,14.72
8,1683727,704292,35584,100350,10053991,19,19426,13365,13705,2403052,1814,290608,4152,16.05
9,2026317,821705,38556,100350,10624153,19,19426,13365,14778,2754197,1814,290608,4152,16.71
10,2402338,937520,41704,100350,11163587,19,19426,13365,16003,3134420,1814,290608,4152,16.29
11,2746986,1038504,44915,100350,11739055,19,19426,13365,17038,3490784,1814,290608,4152,14.46
12,3091271,1132502,47428,100350,12319238,19,19426,13365,17994,3847724,1814,290608,4152,13.92
13,3450575,1232380,50654,100350,12890179,19,19426,13365,19179,4218499,1814,290608,4152,14.97
14,3871389,1338959,53590,100350,13393872,19,19426,13365,20237,4653840,1814,290608,4152,15.52
15,4270072,1434217,56181,100350,13910687,19,19426,13365,21407,5068687,1814,290608,4152,14.74
16,4618970,1530882,58797,100350,14491338,19,19426,13365,22437,5426704,1814,290608,4152,14.19
17,5016719,1629129,61977,100350,16590274,19,19426,13365,23553,5837332,1814,290608,4152,14.54
18,5365460,1737371,64975,100350,17211287,19,19426,13365,24468,6197707,1814,290608,4152,15.10
19,5738990,1836371,68308,100350,16140715,19,19426,13365,25496,6581306,1814,290608,4152,14.68
20,6069297,1922791,71095,100350,18454204,19,19426,13365,26547,6925767,1814,290608,4152,13.52
21,6408824,2018848,73989,100350,17318125,19,19426,13365,27581,7277060,1814,290608,4152,14.25
22,6777869,2119008,77168,100350,17867606,19,19426,13365,28673,7657895,1814,290608,4152,14.48
23,7196540,2216115,80277,100350,18372685,19,19426,13365,29765,8092913,1814,290608,4152,14.49
