IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
246331637,16.80,4116,358,18,639544,32111555,27228,44069,1947576,13811,259519237,93562801
3544716,0.01,4116,0,18,3774,575,27228,44092,4601,14284,7422,708580
4541911,0.00,4116,1,18,4913,5896,27228,44092,18709,14284,10103,721555
6379037,0.00,4116,2,18,6120,5896,27228,44092,25426,14284,12469,735108
6673891,16.20,4116,3,18,7721,104823,27228,44092,31990,14284,703783,986738
6963746,16.12,4116,4,18,9511,193293,27228,44092,37085,14284,1393462,1238501
7167863,17.36,4116,5,18,11165,284879,27228,44092,42753,14284,2177738,1513235
8218352,16.77,4116,6,18,12904,374171,27228,44092,47038,14284,2938921,1786481
8883741,16.68,4116,7,18,14711,463451,27228,44092,52305,14284,3693781,2060398
7850369,16.56,4116,8,18,16524,550708,27228,44092,58898,14284,4437399,2329752
10227819,16.38,4116,9,18,18237,637565,27228,44092,63647,14284,5177325,2589915
8354914,16.40,4116,10,18,19971,723816,27228,44092,67990,14284,5921147,2857624
8587115,16.87,4116,11,18,21728,811586,27228,44092,73353,14284,6684544,3131396
8847766,16.00,4116,12,18,23655,901799,27228,44092,77725,14284,7411798,3394445
9105517,16.15,4116,13,18,25448,990153,27228,44092,83537,14284,8144422,3652180
9360525,16.27,4116,14,18,27145,1077991,27228,44092,88392,14284,8880964,3911441
9597435,16.76,4116,15,18,28943,1169270,27228,44092,92594,14284,9639071,4183904
14949703,14.97,4116,16,18,30798,1251923,27228,44092,97645,14284,10325943,4430439
15657968,14.16,4116,17,18,32492,1329857,27228,44092,103272,14284,10973138,4672202
10548035,15.19,4116,18,18,34219,1414582,27228,44092,108663,14284,11669653,4919316
10834228,15.37,4116,19,18,35994,1500503,27228,44092,114835,14284,12370435,5169604
17726320,15.25,4116,20,18,37789,1587545,27228,44092,120323,14284,13069350,5420377
18418915,14.88,4116,21,18,39512,1672406,27228,44092,125422,14284,13751628,5668610
11661177,16.80,4116,22,18,41294,1761633,27228,44092,129774,14284,14511142,5947455
11923400,16.23,4116,23,18,42990,1847931,27228,44092,135484,14284,15246927,6208608
12202430,15.64,4116,24,18,44827,1934860,27228,44092,141502,14284,15961190,6465776
12475097,15.73,4116,25,18,46654,2020184,27228,44092,147694,14284,16675810,6726561
12718245,16.48,4116,26,18,48432,2107867,27228,44092,152556,14284,17422860,6999041
22436244,16.71,4116,27,18,50162,2200738,27228,44092,156401,14284,18182105,7271477
13199317,16.38,4116,28,18,51991,2290949,27228,44092,163677,14284,18917665,7540520
13450055,16.48,4116,29,18,53818,2379912,27228,44092,167868,14284,19666492,7812324
24436141,16.36,4116,30,18,55561,2471341,27228,44092,172949,14284,20411830,8079435
13931763,16.62,4116,31,18,57401,2562025,27228,44092,178738,14284,21162039,8350832
14176798,16.27,4116,32,18,59356,2651276,27228,44092,185127,14284,21897914,8616200
14413182,16.85,4116,33,18,61097,2742907,27228,44092,189903,14284,22660935,8890306
14681628,15.86,4116,34,18,62860,2829489,27228,44092,195050,14284,23382559,9151329
14935610,16.24,4116,35,18,64608,2916885,27228,44092,200346,14284,24121540,9417071
15174175,16.58,4116,36,18,66419,3005439,27228,44092,205299,14284,24873735,9694790
15386736,17.01,4116,37,18,68094,3098127,27228,44092,210009,14284,25645859,9971468
15686758,15.14,4116,38,18,69888,3181160,27228,44092,215165,14284,26338860,10224111
15968770,15.41,4116,39,18,71801,3265518,27228,44092,220947,14284,27042417,10480625
16258121,15.31,4116,40,18,73492,3350779,27228,44092,224902,14284,27745967,10734536
