period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9388,482,454,100878,5098534,18,19450,13848,3998,712652,1822,290608,4152,0.01
1,12530,1023,9633,100878,5269331,18,19450,13848,5363,726942,1822,290608,4152,0.00
2,13364,1023,12256,100878,6256322,18,19450,13848,6533,738391,1822,290608,4152,0.00
3,217073,107149,15262,100878,6982134,18,19450,13848,7722,943366,1822,290608,4152,14.60
4,569503,235833,19842,100878,7549401,18,19450,13848,8846,1291793,1822,290608,4152,17.28
5,815494,358143,22755,100878,9203012,18,19450,13848,9950,1532017,1822,290608,4152,15.97
6,1068675,437968,26001,100878,8920801,18,19450,13848,11174,1782978,1822,290608,4152,10.26
7,1354190,525071,30604,100878,10618177,18,19450,13848,12345,2086727,1822,290608,4152,11.29
8,1690001,625705,33060,100878,11250038,18,19450,13848,13374,2424815,1822,290608,4152,13.52
9,1919751,699635,36177,100878,11999727,18,19450,13848,14432,2664913,1822,290608,4152,10.61
10,2272472,807439,39091,100878,11442014,18,19450,13848,15555,3022556,1822,290608,4152,14.32
11,2560714,894756,42264,100878,12073399,18,19450,13848,16631,3324904,1822,290608,4152,12.46
12,3270320,1105437,48888,100878,14531608,18,19450,13848,19048,4040511,1822,290608,4152,14.43
13,3590464,1204753,51723,100878,13826567,18,19450,13848,20183,4369588,1822,290608,4152,12.83
14,3835967,1282933,54750,100878,15902798,18,19450,13848,21412,4619377,1822,290608,4152,9.97
15,4163979,1380063,57405,100878,15142736,18,19450,13848,22454,4955215,1822,290608,4152,13.35
16,4524190,1476887,60367,100878,15698802,18,19450,13848,23603,5339977,1822,290608,4152,14.31
17,4835058,1566911,63583,100878,17805912,18,19450,13848,24587,5662275,1822,290608,4152,12.84
18,5206256,1676083,66598,100878,16869895,18,19450,13848,25660,6037095,1822,290608,4152,15.45
19,5526952,1768547,69845,100878,17471086,18,19450,13848,26809,6370229,1822,290608,4152,13.87
20,5871023,1888427,72765,100878,18047878,18,19450,13848,28125,6714176,1822,290608,4152,15.20
21,6245956,2006335,75891,100878,20264562,18,19450,13848,29416,7091025,1822,290608,4152,15.22
22,6644745,2112592,78919,100878,19128335,18,19450,13848,30542,7498297,1822,290608,4152,14.25
23,6893856,2211475,81724,100878,19802066,18,19450,13848,31894,7749304,1822,290608,4152,12.58
24,7204063,2343266,84505,100878,22218883,18,19450,13848,33180,8040026,1822,290608,4152,14.07
25,7551745,2470286,87569,100878,22844730,18,19450,13848,34394,8367817,1822,290608,4152,13.72
26,7891926,2592410,90599,100878,21582222,18,19450,13848,35692,8691467,1822,290608,4152,12.85
27,8206738,2703818,94015,100878,24138521,18,19450,13848,36975,8999550,1822,290608,4152,12.33
28,8466329,2791756,97093,100878,24857424,18,19450,13848,38308,9263128,1822,290608,4152,11.16
29,8759237,2889582,100165,100878,23511722,18,19450,13848,39400,9567080,1822,290608,4152,13.27
30,8934430,2933150,103352,100878,24292909,18,19450,13848,40720,9758044,1822,290608,4152,7.04
31,8963792,2933309,106490,100878,25243499,18,19450,13848,42379,9804513,1822,290608,4152,0.09
32,8993742,2939551,109604,100878,26189960,18,19450,13848,44155,9851526,1822,290608,4152,0.67
33,9083089,2975321,112259,100878,27063458,18,19450,13848,45656,9954198,1822,290608,4152,4.62
34,9180603,3005831,115384,100878,30091129,18,19450,13848,47097,10068019,1822,290608,4152,4.30
35,9271189,3035624,118509,100878,28798041,18,19450,13848,48680,10170412,1822,290608,4152,4.31
36,9397086,3067228,121628,100878,29638270,18,19450,13848,50231,10309019,1822,290608,4152,5.09
37,9577006,3122455,124973,100878,30410016,18,19450,13848,51549,10500962,1822,290608,4152,7.39
38,9861456,3211845,128206,100878,31039045,18,19450,13848,52727,10803986,1822,290608,4152,11.95
39,10099329,3302992,131220,100878,31728733,18,19450,13848,54147,11049699,1822,290608,4152,12.29
40,10399242,3409498,134422,100878,32361492,18,19450,13848,55431,11355211,1822,290608,4152,13.82
41,10787475,3535078,137739,100878,35372985,18,19450,13848,56741,11734667,1822,290608,4152,16.66
42,11160184,3655477,140495,100878,35971169,18,19450,13848,57837,12109279,1822,290608,4152,16.95
43,11499180,3757128,143550,100878,34027135,18,19450,13848,58902,12456303,1822,290608,4152,14.62
44,11815198,3857570,146192,100878,34644741,18,19450,13848,59965,12779828,1822,290608,4152,14.37
45,12127460,3953889,149285,100878,37915950,18,19450,13848,61147,13099241,1822,290608,4152,14.51
46,12466837,4046537,151866,100878,35849719,18,19450,13848,62266,13448704,1822,290608,4152,13.71
47,12744988,4129352,155045,100878,36493446,18,19450,13848,63440,13742820,1822,290608,4152,11.85
48,13090770,4227808,158210,100878,39891995,18,19450,13848,64643,14092880,1822,290608,4152,13.36
49,13413908,4333124,161167,100878,40534367,18,19450,13848,65654,14418496,1822,290608,4152,13.27
50,13679136,4424280,164198,100878,38348714,18,19450,13848,67012,14686833,1822,290608,4152,12.18
51,13870809,4491501,167531,100878,42031431,18,19450,13848,68547,14885700,1822,290608,4152,9.14
52,14291035,4621928,170340,100878,39610012,18,19450,13848,69742,15298671,1822,290608,4152,16.85
53,14667396,4711267,173421,100878,43176909,18,19450,13848,70994,15693080,1822,290608,4152,13.12
54,14998052,4798645,176406,100878,43822378,18,19450,13848,72146,16038272,1822,290608,4152,13.12
55,15342080,4895044,179415,100878,41341552,18,19450,13848,73173,16398434,1822,290608,4152,13.68
56,15693358,5011223,182625,100878,41907600,18,19450,13848,74313,16757360,1822,290608,4152,16.35
57,15914948,5087964,186233,100878,45821967,18,19450,13848,75517,16993424,1822,290608,4152,10.87
