period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8785,397,265,100375,4357007,19,19430,23529,3169,698562,1814,290608,4152,0.02
1,13009,776,10388,100375,4531052,19,19430,23529,4473,713633,1814,290608,4152,0.00
2,13934,776,13012,100375,5516927,19,19430,23529,5637,726180,1814,290608,4152,0.00
3,166083,83461,15594,100375,7192643,19,19430,23529,6638,883769,1814,290608,4152,11.45
4,398378,212487,19400,100375,6991929,19,19430,23529,7875,1106055,1814,290608,4152,15.96
5,665510,364059,22357,100375,7638788,19,19430,23529,9164,1355480,1814,290608,4152,18.57
6,912205,500935,25686,100375,9333274,19,19430,23529,10529,1588210,1814,290608,4152,17.40
7,1169298,645843,28744,100375,10037021,19,19430,23529,11856,1827899,1814,290608,4152,17.90
8,1426768,791614,31934,100375,9627350,19,19430,23529,13328,2068165,1814,290608,4152,17.91
9,1604129,890458,34650,100375,10381579,19,19430,23529,14581,2241529,1814,290608,4152,12.64
10,1890414,1054442,37761,100375,12207078,19,19430,23529,15908,2505335,1814,290608,4152,19.57
11,2138953,1193225,40682,100375,11674969,19,19430,23529,17209,2739300,1814,290608,4152,17.39
12,2370141,1322749,43233,100375,13648995,19,19430,23529,18460,2954956,1814,290608,4152,16.06
13,2613502,1459069,45995,100375,13045694,19,19430,23529,19708,3179735,1814,290608,4152,16.81
14,2846816,1589845,49160,100375,13737822,19,19430,23529,20780,3397915,1814,290608,4152,16.69
15,3076445,1718621,52190,100375,14433199,19,19430,23529,22088,3614415,1814,290608,4152,15.80
16,3280600,1833217,55207,100375,15159327,19,19430,23529,23562,3805493,1814,290608,4152,14.03
17,3551657,1988654,58415,100375,15801905,19,19430,23529,24911,4057790,1814,290608,4152,18.85
18,3801879,2131621,61431,100375,16474425,19,19430,23529,26215,4290900,1814,290608,4152,17.11
19,4036933,2266383,64438,100375,17157219,19,19430,23529,27354,4510474,1814,290608,4152,16.40
20,4279113,2401485,67206,100375,19449901,19,19430,23529,28612,4735255,1814,290608,4152,16.78
21,4518730,2538575,69799,100375,18516694,19,19430,23529,29849,4957330,1814,290608,4152,16.42
22,4756430,2676423,73140,100375,19202606,19,19430,23529,31146,5178182,1814,290608,4152,16.58
23,4995718,2812875,75840,100375,19885778,19,19430,23529,32409,5402138,1814,290608,4152,16.69
24,5236552,2949235,78739,100375,20561247,19,19430,23529,33553,5628486,1814,290608,4152,16.33
25,5471422,3082857,81698,100375,21239223,19,19430,23529,35002,5849006,1814,290608,4152,16.22
26,5715845,3223506,85354,100375,21912932,19,19430,23529,36130,6076208,1814,290608,4152,16.93
27,5955307,3362040,87927,100375,22592659,19,19430,23529,37402,6301458,1814,290608,4152,16.45
28,6189010,3496384,91117,100375,23274838,19,19430,23529,38602,6522056,1814,290608,4152,16.43
29,6431270,3636593,94018,100375,23956530,19,19430,23529,39762,6746433,1814,290608,4152,16.71
30,6671984,3773718,96548,100375,24634993,19,19430,23529,40835,6971964,1814,290608,4152,16.45
31,6903315,3903152,99700,100375,25324283,19,19430,23529,42037,7191304,1814,290608,4152,16.17
32,7132265,4024560,102652,100375,28162317,19,19430,23529,43197,7414381,1814,290608,4152,16.69
33,7360718,4149898,105233,100375,26700385,19,19430,23529,44331,7636222,1814,290608,4152,16.31
34,7602625,4289830,108403,100375,27382085,19,19430,23529,45510,7860402,1814,290608,4152,16.78
35,7843779,4425907,111201,100375,28064417,19,19430,23529,46837,8087270,1814,290608,4152,16.30
36,8082834,4563124,114504,100375,28745649,19,19430,23529,47997,8313127,1814,290608,4152,16.70
37,8313530,4691837,117691,100375,31801185,19,19430,23529,49229,8535021,1814,290608,4152,16.40
38,8555198,4829628,120651,100375,30111707,19,19430,23529,50452,8762306,1814,290608,4152,16.61
39,8794905,4964192,123642,100375,30785206,19,19430,23529,51717,8986292,1814,290608,4152,16.48
40,9028716,5093980,126545,100375,31467825,19,19430,23529,52946,9207672,1814,290608,4152,16.18
41,9272120,5231080,129921,100375,34711898,19,19430,23529,54141,9433514,1814,290608,4152,16.89
42,9482358,5348615,132967,100375,35468652,19,19430,23529,55723,9634638,1814,290608,4152,14.63
43,9743342,5495002,136023,100375,33514426,19,19430,23529,57216,9875806,1814,290608,4152,18.08
44,9987429,5633441,139479,100375,34197968,19,19430,23529,58478,10101605,1814,290608,4152,16.81
45,10215465,5762812,142452,100375,37619418,19,19430,23529,59672,10313798,1814,290608,4152,15.79
46,10455889,5897310,145501,100375,35572930,19,19430,23529,60912,10542219,1814,290608,4152,17.10
47,10693879,6031213,147923,100375,39063769,19,19430,23529,62227,10764923,1814,290608,4152,16.39
48,10895039,6143803,151300,100375,36983053,19,19430,23529,63807,10957981,1814,290608,4152,14.09
49,11171097,6302819,153960,100375,37623398,19,19430,23529,65180,11211366,1814,290608,4152,18.60
50,11411059,6438740,157308,100375,38297885,19,19430,23529,66441,11437349,1814,290608,4152,16.87
51,11624259,6554377,160237,100375,39006701,19,19430,23529,67573,11644539,1814,290608,4152,15.40
52,11856330,6682578,162999,100375,42736558,19,19430,23529,68817,11869174,1814,290608,4152,16.61
53,12108587,6823080,165705,100375,40360313,19,19430,23529,70122,12102211,1814,290608,4152,17.40
54,12348438,6957450,168496,100375,44168775,19,19430,23529,71339,12325224,1814,290608,4152,16.46
55,12549132,7071358,171460,100375,44940230,19,19430,23529,72598,12516385,1814,290608,4152,13.93
56,12817200,7224556,174225,100375,42418184,19,19430,23529,73748,12764771,1814,290608,4152,18.21
57,13063107,7362815,177100,100375,46351638,19,19430,23529,74984,12994599,1814,290608,4152,17.04
58,13309386,7501927,180022,100375,43756688,19,19430,23529,76230,13222985,1814,290608,4152,16.86
59,13545875,7637153,183269,100375,44432780,19,19430,23529,77460,13445262,1814,290608,4152,16.63
60,13791888,7779621,186930,100375,45107233,19,19430,23529,78709,13673426,1814,290608,4152,16.53
61,14027811,7915283,189387,100375,45787348,19,19430,23529,79969,13895672,1814,290608,4152,16.36
62,14252668,8036455,192600,100375,46475185,19,19430,23529,81289,14115752,1814,290608,4152,16.49
63,14476228,8155299,195768,100375,47171275,19,19430,23529,82562,14333375,1814,290608,4152,16.27
64,14704352,8276628,198248,100375,51489294,19,19430,23529,83780,14555044,1814,290608,4152,16.67
65,14937681,8405482,201310,100375,52221928,19,19430,23529,85136,14777439,1814,290608,4152,16.65
66,15180094,8542464,204346,100375,49235057,19,19430,23529,86362,15002157,1814,290608,4152,16.56
67,15418908,8676033,206973,100375,49915703,19,19430,23529,87779,15225394,1814,290608,4152,16.48
68,15653203,8808312,210157,100375,50599648,19,19430,23529,88994,15444615,1814,290608,4152,16.33
69,15894393,8946450,213003,100375,51273951,19,19430,23529,90320,15670961,1814,290608,4152,16.78
70,16105119,9068534,215854,100375,55879099,19,19430,23529,91585,15869359,1814,290608,4152,14.46
71,16367879,9217051,218843,100375,52642810,19,19430,23529,92907,16113837,1814,290608,4152,18.20
72,16609548,9354496,222199,100375,57294602,19,19430,23529,94274,16335204,1814,290608,4152,16.70
73,16848613,9491874,225343,100375,54008859,19,19430,23529,95419,16554604,1814,290608,4152,16.30
74,17090936,9631178,228129,100375,54682593,19,19430,23529,96812,16781047,1814,290608,4152,16.59
75,17317796,9753375,230828,100375,55370515,19,19430,23529,98057,17004012,1814,290608,4152,16.71
76,17540733,9877316,233531,100375,56068679,19,19430,23529,99281,17218961,1814,290608,4152,16.18
77,17770701,10001657,236285,100375,56753405,19,19430,23529,100455,17442228,1814,290608,4152,16.69
78,18009068,10136634,239540,100375,57440708,19,19430,23529,101560,17664098,1814,290608,4152,16.47
79,18247736,10272125,242974,100375,58124271,19,19430,23529,102857,17887233,1814,290608,4152,16.84
80,18487926,10410160,245683,100375,58812853,19,19430,23529,104176,18109129,1814,290608,4152,16.27
81,18723049,10540670,248881,100375,59487688,19,19430,23529,105434,18334608,1814,290608,4152,16.53
82,18959425,10673650,251636,100375,60170763,19,19430,23529,106619,18560376,1814,290608,4152,16.38
83,19179446,10798857,254547,100375,60872022,19,19430,23529,107964,18771412,1814,290608,4152,15.00
84,19418219,10950523,257555,100375,61549413,19,19430,23529,109354,18971989,1814,290608,4152,15.35
85,19669707,11113939,260658,100375,66805582,19,19430,23529,110634,19183262,1814,290608,4152,16.49
86,19914788,11276604,264181,100375,67537788,19,19430,23529,111777,19388013,1814,290608,4152,15.71
