period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,553,561,4451896,8908,18,19524,24509,3892,703649,1881,206992,4152,0.01,99270
1,4519,11770,4627684,12175,18,19524,24509,5206,715437,1881,206992,4152,0.00,99270
2,4519,14247,5615316,13205,18,19524,24509,6379,728210,1881,206992,4152,0.00,99270
3,103621,17125,6365620,222245,18,19524,24509,7623,917411,1881,206992,4152,13.08,99270
4,242622,19617,6996919,499418,18,19524,24509,8833,1197127,1881,206992,4152,20.04,99270
5,353189,27681,7691179,811601,18,19524,24509,10139,1428216,1881,206992,4152,16.45,99270
6,470007,38170,8400259,1148559,18,19524,24509,11279,1671006,1881,206992,4152,17.31,99270
7,567560,41059,9136938,1427778,18,19524,24509,12406,1875372,1881,206992,4152,14.49,99270
8,689513,43857,9793529,1791667,18,19524,24509,13748,2138932,1881,206992,4152,18.61,99270
9,802078,46673,10484922,2100683,18,19524,24509,14954,2374555,1881,206992,4152,16.53,99270
10,915543,49862,11180242,2394501,18,19524,24509,16157,2605153,1881,206992,4152,16.18,99270
11,1014011,53233,11906899,2685335,18,19524,24509,17411,2817975,1881,206992,4152,14.98,99270
12,1138533,55965,12572027,3001317,18,19524,24509,18753,3077457,1881,206992,4152,18.32,99270
13,1252341,58956,13276515,3298718,18,19524,24509,19952,3304925,1881,206992,4152,16.22,99270
14,1364451,62127,13976387,3620991,18,19524,24509,21045,3538831,1881,206992,4152,16.57,99270
15,1464915,65304,14703775,3887457,18,19524,24509,22191,3748189,1881,206992,4152,14.67,99270
16,1591910,68476,15339613,4207044,18,19524,24509,23476,4007205,1881,206992,4152,18.39,99270
17,1704176,71660,16036741,4507373,18,19524,24509,24703,4237350,1881,206992,4152,16.45,99270
18,1818784,74300,16736321,4817286,18,19524,24509,25811,4472783,1881,206992,4152,16.41,99270
19,1841878,82024,17631836,5404422,18,19524,24509,27302,4562130,1881,206992,4152,4.21,99270
20,1842609,97128,18126214,5979774,18,19524,24509,29395,4595982,1881,206992,4152,0.12,99270
21,1846727,108338,18660894,6575631,18,19524,24509,31411,4632820,1881,206992,4152,0.66,99270
22,1908262,119416,20790083,7130539,18,19524,24509,33462,4782934,1881,206992,4152,8.96,99270
23,2040787,122147,21441915,7396542,18,19524,24509,34525,5050180,1881,206992,4152,19.17,99270
24,2196721,125320,22035787,7708416,18,19524,24509,35704,5359806,1881,206992,4152,22.39,99270
25,2364367,128518,22591420,8043891,18,19524,24509,37003,5693251,1881,206992,4152,24.23,99270
26,2530323,131828,21829337,8373155,18,19524,24509,38174,6020275,1881,206992,4152,23.83,99270
27,2662920,136980,23820754,8635541,18,19524,24509,39289,6282214,1881,206992,4152,19.05,99270
28,2825573,139656,23137402,8964465,18,19524,24509,40375,6608620,1881,206992,4152,23.66,99270
29,2987260,142984,23757584,9287537,18,19524,24509,41766,6932093,1881,206992,4152,23.30,99270
30,3151391,146001,25545083,9618974,18,19524,24509,42958,7260081,1881,206992,4152,23.81,99270
31,3281601,149113,26197424,9880485,18,19524,24509,44216,7523496,1881,206992,4152,18.92,99270
32,3445019,152522,26769918,10207433,18,19524,24509,45409,7849637,1881,206992,4152,23.70,99270
33,3589386,155053,27392955,10495036,18,19524,24509,46588,8136616,1881,206992,4152,20.59,99270
