period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9320,275,527,100333,4560798,19,19496,23960,3220,702486,1814,290608,4152,0.01
1,13142,940,8300,100333,4732966,19,19496,23960,4579,716513,1814,290608,4152,0.00
2,14021,940,10898,100333,5719269,19,19496,23960,5719,728653,1814,290608,4152,0.00
3,111848,52029,13481,100333,6574211,19,19496,23960,6899,833340,1814,290608,4152,6.73
4,269388,148131,16247,100333,7344296,19,19496,23960,8203,975879,1814,290608,4152,10.36
5,409284,233922,19158,100333,8154328,19,19496,23960,9378,1101309,1814,290608,4152,9.21
6,529948,308526,22422,100333,8982292,19,19496,23960,10666,1210474,1814,290608,4152,7.81
7,678458,406630,25540,100333,9784005,19,19496,23960,11666,1336784,1814,290608,4152,9.45
8,813653,493841,28526,100333,10594057,19,19496,23960,12864,1454080,1814,290608,4152,8.63
9,947873,579059,31562,100333,11408530,19,19496,23960,13880,1571140,1814,290608,4152,8.63
10,1080767,663095,34386,100333,12228036,19,19496,23960,15119,1686240,1814,290608,4152,8.42
11,1219200,751672,37311,100333,13035721,19,19496,23960,16621,1811506,1814,290608,4152,8.81
12,1353871,834619,40366,100333,13850686,19,19496,23960,17830,1931073,1814,290608,4152,8.63
13,1479877,911251,43396,100333,14671894,19,19496,23960,19302,2049084,1814,290608,4152,8.25
14,1624684,1003957,46097,100333,15478757,19,19496,23960,20406,2173827,1814,290608,4152,9.18
15,1756670,1090794,49028,100333,16291573,19,19496,23960,21508,2288037,1814,290608,4152,8.44
16,1900423,1184341,52140,100333,17108149,19,19496,23960,22618,2406350,1814,290608,4152,8.87
17,2036589,1276748,55418,100333,19315415,19,19496,23960,23899,2525078,1814,290608,4152,8.82
18,2172476,1365078,58149,100333,20163005,19,19496,23960,25398,2643991,1814,290608,4152,8.29
19,2304898,1445752,61732,100333,21004553,19,19496,23960,26816,2769861,1814,290608,4152,8.43
20,2395934,1498312,64351,100333,20421731,19,19496,23960,28404,2866492,1814,290608,4152,6.15
21,2559428,1589363,67751,100333,21198999,19,19496,23960,29785,3028099,1814,290608,4152,11.18
22,2701914,1670294,71076,100333,22015085,19,19496,23960,31110,3166163,1814,290608,4152,9.62
23,2825967,1742064,73654,100333,22856917,19,19496,23960,32617,3288145,1814,290608,4152,8.09
24,2970271,1825201,76582,100333,23669045,19,19496,23960,34144,3428482,1814,290608,4152,9.28
25,3100531,1898811,79759,100333,24500361,19,19496,23960,35514,3553785,1814,290608,4152,8.68
26,3231138,1971362,82863,100333,25315347,19,19496,23960,37181,3688895,1814,290608,4152,8.98
27,3354082,2037330,85967,100333,27752108,19,19496,23960,38463,3815041,1814,290608,4152,8.68
28,3466248,2098954,88528,100333,26990280,19,19496,23960,39861,3930525,1814,290608,4152,7.80
29,3573394,2153050,91649,100333,27836274,19,19496,23960,41373,4045404,1814,290608,4152,7.50
30,3718184,2229075,94049,100333,28639230,19,19496,23960,42830,4194934,1814,290608,4152,10.14
31,3852419,2302566,97252,100333,29448870,19,19496,23960,44277,4333162,1814,290608,4152,9.34
32,3983342,2374866,99812,100333,30268662,19,19496,23960,45584,4464138,1814,290608,4152,8.99
33,4107552,2441951,102921,100333,31090061,19,19496,23960,47050,4590262,1814,290608,4152,8.63
34,4217101,2502922,106036,100333,31932095,19,19496,23960,48554,4701629,1814,290608,4152,7.55
35,4360798,2583303,109160,100333,32735797,19,19496,23960,49992,4842759,1814,290608,4152,9.71
36,4476727,2647053,112286,100333,33573406,19,19496,23960,51497,4957974,1814,290608,4152,7.80
37,4608169,2716227,115472,100333,34390297,19,19496,23960,52948,5091605,1814,290608,4152,9.23
38,4718870,2773490,117985,100333,35227326,19,19496,23960,54563,5211838,1814,290608,4152,7.77
39,4867885,2860433,121109,100333,36025720,19,19496,23960,56156,5358912,1814,290608,4152,9.70
40,4999988,2937469,124230,100333,36848394,19,19496,23960,57724,5487997,1814,290608,4152,8.63
41,5129709,3011166,127361,100333,37668937,19,19496,23960,59519,5617613,1814,290608,4152,8.63
42,5260767,3087663,130472,100333,38493173,19,19496,23960,61212,5748801,1814,290608,4152,8.63
43,5383616,3154682,133589,100333,39318119,19,19496,23960,62881,5875841,1814,290608,4152,8.63
44,5505686,3222137,136704,100333,40139583,19,19496,23960,64646,6004286,1814,290608,4152,8.63
45,5637946,3298959,139820,100333,40964761,19,19496,23960,66212,6136534,1814,290608,4152,8.66
46,5767504,3373126,143060,100333,41793777,19,19496,23960,67688,6267005,1814,290608,4152,8.62
47,5899196,3449772,146594,100333,42623967,19,19496,23960,69333,6398836,1814,290608,4152,8.32
