period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9761,481,303,100662,4347145,19,19528,13791,3604,703427,1882,206992,4152,0.01
1,13022,3553,11720,100662,5354587,19,19528,13791,4955,716514,1882,206992,4152,0.00
2,14454,3553,14095,100662,5516753,19,19528,13791,6196,729461,1882,206992,4152,0.00
3,71022,24292,16689,100662,6460024,19,19528,13791,7992,776099,1882,206992,4152,1.99
4,275749,87192,24563,100662,7284661,19,19528,13791,9329,914884,1882,206992,4152,8.79
5,786437,168469,40011,100662,8052237,19,19528,13791,10672,1112305,1882,206992,4152,13.41
6,1231469,172669,50377,100662,9021397,19,19528,13791,12674,1148112,1882,206992,4152,0.54
7,1825962,283095,52836,100662,9712328,19,19528,13791,13881,1398306,1882,206992,4152,17.49
8,2242771,293592,62005,100662,10652787,19,19528,13791,15395,1448820,1882,206992,4152,1.81
9,2708191,294770,79248,100662,11620857,19,19528,13791,17078,1479427,1882,206992,4152,0.23
10,3174405,296208,94581,100662,12589501,19,19528,13791,18918,1511088,1882,206992,4152,0.24
11,3785553,411619,103813,100662,11550564,19,19528,13791,20079,1774873,1882,206992,4152,18.56
12,4397416,527929,108209,100662,11892048,19,19528,13791,21235,2044990,1882,206992,4152,19.25
13,4834430,568477,114077,100662,14792173,19,19528,13791,22756,2158053,1882,206992,4152,6.59
14,5277208,569940,117495,100662,15755519,19,19528,13791,24592,2191150,1882,206992,4152,0.24
15,5717438,580044,136313,100662,16697421,19,19528,13791,26405,2240253,1882,206992,4152,1.25
16,6337127,702187,143221,100662,17352999,19,19528,13791,27620,2521307,1882,206992,4152,19.74
17,6830791,784516,152043,100662,18101106,19,19528,13791,29030,2726267,1882,206992,4152,13.72
18,7254865,785964,167311,100662,19074572,19,19528,13791,30762,2758199,1882,206992,4152,0.24
19,7872143,906543,178074,100662,15466207,19,19528,13791,31872,3031487,1882,206992,4152,19.08
20,8235562,932627,190392,100662,20636985,19,19528,13791,33422,3116106,1882,206992,4152,4.08
21,8782542,991085,200926,100662,21477658,19,19528,13791,35057,3258873,1882,206992,4152,8.78
22,9302612,1055954,203579,100662,22270790,19,19528,13791,36415,3425600,1882,206992,4152,10.75
23,9693659,1056996,211948,100662,23233479,19,19528,13791,38483,3458482,1882,206992,4152,0.19
24,10225013,1058754,222446,100662,24247317,19,19528,13791,40295,3490863,1882,206992,4152,0.29
25,10738570,1121062,234337,100662,18664943,19,19528,13791,41848,3644430,1882,206992,4152,10.01
26,11351350,1238950,240519,100662,19010236,19,19528,13791,43157,3919408,1882,206992,4152,19.30
27,11824427,1312763,246639,100662,26498690,19,19528,13791,44586,4100736,1882,206992,4152,12.09
28,12277079,1325138,255015,100662,27433493,19,19528,13791,46504,4159149,1882,206992,4152,1.81
29,12858959,1422629,262115,100662,28150923,19,19528,13791,47759,4393970,1882,206992,4152,16.18
30,13287896,1469430,266433,100662,29002955,19,19528,13791,49151,4515749,1882,206992,4152,7.46
31,13704561,1506766,269321,100662,29866169,19,19528,13791,50608,4626780,1882,206992,4152,6.30
32,14238284,1575138,277625,100662,30657223,19,19528,13791,52022,4794322,1882,206992,4152,10.70
33,14685244,1584828,288326,100662,31609314,19,19528,13791,53871,4840294,1882,206992,4152,1.27
34,15201502,1654240,307453,100662,32393531,19,19528,13791,55197,5012462,1882,206992,4152,10.91
35,15682616,1720994,316303,100662,33190250,19,19528,13791,56824,5180804,1882,206992,4152,11.25
36,16185172,1736241,324674,100662,34125792,19,19528,13791,58354,5239454,1882,206992,4152,2.14
37,16773416,1843799,333962,100662,34824488,19,19528,13791,59537,5483690,1882,206992,4152,16.96
38,17255617,1896042,337494,100662,35659679,19,19528,13791,60989,5622511,1882,206992,4152,8.61
39,17638156,1933898,356617,100662,36531965,19,19528,13791,62415,5730102,1882,206992,4152,6.27
40,18201269,1965494,372737,100662,37461426,19,19528,13791,63985,5825620,1882,206992,4152,4.84
41,18718450,2048720,383230,100662,38220734,19,19528,13791,65179,6032112,1882,206992,4152,14.23
42,19019821,2049797,386448,100662,39188517,19,19528,13791,66749,6059750,1882,206992,4152,0.17
43,19190475,2050776,394734,100662,40161332,19,19528,13791,68820,6084328,1882,206992,4152,0.14
44,19846458,2160865,404557,100662,40841048,19,19528,13791,70183,6342099,1882,206992,4152,17.80
45,20402167,2257190,412918,100662,41563678,19,19528,13791,71358,6571695,1882,206992,4152,15.40
46,20926841,2312932,423634,100662,42392794,19,19528,13791,72708,6716614,1882,206992,4152,9.15
47,21361291,2327708,431512,100662,43324948,19,19528,13791,74356,6776424,1882,206992,4152,2.45
48,21858337,2329259,447092,100662,30595090,19,19528,13791,76367,6810194,1882,206992,4152,0.27
