period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,327,0,4433720,7624,18,19538,12939,3500,701123,1881,206992,4152,0.01,99933
1,4769,11917,4620809,11445,18,19538,12939,5020,717094,1881,206992,4152,0.00,99933
2,4769,14559,5605686,13194,18,19538,12939,6336,730619,1881,206992,4152,0.00,99933
3,128455,17147,7129456,265842,18,19538,12939,7476,963971,1881,206992,4152,16.63,99933
4,244689,20150,7003041,493304,18,19538,12939,8626,1199217,1881,206992,4152,16.59,99933
5,356100,22689,7708660,823459,18,19538,12939,9859,1430884,1881,206992,4152,16.30,99933
6,471153,26691,8405480,1135297,18,19538,12939,11045,1667276,1881,206992,4152,16.61,99933
7,586804,29333,9775994,1447775,18,19538,12939,12115,1903550,1881,206992,4152,16.78,99933
8,699158,32164,9809109,1781557,18,19538,12939,13227,2135757,1881,206992,4152,16.24,99933
9,812743,35261,10504558,2089378,18,19538,12939,14447,2366718,1881,206992,4152,16.33,99933
10,929286,37930,11196960,2401595,18,19538,12939,15699,2602543,1881,206992,4152,16.77,99933
11,1039911,41031,11892490,2736876,18,19538,12939,17023,2836099,1881,206992,4152,16.54,99933
12,1153725,44474,12967676,3045595,18,19538,12939,18080,3068735,1881,206992,4152,16.44,99933
13,1267496,47552,13610744,3355449,18,19538,12939,19263,3301471,1881,206992,4152,16.70,99933
14,1382873,50563,13993298,3695519,18,19538,12939,20479,3537357,1881,206992,4152,16.48,99933
15,1492857,53766,14693003,4000828,18,19538,12939,21678,3767087,1881,206992,4152,16.27,99933
16,1606350,56335,15385824,4312303,18,19538,12939,23179,4003994,1881,206992,4152,16.66,99933
17,1719079,59436,16151691,4649261,18,19538,12939,24290,4239187,1881,206992,4152,16.66,99933
18,1829495,62273,16787835,4954603,18,19538,12939,25466,4468825,1881,206992,4152,16.23,99933
19,1945135,65466,17481138,5259346,18,19538,12939,26580,4703978,1881,206992,4152,16.66,99933
20,2036115,68401,18234460,5525243,18,19538,12939,27882,4896620,1881,206992,4152,13.33,99933
21,2096204,71197,18932384,5728308,18,19538,12939,29275,5034987,1881,206992,4152,8.81,99933
22,2102653,74396,20017957,5827843,18,19538,12939,30760,5070686,1881,206992,4152,1.14,99933
23,2226571,77324,20694533,6173029,18,19538,12939,32069,5321112,1881,206992,4152,17.65,99933
24,2385317,80368,20995903,6557939,18,19538,12939,33305,5638213,1881,206992,4152,23.06,99933
25,2539829,83029,21878301,6934084,18,19538,12939,34491,5952863,1881,206992,4152,22.61,99933
26,2684686,85679,22491935,7334099,18,19538,12939,35714,6253913,1881,206992,4152,21.47,99933
27,2843486,88442,22645848,7736482,18,19538,12939,36816,6578504,1881,206992,4152,23.58,99933
28,2960667,91401,23284875,8052788,18,19538,12939,38001,6817629,1881,206992,4152,17.04,99933
29,3073093,94508,23904518,8392033,18,19538,12939,39094,7055453,1881,206992,4152,16.73,99933
30,3184593,97472,25149101,8696579,18,19538,12939,40288,7285130,1881,206992,4152,16.19,99933
31,3297342,100665,25850206,9002737,18,19538,12939,41406,7515582,1881,206992,4152,16.63,99933
32,3410917,103471,26546125,9344725,18,19538,12939,42617,7754002,1881,206992,4152,16.81,99933
33,3522012,106369,27251210,9647806,18,19538,12939,43675,7985888,1881,206992,4152,16.19,99933
34,3635123,109848,27137558,9956201,18,19538,12939,44849,8220275,1881,206992,4152,16.70,99933
35,3751713,118165,28667517,10294182,18,19538,12939,46041,8462995,1881,206992,4152,16.93,99933
36,3867878,121062,29333152,10606536,18,19538,12939,47174,8701485,1881,206992,4152,16.79,99933
37,3977930,124358,29107097,10934014,18,19538,12939,48336,8935029,1881,206992,4152,16.46,99933
38,4090989,131897,30740432,11234808,18,19538,12939,49497,9163757,1881,206992,4152,16.39,99933
39,4206450,134457,31428499,11538888,18,19538,12939,50636,9403187,1881,206992,4152,17.01,99933
40,4316179,137099,32129039,11868747,18,19538,12939,51852,9636199,1881,206992,4152,16.25,99933
41,4425610,140296,32834296,12165834,18,19538,12939,52938,9863750,1881,206992,4152,16.67,99933
42,4543224,143061,33532132,12422666,18,19538,12939,54214,10101994,1881,206992,4152,16.63,99933
43,4656480,145506,34231902,12690097,18,19538,12939,55341,10334048,1881,206992,4152,16.31,99933
44,4771962,148881,34930778,12922691,18,19538,12939,56608,10566198,1881,206992,4152,16.69,99933
45,4864113,151620,34623293,13109818,18,19538,12939,57664,10755155,1881,206992,4152,13.18,99933
46,5000485,154542,36330592,13383722,18,19538,12939,58908,11028115,1881,206992,4152,19.73,99933
47,5114321,157742,36021967,13612390,18,19538,12939,60206,11258031,1881,206992,4152,16.55,99933
48,5229482,160791,37729421,13846173,18,19538,12939,61370,11492247,1881,206992,4152,16.59,99933
49,5344469,163590,38426051,14078229,18,19538,12939,62692,11722381,1881,206992,4152,16.22,99933
50,5456890,167065,38216607,14309449,18,19538,12939,63821,11951549,1881,206992,4152,16.71,99933
51,5572989,169803,39819086,14544543,18,19538,12939,65089,12189441,1881,206992,4152,16.44,99933
52,5688747,172726,40521251,14777236,18,19538,12939,66202,12421580,1881,206992,4152,16.45,99933
53,5803584,176269,40392169,15009825,18,19538,12939,67355,12653602,1881,206992,4152,16.73,99933
54,5920198,179144,41121842,15245308,18,19538,12939,68468,12888391,1881,206992,4152,16.69,99933
