period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
27,1475338,88176,26495071,2822271,19,19480,24337,3801625,45865,1836,290608,4152,8.40,98532
28,1540653,91293,27324975,2942849,19,19480,24337,3930002,47444,1836,290608,4152,8.77,98532
29,1598870,94420,28165134,3055930,19,19480,24337,4053885,49194,1836,290608,4152,8.32,98532
30,1661038,97815,29004412,3169193,19,19480,24337,4177069,50870,1836,290608,4152,8.34,98532
31,1719862,100221,29848616,3283411,19,19480,24337,4299775,52370,1836,290608,4152,8.06,98532
32,1773478,102846,30696779,3385728,19,19480,24337,4414820,54097,1836,290608,4152,7.55,98532
33,1834703,105981,31526774,3502909,19,19480,24337,4544123,55855,1836,290608,4152,8.62,98532
34,1895389,109108,32357747,3622859,19,19480,24337,4673121,57467,1836,290608,4152,8.62,98532
35,1955690,112249,33191701,3739150,19,19480,24337,4799132,59051,1836,290608,4152,8.62,98532
36,2012840,115739,34034272,3851271,19,19480,24337,4919999,60517,1836,290608,4152,8.37,98532
37,2070093,118358,34880213,3959506,19,19480,24337,5038667,62330,1836,290608,4152,7.80,98532
38,2131034,121469,35709575,4077846,19,19480,24337,5167456,63992,1836,290608,4152,8.62,98532
39,2184556,124555,36564241,4181587,19,19480,24337,5281170,65569,1836,290608,4152,7.55,98532
40,2242747,127690,37406627,4292406,19,19480,24337,5402969,67134,1836,290608,4152,8.10,98532
41,2308199,130389,38228484,4417911,19,19480,24337,5538418,68856,1836,290608,4152,9.12,98532
42,2362624,133507,39076839,4520436,19,19480,24337,5650893,70470,1836,290608,4152,7.55,98532
43,2423545,136642,39906699,4638246,19,19480,24337,5780857,72110,1836,290608,4152,8.62,98532
44,2484708,139793,42833896,4753890,19,19480,24337,5907431,73684,1836,290608,4152,8.58,98532
45,2536926,142816,41590485,4858386,19,19480,24337,6023395,75506,1836,290608,4152,7.59,98532
46,2598677,146107,42418486,4976742,19,19480,24337,6152600,77275,1836,290608,4152,8.62,98532
47,2652122,149044,43268431,5079833,19,19480,24337,6265840,78811,1836,290608,4152,7.55,98532
48,2714859,152168,44092433,5201557,19,19480,24337,6400310,80634,1836,290608,4152,8.87,98532
49,2775235,154893,44932349,5315464,19,19480,24337,6523449,82297,1836,290608,4152,8.36,98532
50,2831403,157730,45775085,5426215,19,19480,24337,6645064,84093,1836,290608,4152,8.26,98532
51,2888838,160870,46621123,5538764,19,19480,24337,6769152,85847,1836,290608,4152,8.29,98532
52,2948318,163661,47461781,5654449,19,19480,24337,6891207,87279,1836,290608,4152,7.97,98532
53,3006096,166772,48314493,5760593,19,19480,24337,7002624,88552,1836,290608,4152,7.82,98532
54,3070677,169761,49141736,5885128,19,19480,24337,7133515,89966,1836,290608,4152,9.10,98532
55,3125238,172891,49994693,5993524,19,19480,24337,7251590,91551,1836,290608,4152,7.90,98532
56,3189563,175723,50827143,6114843,19,19480,24337,7380590,93108,1836,290608,4152,8.87,98532
57,3244119,178842,51674135,6217316,19,19480,24337,7493854,94710,1836,290608,4152,7.55,98532
58,3305504,181971,52503692,6336392,19,19480,24337,7622196,96330,1836,290608,4152,8.62,98532
59,3368239,185090,53336585,6453131,19,19480,24337,7750653,97981,1836,290608,4152,8.62,98532
60,3421069,188208,54187860,6555300,19,19480,24337,7863996,99744,1836,290608,4152,7.55,98532
61,3477806,191353,55037570,6663353,19,19480,24337,7980902,101310,1836,290608,4152,7.85,98532
62,3546473,193760,55859440,6792027,19,19480,24337,8118219,102824,1836,290608,4152,9.39,98532
63,3602365,196768,56709194,6895277,19,19480,24337,8232731,104637,1836,290608,4152,7.55,98532
64,3663328,199907,57541188,7013572,19,19480,24337,8362350,106290,1836,290608,4152,8.62,98532
65,3722154,203085,58380272,7127619,19,19480,24337,8486510,107885,1836,290608,4152,8.45,98532
66,3777037,205690,59231559,7233154,19,19480,24337,8602995,109427,1836,290608,4152,7.72,98532
67,3829600,208821,60083660,7336791,19,19480,24337,8718820,111097,1836,290608,4152,7.55,98532
68,3893640,211955,60917579,7454473,19,19480,24337,8845465,112582,1836,290608,4152,8.62,98532
69,3956397,215174,64557597,7573359,19,19480,24337,8975310,114144,1836,290608,4152,8.81,98532
70,4015410,217731,62586283,7690798,19,19480,24337,9102462,115847,1836,290608,4152,8.44,98532
71,4072277,220655,66298231,7801907,19,19480,24337,9223654,117735,1836,290608,4152,8.07,98532
72,4129282,223673,64268375,7912902,19,19480,24337,9344191,119292,1836,290608,4152,8.10,98532
73,4188249,226252,65098630,8030841,19,19480,24337,9474509,120995,1836,290608,4152,8.62,98532
74,4240979,229361,65951705,8133907,19,19480,24337,9587267,122510,1836,290608,4152,7.55,98532
75,4300078,232682,66791682,8246530,19,19480,24337,9711091,124013,1836,290608,4152,8.35,98532
76,4360571,235488,67634617,8358638,19,19480,24337,9831089,125515,1836,290608,4152,8.40,98532
77,4419534,237976,68475180,8472642,19,19480,24337,9953069,127075,1836,290608,4152,8.04,98532
78,4480681,240593,69309394,8590420,19,19480,24337,10080828,128689,1836,290608,4152,8.62,98532
79,4541732,243710,70141790,8707889,19,19480,24337,10209599,130268,1836,290608,4152,8.62,98532
80,4593805,246818,70995354,8810835,19,19480,24337,10322323,132038,1836,290608,4152,7.55,98532
81,4648186,249952,71838558,8918381,19,19480,24337,10442481,133790,1836,290608,4152,7.89,98532
82,4707676,253058,75865516,9035129,19,19480,24337,10568560,135512,1836,290608,4152,8.40,98532
83,4772392,255822,73501005,9160515,19,19480,24337,10704310,136939,1836,290608,4152,9.20,98532
84,4828240,258628,74345463,9267941,19,19480,24337,10825510,138841,1836,290608,4152,7.91,98532
85,4889606,262223,75181181,9386973,19,19480,24337,10953185,140540,1836,290608,4152,8.62,98532
86,4947556,264714,76022638,9500443,19,19480,24337,11074908,142113,1836,290608,4152,8.40,98532
87,5005338,267233,76870641,9607960,19,19480,24337,11192674,143847,1836,290608,4152,7.77,98532
88,5059729,269597,77724616,9711691,19,19480,24337,11306401,145403,1836,290608,4152,7.55,98532
89,5123574,272726,78550085,9835701,19,19480,24337,11439829,146895,1836,290608,4152,9.13,98532
90,5181593,275383,79393259,9946170,19,19480,24337,11561456,148684,1836,290608,4152,8.11,98532
91,5238275,278502,80237234,10056416,19,19480,24337,11682825,150337,1836,290608,4152,8.11,98532
92,5299188,281367,81075509,10173798,19,19480,24337,11810078,152038,1836,290608,4152,8.54,98532
93,5357524,284033,81920963,10284827,19,19480,24337,11929167,153565,1836,290608,4152,7.91,98532
94,5419203,287149,82747954,10405190,19,19480,24337,12059755,155137,1836,290608,4152,8.62,98532
95,5472970,290276,83594686,10508677,19,19480,24337,12174285,156828,1836,290608,4152,7.55,98532
96,5533887,293581,84426897,10625776,19,19480,24337,12303064,158540,1836,290608,4152,8.62,98532
97,5593575,296868,85254925,10744451,19,19480,24337,12430711,160194,1836,290608,4152,8.62,98532
98,5649116,300183,86102409,10846520,19,19480,24337,12542968,161854,1836,290608,4152,7.55,98532
99,5709704,303483,86935552,10963158,19,19480,24337,12672694,163522,1836,290608,4152,8.62,98532
100,5770852,306774,87766319,11081056,19,19480,24337,12800538,165064,1836,290608,4152,8.62,98532
101,5823376,310060,88616753,11184736,19,19480,24337,12915607,166683,1836,290608,4152,7.55,98532
102,5884796,313364,89447088,11304242,19,19480,24337,13044553,168398,1836,290608,4152,8.62,98532
103,5943734,316015,90280557,11419226,19,19480,24337,13171308,169859,1836,290608,4152,8.35,98532
104,6001670,318982,91126378,11530581,19,19480,24337,13292260,171434,1836,290608,4152,7.99,98532
105,6058951,321951,91966358,11642432,19,19480,24337,13414588,173065,1836,290608,4152,8.29,98532
106,6117446,325456,92804538,11756757,19,19480,24337,13537325,174791,1836,290608,4152,8.22,98532
107,6172963,328626,93647926,11866993,19,19480,24337,13657706,176505,1836,290608,4152,8.14,98532
108,6231373,331493,94485473,11981238,19,19480,24337,13783610,178052,1836,290608,4152,8.43,98532
109,6293793,334783,95311706,12099174,19,19480,24337,13910307,179600,1836,290608,4152,8.62,98532
110,6346383,338084,96161271,12201904,19,19480,24337,14024314,181099,1836,290608,4152,7.50,98532
111,6409795,340829,96991423,12322346,19,19480,24337,14153238,182753,1836,290608,4152,8.67,98532
112,6469307,344141,97831418,12438289,19,19480,24337,14275828,184245,1836,290608,4152,8.33,98532
113,6526107,346846,98678546,12544935,19,19480,24337,14393967,185815,1836,290608,4152,7.84,98532
114,6588145,350133,99512155,12660589,19,19480,24337,14521418,187427,1836,290608,4152,8.62,98532
115,6640985,353420,100359884,12764055,19,19480,24337,14637350,189130,1836,290608,4152,7.55,98532
116,6695769,356725,101203218,12871623,19,19480,24337,14756742,190769,1836,290608,4152,8.09,98532
117,6764632,359569,102030061,12995838,19,19480,24337,14889249,192224,1836,290608,4152,9.16,98532
118,6823744,362797,102866807,13110897,19,19480,24337,15014641,193843,1836,290608,4152,8.36,98532
119,6877791,366081,103710777,13216465,19,19480,24337,15130383,195531,1836,290608,4152,7.81,98532
120,6939120,369512,104542048,13333076,19,19480,24337,15257398,197079,1836,290608,4152,8.62,98532
121,6996905,372149,105382117,13444612,19,19480,24337,15380454,198765,1836,290608,4152,8.09,98532
122,7053683,374905,106227114,13555126,19,19480,24337,15500650,200465,1836,290608,4152,8.08,98532
123,7105693,377901,107076241,13657915,19,19480,24337,15614778,202003,1836,290608,4152,7.55,98532
124,7165034,381425,107903686,13778690,19,19480,24337,15746522,203600,1836,290608,4152,8.90,98532
125,7226763,384010,108741428,13894465,19,19480,24337,15871900,205291,1836,290608,4152,8.35,98532
126,7282930,387013,114102005,14005135,19,19480,24337,15995034,207031,1836,290608,4152,8.23,98532
127,7341781,389897,114970855,14117706,19,19480,24337,16118014,208645,1836,290608,4152,7.94,98532
128,7403389,393103,111267574,14235277,19,19480,24337,16243150,210223,1836,290608,4152,8.62,98532
129,7455490,396388,112114732,14336860,19,19480,24337,16358183,211978,1836,290608,4152,7.55,98532
130,7516031,399689,112946304,14456203,19,19480,24337,16486064,213595,1836,290608,4152,8.62,98532
131,7573228,402996,113784906,14568535,19,19480,24337,16609465,215137,1836,290608,4152,8.15,98532
132,7638191,406285,114608654,14690803,19,19480,24337,16742823,216826,1836,290608,4152,9.10,98532
133,7691086,409594,115460103,14795587,19,19480,24337,16856230,218292,1836,290608,4152,7.55,98532
134,7752061,412896,116288262,14915128,19,19480,24337,16984261,219802,1836,290608,4152,8.62,98532
135,7814072,416183,117118839,15034703,19,19480,24337,17114409,221399,1836,290608,4152,8.62,98532
136,7867452,419475,117967216,15140621,19,19480,24337,17230211,222954,1836,290608,4152,7.55,98532
137,7919696,422789,118818247,15244544,19,19480,24337,17344652,224558,1836,290608,4152,7.55,98532
138,7985245,425564,119635898,15372950,19,19480,24337,17484346,226064,1836,290608,4152,9.38,98532
139,8042996,428341,120484734,15480142,19,19480,24337,17600881,227558,1836,290608,4152,7.72,98532
140,8102970,431645,121317441,15597174,19,19480,24337,17729122,229182,1836,290608,4152,8.62,98532
141,8159928,434928,122159764,15706186,19,19480,24337,17849292,230879,1836,290608,4152,8.09,98532
142,8217115,438222,122999199,15817115,19,19480,24337,17970712,232639,1836,290608,4152,8.08,98532
143,8270458,440760,123851980,15920928,19,19480,24337,18084980,234266,1836,290608,4152,7.55,98532
144,8332520,444062,124684124,16038897,19,19480,24337,18213555,235959,1836,290608,4152,8.62,98532
145,8394247,447758,125513268,16158201,19,19480,24337,18344580,237516,1836,290608,4152,8.62,98532
146,8451610,452606,126355472,16269969,19,19480,24337,18466543,239280,1836,290608,4152,8.17,98532
147,8508690,455149,127202982,16379105,19,19480,24337,18583005,240846,1836,290608,4152,8.00,98532
148,8569949,457869,128037865,16497923,19,19480,24337,18711528,242457,1836,290608,4152,8.62,98532
149,8630378,461244,128871313,16613743,19,19480,24337,18836750,244119,1836,290608,4152,8.62,98532
150,8685080,464619,129723353,16716173,19,19480,24337,18949722,245682,1836,290608,4152,7.55,98532
151,8742332,468026,135820579,16826329,19,19480,24337,19072452,247413,1836,290608,4152,8.08,98532
152,8808437,470735,131390298,16952515,19,19480,24337,19204592,249028,1836,290608,4152,9.17,98532
153,8862253,473508,132243992,17055767,19,19480,24337,19317284,250569,1836,290608,4152,7.55,98532
154,8923648,476897,133074110,17175377,19,19480,24337,19446422,252279,1836,290608,4152,8.63,98532
155,8982243,480291,133909226,17290650,19,19480,24337,19573561,254011,1836,290608,4152,8.62,98532
156,9039336,482890,134752711,17401988,19,19480,24337,19695526,255541,1836,290608,4152,7.95,98532
157,9096765,486342,141018311,17514526,19,19480,24337,19817909,257343,1836,290608,4152,8.22,98532
158,9151758,489552,136452325,17616357,19,19480,24337,19929500,258727,1836,290608,4152,7.55,98532
159,9214400,493088,142753196,17736617,19,19480,24337,20059189,260248,1836,290608,4152,8.91,98532
160,9273345,495868,138122644,17851343,19,19480,24337,20183759,261785,1836,290608,4152,8.34,98532
161,9331099,499237,144487467,17963124,19,19480,24337,20305000,263314,1836,290608,4152,8.16,98532
162,9391462,502404,139801315,18077237,19,19480,24337,20427972,264898,1836,290608,4152,8.39,98532
163,9448263,505180,140644997,18190106,19,19480,24337,20549872,266482,1836,290608,4152,8.25,98532
164,9499486,508560,141498328,18293108,19,19480,24337,20663597,268086,1836,290608,4152,7.55,98532
165,9557740,511948,142334536,18407497,19,19480,24337,20787833,269695,1836,290608,4152,8.49,98532
166,9621165,514460,143162422,18530571,19,19480,24337,20920371,271222,1836,290608,4152,8.75,98532
167,9682523,517849,143997302,18647191,19,19480,24337,21047685,272864,1836,290608,4152,8.62,98532
168,9737491,521244,144841200,18756101,19,19480,24337,21167531,274661,1836,290608,4152,7.89,98532
169,9796365,524623,145677808,18868473,19,19480,24337,21290475,276299,1836,290608,4152,8.28,98532
170,9857779,527992,146508873,18985158,19,19480,24337,21417686,277775,1836,290608,4152,8.62,98532
171,9911858,531691,147357714,19092349,19,19480,24337,21535758,279406,1836,290608,4152,7.84,98532
172,9968055,534526,154062693,19193712,19,19480,24337,21646084,280968,1836,290608,4152,7.66,98532
173,10035866,537168,149037706,19323592,19,19480,24337,21782974,282453,1836,290608,4152,9.29,98532
174,10088236,540539,149886854,19428143,19,19480,24337,21897840,284195,1836,290608,4152,7.55,98532
175,10149274,543923,150714758,19547269,19,19480,24337,22025720,285671,1836,290608,4152,8.62,98532
176,10210994,547308,151550001,19662892,19,19480,24337,22151468,287195,1836,290608,4152,8.62,98532
177,10264075,550686,152396064,19767400,19,19480,24337,22267332,288973,1836,290608,4152,7.55,98532
178,10324417,554083,153224417,19884376,19,19480,24337,22395660,290909,1836,290608,4152,8.62,98532
179,10382101,557706,154063029,19997832,19,19480,24337,22519633,292535,1836,290608,4152,8.26,98532
