period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
33,1820163,103000,31616544,3495775,18,19488,24093,4512706,53277,1837,290608,4152,7.55,98674
34,1886161,106274,32434329,3624179,18,19488,24093,4652307,54687,1837,290608,4152,9.50,98674
35,1939938,109316,33279248,3730447,18,19488,24093,4769795,56317,1837,290608,4152,7.75,98674
36,1997629,112425,34116172,3843742,18,19488,24093,4896186,58032,1837,290608,4152,8.43,98674
37,2062772,115051,34947373,3960890,18,19488,24093,5022575,59566,1837,290608,4152,8.54,98674
38,2119029,118129,37688172,4068896,18,19488,24093,5141234,61371,1837,290608,4152,7.82,98674
39,2173175,121110,36646186,4171912,18,19488,24093,5255143,62904,1837,290608,4152,7.55,98674
40,2237580,124681,39428887,4294659,18,19488,24093,5387908,64400,1837,290608,4152,9.07,98674
41,2296031,127222,38309056,4406117,18,19488,24093,5510950,66105,1837,290608,4152,8.06,98674
42,2358218,129792,39137097,4524618,18,19488,24093,5640514,67761,1837,290608,4152,8.74,98674
43,2411378,132925,39988789,4627933,18,19488,24093,5754929,69363,1837,290608,4152,7.55,98674
44,2472892,136058,40821850,4746598,18,19488,24093,5882088,70851,1837,290608,4152,8.62,98674
45,2534132,139183,41648580,4866373,18,19488,24093,6011817,72547,1837,290608,4152,8.62,98674
46,2587993,142301,42499021,4968292,18,19488,24093,6124808,74140,1837,290608,4152,7.55,98674
47,2643781,145428,43340440,5078686,18,19488,24093,6245217,75817,1837,290608,4152,8.15,98674
48,2707898,148167,44167109,5204297,18,19488,24093,6379841,77361,1837,290608,4152,9.10,98674
49,2765297,151251,45009852,5317293,18,19488,24093,6502985,78961,1837,290608,4152,8.23,98674
50,2821416,153915,45854131,5424613,18,19488,24093,6621357,80638,1837,290608,4152,7.94,98674
51,2883829,157141,48984019,5542634,18,19488,24093,6749419,82274,1837,290608,4152,8.62,98674
52,2938891,160115,47539532,5644611,18,19488,24093,6862177,84027,1837,290608,4152,7.55,98674
53,2992260,163237,48389632,5749376,18,19488,24093,6976918,85606,1837,290608,4152,7.55,98674
54,3058676,166000,49211623,5877698,18,19488,24093,7113881,86893,1837,290608,4152,9.51,98674
55,3116543,168595,50051804,5988908,18,19488,24093,7233948,88497,1837,290608,4152,8.03,98674
56,3176677,171306,50889281,6101814,18,19488,24093,7356066,90175,1837,290608,4152,8.33,98674
57,3234000,174443,51732450,6211355,18,19488,24093,7475850,91563,1837,290608,4152,8.13,98674
58,3291876,177541,52579260,6321474,18,19488,24093,7596690,93281,1837,290608,4152,8.04,98674
59,3352887,180429,53406133,6438922,18,19488,24093,7726072,95042,1837,290608,4152,8.62,98674
60,3406107,183543,54255814,6543074,18,19488,24093,7837908,96643,1837,290608,4152,7.55,98674
61,3467538,186677,55088332,6658934,18,19488,24093,7963781,98213,1837,290608,4152,8.62,98674
62,3523977,189955,58566954,6771219,18,19488,24093,8084944,99630,1837,290608,4152,8.07,98674
63,3583054,192756,56776245,6882832,18,19488,24093,8204647,101440,1837,290608,4152,8.10,98674
64,3644190,195331,57610741,6999964,18,19488,24093,8332287,102987,1837,290608,4152,8.62,98674
65,3706529,198470,58436917,7120370,18,19488,24093,8463203,104570,1837,290608,4152,8.62,98674
66,3767233,201582,62018156,7236547,18,19488,24093,8590434,106118,1837,290608,4152,8.48,98674
67,3821687,204573,60124738,7341859,18,19488,24093,8706661,107760,1837,290608,4152,7.69,98674
68,3874579,207703,60978591,7444891,18,19488,24093,8820745,109336,1837,290608,4152,7.55,98674
69,3937026,210764,61811588,7560326,18,19488,24093,8946888,110865,1837,290608,4152,8.62,98674
70,3996954,213892,62644951,7677147,18,19488,24093,9074280,112632,1837,290608,4152,8.62,98674
71,4057769,217015,63479640,7795579,18,19488,24093,9204039,114102,1837,290608,4152,8.62,98674
72,4113737,220128,64323493,7903592,18,19488,24093,9322768,115698,1837,290608,4152,8.15,98674
73,4171012,222835,65166912,8014881,18,19488,24093,9446086,117416,1837,290608,4152,8.02,98674
74,4224339,225205,66020709,8118988,18,19488,24093,9561262,118947,1837,290608,4152,7.55,98674
75,4287050,228332,66850560,8237152,18,19488,24093,9691838,120591,1837,290608,4152,8.79,98674
76,4341288,231442,67698972,8341599,18,19488,24093,9807481,122285,1837,290608,4152,7.72,98674
77,4388070,234546,68562852,8434592,18,19488,24093,9911150,123757,1837,290608,4152,6.76,98674
78,4458325,237383,69375666,8569425,18,19488,24093,10053210,125339,1837,290608,4152,10.00,98674
79,4521823,240024,70202959,8689901,18,19488,24093,10182527,126876,1837,290608,4152,8.76,98674
80,4584522,243139,71036522,8806716,18,19488,24093,10308473,128528,1837,290608,4152,8.62,98674
81,4637944,246252,71885990,8910264,18,19488,24093,10422134,130120,1837,290608,4152,7.55,98674
82,4695367,249586,75938113,9020797,18,19488,24093,10543116,131659,1837,290608,4152,8.16,98674
83,4752364,252389,73575038,9131048,18,19488,24093,10662578,133269,1837,290608,4152,8.01,98674
84,4814115,255563,74411629,9247897,18,19488,24093,10789062,134843,1837,290608,4152,8.62,98674
85,4875531,258683,75236891,9366062,18,19488,24093,10919919,136635,1837,290608,4152,8.63,98674
86,4935843,261803,79396921,9485961,18,19488,24093,11048682,138233,1837,290608,4152,8.63,98674
87,4992940,264625,76919308,9588988,18,19488,24093,11164516,139991,1837,290608,4152,7.55,98674
88,5045026,267754,77771018,9691392,18,19488,24093,11277705,141653,1837,290608,4152,7.55,98674
89,5111398,270293,78594146,9817342,18,19488,24093,11413649,143195,1837,290608,4152,9.43,98674
90,5171250,273130,79433858,9930189,18,19488,24093,11535831,144760,1837,290608,4152,8.12,98674
91,5232518,275432,80273300,10043424,18,19488,24093,11657618,146341,1837,290608,4152,8.33,98674
92,5293979,278559,81104843,10163342,18,19488,24093,11787415,147772,1837,290608,4152,8.62,98674
93,5347743,281680,81953440,10266842,18,19488,24093,11902492,149386,1837,290608,4152,7.55,98674
94,5408557,284626,82788560,10383971,18,19488,24093,12030104,150789,1837,290608,4152,8.62,98674
95,5461955,287733,83639876,10487999,18,19488,24093,12144435,152547,1837,290608,4152,7.55,98674
96,5521859,291029,88090050,10603577,18,19488,24093,12269961,154114,1837,290608,4152,8.45,98674
97,5583760,294154,85303768,10724449,18,19488,24093,12399421,155602,1837,290608,4152,8.80,98674
98,5639533,297456,89825900,10828039,18,19488,24093,12511859,157239,1837,290608,4152,7.55,98674
99,5700930,300610,86992382,10944654,18,19488,24093,12639240,158745,1837,290608,4152,8.62,98674
100,5764004,303895,87824092,11060104,18,19488,24093,12764839,160379,1837,290608,4152,8.62,98674
101,5818257,307187,88675781,11161774,18,19488,24093,12877765,161900,1837,290608,4152,7.55,98674
102,5875056,310759,89516831,11267652,18,19488,24093,12999273,163515,1837,290608,4152,8.00,98674
103,5943009,313979,90339667,11389751,18,19488,24093,13133559,165057,1837,290608,4152,9.25,98674
104,6002011,317023,95029632,11503324,18,19488,24093,13258881,166667,1837,290608,4152,8.37,98674
105,6055920,320080,92025314,11610288,18,19488,24093,13375542,168265,1837,290608,4152,7.80,98674
106,6118255,323143,92857126,11728188,18,19488,24093,13504676,170048,1837,290608,4152,8.62,98674
107,6175461,326463,93698607,11839260,18,19488,24093,13627172,171808,1837,290608,4152,8.16,98674
108,6231969,329519,94545270,11947727,18,19488,24093,13745987,173391,1837,290608,4152,8.01,98674
109,6286609,332815,95396686,12049883,18,19488,24093,13857461,175010,1837,290608,4152,7.55,98674
110,6351209,336366,96220963,12173863,18,19488,24093,13990856,176493,1837,290608,4152,9.30,98674
111,6410891,339612,97067084,12286967,18,19488,24093,14112017,178090,1837,290608,4152,7.93,98674
112,6472202,342645,97904366,12404325,18,19488,24093,14238770,179709,1837,290608,4152,8.62,98674
113,6528728,345946,98750188,12511742,18,19488,24093,14356800,181128,1837,290608,4152,7.92,98674
114,6587512,348658,99591249,12624340,18,19488,24093,14480009,182586,1837,290608,4152,8.24,98674
115,6641576,351938,100444370,12726451,18,19488,24093,14591488,184214,1837,290608,4152,7.55,98674
116,6702967,355234,101274268,12845682,18,19488,24093,14721070,185778,1837,290608,4152,8.62,98674
117,6759257,358531,102120362,12952050,18,19488,24093,14839518,187540,1837,290608,4152,7.89,98674
118,6825932,361833,102942323,13080192,18,19488,24093,14975566,189001,1837,290608,4152,9.36,98674
119,6879142,364803,103792649,13184281,18,19488,24093,15088717,190536,1837,290608,4152,7.55,98674
120,6939501,368110,104626076,13301775,18,19488,24093,15217554,192161,1837,290608,4152,8.62,98674
121,6997054,371774,105472419,13408786,18,19488,24093,15333636,193771,1837,290608,4152,8.33,98674
122,7007456,374575,106424916,13434235,18,19488,24093,15376656,195712,1837,290608,4152,1.35,98674
123,7120095,378204,111546837,13640700,18,19488,24093,15585142,197053,1837,290608,4152,15.56,98674
124,7161403,380859,108020355,13730397,18,19488,24093,15683207,198503,1837,290608,4152,6.38,98674
125,7214365,384382,108875345,13828353,18,19488,24093,15790077,199961,1837,290608,4152,7.14,98674
126,7257080,386759,109751447,13914011,18,19488,24093,15885621,201547,1837,290608,4152,6.24,98674
127,7349508,390315,110514695,14088102,18,19488,24093,16063185,202829,1837,290608,4152,12.87,98674
128,7358542,393474,111465199,14113089,18,19488,24093,16102965,204482,1837,290608,4152,1.61,98674
129,7460097,396773,112208404,14304221,18,19488,24093,16295195,205846,1837,290608,4152,14.25,98674
130,7478501,400149,117749855,14339007,18,19488,24093,16343589,207313,1837,290608,4152,2.41,98674
131,7562793,403296,113924399,14501660,18,19488,24093,16511850,208819,1837,290608,4152,11.99,98674
132,7564420,406686,114896355,14507872,18,19488,24093,16533906,210399,1837,290608,4152,0.21,98674
133,7701593,409990,115559355,14759287,18,19488,24093,16785419,211703,1837,290608,4152,18.91,98674
134,7750260,413384,116413669,14862329,18,19488,24093,16898728,213226,1837,290608,4152,7.39,98674
135,7812390,416730,117250858,14975228,18,19488,24093,17020363,214523,1837,290608,4152,8.36,98674
136,7855911,419710,118127188,15061433,18,19488,24093,17117860,216199,1837,290608,4152,6.27,98674
137,7902617,422302,118989152,15155920,18,19488,24093,17225468,217718,1837,290608,4152,7.00,98674
138,7993110,425605,119758573,15322463,18,19488,24093,17396855,219104,1837,290608,4152,12.38,98674
139,8034858,428995,120627879,15410982,18,19488,24093,17497315,220597,1837,290608,4152,6.31,98674
140,8092389,432415,121469450,15518961,18,19488,24093,17614428,222142,1837,290608,4152,7.80,98674
141,8129416,435156,122357398,15593681,18,19488,24093,17700286,223657,1837,290608,4152,5.55,98674
142,8183967,438563,123211662,15692740,18,19488,24093,17808495,225120,1837,290608,4152,7.32,98674
143,8270636,441667,123983095,15861278,18,19488,24093,17983838,226578,1837,290608,4152,12.49,98674
144,8316271,445060,124848381,15951720,18,19488,24093,18085598,228099,1837,290608,4152,6.56,98674
145,8340504,448356,125771823,15995845,18,19488,24093,18142418,229597,1837,290608,4152,3.02,98674
146,8463056,451641,126468465,16222429,18,19488,24093,18369987,231066,1837,290608,4152,16.99,98674
147,8525109,455117,127296983,16342877,18,19488,24093,18499907,232625,1837,290608,4152,8.68,98674
148,8560299,458770,128188877,16413713,18,19488,24093,18584170,234123,1837,290608,4152,5.04,98674
149,8605805,461944,129057616,16506477,18,19488,24093,18686731,235674,1837,290608,4152,6.78,98674
150,8688786,465332,129840764,16663860,18,19488,24093,18851070,237155,1837,290608,4152,11.68,98674
151,8690314,468806,130813761,16669035,18,19488,24093,18871985,238816,1837,290608,4152,0.18,98674
152,8822035,472189,131488023,16908978,18,19488,24093,19110957,240151,1837,290608,4152,17.76,98674
153,8834798,475673,132430544,16939942,18,19488,24093,19157564,241674,1837,290608,4152,2.12,98674
154,8921379,479060,133205825,17102864,18,19488,24093,19326801,243165,1837,290608,4152,12.11,98674
155,8945600,482532,134126139,17149343,18,19488,24093,19386639,244735,1837,290608,4152,3.10,98674
156,9039933,485905,134880670,17331034,18,19488,24093,19572136,246180,1837,290608,4152,13.47,98674
157,9041520,489382,135853844,17336259,18,19488,24093,19593099,247734,1837,290608,4152,0.19,98674
158,9170904,493152,136530463,17576032,18,19488,24093,19834260,249123,1837,290608,4152,18.11,98674
159,9175436,495861,137501438,17589329,18,19488,24093,19860468,250719,1837,290608,4152,0.58,98674
160,9287159,499222,138223742,17788119,18,19488,24093,20071391,252103,1837,290608,4152,15.44,98674
161,9314603,502689,144701915,17839900,18,19488,24093,20135653,253615,1837,290608,4152,3.56,98674
162,9409571,505381,139893046,18022272,18,19488,24093,20321206,255126,1837,290608,4152,13.54,98674
163,9421141,507981,140841560,18050190,18,19488,24093,20365098,256685,1837,290608,4152,1.88,98674
164,9523481,511359,141580834,18244520,18,19488,24093,20563679,257911,1837,290608,4152,14.31,98674
165,9588368,514668,142410133,18364496,18,19488,24093,20690587,259343,1837,290608,4152,8.81,98674
166,9628832,518181,143285507,18446719,18,19488,24093,20784574,260948,1837,290608,4152,5.91,98674
167,9701879,521309,144094760,18588600,18,19488,24093,20931774,262373,1837,290608,4152,10.26,98674
168,9758116,525104,144941339,18696335,18,19488,24093,21050848,263857,1837,290608,4152,7.91,98674
169,9816964,528064,145779561,18808534,18,19488,24093,21174495,265510,1837,290608,4152,8.26,98674
170,9881891,531795,146604001,18932900,18,19488,24093,21305748,266896,1837,290608,4152,8.97,98674
171,9941243,534675,147444412,19045739,18,19488,24093,21429429,268548,1837,290608,4152,8.28,98674
172,10000103,538043,148280791,19158214,18,19488,24093,21553055,269963,1837,290608,4152,8.27,98674
173,10057327,541109,149129028,19266770,18,19488,24093,21672232,271590,1837,290608,4152,7.70,98674
174,10111297,544495,149980919,19369526,18,19488,24093,21783727,273138,1837,290608,4152,7.55,98674
175,10177798,548111,156773887,19496068,18,19488,24093,21921183,274727,1837,290608,4152,9.32,98674
176,10235179,550963,151640307,19607643,18,19488,24093,22042140,276353,1837,290608,4152,7.98,98674
177,10296537,553660,152476313,19723118,18,19488,24093,22166774,277924,1837,290608,4152,8.56,98674
178,10354292,557107,153322494,19829961,18,19488,24093,22284320,279514,1837,290608,4152,7.94,98674
179,10412415,560194,154161753,19944097,18,19488,24093,22405244,280966,1837,290608,4152,8.23,98674
