IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
114015359,15.70,4116,358,18,609848,30476929,27228,44091,2038026,14461,244588657,86461780
4368188,0.01,4116,0,18,3776,579,27228,44083,4651,14468,7644,709847
4532502,0.00,4116,1,18,5057,5950,27228,44083,19051,14468,10126,723255
6385012,0.00,4116,2,18,6266,5950,27228,44083,25780,14468,11567,736148
6722563,14.87,4116,3,18,7742,99672,27228,44083,32788,14468,654866,960587
6930220,15.89,4116,4,18,9485,188806,27228,44083,38687,14468,1339069,1197398
7302724,15.79,4116,5,18,11302,277828,27228,44083,43678,14468,2053386,1444962
8322767,14.63,4116,6,18,13139,361916,27228,44083,49051,14468,2724102,1680952
9013672,15.43,4116,7,18,14946,447232,27228,44083,56074,14468,3424146,1926583
8166475,16.04,4116,8,18,16633,534158,27228,44083,62061,14468,4145278,2178644
8425146,16.23,4116,9,18,18333,622415,27228,44083,66571,14468,4881517,2436950
8664475,16.57,4116,10,18,19823,711719,27228,44083,72119,14468,5630987,2694186
8979880,14.64,4116,11,18,21563,794698,27228,44083,76389,14468,6302530,2930222
12468730,15.07,4116,12,18,23177,878431,27228,44083,81643,14468,6989398,3170135
9579125,15.41,4116,13,18,24774,962994,27228,44083,86417,14468,7689561,3416687
9874654,15.04,4116,14,18,26478,1049492,27228,44083,93332,14468,8377199,3658740
14559782,15.03,4116,15,18,28115,1133687,27228,44083,98813,14468,9062133,3896118
10518847,14.06,4116,16,18,29816,1211234,27228,44083,106257,14468,9702849,4126630
10815610,15.21,4116,17,18,31451,1295409,27228,44083,112338,14468,10394393,4370298
11142834,14.26,4116,18,18,33116,1377497,27228,44083,116824,14468,11049021,4603834
11476929,14.20,4116,19,18,34821,1457089,27228,44083,121620,14468,11702107,4836503
11777003,15.09,4116,20,18,36606,1542980,27228,44083,126116,14468,12392111,5078923
12046741,15.67,4116,21,18,38314,1629972,27228,44083,131952,14468,13106093,5330953
12331606,15.65,4116,22,18,40009,1717195,27228,44083,136591,14468,13818467,5581611
