IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
259887498,14.30,4116,358,18,610107,30285507,27228,44070,2068434,14474,224471357,81042943
4470281,0.01,4116,0,18,4040,543,27228,44083,4651,14513,7698,712866
4633806,0.00,4116,1,18,5266,5909,27228,44083,19060,14513,10150,725887
6487580,0.00,4116,2,18,6619,5909,27228,44083,25717,14513,12090,738833
6786101,15.80,4116,3,18,8149,105075,27228,44083,32605,14513,692049,978072
7030589,14.80,4116,4,18,9656,189729,27228,44083,36559,14513,1336816,1207681
7461443,15.33,4116,5,18,11293,277068,27228,44083,41806,14513,1993673,1435758
8483084,13.02,4116,6,18,12911,355154,27228,44083,46260,14513,2559152,1637545
9195233,14.84,4116,7,18,14676,437838,27228,44083,51251,14513,3198181,1867873
8589985,14.77,4116,8,18,16320,520605,27228,44083,54598,14513,3837218,2098700
8948709,14.62,4116,9,18,18139,602259,27228,44083,60701,14513,4466292,2322623
9255738,15.71,4116,10,18,19943,691599,27228,44083,65809,14513,5145804,2560672
12088689,12.38,4116,11,18,21496,761709,27228,44083,72112,14513,5678164,2748380
9994450,16.32,4116,12,18,23384,850123,27228,44083,76850,14513,6379182,2999246
13460033,16.19,4116,13,18,25082,940526,27228,44083,83019,14513,7078336,3243874
10626772,14.94,4116,14,18,26780,1025726,27228,44083,89919,14513,7719932,3471054
11009571,13.97,4116,15,18,28586,1104183,27228,44083,94770,14513,8324776,3688954
11354793,15.00,4116,16,18,30200,1189565,27228,44083,100617,14513,8969649,3916089
11664439,15.66,4116,17,18,31575,1276986,27228,44083,106625,14513,9644188,4153637
17027467,14.46,4116,18,18,33288,1361018,27228,44083,110735,14513,10272718,4374657
12433880,13.59,4116,19,18,35040,1438152,27228,44083,116801,14513,10854711,4584900
18474433,14.95,4116,20,18,36774,1524938,27228,44083,121687,14513,11505366,4815496
13110788,15.17,4116,21,18,38551,1612041,27228,44083,128588,14513,12156729,5046231
13434963,15.45,4116,22,18,40363,1699723,27228,44083,133225,14513,12824880,5280952
13905466,12.02,4116,23,18,41971,1767699,27228,44083,138870,14513,13345329,5469424
21376933,13.91,4116,24,18,43627,1851038,27228,44083,145703,14513,13945992,5682364
14566012,16.68,4116,25,18,45198,1943005,27228,44083,150304,14513,14661892,5934757
14883876,15.45,4116,26,18,46950,2033305,27228,44083,154264,14513,15332899,6170179
15160830,16.44,4116,27,18,48626,2124821,27228,44083,161214,14513,16036694,6418179
15450292,16.20,4116,28,18,50391,2214369,27228,44083,167125,14513,16735144,6664388
24851582,14.98,4116,29,18,51943,2299272,27228,44083,173986,14513,17381354,6892267
16102243,15.68,4116,30,18,53674,2385625,27228,44083,180032,14513,18050843,7133086
26225689,16.66,4116,31,18,55349,2479955,27228,44083,184591,14513,18769502,7384589
26939155,15.01,4116,32,18,56795,2565764,27228,44083,189771,14513,19412859,7611355
17165080,12.84,4116,33,18,58497,2638204,27228,44083,195713,14513,19962414,7807874
28403948,14.61,4116,34,18,60064,2718712,27228,44083,201973,14513,20591282,8034228
29109311,15.73,4116,35,18,61875,2807131,27228,44083,207128,14513,21263988,8273002
18157924,15.73,4116,36,18,63721,2895650,27228,44083,213981,14513,21938642,8511629
18457185,16.03,4116,37,18,65465,2988245,27228,44083,218704,14513,22631640,8755067
31203812,15.92,4116,38,18,67275,3078052,27228,44083,223614,14513,23317909,8993642
31899887,16.34,4116,39,18,69071,3170346,27228,44083,227637,14513,24021582,9236426
32598366,15.44,4116,40,18,70666,3257094,27228,44083,233522,14513,24686303,9473479
19692239,15.16,4116,41,18,72411,3342325,27228,44083,240273,14513,25334392,9701830
34063408,12.69,4116,42,18,74146,3414988,27228,44083,244478,14513,25881323,9892372
34788723,14.22,4116,43,18,75755,3493763,27228,44083,249887,14513,26495084,10108556
35534127,13.04,4116,44,18,77394,3570428,27228,44083,254931,14513,27057530,10307793
21231436,16.32,4116,45,18,79079,3662490,27228,44083,260119,14513,27759311,10553701
21515661,16.26,4116,46,18,80806,3752202,27228,44083,266535,14513,28459859,10797247
21811977,15.98,4116,47,18,82358,3842897,27228,44083,271629,14513,29151636,11042268
38304331,15.72,4116,48,18,84323,3931173,27228,44083,275071,14513,29832006,11281973
22441139,15.57,4116,49,18,85927,4016033,27228,44083,280389,14513,30499677,11520372
22746101,15.89,4116,50,18,87693,4106549,27228,44083,284844,14513,31185541,11760699
23082409,15.15,4116,51,18,89446,4193508,27228,44083,290154,14513,31839137,11986724
23430458,14.68,4116,52,18,91043,4277740,27228,44083,295985,14513,32475560,12213953
41828006,14.75,4116,53,18,92636,4362069,27228,44083,300882,14513,33116228,12444936
24147661,14.43,4116,54,18,94240,4444413,27228,44083,308508,14513,33734741,12668788
24450545,15.99,4116,55,18,95823,4531813,27228,44083,312909,14513,34422013,12913317
24837155,13.88,4116,56,18,97555,4610736,27228,44083,318023,14513,35022596,13127113
25223918,14.02,4116,57,18,99130,4694096,27228,44083,322999,14513,35629313,13337232
45435025,13.89,4116,58,18,100816,4776265,27228,44083,328774,14513,36231242,13549825
25958439,14.82,4116,59,18,102463,4859723,27228,44083,335862,14513,36866652,13777278
46845708,15.26,4116,60,18,104074,4948074,27228,44083,339617,14513,37528297,14013209
26663659,14.26,4116,61,18,105787,5028322,27228,44083,344392,14513,38139741,14230499
26988615,15.38,4116,62,18,107440,5115364,27228,44083,350042,14513,38802719,14465083
27383450,13.79,4116,63,18,109143,5194369,27228,44083,355374,14513,39400603,14681086
49700820,15.16,4116,64,18,110827,5280287,27228,44083,361184,14513,40053395,14916037
50427984,14.34,4116,65,18,112400,5361208,27228,44083,365613,14513,40670372,15135947
28419312,15.30,4116,66,18,114162,5448138,27228,44083,370172,14513,41330399,15372535
51848431,15.19,4116,67,18,115726,5535776,27228,44083,374522,14513,41988002,15605290
52554028,14.99,4116,68,18,117397,5623234,27228,44083,379661,14513,42639774,15837816
53259092,15.39,4116,69,18,119109,5709827,27228,44083,384358,14513,43299805,16072357
29714365,16.09,4116,70,18,120532,5801183,27228,44083,389638,14513,43991893,16316403
30021542,15.58,4116,71,18,122308,5890316,27228,44083,396203,14513,44665202,16555512
30342995,15.40,4116,72,18,124048,5977868,27228,44083,402713,14513,45327769,16788515
30693600,14.76,4116,73,18,125679,6062211,27228,44083,408437,14513,45964084,17011963
31048165,14.58,4116,74,18,127461,6146651,27228,44083,414298,14513,46593624,17239229
57490269,14.77,4116,75,18,129285,6230731,27228,44083,419782,14513,47232379,17468865
31728835,15.03,4116,76,18,130999,6317336,27228,44083,424846,14513,47883117,17694983
58918509,14.87,4116,77,18,132614,6401553,27228,44083,431156,14513,48521855,17921967
32380422,15.68,4116,78,18,134255,6489916,27228,44083,435918,14513,49197834,18160290
60308354,15.44,4116,79,18,135982,6578231,27228,44083,440843,14513,49866053,18397821
