period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
51,5650625,163652,39683888,11393148,18,19522,24548,66042,12083773,1881,206992,4152,16.54,99204
52,5765867,166637,40383549,11624640,18,19522,24548,67309,12315179,1881,206992,4152,16.48,99204
53,5883064,169916,43444960,11855825,18,19522,24548,68377,12545732,1881,206992,4152,16.72,99204
54,5996964,172702,41779614,12087945,18,19522,24548,69569,12782364,1881,206992,4152,16.54,99204
55,6049245,176065,45051013,12198199,18,19522,24548,71048,12902153,1881,206992,4152,7.59,99204
56,6161373,178911,43319571,12424431,18,19522,24548,72383,13133597,1881,206992,4152,16.38,99204
57,6239846,182139,44098871,12583401,18,19522,24548,73888,13302702,1881,206992,4152,11.20,99204
58,6363640,185363,44759931,12836626,18,19522,24548,75197,13560808,1881,206992,4152,18.08,99204
59,6480559,188577,45454184,13069517,18,19522,24548,76320,13793390,1881,206992,4152,16.75,99204
60,6646875,191274,46022261,13401233,18,19522,24548,77528,14124301,1881,206992,4152,23.79,99204
61,6799206,193894,46633271,13701579,18,19522,24548,78653,14422728,1881,206992,4152,21.65,99204
62,6913203,198941,47328270,13930894,18,19522,24548,79879,14652581,1881,206992,4152,16.36,99204
63,7025691,202141,48029979,14156972,18,19522,24548,80893,14878892,1881,206992,4152,16.17,99204
64,7143501,205178,48721665,14394160,18,19522,24548,82008,15115533,1881,206992,4152,17.07,99204
65,7257054,208378,52216026,14624059,18,19522,24548,83410,15345929,1881,206992,4152,16.43,99204
66,7369181,211414,50127975,14849386,18,19522,24548,84639,15571152,1881,206992,4152,16.10,99204
67,7478054,214612,50836763,15068895,18,19522,24548,85857,15788078,1881,206992,4152,15.54,99204
68,7602199,217796,54409978,15319101,18,19522,24548,87068,16035465,1881,206992,4152,17.96,99204
69,7716695,220578,52215370,15548445,18,19522,24548,88155,16263762,1881,206992,4152,16.65,99204
70,7829708,223337,52923393,15775264,18,19522,24548,89389,16490333,1881,206992,4152,15.85,99204
71,7939845,226537,53623281,15999950,18,19522,24548,90531,16719602,1881,206992,4152,16.35,99204
72,8059007,229737,57329530,16239485,18,19522,24548,91763,16960179,1881,206992,4152,17.26,99204
73,8176688,232839,55007293,16471183,18,19522,24548,93001,17192808,1881,206992,4152,16.52,99204
74,8286554,235337,55718247,16692009,18,19522,24548,94092,17413894,1881,206992,4152,15.74,99204
75,8404757,238624,56402912,16929502,18,19522,24548,95223,17654379,1881,206992,4152,17.14,99204
76,8518655,241520,57102331,17159518,18,19522,24548,96465,17887505,1881,206992,4152,16.44,99204
77,8633583,243979,57802548,17389172,18,19522,24548,97645,18117241,1881,206992,4152,16.43,99204
78,8743130,247293,58515620,17608045,18,19522,24548,98802,18335250,1881,206992,4152,15.63,99204
79,8866838,250246,59194569,17855374,18,19522,24548,99949,18581907,1881,206992,4152,17.79,99204
80,8979631,252762,59897105,18084445,18,19522,24548,101213,18810313,1881,206992,4152,16.18,99204
81,9096078,256053,63880621,18315994,18,19522,24548,102423,19041944,1881,206992,4152,16.70,99204
82,9203657,258953,61308811,18532518,18,19522,24548,103726,19257786,1881,206992,4152,15.31,99204
83,9236766,262137,62199347,18605897,18,19522,24548,105368,19342070,1881,206992,4152,5.12,99204
84,9332636,265199,66321038,18795795,18,19522,24548,106832,19537368,1881,206992,4152,13.44,99204
85,9498080,268378,63515411,19127776,18,19522,24548,108176,19862980,1881,206992,4152,23.99,99204
86,9654607,271512,64112186,19437215,18,19522,24548,109390,20171864,1881,206992,4152,22.14,99204
87,9785043,274380,68262401,19700400,18,19522,24548,110550,20434361,1881,206992,4152,19.19,99204
88,9902199,277786,65471574,19938144,18,19522,24548,111750,20671679,1881,206992,4152,16.73,99204
89,10016575,280608,66178654,20165233,18,19522,24548,112830,20899958,1881,206992,4152,16.17,99204
90,10122299,283717,66891202,20380104,18,19522,24548,114103,21116722,1881,206992,4152,15.37,99204
91,10243943,286998,67567036,20626531,18,19522,24548,115239,21363451,1881,206992,4152,17.93,99204
92,10354305,289400,68280381,20848003,18,19522,24548,116363,21586413,1881,206992,4152,15.75,99204
93,10473039,292216,68972349,21086720,18,19522,24548,117616,21824774,1881,206992,4152,17.30,99204
94,10576393,294923,69699690,21294105,18,19522,24548,118694,22032168,1881,206992,4152,14.65,99204
95,10702930,298201,70363725,21547609,18,19522,24548,119754,22286242,1881,206992,4152,18.19,99204
96,10816610,301653,71060425,21777257,18,19522,24548,120944,22516443,1881,206992,4152,16.43,99204
97,10931164,305336,71756174,22009693,18,19522,24548,122104,22750728,1881,206992,4152,16.64,99204
98,11030030,308098,72494506,22207404,18,19522,24548,123360,22951364,1881,206992,4152,14.02,99204
99,11160408,311891,73159010,22469304,18,19522,24548,124510,23212688,1881,206992,4152,19.03,99204
100,11276575,314855,73851740,22705622,18,19522,24548,125553,23449132,1881,206992,4152,16.72,99204
101,11388718,318142,74552164,22931602,18,19522,24548,126872,23675434,1881,206992,4152,16.17,99204
102,11490298,321587,75281541,23134230,18,19522,24548,128061,23879338,1881,206992,4152,14.48,99204
103,11619536,324927,75938992,23396465,18,19522,24548,129325,24139913,1881,206992,4152,18.79,99204
104,11738254,327922,76637306,23627427,18,19522,24548,130437,24369911,1881,206992,4152,16.34,99204
105,11853268,331801,77340080,23860209,18,19522,24548,131519,24601885,1881,206992,4152,16.69,99204
106,11949014,334318,78090597,24051839,18,19522,24548,132724,24795523,1881,206992,4152,13.66,99204
107,12081747,337766,78739007,24317283,18,19522,24548,133923,25061173,1881,206992,4152,19.23,99204
108,12195623,341216,79439668,24546648,18,19522,24548,135218,25290432,1881,206992,4152,16.43,99204
109,12309872,344444,80134061,24778579,18,19522,24548,136472,25523928,1881,206992,4152,16.66,99204
110,12407964,346994,80875831,24974666,18,19522,24548,137478,25719649,1881,206992,4152,13.94,99204
111,12538961,350665,85780448,25239536,18,19522,24548,138740,25983889,1881,206992,4152,19.01,99204
112,12656204,354006,82226761,25471611,18,19522,24548,139932,26215484,1881,206992,4152,16.62,99204
113,12772361,357218,82923913,25702791,18,19522,24548,141212,26448777,1881,206992,4152,16.54,99204
114,12866763,360678,88011930,25894704,18,19522,24548,142305,26641353,1881,206992,4152,13.76,99204
115,12998966,363977,84322947,26162720,18,19522,24548,143317,26906030,1881,206992,4152,19.13,99204
116,13114509,366725,85012894,26397110,18,19522,24548,144512,27141178,1881,206992,4152,16.54,99204
117,13225723,370196,85718595,26623021,18,19522,24548,145687,27365696,1881,206992,4152,16.17,99204
118,13320040,373650,86469450,26813406,18,19522,24548,146852,27556866,1881,206992,4152,13.45,99204
119,13459795,377543,91614680,27092364,18,19522,24548,148183,27834032,1881,206992,4152,19.98,99204
120,13571328,380469,87808351,27319173,18,19522,24548,149417,28058039,1881,206992,4152,16.17,99204
121,13686839,383854,93067849,27552376,18,19522,24548,150494,28293473,1881,206992,4152,16.71,99204
122,13777575,387166,89266858,27733772,18,19522,24548,151775,28477620,1881,206992,4152,12.90,99204
123,13784779,390971,90218735,27757625,18,19522,24548,153357,28516135,1881,206992,4152,1.47,99204
124,13867614,394027,95635329,27921768,18,19522,24548,154646,28687395,1881,206992,4152,11.83,99204
125,14034814,397005,91566957,28256289,18,19522,24548,155926,29022066,1881,206992,4152,24.16,99204
126,14163757,399621,92219192,28516932,18,19522,24548,157079,29282214,1881,206992,4152,18.72,99204
127,14306486,404969,97609739,28796708,18,19522,24548,158358,29563181,1881,206992,4152,19.97,99204
128,14467663,408391,93426654,29121372,18,19522,24548,159816,29881105,1881,206992,4152,23.24,99204
129,14605829,411753,94058614,29397463,18,19522,24548,161135,30156623,1881,206992,4152,19.83,99204
130,14699139,415173,94811068,29585130,18,19522,24548,162300,30343963,1881,206992,4152,13.38,99204
131,14834658,418629,95443773,29858504,18,19522,24548,163653,30616201,1881,206992,4152,19.55,99204
132,14947648,422336,101116990,30085954,18,19522,24548,164841,30846008,1881,206992,4152,16.55,99204
133,15063516,425146,96833948,30319007,18,19522,24548,166050,31081421,1881,206992,4152,16.55,99204
134,15158085,428120,97586354,30507176,18,19522,24548,167170,31271180,1881,206992,4152,13.37,99204
135,15294003,431579,98233218,30779087,18,19522,24548,168336,31539578,1881,206992,4152,19.59,99204
136,15410303,434143,98935333,31010738,18,19522,24548,169405,31771425,1881,206992,4152,16.80,99204
137,15526253,437045,99636797,31240988,18,19522,24548,170622,32001931,1881,206992,4152,16.34,99204
138,15616166,440492,100392349,31422614,18,19522,24548,171877,32187439,1881,206992,4152,12.99,99204
139,15755943,444105,101027561,31701579,18,19522,24548,173168,32465220,1881,206992,4152,20.11,99204
140,15873052,446399,101726557,31931629,18,19522,24548,174387,32695904,1881,206992,4152,16.46,99204
141,15987569,449945,107675896,32161209,18,19522,24548,175514,32923645,1881,206992,4152,16.44,99204
142,16077348,452769,103187568,32341599,18,19522,24548,176674,33108270,1881,206992,4152,12.63,99204
143,16221263,456223,103804829,32628381,18,19522,24548,178082,33394629,1881,206992,4152,20.54,99204
144,16334422,462108,104501156,32855763,18,19522,24548,179416,33622233,1881,206992,4152,16.18,99204
145,16453297,465438,110601855,33093575,18,19522,24548,180632,33861438,1881,206992,4152,16.96,99204
146,16531145,467910,105978889,33254682,18,19522,24548,181859,34027473,1881,206992,4152,11.55,99204
147,16532632,471205,106952514,33261010,18,19522,24548,183532,34048020,1881,206992,4152,0.18,99204
148,16665313,474596,107596309,33528766,18,19522,24548,184817,34317143,1881,206992,4152,19.37,99204
149,16831655,476987,108159753,33861443,18,19522,24548,186097,34648918,1881,206992,4152,23.86,99204
150,16954430,480472,108830828,34109142,18,19522,24548,187382,34896655,1881,206992,4152,17.82,99204
151,17109074,483814,109428603,34418525,18,19522,24548,188631,35203112,1881,206992,4152,22.15,99204
152,17253942,486793,110057111,34704697,18,19522,24548,189907,35488983,1881,206992,4152,20.55,99204
153,17370851,489587,110752396,34938060,18,19522,24548,190988,35723660,1881,206992,4152,16.70,99204
154,17470774,493262,111484108,35140306,18,19522,24548,192057,35928067,1881,206992,4152,14.43,99204
155,17597224,496499,112141268,35396947,18,19522,24548,193195,36185427,1881,206992,4152,18.45,99204
156,17714044,500142,112830049,35631852,18,19522,24548,194475,36419631,1881,206992,4152,16.71,99204
157,17827911,502918,113534951,35859356,18,19522,24548,195590,36648159,1881,206992,4152,16.19,99204
158,17927278,506491,114273328,36056980,18,19522,24548,196707,36846455,1881,206992,4152,14.12,99204
159,18062584,509901,120827860,36323993,18,19522,24548,197875,37113313,1881,206992,4152,19.22,99204
160,18175654,512715,115631392,36554803,18,19522,24548,199156,37340591,1881,206992,4152,16.26,99204
161,18294187,516165,116325328,36788623,18,19522,24548,200383,37572273,1881,206992,4152,16.68,99204
162,18388309,519530,117078311,36974276,18,19522,24548,201355,37759815,1881,206992,4152,13.16,99204
163,18525882,522672,117725999,37249761,18,19522,24548,202629,38033537,1881,206992,4152,19.76,99204
164,18641320,526122,124464215,37483780,18,19522,24548,204063,38267380,1881,206992,4152,16.68,99204
165,18759246,529425,119115147,37715715,18,19522,24548,205271,38498927,1881,206992,4152,16.66,99204
166,18843747,532501,119887883,37887229,18,19522,24548,206462,38671565,1881,206992,4152,12.10,99204
167,18990921,535253,126649029,38177815,18,19522,24548,207585,38957189,1881,206992,4152,20.89,99204
168,19109014,538072,121207395,38411240,18,19522,24548,208778,39190327,1881,206992,4152,16.69,99204
169,19223074,540801,121912845,38640030,18,19522,24548,209972,39419555,1881,206992,4152,16.17,99204
170,19322168,544253,122646139,38838173,18,19522,24548,211173,39619508,1881,206992,4152,14.06,99204
171,19454252,547780,129566412,39104002,18,19522,24548,212364,39883557,1881,206992,4152,19.08,99204
172,19571166,550917,124001784,39335592,18,19522,24548,213510,40113031,1881,206992,4152,16.45,99204
173,19689012,554666,131017368,39569865,18,19522,24548,214774,40345166,1881,206992,4152,16.69,99204
174,19763923,557208,125492173,39725107,18,19522,24548,216009,40505647,1881,206992,4152,11.06,99204
175,19765378,560682,126463907,39732456,18,19522,24548,217743,40528035,1881,206992,4152,0.17,99204
176,19885092,564438,127152683,39969239,18,19522,24548,218975,40765265,1881,206992,4152,16.79,99204
177,20046751,568784,127729527,40293042,18,19522,24548,220251,41087755,1881,206992,4152,23.44,99204
178,20157825,572387,128435557,40517926,18,19522,24548,221273,41313856,1881,206992,4152,16.27,99204
179,20322251,575002,129005504,40847592,18,19522,24548,222572,41639379,1881,206992,4152,23.47,99204
