IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
299087434,8.08,4116,359,18,535048,22359841,27228,44071,2408845,14317,43622252,47678032
3532877,0.01,4116,0,18,3666,570,27228,44082,4602,14024,7586,712343
4529511,0.00,4116,1,18,4761,5894,27228,44082,18715,14024,10063,725716
5513635,0.00,4116,2,18,6087,5894,27228,44082,25663,14024,11782,739872
6342544,7.73,4116,3,18,7992,77766,27228,44082,31640,14024,133150,875194
7169922,7.76,4116,4,18,9454,137419,27228,44082,37761,14024,251518,1004585
8980678,8.11,4116,5,18,10847,200507,27228,44082,43241,14024,375258,1139325
8781191,9.81,4116,6,18,12398,277191,27228,44082,49804,14024,524877,1294120
9595609,8.52,4116,7,18,14214,342255,27228,44082,57070,14024,653091,1430932
11535867,8.37,4116,8,18,16170,408267,27228,44082,61997,14024,780397,1566562
11241449,7.82,4116,9,18,17822,471380,27228,44082,67186,14024,901537,1700512
12051031,8.71,4116,10,18,19282,539358,27228,44082,72494,14024,1033323,1842387
12887281,7.24,4116,11,18,20830,595758,27228,44082,79833,14024,1143390,1963041
13706754,8.32,4116,12,18,22256,660095,27228,44082,86781,14024,1267659,2097758
14513894,8.70,4116,13,18,23902,730235,27228,44082,90751,14024,1403806,2242587
15355371,6.93,4116,14,18,25404,787773,27228,44082,97676,14024,1512426,2357970
17626589,7.30,4116,15,18,26730,844506,27228,44082,104584,14024,1623938,2481006
17021409,7.67,4116,16,18,28023,907475,27228,44082,111519,14024,1741183,2607809
19345887,9.25,4116,17,18,29436,978997,27228,44082,118630,14024,1880113,2757207
20196271,8.72,4116,18,18,30739,1050245,27228,44082,126047,14024,2015291,2898150
19496430,5.72,4116,19,18,32203,1097223,27228,44082,132242,14024,2104568,2997247
20327539,7.50,4116,20,18,33846,1155516,27228,44082,138908,14024,2219190,3123115
21158414,7.34,4116,21,18,35347,1212847,27228,44082,146161,14024,2333544,3244826
21953933,9.28,4116,22,18,36845,1284029,27228,44082,153017,14024,2476139,3391914
22806557,6.22,4116,23,18,38297,1335637,27228,44082,158754,14024,2574601,3498135
23613605,8.62,4116,24,18,39739,1402243,27228,44082,166144,14024,2705460,3636989
24410152,9.48,4116,25,18,41308,1474827,27228,44082,172092,14024,2847956,3788501
25257812,6.45,4116,26,18,42601,1526180,27228,44082,179342,14024,2947886,3897342
26112768,6.10,4116,27,18,43987,1574527,27228,44082,186544,14024,3041893,4004587
26937298,7.82,4116,28,18,45199,1635312,27228,44082,193950,14024,3161587,4130487
27804054,5.61,4116,29,18,46540,1681097,27228,44082,200090,14024,3249168,4231653
30755760,8.39,4116,30,18,48067,1744772,27228,44082,207494,14024,3374761,4363749
29462748,6.81,4116,31,18,49717,1798850,27228,44082,213218,14024,3480664,4483770
30229908,10.96,4116,32,18,51284,1883969,27228,44082,217986,14024,3644929,4655971
30973338,12.50,4116,33,18,52833,1977819,27228,44082,223331,14024,3831063,4847413
34104240,9.31,4116,34,18,54340,2049729,27228,44082,230616,14024,3972091,4997836
32634782,6.32,4116,35,18,55676,2098178,27228,44082,237638,14024,4066556,5101614
35867266,7.94,4116,36,18,57222,2161864,27228,44082,242100,14024,4191064,5235157
34254519,9.49,4116,37,18,58778,2235608,27228,44082,247859,14024,4335874,5385633
35063598,8.75,4116,38,18,60130,2303898,27228,44082,251040,14024,4469227,5528286
35944240,5.20,4116,39,18,61762,2344127,27228,44082,258147,14024,4549873,5618610
36807648,5.61,4116,40,18,63239,2388029,27228,44082,264616,14024,4636470,5718579
37626052,8.08,4116,41,18,64682,2451918,27228,44082,271769,14024,4759650,5852048
41073025,10.97,4116,42,18,66302,2535152,27228,44082,279171,14024,4924744,6021025
39267644,5.57,4116,43,18,67603,2579957,27228,44082,284521,14024,5011542,6121776
40122658,6.16,4116,44,18,68905,2629009,27228,44082,291635,14024,5106254,6228470
41019633,4.00,4116,45,18,70549,2661809,27228,44082,298560,14024,5169472,6307749
41898795,4.64,4116,46,18,71873,2699991,27228,44082,305976,14024,5242201,6395606
42727769,7.39,4116,47,18,73468,2759791,27228,44082,313104,14024,5356201,6518222
46500937,7.35,4116,48,18,74739,2817049,27228,44082,320291,14024,5467488,6639877
44401725,7.00,4116,49,18,76259,2874639,27228,44082,326163,14024,5576366,6761061
45274810,5.11,4116,50,18,77564,2917445,27228,44082,331374,14024,5657546,6856558
46098340,7.99,4116,51,18,79071,2979328,27228,44082,338532,14024,5777230,6984706
