period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,303,510,4347471,7509,19,19492,24374,3702,703362,1836,290608,4152,0.01,98630
1,5693,11694,4519226,11476,19,19492,24374,5108,718928,1836,290608,4152,0.00,98630
2,5693,14282,5505368,12354,19,19492,24374,6240,731250,1836,290608,4152,0.00,98630
3,136772,16874,6188458,237995,19,19492,24374,7641,951304,1836,290608,4152,16.26,98630
4,262390,19578,7830725,470212,19,19492,24374,8979,1169354,1836,290608,4152,16.13,98630
5,377373,22442,8582836,689645,19,19492,24374,10349,1377905,1836,290608,4152,15.32,98630
6,500700,25219,8282098,924731,19,19492,24374,11656,1600011,1836,290608,4152,16.58,98630
7,631190,28629,10021306,1173945,19,19492,24374,12936,1837022,1836,290608,4152,17.41,98630
8,760434,31383,9640210,1424464,19,19492,24374,14382,2071887,1836,290608,4152,17.40,98630
9,877509,34489,10337159,1651908,19,19492,24374,15911,2289793,1836,290608,4152,16.24,98630
10,997431,37583,12216401,1883895,19,19492,24374,17254,2513078,1836,290608,4152,16.63,98630
11,1115654,40798,11715640,2115583,19,19492,24374,18541,2735933,1836,290608,4152,16.46,98630
12,1232612,43392,12406460,2345635,19,19492,24374,19799,2957623,1836,290608,4152,16.43,98630
13,1352955,46574,13102296,2579091,19,19492,24374,21140,3179372,1836,290608,4152,16.71,98630
14,1471088,49603,13801023,2804841,19,19492,24374,22408,3394491,1836,290608,4152,16.10,98630
15,1595665,52307,14485834,3041412,19,19492,24374,23685,3620668,1836,290608,4152,16.78,98630
16,1716287,55443,15174965,3272706,19,19492,24374,24947,3839509,1836,290608,4152,16.41,98630
17,1840870,58559,15854604,3510136,19,19492,24374,26422,4064079,1836,290608,4152,16.74,98630
18,1976388,61138,16528255,3756335,19,19492,24374,27863,4291609,1836,290608,4152,16.45,98630
19,2105576,64415,17216443,3995653,19,19492,24374,29290,4512880,1836,290608,4152,16.47,98630
20,2236718,67050,17915227,4238452,19,19492,24374,30619,4734373,1836,290608,4152,16.40,98630
21,2369475,70230,18598876,4483495,19,19492,24374,31951,4960480,1836,290608,4152,16.73,98630
22,2497619,73867,19290278,4723164,19,19492,24374,33310,5182286,1836,290608,4152,16.37,98630
23,2622761,77060,19974953,4966026,19,19492,24374,34831,5411057,1836,290608,4152,16.75,98630
24,2743170,79528,20663803,5198315,19,19492,24374,36131,5632657,1836,290608,4152,16.31,98630
25,2860450,82486,23191710,5429397,19,19492,24374,37563,5854945,1836,290608,4152,16.53,98630
26,2981359,85431,22050210,5660215,19,19492,24374,38818,6074846,1836,290608,4152,16.37,98630
27,3100794,88139,24662362,5894223,19,19492,24374,40047,6298958,1836,290608,4152,16.68,98630
28,3219754,91133,23436344,6122975,19,19492,24374,41439,6516349,1836,290608,4152,16.20,98630
29,3345949,94161,24119557,6361949,19,19492,24374,42895,6739684,1836,290608,4152,16.68,98630
30,3474881,97342,24813750,6593598,19,19492,24374,44390,6951719,1836,290608,4152,15.61,98630
31,3615068,100089,25480836,6850139,19,19492,24374,45858,7186048,1836,290608,4152,17.19,98630
32,3744313,103283,26176781,7091031,19,19492,24374,47182,7409053,1836,290608,4152,16.62,98630
33,3863074,105981,26862593,7325368,19,19492,24374,48653,7634840,1836,290608,4152,16.56,98630
34,3980079,108932,27557575,7556010,19,19492,24374,50127,7856908,1836,290608,4152,16.31,98630
35,4096639,112112,28257304,7786059,19,19492,24374,51491,8074699,1836,290608,4152,16.64,98630
36,4213525,114678,28957471,8014822,19,19492,24374,52656,8292994,1836,290608,4152,16.43,98630
37,4333997,117716,29650217,8248843,19,19492,24374,54030,8514777,1836,290608,4152,16.53,98630
38,4454057,120921,30341682,8481619,19,19492,24374,55441,8736826,1836,290608,4152,16.69,98630
39,4569892,123458,33453629,8713109,19,19492,24374,56832,8958719,1836,290608,4152,16.64,98630
