period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
109,6070486,426223,95019826,16613871,18,19524,24546,174780,14688776,1881,206992,4152,7.55,99328
110,6127719,429533,95847255,16796509,18,19524,24546,176523,14826935,1881,206992,4152,8.64,99328
111,6185329,432843,96674557,16953617,18,19524,24546,178050,14963257,1881,206992,4152,8.63,99328
112,6236502,436142,97519466,17097428,18,19524,24546,179795,15086101,1881,206992,4152,7.55,99328
113,6291214,439627,98003205,17245045,18,19524,24546,181465,15212348,1881,206992,4152,7.95,99328
114,6349324,442494,99199564,17389641,18,19524,24546,182846,15341022,1881,206992,4152,8.24,99328
115,6413672,446084,100019392,17539392,18,19524,24546,184443,15485502,1881,206992,4152,9.39,99328
116,6468234,453596,100869726,17682644,18,19524,24546,186171,15611257,1881,206992,4152,7.88,99328
117,6526397,457307,101697385,17820902,18,19524,24546,187800,15746745,1881,206992,4152,8.63,99328
118,6580590,464559,102544181,17990172,18,19524,24546,189260,15877298,1881,206992,4152,8.33,99328
119,6634909,475800,103397078,18146305,18,19524,24546,190847,16005342,1881,206992,4152,7.87,99328
120,6690221,479096,104240690,18276698,18,19524,24546,192545,16128990,1881,206992,4152,7.94,99328
121,6754226,482203,105063589,18443928,18,19524,24546,193760,16272040,1881,206992,4152,9.33,99328
122,6805116,485516,105912457,18580469,18,19524,24546,195470,16392365,1881,206992,4152,7.56,99328
123,6862139,488832,106736632,18736889,18,19524,24546,197303,16530392,1881,206992,4152,8.63,99328
124,6922097,492135,107563365,18904964,18,19524,24546,198862,16666842,1881,206992,4152,8.64,99328
125,6973963,495099,108407987,19038584,18,19524,24546,200582,16788974,1881,206992,4152,7.56,99328
126,7026003,498281,109256959,19154979,18,19524,24546,202168,16908727,1881,206992,4152,7.55,99328
127,7092940,501600,110066386,19319877,18,19524,24546,203580,17059452,1881,206992,4152,9.72,99328
128,7144740,504901,110912739,19450237,18,19524,24546,205213,17180130,1881,206992,4152,7.56,99328
129,7199756,508221,111355151,19590778,18,19524,24546,206835,17311569,1881,206992,4152,8.29,99328
130,7260942,510966,112570766,19756592,18,19524,24546,208347,17451052,1881,206992,4152,8.98,99328
131,7313701,513741,113419470,19888933,18,19524,24546,209851,17574548,1881,206992,4152,7.55,99328
132,7371844,516580,114244060,20039755,18,19524,24546,211717,17710982,1881,206992,4152,8.64,99328
133,7429400,527461,114705515,20194137,18,19524,24546,213401,17844367,1881,206992,4152,8.49,99328
134,7485099,530287,115925846,20321678,18,19524,24546,214958,17966347,1881,206992,4152,7.70,99328
135,7538927,533595,116759579,20463815,18,19524,24546,216605,18097901,1881,206992,4152,8.31,99328
136,7603978,536398,117582143,20619624,18,19524,24546,218067,18237956,1881,206992,4152,8.96,99328
137,7656185,539722,118426924,20746994,18,19524,24546,219568,18357600,1881,206992,4152,7.56,99328
138,7714426,543041,119255951,20891957,18,19524,24546,221292,18493647,1881,206992,4152,8.64,99328
139,7773382,550294,119738671,21039043,18,19524,24546,222839,18630016,1881,206992,4152,8.64,99328
140,7821004,553467,120582346,21175933,18,19524,24546,224477,18747402,1881,206992,4152,7.32,99328
141,7877466,560395,121419065,21322788,18,19524,24546,225912,18875764,1881,206992,4152,8.12,99328
142,7941067,568537,122623293,21512841,18,19524,24546,227466,19021894,1881,206992,4152,9.06,99328
143,7994787,572084,123464285,21663393,18,19524,24546,229040,19147786,1881,206992,4152,7.88,99328
144,8052135,574752,124300664,21805180,18,19524,24546,230664,19277196,1881,206992,4152,8.31,99328
145,8110122,578147,125125061,21956798,18,19524,24546,232326,19414137,1881,206992,4152,8.64,99328
146,8160965,581540,125971305,22089178,18,19524,24546,233930,19534766,1881,206992,4152,7.56,99328
147,8216304,585117,126806062,22238901,18,19524,24546,235492,19666511,1881,206992,4152,8.35,99328
148,8281582,588219,127633168,22379395,18,19524,24546,237106,19804919,1881,206992,4152,8.88,99328
149,8339695,592006,128463717,22530447,18,19524,24546,238674,19940011,1881,206992,4152,8.55,99328
150,8390969,602023,129331242,22678155,18,19524,24546,240281,20063089,1881,206992,4152,7.64,99328
151,8449090,605410,130162274,22825560,18,19524,24546,241716,20197407,1881,206992,4152,8.63,99328
152,8500186,608807,131008897,22962839,18,19524,24546,243454,20320068,1881,206992,4152,7.56,99328
153,8557244,612078,131833898,23143826,18,19524,24546,245182,20456891,1881,206992,4152,8.64,99328
154,8611345,615594,132679101,23283539,18,19524,24546,246743,20581521,1881,206992,4152,7.97,99328
155,8669879,618480,133499409,23460174,18,19524,24546,248119,20725255,1881,206992,4152,9.29,99328
156,8722383,622336,134349181,23617026,18,19524,24546,249890,20847034,1881,206992,4152,7.56,99328
157,8779130,625690,135177361,23757657,18,19524,24546,251441,20983476,1881,206992,4152,8.63,99328
158,8840343,629308,136010530,23888327,18,19524,24546,252697,21116931,1881,206992,4152,8.64,99328
159,8890597,634861,136860003,24040771,18,19524,24546,254311,21238622,1881,206992,4152,7.56,99328
160,8950523,638266,137686906,24179473,18,19524,24546,255686,21374356,1881,206992,4152,8.63,99328
161,9006245,641498,138524599,24322502,18,19524,24546,257307,21502999,1881,206992,4152,8.12,99328
162,9061879,644781,139364456,24471882,18,19524,24546,258965,21629726,1881,206992,4152,8.08,99328
163,9118424,648180,140196212,24610309,18,19524,24546,260635,21761386,1881,206992,4152,8.37,99328
164,9176181,653911,140575023,24761999,18,19524,24546,262053,21890500,1881,206992,4152,8.15,99328
165,9234022,665302,141889776,24940536,18,19524,24546,263559,22020514,1881,206992,4152,8.30,99328
166,9293638,668704,142715112,25084795,18,19524,24546,265260,22157340,1881,206992,4152,8.63,99328
167,9354284,672096,143545619,25252891,18,19524,24546,266569,22291831,1881,206992,4152,8.64,99328
168,9405619,675488,144394806,25390290,18,19524,24546,268105,22412046,1881,206992,4152,7.56,99328
169,9463202,683908,144691774,25565331,18,19524,24546,269751,22548444,1881,206992,4152,8.53,99328
170,9522304,693781,146064002,25726122,18,19524,24546,271173,22686341,1881,206992,4152,8.64,99328
171,9577941,697178,146906750,25868148,18,19524,24546,272780,22810752,1881,206992,4152,7.98,99328
172,9635421,700551,147741506,26024810,18,19524,24546,274057,22939804,1881,206992,4152,8.21,99328
173,9694222,703740,148564463,26187856,18,19524,24546,275629,23079038,1881,206992,4152,8.64,99328
174,9745531,707133,149408094,26333606,18,19524,24546,277356,23200435,1881,206992,4152,7.56,99328
175,9801817,710543,150239936,26492537,18,19524,24546,278975,23333034,1881,206992,4152,8.58,99328
176,9863608,713361,151069683,26654108,18,19524,24546,280365,23470067,1881,206992,4152,8.70,99328
177,9913916,716780,151916695,26791487,18,19524,24546,281864,23589425,1881,206992,4152,7.56,99328
178,9970840,720106,152742510,26964380,18,19524,24546,283374,23727992,1881,206992,4152,8.64,99328
179,10028550,725361,153570782,27132075,18,19524,24546,284920,23864517,1881,206992,4152,8.64,99328
