IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
146126462,13.13,4116,358,18,552924,27163846,27228,44087,2111758,14497,212807535,74847964
3538569,0.01,4116,0,18,3718,572,27228,44084,4599,14393,7578,708762
4535124,0.00,4116,1,18,4947,5899,27228,44084,18715,14393,10128,722080
6379154,0.00,4116,2,18,6219,5899,27228,44084,25443,14393,11044,735272
6341320,8.84,4116,3,18,7481,67277,27228,44084,31894,14393,394720,868047
7174601,8.13,4116,4,18,8848,124492,27228,44084,37594,14393,747399,990257
8157468,10.42,4116,5,18,10293,192632,27228,44084,44050,14393,1199708,1145568
8591595,12.87,4116,6,18,11781,269267,27228,44084,50470,14393,1756323,1336786
8999476,13.51,4116,7,18,13406,349384,27228,44084,54730,14393,2340060,1538864
10216115,12.55,4116,8,18,14929,425912,27228,44084,58990,14393,2889446,1733335
9948338,11.13,4116,9,18,16262,492080,27228,44084,64734,14393,3366160,1901008
11741930,13.15,4116,10,18,17723,572461,27228,44084,70967,14393,3938715,2100822
12491152,13.03,4116,11,18,19236,647598,27228,44084,76211,14393,4500092,2302211
11236351,12.65,4116,12,18,20686,722406,27228,44084,80910,14393,5045001,2493265
11715344,11.75,4116,13,18,22195,793660,27228,44084,87718,14393,5550638,2673300
12133818,13.00,4116,14,18,23720,871091,27228,44084,94138,14393,6113329,2870828
12528911,13.70,4116,15,18,25268,953175,27228,44084,98847,14393,6706034,3076916
12989937,12.25,4116,16,18,26735,1025342,27228,44084,103815,14393,7236913,3265190
13538943,10.18,4116,17,18,28391,1091218,27228,44084,110456,14393,7679685,3421206
17837901,11.55,4116,18,18,30055,1163058,27228,44084,116189,14393,8186999,3600077
18599197,12.62,4116,19,18,31764,1239139,27228,44084,121548,14393,8731186,3787391
14882135,13.40,4116,20,18,33490,1318075,27228,44084,126622,14393,9313024,3994802
15290636,13.36,4116,21,18,35187,1396879,27228,44084,130816,14393,9888959,4196275
20837587,12.53,4116,22,18,36982,1472659,27228,44084,135476,14393,10435377,4388193
21598101,12.26,4116,23,18,38579,1545495,27228,44084,142721,14393,10965267,4573117
16611690,13.22,4116,24,18,40487,1625550,27228,44084,147803,14393,11535066,4775946
17027441,13.07,4116,25,18,42262,1704230,27228,44084,152879,14393,12105416,4976427
17454217,12.99,4116,26,18,43880,1781173,27228,44084,158599,14393,12665825,5173986
24583992,12.71,4116,27,18,45673,1857920,27228,44084,163114,14393,13220500,5368061
25316877,13.50,4116,28,18,47411,1935749,27228,44084,170570,14393,13802931,5574728
26058492,13.66,4116,29,18,49003,2013647,27228,44084,175710,14393,14386803,5777717
26802453,13.62,4116,30,18,50596,2090529,27228,44084,181173,14393,14971941,5985520
19502049,13.73,4116,31,18,52229,2167673,27228,44084,187223,14393,15561830,6195049
28277976,13.27,4116,32,18,53920,2244345,27228,44084,193135,14393,16137163,6399828
29020769,13.14,4116,33,18,55716,2323823,27228,44084,199858,14393,16705330,6598541
20759521,13.11,4116,34,18,57505,2397801,27228,44084,206800,14393,17265869,6797145
