period,experiment_runn,measurer,main,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
28,1771280,89027,96142,27542980,3551395,18,15770,13913,27662,4279308,1823,290608,4148,8.52
29,1831007,91627,96142,28393596,3662992,18,15770,13913,28618,4389525,1823,290608,4148,6.73
30,1910605,95100,96142,29187739,3817946,18,15770,13913,29456,4541845,1823,290608,4148,9.77
31,1985476,97737,96142,31755583,3968958,18,15770,13913,30244,4690491,1823,290608,4148,9.69
32,2038047,100729,96142,30833034,4084531,18,15770,13913,31158,4807546,1823,290608,4148,7.46
33,2118393,103735,96142,33446799,4241832,18,15770,13913,31892,4963959,1823,290608,4148,10.11
34,2179256,107243,96142,32459665,4362981,18,15770,13913,32861,5086911,1823,290608,4148,7.67
35,2254774,109841,96142,33254592,4513629,18,15770,13913,33670,5238153,1823,290608,4148,9.54
36,2321101,112940,96142,34072599,4648618,18,15770,13913,34450,5373266,1823,290608,4148,8.63
37,2389257,116058,96142,34875253,4790160,18,15770,13913,35462,5519122,1823,290608,4148,9.11
38,2438687,118768,96142,35728250,4894540,18,15770,13913,36485,5627798,1823,290608,4148,6.73
39,2517411,121885,96142,36507785,5056565,18,15770,13913,37325,5790336,1823,290608,4148,10.57
40,2582301,125093,96142,37331531,5185668,18,15770,13913,38017,5919562,1823,290608,4148,8.27
41,2653526,128203,96142,38137327,5327736,18,15770,13913,38837,6061818,1823,290608,4148,9.04
42,2707199,131399,96142,41116372,5436041,18,15770,13913,39561,6171378,1823,290608,4148,6.91
43,2786246,134313,96142,39775458,5598037,18,15770,13913,40481,6332671,1823,290608,4148,10.40
44,2819188,137514,96142,40676394,5666246,18,15770,13913,41481,6405231,1823,290608,4148,4.31
45,2911820,140629,96142,41422070,5855348,18,15770,13913,42281,6594083,1823,290608,4148,12.34
46,2957280,143828,96142,42286642,5949344,18,15770,13913,43425,6693056,1823,290608,4148,5.91
47,3030635,146906,96142,43081022,6097170,18,15770,13913,44274,6847327,1823,290608,4148,9.86
48,3101422,150009,96142,43892589,6234022,18,15770,13913,45174,6986379,1823,290608,4148,9.12
49,3168034,153123,96142,44702890,6365397,18,15770,13913,46176,7128791,1823,290608,4148,8.74
50,3225345,155940,96142,45547851,6476856,18,15770,13913,47061,7246789,1823,290608,4148,7.46
51,3319732,159251,96142,46304375,6654658,18,15770,13913,47824,7427408,1823,290608,4148,11.91
52,3384865,162094,96142,47121231,6782910,18,15770,13913,48734,7562674,1823,290608,4148,8.64
53,3449704,164903,96142,47944248,6907732,18,15770,13913,49646,7694955,1823,290608,4148,8.22
54,3493168,167884,96142,48813991,6994661,18,15770,13913,50711,7792028,1823,290608,4148,5.84
55,3587149,171008,96142,49567009,7174788,18,15770,13913,51352,7976012,1823,290608,4148,12.14
56,3631699,174184,96142,50437851,7261698,18,15770,13913,52469,8072096,1823,290608,4148,5.75
57,3717808,177096,96142,51200622,7432055,18,15770,13913,53296,8245831,1823,290608,4148,11.51
58,3785660,179689,96142,52020022,7561282,18,15770,13913,54201,8381242,1823,290608,4148,8.43
59,3855111,182812,96142,55568338,7695411,18,15770,13913,55195,8523172,1823,290608,4148,9.00
60,3924618,185660,96142,53643243,7832803,18,15770,13913,56178,8666592,1823,290608,4148,8.79
61,3992671,188775,96142,54456904,7968644,18,15770,13913,57198,8806794,1823,290608,4148,8.75
62,4055203,191781,96142,55284974,8094881,18,15770,13913,58192,8935289,1823,290608,4148,8.04
63,4125726,194910,96142,56084922,8239752,18,15770,13913,58987,9083774,1823,290608,4148,9.27
64,4192579,198101,96142,56896987,8377383,18,15770,13913,59961,9223426,1823,290608,4148,8.96
65,4249458,201015,96142,57741013,8492373,18,15770,13913,60721,9341418,1823,290608,4148,7.07
66,4321764,204002,96142,58546315,8638867,18,15770,13913,61550,9487190,1823,290608,4148,9.37
67,4388695,207121,96142,59357801,8776933,18,15770,13913,62585,9625528,1823,290608,4148,8.78
68,4463459,209481,96142,63181514,8927060,18,15770,13913,63354,9777098,1823,290608,4148,9.67
69,4520974,212452,96142,60998109,9044182,18,15770,13913,64194,9896161,1823,290608,4148,7.46
70,4596048,215245,96142,61791717,9198289,18,15770,13913,65049,10050820,1823,290608,4148,9.77
71,4661543,218364,96142,62606592,9333682,18,15770,13913,65885,10186746,1823,290608,4148,8.66
72,4724742,221474,96142,63428370,9461972,18,15770,13913,66907,10318448,1823,290608,4148,8.27
73,4792296,224075,96142,64238434,9599812,18,15770,13913,67788,10459536,1823,290608,4148,8.82
74,4850588,227014,96142,65075968,9718883,18,15770,13913,68580,10581893,1823,290608,4148,7.61
75,4920879,230124,96142,65870553,9867679,18,15770,13913,69524,10732182,1823,290608,4148,9.71
76,4985573,233238,96142,66682892,10003481,18,15770,13913,70401,10870386,1823,290608,4148,8.85
77,5051636,236351,96142,67494423,10139374,18,15770,13913,71329,11010308,1823,290608,4148,8.65
78,5122750,239457,96142,68303912,10277622,18,15770,13913,72133,11148233,1823,290608,4148,8.65
79,5199136,242573,96142,69113202,10419979,18,15770,13913,72910,11287742,1823,290608,4148,8.65
80,5256948,246020,96142,73390815,10532520,18,15770,13913,73676,11404290,1823,290608,4148,7.01
81,5334194,248911,96142,70736120,10692708,18,15770,13913,74458,11565350,1823,290608,4148,10.29
82,5394153,252091,96142,71555853,10820323,18,15770,13913,75413,11694684,1823,290608,4148,8.23
83,5456244,255204,96142,72372450,10952508,18,15770,13913,76390,11830294,1823,290608,4148,8.36
84,5529842,258319,96142,73162903,11103965,18,15770,13913,77222,11981754,1823,290608,4148,9.62
85,5584510,261100,96142,77644954,11222095,18,15770,13913,78100,12106033,1823,290608,4148,7.69
86,5641268,264073,96142,74837724,11334667,18,15770,13913,79142,12217141,1823,290608,4148,6.97
87,5719049,266800,96142,75628368,11487765,18,15770,13913,79875,12365774,1823,290608,4148,9.45
88,5794440,269736,96142,80205415,11628209,18,15770,13913,80707,12496863,1823,290608,4148,8.30
89,5891260,272639,96142,77196829,11798130,18,15770,13913,81628,12651491,1823,290608,4148,9.59
90,5987329,275463,96142,77968520,11964466,18,15770,13913,82615,12800775,1823,290608,4148,9.33
91,6086579,278132,96142,78738086,12135425,18,15770,13913,83382,12954556,1823,290608,4148,9.46
92,6174596,280943,96142,79522668,12290880,18,15770,13913,84172,13094209,1823,290608,4148,8.65
93,6248467,284024,96142,84355270,12425372,18,15770,13913,85216,13215081,1823,290608,4148,7.75
94,6352009,286569,96142,81099045,12602504,18,15770,13913,86105,13371145,1823,290608,4148,10.08
95,6427282,289864,96142,81904916,12741170,18,15770,13913,86883,13497440,1823,290608,4148,7.71
96,6509281,293395,96142,86864328,12886145,18,15770,13913,87749,13629119,1823,290608,4148,8.43
97,6584787,296339,96142,83508183,13025554,18,15770,13913,88645,13757803,1823,290608,4148,8.02
98,6675012,299540,96142,84288906,13184488,18,15770,13913,89543,13899929,1823,290608,4148,9.19
99,6751395,302784,96142,85095040,13321125,18,15770,13913,90486,14025556,1823,290608,4148,7.89
100,6852420,305926,96142,85854490,13495855,18,15770,13913,91404,14183072,1823,290608,4148,9.95
101,6945608,309611,96142,86628834,13657819,18,15770,13913,92324,14330711,1823,290608,4148,9.33
102,7033842,312364,96142,87424465,13809858,18,15770,13913,93176,14467703,1823,290608,4148,8.66
103,7127472,315190,96142,92699662,13973136,18,15770,13913,93947,14612249,1823,290608,4148,9.13
104,7216584,318508,96142,88995473,14126136,18,15770,13913,94780,14750903,1823,290608,4148,8.57
105,7279799,321182,96142,89839890,14239026,18,15770,13913,95676,14856394,1823,290608,4148,6.40
106,7371660,324467,96142,90615576,14401346,18,15770,13913,96317,15012110,1823,290608,4148,9.94
107,7445532,327432,96142,91418488,14547355,18,15770,13913,97105,15150127,1823,290608,4148,9.01
108,7521444,330250,96142,92219680,14693746,18,15770,13913,98030,15293981,1823,290608,4148,9.02
109,7577212,333523,96142,93075393,14800008,18,15770,13913,98902,15400278,1823,290608,4148,6.55
110,7662556,336585,96142,93856352,14964935,18,15770,13913,99748,15559371,1823,290608,4148,10.35
111,7724709,339343,96142,94693576,15085551,18,15770,13913,100608,15678030,1823,290608,4148,7.58
112,7818256,342618,96142,95457744,15264594,18,15770,13913,101393,15851436,1823,290608,4148,11.17
113,7871262,346024,96142,101134824,15367335,18,15770,13913,102237,15955760,1823,290608,4148,6.39
114,7962584,349141,96142,97082652,15540273,18,15770,13913,103055,16123292,1823,290608,4148,10.79
115,8032044,352281,96142,97889495,15680230,18,15770,13913,103888,16260829,1823,290608,4148,8.78
116,8085481,355565,96142,98729200,15791927,18,15770,13913,104846,16377564,1823,290608,4148,7.26
117,8159138,358311,96142,104507496,15936091,18,15770,13913,105801,16517689,1823,290608,4148,9.13
118,8229065,361429,96142,100356834,16070319,18,15770,13913,106510,16650558,1823,290608,4148,8.38
119,8304421,364704,96142,101149783,16220627,18,15770,13913,107388,16799188,1823,290608,4148,9.52
120,8365529,368137,96142,107054994,16338452,18,15770,13913,108309,16916649,1823,290608,4148,7.43
121,8448359,370963,96142,102766796,16502185,18,15770,13913,109143,17073442,1823,290608,4148,10.24
122,8521179,373564,96142,103576673,16642990,18,15770,13913,110070,17211682,1823,290608,4148,8.77
123,8579932,376561,96142,104418773,16759256,18,15770,13913,110749,17328110,1823,290608,4148,7.43
124,8662415,379073,96142,105212278,16918138,18,15770,13913,111768,17480842,1823,290608,4148,9.75
125,8730974,382682,96142,111255329,17050318,18,15770,13913,112586,17611227,1823,290608,4148,8.21
126,8794817,385296,96142,106876489,17172289,18,15770,13913,113420,17732135,1823,290608,4148,7.43
127,8886728,388666,96142,107642611,17347462,18,15770,13913,114298,17901160,1823,290608,4148,10.83
128,8941870,391855,96142,108501023,17450788,18,15770,13913,115227,18006363,1823,290608,4148,6.28
129,9002358,394554,96142,109346627,17565831,18,15770,13913,116224,18120581,1823,290608,4148,7.17
130,9086677,398323,96142,115478093,17726112,18,15770,13913,116850,18277354,1823,290608,4148,10.11
131,9180870,401359,96142,116278936,17902088,18,15770,13913,117875,18446176,1823,290608,4148,10.95
132,9254511,404632,96142,111706163,18045108,18,15770,13913,118865,18586718,1823,290608,4148,8.87
133,9307866,407996,96142,112550428,18153610,18,15770,13913,119720,18696022,1823,290608,4148,6.88
134,9394534,411456,96142,113321083,18323194,18,15770,13913,120504,18861682,1823,290608,4148,10.70
135,9423634,414611,96142,114238478,18379097,18,15770,13913,121462,18922085,1823,290608,4148,3.43
136,9495699,417973,96142,115043637,18522213,18,15770,13913,122261,19063667,1823,290608,4148,9.10
137,9587228,421353,96142,115805399,18699176,18,15770,13913,123087,19234842,1823,290608,4148,10.91
138,9651156,424809,96142,116637206,18822408,18,15770,13913,123924,19354805,1823,290608,4148,7.83
139,9664092,428139,96142,123226577,18848765,18,15770,13913,125195,19388848,1823,290608,4148,1.56
140,9757125,431360,96142,118350948,19032019,18,15770,13913,126050,19563447,1823,290608,4148,11.65
141,9842652,435198,96142,119118774,19204137,18,15770,13913,126959,19731377,1823,290608,4148,10.89
142,9929968,438059,96142,119880755,19377033,18,15770,13913,127774,19899225,1823,290608,4148,11.05
143,10019956,441459,96142,126441562,19553073,18,15770,13913,128515,20069211,1823,290608,4148,11.17
144,10099930,444601,96142,121449753,19702229,18,15770,13913,129457,20213690,1823,290608,4148,9.05
145,10166418,447361,96142,122281625,19829854,18,15770,13913,130339,20337628,1823,290608,4148,7.74
146,10243888,450643,96142,123083124,19978352,18,15770,13913,131292,20483492,1823,290608,4148,9.14
147,10306077,454033,96142,123914430,20101161,18,15770,13913,132260,20606564,1823,290608,4148,7.60
148,10387186,457039,96142,130644306,20256498,18,15770,13913,133173,20758672,1823,290608,4148,9.69
149,10462934,459692,96142,125512405,20402855,18,15770,13913,133948,20901417,1823,290608,4148,8.87
150,10534849,463050,96142,126317339,20543838,18,15770,13913,134880,21039551,1823,290608,4148,8.67
151,10610128,466234,96142,127119928,20690165,18,15770,13913,135786,21183066,1823,290608,4148,9.17
152,10684644,469603,96142,127933719,20830842,18,15770,13913,136637,21320711,1823,290608,4148,8.65
153,10751759,473386,96142,128756541,20962999,18,15770,13913,137393,21450562,1823,290608,4148,8.35
154,10824993,476375,96142,129567032,21104955,18,15770,13913,138521,21591712,1823,290608,4148,8.55
155,10903685,479444,96142,130364732,21254978,18,15770,13913,139434,21736038,1823,290608,4148,9.05
156,10964720,482802,96142,137379908,21372644,18,15770,13913,140092,21851739,1823,290608,4148,7.31
157,11035143,486012,96142,132030105,21507080,18,15770,13913,140887,21984050,1823,290608,4148,8.38
158,11094118,489321,96142,132877120,21617599,18,15770,13913,141675,22096496,1823,290608,4148,6.83
159,11176471,492695,96142,133651660,21781066,18,15770,13913,142469,22257022,1823,290608,4148,10.50
160,11260529,495583,96142,134438019,21945292,18,15770,13913,143164,22416134,1823,290608,4148,10.16
161,11325418,499019,96142,135265992,22070654,18,15770,13913,144112,22540771,1823,290608,4148,7.70
162,11378635,502281,96142,136115302,22178088,18,15770,13913,145239,22649960,1823,290608,4148,6.72
163,11453292,505059,96142,143309455,22325536,18,15770,13913,146155,22796188,1823,290608,4148,9.29
164,11535750,508282,96142,137691440,22488912,18,15770,13913,147053,22958684,1823,290608,4148,10.35
165,11609272,511742,96142,138501152,22629715,18,15770,13913,147930,23094313,1823,290608,4148,8.68
166,11686432,515302,96142,139295563,22779574,18,15770,13913,148676,23240128,1823,290608,4148,9.30
167,11763369,518243,96142,140098796,22922412,18,15770,13913,149366,23376413,1823,290608,4148,8.56
168,11853946,521099,96142,147479231,23078157,18,15770,13913,150055,23513595,1823,290608,4148,8.69
169,11940877,524284,96142,141686736,23228040,18,15770,13913,150881,23652043,1823,290608,4148,8.61
170,12015381,527659,96142,149147770,23369110,18,15770,13913,151600,23790338,1823,290608,4148,8.80
171,12082451,530431,96142,143315459,23503172,18,15770,13913,152436,23922911,1823,290608,4148,8.50
172,12120062,533669,96142,144210808,23576876,18,15770,13913,153467,23999800,1823,290608,4148,4.54
173,12204454,537374,96142,144984618,23747018,18,15770,13913,154214,24166711,1823,290608,4148,10.93
174,12293406,540258,96142,145744712,23924229,18,15770,13913,155113,24340390,1823,290608,4148,11.24
175,12342577,543699,96142,146610154,24020442,18,15770,13913,156036,24439597,1823,290608,4148,6.05
176,12400956,546814,96142,147450354,24135503,18,15770,13913,156742,24556384,1823,290608,4148,7.30
177,12481482,549500,96142,148222045,24302076,18,15770,13913,157567,24720620,1823,290608,4148,10.77
178,12558323,553094,96142,149008455,24459851,18,15770,13913,158382,24876935,1823,290608,4148,10.11
179,12637039,556342,96142,149811462,24606794,18,15770,13913,159275,25019412,1823,290608,4148,9.07
