IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
244128617,16.90,4116,359,18,600344,45067915,27228,44093,2206259,14427,87934374,87982863
3544552,0.01,4116,0,18,3904,605,27228,44088,4583,14161,8181,714700
4540291,0.00,4116,1,18,5073,5923,27228,44088,18704,14161,10800,728287
5525343,0.00,4116,2,18,6353,5923,27228,44088,25555,14161,11669,741655
6193956,15.74,4116,3,18,7957,142839,27228,44088,32131,14161,257270,983812
6947892,11.29,4116,4,18,9487,230707,27228,44088,38147,14161,428714,1167371
7609234,15.32,4116,5,18,11202,350085,27228,44088,44093,14161,680625,1420791
8242096,16.68,4116,6,18,12788,480340,27228,44088,49541,14161,957170,1699395
10026008,16.74,4116,7,18,14440,608457,27228,44088,53218,14161,1219770,1962361
9563053,16.21,4116,8,18,16227,731443,27228,44088,58594,14161,1465779,2206743
10215575,16.84,4116,9,18,17758,862761,27228,44088,64913,14161,1719620,2451856
12207117,15.67,4116,10,18,19487,991854,27228,44088,69569,14161,1964592,2691772
11572349,14.92,4116,11,18,21069,1110968,27228,44088,75543,14161,2196682,2918832
12228757,16.32,4116,12,18,22915,1241575,27228,44088,81652,14161,2449672,3164648
12914574,15.22,4116,13,18,24653,1361204,27228,44088,87070,14161,2678849,3390266
13556951,17.24,4116,14,18,26294,1501501,27228,44088,93166,14161,2946081,3652235
15819925,17.58,4116,15,18,27912,1637999,27228,44088,98536,14161,3208247,3909805
14878486,16.87,4116,16,18,29570,1766218,27228,44088,104142,14161,3461438,4157003
15541851,16.28,4116,17,18,31258,1892470,27228,44088,109180,14161,3708253,4400257
18003951,15.17,4116,18,18,32923,2012840,27228,44088,114326,14161,3941718,4630487
18753601,14.77,4116,19,18,34699,2127178,27228,44088,121626,14161,4166566,4851524
17645190,13.65,4116,20,18,36394,2229070,27228,44088,128723,14161,4369597,5056917
20254831,15.91,4116,21,18,38103,2351156,27228,44088,134972,14161,4611445,5297383
18964286,17.56,4116,22,18,39651,2488777,27228,44088,140917,14161,4872846,5556610
19619197,16.79,4116,23,18,41416,2623425,27228,44088,144020,14161,5133351,5812207
20285884,15.63,4116,24,18,43114,2753714,27228,44088,151232,14161,5374928,6049622
20929650,17.21,4116,25,18,44512,2889949,27228,44088,158716,14161,5636439,6303899
21594663,16.08,4116,26,18,46143,3018668,27228,44088,164999,14161,5883820,6548350
22257980,16.26,4116,27,18,47770,3147686,27228,44088,172491,14161,6129855,6790890
22910847,17.21,4116,28,18,49350,3284994,27228,44088,177673,14161,6390106,7050312
23577403,16.11,4116,29,18,51065,3411702,27228,44088,184078,14161,6635294,7296215
24231303,16.20,4116,30,18,52631,3541208,27228,44088,190966,14161,6884827,7540573
24901838,16.09,4116,31,18,54330,3665367,27228,44088,194972,14161,7130019,7784805
25560683,17.06,4116,32,18,56042,3792630,27228,44088,200280,14161,7383459,8036954
28882770,15.66,4116,33,18,57765,3918614,27228,44088,206672,14161,7624451,8271928
29608895,15.54,4116,34,18,59525,4046900,27228,44088,212754,14161,7867409,8506370
27596619,15.19,4116,35,18,60985,4172899,27228,44088,219866,14161,8102208,8737450
28292060,14.69,4116,36,18,62695,4290380,27228,44088,227200,14161,8325693,8960811
31871806,12.56,4116,37,18,64544,4391784,27228,44088,233911,14161,8519719,9161114
32644478,12.99,4116,38,18,66208,4495314,27228,44088,241325,14161,8718226,9364156
30489037,12.41,4116,39,18,67750,4595717,27228,44088,248643,14161,8908692,9555970
31181474,14.88,4116,40,18,69318,4711721,27228,44088,256132,14161,9134252,9782934
34902918,15.50,4116,41,18,70998,4831054,27228,44088,262560,14161,9368084,10017636
32546343,15.97,4116,42,18,72637,4952578,27228,44088,267817,14161,9607161,10255198
33204236,16.61,4116,43,18,74359,5083308,27228,44088,272173,14161,9862778,10508754
33891711,15.49,4116,44,18,75996,5200438,27228,44088,279664,14161,10093534,10738473
37834437,14.74,4116,45,18,77592,5314265,27228,44088,284430,14161,10317443,10964055
35274513,15.71,4116,46,18,79189,5436461,27228,44088,290740,14161,10553666,11199183
39376881,11.00,4116,47,18,80940,5526386,27228,44088,295759,14161,10725340,11376802
36762135,13.15,4116,48,18,82293,5632174,27228,44088,303014,14161,10926725,11579086
37410121,17.30,4116,49,18,84060,5765522,27228,44088,308901,14161,11187071,11837123
38048197,17.37,4116,50,18,85567,5901719,27228,44088,316237,14161,11449976,12098473
38736942,15.18,4116,51,18,87184,6018569,27228,44088,321854,14161,11679979,12328660
39430934,14.85,4116,52,18,88787,6133707,27228,44088,327722,14161,11905286,12555323
43831784,12.49,4116,53,18,90354,6231610,27228,44088,334636,14161,12096776,12753369
40901079,12.25,4116,54,18,91899,6326416,27228,44088,341056,14161,12280983,12943871
41660329,11.01,4116,55,18,93345,6410718,27228,44088,348431,14161,12447169,13117665
42312841,17.11,4116,56,18,94929,6544003,27228,44088,353039,14161,12705063,13371919
46884804,16.19,4116,57,18,96564,6668450,27228,44088,358072,14161,12948344,13613679
43666493,15.96,4116,58,18,98202,6795128,27228,44088,363035,14161,13188379,13854193
44350517,15.30,4116,59,18,99824,6916786,27228,44088,369000,14161,13421553,14088232
49038508,17.52,4116,60,18,101175,7056670,27228,44088,372560,14161,13689516,14350997
45674891,15.94,4116,61,18,102951,7178653,27228,44088,379091,14161,13929534,14591393
46350475,15.65,4116,62,18,104637,7302681,27228,44088,386136,14161,14169921,14828720
47105547,11.33,4116,63,18,106311,7393309,27228,44088,391406,14161,14344035,15007011
52113292,11.25,4116,64,18,107957,7480544,27228,44088,398993,14161,14514104,15184468
48559028,15.19,4116,65,18,109668,7601996,27228,44088,406552,14161,14743569,15412668
53712020,8.00,4116,66,18,111186,7666772,27228,44088,412026,14161,14867774,15546992
50215713,7.37,4116,67,18,112922,7724987,27228,44088,419334,14161,14982456,15671594
50996057,9.93,4116,68,18,114689,7803999,27228,44088,426479,14161,15138420,15833819
51662305,16.44,4116,69,18,116198,7934511,27228,44088,432591,14161,15387143,16080034
52412415,11.93,4116,70,18,117809,8030678,27228,44088,438167,14161,15569023,16265127
53120178,14.06,4116,71,18,119452,8143936,27228,44088,443516,14161,15783016,16479943
53896402,10.52,4116,72,18,121031,8227641,27228,44088,450177,14161,15943545,16646386
54598661,14.36,4116,73,18,122409,8341499,27228,44088,457014,14161,16161747,16864042
59978884,16.91,4116,74,18,124173,8472511,27228,44088,462088,14161,16416195,17117909
55892339,18.22,4116,75,18,125802,8615543,27228,44088,467879,14161,16689969,17387427
56558049,16.41,4116,76,18,127638,8740589,27228,44088,473809,14161,16938853,17632554
57215486,16.97,4116,77,18,129321,8872620,27228,44088,478608,14161,17196668,17888582
62925124,10.44,4116,78,18,130910,8953988,27228,44088,484535,14161,17355983,18058596
58739948,12.18,4116,79,18,132439,9045919,27228,44088,492355,14161,17538700,18245407
59401375,16.63,4116,80,18,133954,9176811,27228,44088,495959,14161,17790398,18492463
60097113,14.89,4116,81,18,135531,9297231,27228,44088,500734,14161,18017846,18716462
65928446,15.67,4116,82,18,137230,9418743,27228,44088,508322,14161,18252529,18950975
61447201,15.92,4116,83,18,139039,9541947,27228,44088,513782,14161,18494031,19187762
62114980,16.54,4116,84,18,140897,9667454,27228,44088,520649,14161,18741236,19432980
62759277,17.98,4116,85,18,142574,9808857,27228,44088,526489,14161,19011092,19696559
63421506,16.82,4116,86,18,144087,9939863,27228,44088,530992,14161,19261055,19944307
64061639,17.54,4116,87,18,145691,10080027,27228,44088,535014,14161,19530339,20209520
70311429,10.55,4116,88,18,147289,10162232,27228,44088,541580,14161,19691023,20378283
65628792,9.21,4116,89,18,148752,10237251,27228,44088,548790,14161,19833486,20529485
66303423,15.83,4116,90,18,150389,10361837,27228,44088,555186,14161,20075234,20766090
67030651,12.52,4116,91,18,151870,10458306,27228,44088,560678,14161,20274047,20972103
67785528,11.59,4116,92,18,153518,10546464,27228,44088,568251,14161,20450795,21151401
68434417,17.22,4116,93,18,155206,10679567,27228,44088,574053,14161,20710770,21411384
74890009,16.41,4116,94,18,156675,10808386,27228,44088,579654,14161,20957583,21658953
69823394,13.56,4116,95,18,158359,10916401,27228,44088,585888,14161,21164743,21867589
70646668,7.53,4116,96,18,159916,10976216,27228,44088,592079,14161,21283911,21994762
71504072,5.93,4116,97,18,161453,11025375,27228,44088,596284,14161,21381950,22103596
72367202,5.56,4116,98,18,163016,11070273,27228,44088,603853,14161,21469842,22206027
73132189,10.44,4116,99,18,164587,11155912,27228,44088,611627,14161,21632632,22375303
73791181,16.66,4116,100,18,166059,11286753,27228,44088,617671,14161,21886507,22627927
80605428,15.66,4116,101,18,167617,11409350,27228,44088,623750,14161,22123409,22862312
81337048,15.37,4116,102,18,169440,11531404,27228,44088,629755,14161,22355746,23094331
75880734,13.73,4116,103,18,170970,11641192,27228,44088,635674,14161,22564965,23305423
76665768,9.38,4116,104,18,172583,11717337,27228,44088,643621,14161,22709678,23460937
77348260,15.43,4116,105,18,174024,11840509,27228,44088,651013,14161,22946981,23691739
78019284,16.66,4116,106,18,175659,11967894,27228,44088,658117,14161,23195805,23937885
78688749,16.40,4116,107,18,177316,12094406,27228,44088,662245,14161,23442678,24183605
79367949,15.72,4116,108,18,178898,12217267,27228,44088,668615,14161,23678462,24419864
80040128,15.86,4116,109,18,180596,12342017,27228,44088,675306,14161,23919613,24662512
80765680,13.03,4116,110,18,182180,12444299,27228,44088,681385,14161,24115656,24863818
88093510,15.41,4116,111,18,183934,12570630,27228,44088,686023,14161,24355491,25101876
82127825,15.59,4116,112,18,185472,12691118,27228,44088,693141,14161,24591536,25334559
82866881,12.30,4116,113,18,187137,12793092,27228,44088,699838,14161,24781410,25525713
83530436,16.14,4116,114,18,188764,12920060,27228,44088,706193,14161,25024383,25771270
91078270,15.53,4116,115,18,190277,13041840,27228,44088,712352,14161,25260188,26006014
84879087,16.16,4116,116,18,191877,13171337,27228,44088,718419,14161,25508986,26248562
85534939,16.62,4116,117,18,193345,13302569,27228,44088,725750,14161,25758880,26495723
86214824,15.57,4116,118,18,194914,13423815,27228,44088,731924,14161,25995749,26733385
94009366,14.72,4116,119,18,196309,13534761,27228,44088,739809,14161,26217242,26956836
94731301,16.71,4116,120,18,197953,13662789,27228,44088,745899,14161,26467185,27204042
95435142,16.82,4116,121,18,199558,13797162,27228,44088,752091,14161,26723182,27460204
96158542,16.10,4116,122,18,201243,13925837,27228,44088,760084,14161,26968816,27703371
89560181,16.49,4116,123,18,202986,14055122,27228,44088,765948,14161,27219778,27955819
97630583,14.66,4116,124,18,204582,14172022,27228,44088,770523,14161,27445690,28184725
98351793,16.17,4116,125,18,206159,14298009,27228,44088,775487,14161,27688696,28425560
91593517,16.67,4116,126,18,207707,14426162,27228,44088,781012,14161,27938710,28674050
92284951,14.83,4116,127,18,209370,14542547,27228,44088,787246,14161,28165758,28902301
92942128,16.91,4116,128,18,211036,14674533,27228,44088,793878,14161,28422778,29156788
93609730,16.41,4116,129,18,212559,14799871,27228,44088,799530,14161,28668054,29401328
94279006,16.43,4116,130,18,214262,14930395,27228,44088,804328,14161,28918005,29646452
94950365,16.17,4116,131,18,215872,15052756,27228,44088,811162,14161,29160865,29885251
95615663,16.08,4116,132,18,217434,15177528,27228,44088,817120,14161,29403392,30129934
96254501,17.66,4116,133,18,219132,15318196,27228,44088,824386,14161,29669915,30395082
96911586,16.94,4116,134,18,220787,15450715,27228,44088,830568,14161,29925808,30650656
97597001,15.45,4116,135,18,222435,15572489,27228,44088,834962,14161,30158961,30884680
98257331,16.60,4116,136,18,223961,15702194,27228,44088,840150,14161,30407807,31129867
98912658,16.91,4116,137,18,225730,15835102,27228,44088,844285,14161,30665091,31385340
107728219,16.13,4116,138,18,227200,15961808,27228,44088,848364,14161,30908274,31628915
100277128,15.01,4116,139,18,228853,16077090,27228,44088,854247,14161,31135110,31858289
100974197,14.34,4116,140,18,230515,16188374,27228,44088,861924,14161,31352062,32079430
101646780,15.63,4116,141,18,232204,16309190,27228,44088,867678,14161,31587546,32316770
102319271,15.81,4116,142,18,233853,16433255,27228,44088,873743,14161,31827970,32555712
102987062,16.19,4116,143,18,235545,16559336,27228,44088,881342,14161,32071596,32800492
103651902,16.59,4116,144,18,237301,16690103,27228,44088,887212,14161,32324079,33046919
104321640,16.00,4116,145,18,238914,16817483,27228,44088,893392,14161,32568146,33287538
105011348,15.30,4116,146,18,240340,16936926,27228,44088,897269,14161,32797501,33516886
105678213,16.14,4116,147,18,242055,17067089,27228,44088,900315,14161,33047633,33764606
106328890,17.13,4116,148,18,243564,17202570,27228,44088,907500,14161,33304932,34017181
106997556,16.29,4116,149,18,245253,17332626,27228,44088,913161,14161,33554373,34264140
116496074,15.92,4116,150,18,246911,17459615,27228,44088,917518,14161,33797122,34504593
108341175,16.44,4116,151,18,248434,17591107,27228,44088,923324,14161,34046633,34752703
109043482,14.61,4116,152,18,250231,17703611,27228,44088,930717,14161,34266552,34972181
109725039,15.37,4116,153,18,251833,17825098,27228,44088,937466,14161,34501161,35207347
110384981,16.92,4116,154,18,253383,17954811,27228,44088,941892,14161,34754659,35460737
120126592,16.90,4116,155,18,254980,18085951,27228,44088,947865,14161,35010037,35713073
111703924,16.21,4116,156,18,256589,18215154,27228,44088,953002,14161,35255761,35961461
112372834,16.14,4116,157,18,258360,18343258,27228,44088,960149,14161,35501162,36207251
113064956,15.13,4116,158,18,260032,18460908,27228,44088,966413,14161,35731252,36437002
113747339,15.37,4116,159,18,261840,18578887,27228,44088,971842,14161,35964720,36669350
114410929,16.48,4116,160,18,263572,18707101,27228,44088,977332,14161,36212916,36916908
115102943,14.88,4116,161,18,265208,18827349,27228,44088,984058,14161,36442457,37143086
