period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,355,551,4348063,7177,18,19514,13758,3483,698433,1881,206992,4152,0.01,100209
1,5791,11758,4532794,11228,18,19514,13758,4978,713917,1881,206992,4152,0.00,100209
2,5791,14350,5518222,12410,18,19514,13758,6228,727019,1881,206992,4152,0.00,100209
3,106801,21169,7133739,196991,18,19514,13758,7404,919176,1881,206992,4152,13.18,100209
4,248328,32005,6914196,503408,18,19514,13758,8699,1200328,1881,206992,4152,20.75,100209
5,360640,34921,7614038,811450,18,19514,13758,9963,1436383,1881,206992,4152,16.53,100209
6,471938,37751,8317689,1119984,18,19514,13758,11204,1670351,1881,206992,4152,16.34,100209
7,580690,40887,9767663,1450707,18,19514,13758,12320,1900664,1881,206992,4152,16.26,100209
8,694742,44132,9711128,1766577,18,19514,13758,13526,2140710,1881,206992,4152,16.77,100209
9,806529,47254,10409757,2073328,18,19514,13758,14791,2370848,1881,206992,4152,16.45,100209
10,917962,50710,11103799,2396086,18,19514,13758,16023,2605632,1881,206992,4152,16.69,100209
11,971787,53372,11942906,2590919,18,19514,13758,17609,2732827,1881,206992,4152,8.10,100209
12,1022702,56628,13313247,2770035,18,19514,13758,19020,2849546,1881,206992,4152,7.73,100209
13,1175673,59852,13864842,3169436,18,19514,13758,20417,3167212,1881,206992,4152,22.40,100209
14,1334587,63210,13965238,3562511,18,19514,13758,21719,3488516,1881,206992,4152,23.39,100209
15,1449957,68307,14651681,3868251,18,19514,13758,22744,3727046,1881,206992,4152,17.33,100209
16,1591543,72997,15300148,4224287,18,19514,13758,23856,4019694,1881,206992,4152,20.68,100209
17,1706933,76595,16405050,4472357,18,19514,13758,25047,4252469,1881,206992,4152,16.71,100209
18,1820535,79425,16693853,4721932,18,19514,13758,26164,4486206,1881,206992,4152,16.46,100209
19,1935091,82133,17396562,4952338,18,19514,13758,27208,4717645,1881,206992,4152,16.44,100209
20,2050113,85650,18097070,5182234,18,19514,13758,28369,4947880,1881,206992,4152,16.48,100209
21,2167137,88554,19296200,5417701,18,19514,13758,29446,5184715,1881,206992,4152,16.92,100209
22,2282850,91290,19495704,5646633,18,19514,13758,30541,5412254,1881,206992,4152,16.20,100209
23,2325978,94466,20360906,5741124,18,19514,13758,31936,5517011,1881,206992,4152,6.72,100209
