period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9686,480,464,101237,5278085,19,19458,13745,4394,711465,1814,290608,4152,0.01
1,12511,981,8249,101237,5452573,19,19458,13745,5639,724027,1814,290608,4152,0.00
2,13276,981,10846,101237,6439014,19,19458,13745,6719,735204,1814,290608,4152,0.00
3,137281,67383,13419,101237,7262031,19,19458,13745,8181,864362,1814,290608,4152,8.63
4,257203,130677,16181,101237,8089104,19,19458,13745,9579,992539,1814,290608,4152,8.63
5,378003,194213,19032,101237,8915945,19,19458,13745,11113,1118608,1814,290608,4152,8.63
6,492980,251362,21959,101237,10741489,19,19458,13745,12737,1242192,1814,290608,4152,8.57
7,625285,322114,25029,101237,10573793,19,19458,13745,14044,1378845,1814,290608,4152,9.19
8,751690,394387,28064,101237,12438961,19,19458,13745,15567,1506801,1814,290608,4152,8.63
9,878841,465581,30962,101237,12228564,19,19458,13745,17140,1635227,1814,290608,4152,8.63
10,997524,532308,34358,101237,13059982,19,19458,13745,18694,1756731,1814,290608,4152,8.26
11,1125444,601790,37097,101237,13879605,19,19458,13745,20515,1885099,1814,290608,4152,8.34
12,1263294,675788,40436,101237,15859017,19,19458,13745,21923,2025019,1814,290608,4152,9.75
13,1349352,723327,43238,101237,15563264,19,19458,13745,23423,2115430,1814,290608,4152,6.00
14,1516548,814289,46275,101237,16333124,19,19458,13745,24920,2277416,1814,290608,4152,11.35
15,1642128,887265,49166,101237,17165609,19,19458,13745,26487,2403703,1814,290608,4152,8.34
16,1774507,962197,52229,101237,17979712,19,19458,13745,28051,2536038,1814,290608,4152,8.98
17,1904458,1036212,55261,101237,18803984,19,19458,13745,29305,2665506,1814,290608,4152,8.83
18,2006525,1090769,58456,101237,19656520,19,19458,13745,30786,2774594,1814,290608,4152,7.24
19,2141466,1167822,61602,101237,20479753,19,19458,13745,31986,2907833,1814,290608,4152,9.36
20,2264347,1236547,64121,101237,21313801,19,19458,13745,33384,3031131,1814,290608,4152,8.17
21,2398688,1313156,67157,101237,22125838,19,19458,13745,34856,3163902,1814,290608,4152,9.17
22,2530914,1387304,70166,101237,22952492,19,19458,13745,36316,3291601,1814,290608,4152,8.88
23,2663990,1461283,73440,101237,23770046,19,19458,13745,37569,3422249,1814,290608,4152,9.15
24,2793751,1530634,76437,101237,24582961,19,19458,13745,39085,3558244,1814,290608,4152,9.18
25,2911422,1591524,79811,101237,25411418,19,19458,13745,40564,3683559,1814,290608,4152,8.54
26,3032664,1656405,82729,101237,27809153,19,19458,13745,42167,3809962,1814,290608,4152,8.70
27,3150641,1717075,85667,101237,27073293,19,19458,13745,43741,3934534,1814,290608,4152,8.63
28,3270261,1780232,88768,101237,27896708,19,19458,13745,45305,4061320,1814,290608,4152,8.63
29,3389074,1841250,91894,101237,28727287,19,19458,13745,46940,4188019,1814,290608,4152,8.63
30,3492578,1896000,95021,101237,29573268,19,19458,13745,48494,4299997,1814,290608,4152,7.55
31,3606337,1956632,98154,101237,30407276,19,19458,13745,49935,4420970,1814,290608,4152,8.20
32,3747814,2032466,101274,101237,31212914,19,19458,13745,51040,4563833,1814,290608,4152,10.13
33,3854822,2087651,104321,101237,32055668,19,19458,13745,52729,4677882,1814,290608,4152,7.55
34,3990582,2160205,107450,101237,32860777,19,19458,13745,54377,4816158,1814,290608,4152,9.71
35,4104021,2219713,110574,101237,33696050,19,19458,13745,56064,4937949,1814,290608,4152,8.05
36,4233480,2289652,113655,101237,36465678,19,19458,13745,57758,5069987,1814,290608,4152,9.20
37,4357137,2359314,116564,101237,35337427,19,19458,13745,59169,5198043,1814,290608,4152,8.62
38,4479824,2425418,119367,101237,36161760,19,19458,13745,60744,5328434,1814,290608,4152,8.63
39,4600954,2491291,122492,101237,36990188,19,19458,13745,62101,5452604,1814,290608,4152,8.63
40,4716573,2553505,125195,101237,37822633,19,19458,13745,63827,5576868,1814,290608,4152,8.22
41,4837555,2616627,128315,101237,38644013,19,19458,13745,65382,5706698,1814,290608,4152,8.70
42,4956054,2680364,131448,101237,39472924,19,19458,13745,66877,5833033,1814,290608,4152,8.46
43,5085983,2750737,134458,101237,40289942,19,19458,13745,68497,5966350,1814,290608,4152,9.16
44,5214312,2823175,137570,101237,41113705,19,19458,13745,70089,6096259,1814,290608,4152,8.63
45,5341376,2895490,140694,101237,41938071,19,19458,13745,71608,6224314,1814,290608,4152,8.62
46,5465759,2965716,143820,101237,42765352,19,19458,13745,73211,6350783,1814,290608,4152,8.54
47,5593717,3038432,146453,101237,43593559,19,19458,13745,74580,6474957,1814,290608,4152,8.72
48,5719677,3110003,149889,101237,44419079,19,19458,13745,76057,6601695,1814,290608,4152,8.65
49,5849020,3181797,152910,101237,45240306,19,19458,13745,77610,6734759,1814,290608,4152,9.08
50,5977244,3255311,155556,101237,46067095,19,19458,13745,79054,6863277,1814,290608,4152,8.63
