period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
24,1672863,91448,21977356,16696563,19,19491,24508,31733,5135819,1836,290608,4152,15.73,98690
25,1749072,94090,11767779,17496401,19,19491,24508,32842,5346415,1836,290608,4152,15.83,98690
26,1828149,97150,11957472,18290614,19,19491,24508,33999,5556625,1836,290608,4152,15.83,98690
27,1905837,100481,12130339,19109641,19,19491,24508,35220,5773106,1836,290608,4152,16.24,98690
28,1986206,104468,12334908,19893846,19,19491,24508,36431,5978957,1836,290608,4152,15.48,98690
29,2062634,107762,12550626,20666706,19,19491,24508,37675,6183592,1836,290608,4152,15.27,98690
30,2140385,111402,26377855,21461723,19,19491,24508,38865,6393827,1836,290608,4152,15.71,98690
31,2218706,114680,27111885,22247705,19,19491,24508,40082,6603763,1836,290608,4152,15.54,98690
32,2293731,118487,13194370,23007922,19,19491,24508,41245,6804024,1836,290608,4152,15.06,98690
33,2369260,122096,13430461,23763905,19,19491,24508,42359,7003035,1836,290608,4152,14.91,98690
34,2446212,125377,29359038,24508295,19,19491,24508,43377,7201999,1836,290608,4152,14.62,98690
35,2519222,128514,13928812,25241583,19,19491,24508,44638,7396244,1836,290608,4152,14.59,98690
36,2589152,131991,14233742,25931025,19,19491,24508,45797,7578683,1836,290608,4152,13.61,98690
37,2667300,135342,14473774,26681853,19,19491,24508,47025,7775729,1836,290608,4152,14.71,98690
38,2745229,138179,14689974,27454420,19,19491,24508,48181,7978415,1836,290608,4152,15.24,98690
39,2822805,141509,14894840,28240311,19,19491,24508,49326,8182359,1836,290608,4152,15.46,98690
40,2897219,144678,33854201,28975269,19,19491,24508,50473,8379000,1836,290608,4152,14.48,98690
41,2972900,147673,15354493,29757886,19,19491,24508,51783,8584364,1836,290608,4152,15.53,98690
42,3049418,151531,15540684,30563415,19,19491,24508,52976,8797980,1836,290608,4152,15.95,98690
43,3124637,154951,15782566,31314844,19,19491,24508,54091,8995765,1836,290608,4152,14.85,98690
44,3200351,158604,16011463,32078931,19,19491,24508,55378,9195118,1836,290608,4152,15.04,98690
45,3278115,161581,16195263,32882876,19,19491,24508,56472,9407302,1836,290608,4152,15.90,98690
46,3355884,165142,38271931,33688443,19,19491,24508,57671,9619673,1836,290608,4152,15.90,98690
47,3436420,168254,16556479,34505119,19,19491,24508,58866,9835784,1836,290608,4152,16.15,98690
48,3516434,172445,16704574,35350576,19,19491,24508,60077,10061684,1836,290608,4152,16.69,98690
49,3594072,175717,16896813,36150882,19,19491,24508,61300,10275085,1836,290608,4152,15.85,98690
50,3672039,179037,17093311,36945297,19,19491,24508,62503,10487714,1836,290608,4152,15.68,98690
51,3750122,182997,17292442,37745671,19,19491,24508,63785,10700952,1836,290608,4152,15.78,98690
52,3826304,186199,17492801,38539805,19,19491,24508,64952,10916271,1836,290608,4152,15.64,98690
53,3901764,189567,17693002,39330932,19,19491,24508,66188,11127598,1836,290608,4152,15.67,98690
54,3979862,193126,17889711,40117774,19,19491,24508,67406,11335740,1836,290608,4152,15.63,98690
55,4059374,196768,18061737,40938936,19,19491,24508,68667,11553411,1836,290608,4152,16.21,98690
56,4138209,200118,18254511,41738920,19,19491,24508,69914,11764511,1836,290608,4152,15.83,98690
57,4217418,203939,18418628,42572059,19,19491,24508,71132,11985524,1836,290608,4152,16.49,98690
58,4294281,207076,18621428,43362314,19,19491,24508,72386,12197791,1836,290608,4152,15.58,98690
59,4371547,210833,47786778,44152077,19,19491,24508,73729,12410265,1836,290608,4152,15.54,98690
60,4444052,213796,48520763,44928593,19,19491,24508,74870,12618287,1836,290608,4152,15.44,98690
61,4518578,217239,19244871,45703442,19,19491,24508,76069,12827163,1836,290608,4152,15.40,98690
62,4592091,220702,19457127,46486529,19,19491,24508,77267,13043393,1836,290608,4152,15.55,98690
63,4671589,223752,50714850,47319852,19,19491,24508,78547,13262585,1836,290608,4152,16.45,98690
64,4747399,226901,19788946,48138662,19,19491,24508,79827,13481018,1836,290608,4152,16.30,98690
65,4825094,230572,19969914,48950868,19,19491,24508,81029,13695895,1836,290608,4152,16.11,98690
66,4904628,233865,20139391,49775294,19,19491,24508,82350,13915526,1836,290608,4152,16.28,98690
67,4981421,237471,20316550,50586848,19,19491,24508,83657,14132252,1836,290608,4152,16.02,98690
68,5058656,241092,20489729,51401571,19,19491,24508,84860,14350994,1836,290608,4152,16.03,98690
69,5136597,244260,20682629,52201716,19,19491,24508,86066,14563323,1836,290608,4152,15.71,98690
70,5211738,247454,20896134,52974969,19,19491,24508,87287,14771343,1836,290608,4152,15.19,98690
71,5289432,251053,56570313,53797149,19,19491,24508,88485,14991541,1836,290608,4152,16.14,98690
72,5363820,254007,21263737,54597578,19,19491,24508,89718,15206613,1836,290608,4152,15.87,98690
73,5438902,257539,21471534,55384627,19,19491,24508,90919,15413472,1836,290608,4152,15.48,98690
74,5514454,261667,21684681,56163909,19,19491,24508,92147,15620763,1836,290608,4152,15.31,98690
75,5594016,264535,59515241,56985282,19,19491,24508,93331,15835497,1836,290608,4152,16.16,98690
76,5668816,267635,60255476,57760382,19,19491,24508,94447,16039283,1836,290608,4152,15.28,98690
77,5743710,270391,22296501,58529063,19,19491,24508,95643,16242298,1836,290608,4152,15.24,98690
78,5824383,273849,22464548,59357176,19,19491,24508,97000,16460735,1836,290608,4152,16.26,98690
79,5900764,277240,22636663,60175822,19,19491,24508,98260,16676079,1836,290608,4152,16.17,98690
80,5979222,280629,22816547,60984860,19,19491,24508,99421,16889295,1836,290608,4152,16.01,98690
81,6056905,284472,22987988,61803829,19,19491,24508,100624,17107541,1836,290608,4152,16.18,98690
82,6134029,288185,23162393,62625249,19,19491,24508,101886,17330842,1836,290608,4152,16.17,98690
83,6210043,291934,23355607,63428342,19,19491,24508,103027,17543922,1836,290608,4152,15.83,98690
84,6286926,294719,23553966,64214356,19,19491,24508,104126,17750281,1836,290608,4152,15.68,98690
85,6366556,298772,23750214,65011434,19,19491,24508,105268,17961452,1836,290608,4152,15.72,98690
86,6446166,301594,67578805,65835849,19,19491,24508,106359,18177873,1836,290608,4152,16.31,98690
87,6524270,305207,24072780,66666007,19,19491,24508,107522,18400822,1836,290608,4152,16.58,98690
88,6604626,308432,24224743,67505412,19,19491,24508,108712,18624478,1836,290608,4152,16.61,98690
89,6683136,312071,24395513,68323181,19,19491,24508,109858,18840219,1836,290608,4152,16.21,98690
90,6760612,315870,24562302,69152571,19,19491,24508,111037,19062294,1836,290608,4152,16.44,98690
91,6836380,319045,24756582,69953486,19,19491,24508,112266,19278061,1836,290608,4152,15.80,98690
92,6915632,322532,24955187,70741602,19,19491,24508,113407,19485587,1836,290608,4152,15.58,98690
93,6991728,326226,25168588,71518356,19,19491,24508,114565,19691667,1836,290608,4152,15.38,98690
94,7063529,329831,25436477,72243323,19,19491,24508,115729,19883160,1836,290608,4152,14.28,98690
95,7139386,333372,25646046,73022853,19,19491,24508,116945,20089188,1836,290608,4152,15.41,98690
96,7219976,336715,74889012,73857903,19,19491,24508,118043,20309966,1836,290608,4152,16.45,98690
97,7295284,340204,25988826,74663704,19,19491,24508,119076,20524060,1836,290608,4152,16.00,98690
98,7371746,343261,26223125,75410569,19,19491,24508,120261,20721436,1836,290608,4152,14.90,98690
99,7450835,346804,26399371,76228129,19,19491,24508,121472,20935894,1836,290608,4152,16.15,98690
100,7526146,350462,26605835,77009866,19,19491,24508,122672,21143800,1836,290608,4152,15.42,98690
101,7608815,353560,26748538,77845624,19,19491,24508,123810,21365225,1836,290608,4152,16.64,98690
102,7685079,357100,26949452,78629702,19,19491,24508,124917,21576195,1836,290608,4152,15.50,98690
103,7764574,360333,80014041,79448760,19,19491,24508,126094,21792725,1836,290608,4152,16.15,98690
104,7839771,363810,27343701,80214290,19,19491,24508,127267,21997574,1836,290608,4152,15.25,98690
105,7916083,366888,81496794,80965382,19,19491,24508,128588,22196980,1836,290608,4152,14.79,98690
106,7993495,369902,27787659,81751026,19,19491,24508,129810,22402511,1836,290608,4152,15.51,98690
107,8072664,373638,28005087,82526694,19,19491,24508,131058,22604740,1836,290608,4152,15.17,98690
108,8148929,376918,28233237,83286126,19,19491,24508,132246,22807405,1836,290608,4152,14.92,98690
109,8226936,380596,84465238,84041488,19,19491,24508,133361,23003359,1836,290608,4152,14.75,98690
110,8304563,383891,28682953,84816869,19,19491,24508,134663,23204988,1836,290608,4152,15.35,98690
111,8382390,387751,85936116,85630241,19,19491,24508,135726,23417352,1836,290608,4152,16.00,98690
112,8459229,391380,29071349,86408294,19,19491,24508,136944,23627483,1836,290608,4152,15.28,98690
113,8538176,394745,29264972,87205624,19,19491,24508,138152,23837613,1836,290608,4152,15.67,98690
114,8614780,398258,29477551,87987459,19,19491,24508,139307,24042172,1836,290608,4152,15.31,98690
115,8689009,401987,29740626,88711064,19,19491,24508,140490,24234630,1836,290608,4152,14.22,98690
116,8765775,405286,89632086,89482548,19,19491,24508,141657,24437492,1836,290608,4152,15.23,98690
117,8843962,408611,90375638,90225878,19,19491,24508,142842,24633020,1836,290608,4152,14.70,98690
118,8918424,411566,91129358,90923400,19,19491,24508,144026,24821627,1836,290608,4152,13.68,98690
119,8994707,414553,30765699,91637238,19,19491,24508,145194,25008431,1836,290608,4152,14.13,98690
120,9072416,418097,30983593,92410365,19,19491,24508,146315,25207677,1836,290608,4152,15.28,98690
121,9149606,421955,31203191,93182284,19,19491,24508,147407,25411825,1836,290608,4152,15.18,98690
122,9227921,425058,31397207,93978088,19,19491,24508,148631,25621541,1836,290608,4152,15.76,98690
123,9305935,428968,31627382,94739069,19,19491,24508,149885,25823550,1836,290608,4152,14.99,98690
124,9385889,432601,31854426,95501265,19,19491,24508,151060,26024440,1836,290608,4152,15.03,98690
125,9465979,435707,32050092,96296926,19,19491,24508,152332,26233939,1836,290608,4152,15.72,98690
126,9545406,439663,32258089,97088539,19,19491,24508,153491,26443327,1836,290608,4152,15.62,98690
127,9621337,442611,97815332,97826994,19,19491,24508,154637,26637062,1836,290608,4152,14.50,98690
128,9700898,445673,32729473,98599050,19,19491,24508,155755,26841463,1836,290608,4152,15.27,98690
129,9779458,449058,32944233,99371088,19,19491,24508,157029,27044609,1836,290608,4152,15.30,98690
130,9853981,452764,33201281,100107819,19,19491,24508,158186,27242686,1836,290608,4152,14.48,98690
131,9929642,456002,33419959,100874072,19,19491,24508,159408,27447054,1836,290608,4152,15.21,98690
132,10006339,459769,101532411,101613283,19,19491,24508,160704,27645286,1836,290608,4152,14.55,98690
133,10082646,463370,33909470,102371731,19,19491,24508,161895,27845152,1836,290608,4152,14.96,98690
134,10162625,467402,34102248,103165705,19,19491,24508,163138,28054472,1836,290608,4152,15.67,98690
135,10243008,470409,34290497,103969120,19,19491,24508,164275,28262940,1836,290608,4152,15.94,98690
136,10320470,474611,34492125,104758068,19,19491,24508,165501,28471628,1836,290608,4152,15.58,98690
137,10397827,478106,105237194,105505674,19,19491,24508,166659,28668462,1836,290608,4152,14.68,98690
138,10475382,481098,34960811,106262427,19,19491,24508,167769,28865563,1836,290608,4152,15.01,98690
139,10545245,485267,35329899,106884549,19,19491,24508,168949,29031528,1836,290608,4152,12.22,98690
140,10623193,488491,107511453,107648582,19,19491,24508,170133,29229502,1836,290608,4152,14.98,98690
141,10698153,491665,35757853,108438854,19,19491,24508,171261,29436198,1836,290608,4152,15.66,98690
142,10771237,495152,36012325,109176300,19,19491,24508,172405,29629239,1836,290608,4152,14.51,98690
143,10848670,498688,36249606,109930816,19,19491,24508,173616,29827365,1836,290608,4152,14.75,98690
144,10924650,502276,36460025,110709488,19,19491,24508,174788,30033186,1836,290608,4152,15.30,98690
145,11000752,505908,36669973,111486867,19,19491,24508,175938,30236202,1836,290608,4152,15.41,98690
146,11076174,509044,36885556,112261822,19,19491,24508,177143,30439303,1836,290608,4152,15.32,98690
147,11151958,512409,37089172,113042927,19,19491,24508,178225,30644819,1836,290608,4152,15.47,98690
148,11225563,516147,37316367,113804587,19,19491,24508,179462,30845836,1836,290608,4152,15.13,98690
149,11300872,519737,37525663,114585034,19,19491,24508,180694,31055212,1836,290608,4152,15.45,98690
150,11374717,523425,37759584,115345322,19,19491,24508,181884,31261622,1836,290608,4152,14.97,98690
151,11449922,526621,38002077,116085069,19,19491,24508,183062,31459326,1836,290608,4152,14.71,98690
152,11523710,530428,38262737,116825059,19,19491,24508,184211,31654260,1836,290608,4152,14.63,98690
153,11598920,534201,38520862,117561013,19,19491,24508,185420,31849948,1836,290608,4152,14.47,98690
154,11676295,537622,38699341,118372548,19,19491,24508,186622,32064242,1836,290608,4152,16.08,98690
155,11750679,541508,38910426,119152588,19,19491,24508,187841,32273707,1836,290608,4152,15.45,98690
156,11825579,544688,39089382,119964709,19,19491,24508,189136,32492276,1836,290608,4152,16.10,98690
157,11901612,548466,39255901,120786509,19,19491,24508,190347,32711635,1836,290608,4152,16.29,98690
158,11974209,551738,39482648,121546278,19,19491,24508,191542,32918155,1836,290608,4152,15.11,98690
159,12050147,554815,39684919,122334883,19,19491,24508,192780,33131639,1836,290608,4152,15.58,98690
160,12126205,558156,122347033,123082239,19,19491,24508,193972,33331151,1836,290608,4152,14.81,98690
161,12204879,561068,123075309,123890421,19,19491,24508,195023,33544207,1836,290608,4152,16.10,98690
162,12275821,564917,40426817,124565806,19,19491,24508,196271,33723751,1836,290608,4152,13.23,98690
163,12350849,568143,40670721,125310056,19,19491,24508,197353,33917285,1836,290608,4152,14.73,98690
164,12427575,571329,125337999,126072970,19,19491,24508,198469,34117807,1836,290608,4152,15.03,98690
165,12501734,574599,41141108,126815809,19,19491,24508,199565,34314709,1836,290608,4152,14.70,98690
166,12583166,577962,126807111,127645246,19,19491,24508,200770,34533887,1836,290608,4152,16.46,98690
167,12664073,581274,41460624,128481285,19,19491,24508,201899,34755946,1836,290608,4152,16.60,98690
168,12739410,584667,41675556,129260157,19,19491,24508,203155,34965402,1836,290608,4152,15.40,98690
169,12819670,588071,41845723,130081945,19,19491,24508,204341,35182667,1836,290608,4152,16.24,98690
170,12899082,592234,42036699,130887053,19,19491,24508,205523,35398380,1836,290608,4152,15.92,98690
171,12977252,595306,130469576,131670803,19,19491,24508,206681,35607433,1836,290608,4152,15.43,98690
172,13054941,598319,42444804,132473282,19,19491,24508,207899,35821738,1836,290608,4152,15.89,98690
173,13131512,601626,42669632,133237383,19,19491,24508,209089,36021548,1836,290608,4152,15.12,98690
174,13208043,605472,42901325,134003353,19,19491,24508,210242,36224591,1836,290608,4152,15.01,98690
175,13284166,609001,43137347,134756771,19,19491,24508,211312,36422310,1836,290608,4152,14.83,98690
176,13362391,612699,43306400,135578000,19,19491,24508,212608,36637727,1836,290608,4152,16.17,98690
177,13440244,615914,134892503,136376831,19,19491,24508,213774,36848977,1836,290608,4152,15.73,98690
178,13517378,619483,43697491,137169189,19,19491,24508,214940,37059296,1836,290608,4152,15.59,98690
179,13597277,622532,43853211,138001582,19,19491,24508,216157,37274196,1836,290608,4152,16.44,98690
