period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8341,411,87,100288,4790408,18,19468,13413,3763,711112,1814,290608,4072,0.02
1,12614,787,8271,100288,4961349,18,19468,13413,5076,725808,1814,290608,4072,0.00
2,14019,787,10885,100288,5945598,18,19468,13413,6271,738988,1814,290608,4072,0.00
3,109778,52404,13465,100288,6798336,18,19468,13413,7543,841620,1814,290608,4072,6.81
4,274769,145389,16043,100288,7557053,18,19468,13413,8829,1001828,1814,290608,4072,10.55
5,370133,182383,18973,100288,8428589,18,19468,13413,10421,1099940,1814,290608,4072,3.90
6,594088,316848,22011,100288,9125950,18,19468,13413,11698,1301478,1814,290608,4072,13.58
7,748938,405315,25067,100288,9911523,18,19468,13413,12923,1447195,1814,290608,4072,8.76
8,895881,483516,28082,100288,11840562,18,19468,13413,14092,1592976,1814,290608,4072,8.67
9,1041401,557037,31013,100288,11501790,18,19468,13413,15213,1742806,1814,290608,4072,8.67
10,1180600,628129,34045,100288,12305405,18,19468,13413,16356,1891293,1814,290608,4072,8.67
11,1322615,697799,37083,100288,13099700,18,19468,13413,17487,2042995,1814,290608,4072,8.67
12,1468163,769262,39985,100288,13895934,18,19468,13413,18660,2197551,1814,290608,4072,8.68
13,1593147,830818,43000,100288,14717474,18,19468,13413,20012,2325074,1814,290608,4072,6.90
14,1781380,936107,45896,100288,15456833,18,19468,13413,21180,2496254,1814,290608,4072,10.70
15,1940096,1018798,48688,100288,16236124,18,19468,13413,22439,2653467,1814,290608,4072,8.62
16,2092774,1095461,51584,100288,17013645,18,19468,13413,23724,2807887,1814,290608,4072,8.52
17,2252224,1177738,54386,100288,19357878,18,19468,13413,24931,2966060,1814,290608,4072,9.05
18,2394805,1244293,57348,100288,18584660,18,19468,13413,26151,3115917,1814,290608,4072,8.60
19,2544564,1319772,60144,100288,19368936,18,19468,13413,27318,3266819,1814,290608,4072,8.62
20,2704060,1408384,63368,100288,20150109,18,19468,13413,28485,3410128,1814,290608,4072,8.68
21,2874136,1503766,66535,100288,22693303,18,19468,13413,29765,3561740,1814,290608,4072,8.94
22,3033959,1593755,69525,100288,21705860,18,19468,13413,30997,3707526,1814,290608,4072,8.44
23,3202213,1689492,72061,100288,22479182,18,19468,13413,32276,3858637,1814,290608,4072,8.95
24,3360607,1776201,75192,100288,23253910,18,19468,13413,33268,4012510,1814,290608,4072,8.67
25,3516477,1859253,78292,100288,24034673,18,19468,13413,34584,4164308,1814,290608,4072,8.76
26,3674152,1942903,80879,100288,26823707,18,19468,13413,35842,4314440,1814,290608,4072,8.45
27,3832706,2026611,83560,100288,25587597,18,19468,13413,37109,4469020,1814,290608,4072,8.87
28,3985399,2103020,86407,100288,26367817,18,19468,13413,38413,4622009,1814,290608,4072,8.49
29,4143891,2188122,89529,100288,27147147,18,19468,13413,39725,4773179,1814,290608,4072,8.84
30,4306198,2277111,92600,100288,27922913,18,19468,13413,40976,4926633,1814,290608,4072,8.78
31,4465777,2365237,95727,100288,28694311,18,19468,13413,42140,5079727,1814,290608,4072,8.67
32,4629543,2450429,98834,100288,29461562,18,19468,13413,43620,5235446,1814,290608,4072,8.99
33,4791378,2537296,101644,100288,30236908,18,19468,13413,44846,5393684,1814,290608,4072,8.71
34,4942209,2611153,104412,100288,31019706,18,19468,13413,46005,5550346,1814,290608,4072,8.69
35,5104257,2695343,107507,100288,31780385,18,19468,13413,47318,5711794,1814,290608,4072,8.69
36,5256782,2776314,110607,100288,32557081,18,19468,13413,48654,5860627,1814,290608,4072,8.55
37,5408592,2856493,113703,100288,33331855,18,19468,13413,50007,6011010,1814,290608,4072,8.62
38,5566771,2941727,116589,100288,34110949,18,19468,13413,51296,6161113,1814,290608,4072,8.89
39,5722449,3029070,119302,100288,34900169,18,19468,13413,52399,6305571,1814,290608,4072,8.38
40,5889637,3123635,121991,100288,35668306,18,19468,13413,53496,6460810,1814,290608,4072,9.01
41,6050091,3215516,125183,100288,39293869,18,19468,13413,54730,6606778,1814,290608,4072,8.69
42,6206951,3299437,128098,100288,37223436,18,19468,13413,55928,6757538,1814,290608,4072,8.69
43,6354875,3370368,131345,100288,38011116,18,19468,13413,57141,6914928,1814,290608,4072,8.69
44,6509774,3451042,134327,100288,38790420,18,19468,13413,58247,7069224,1814,290608,4072,8.69
45,6664977,3530605,137426,100288,39565735,18,19468,13413,59565,7224065,1814,290608,4072,8.69
46,6821832,3611764,140395,100288,40340063,18,19468,13413,60949,7377354,1814,290608,4072,8.69
47,6980739,3696508,143489,100288,41120976,18,19468,13413,62060,7529921,1814,290608,4072,8.69
48,7140472,3781847,146600,100288,41894908,18,19468,13413,63222,7686103,1814,290608,4072,8.69
49,7307055,3876518,150115,100288,45932989,18,19468,13413,64327,7843974,1814,290608,4072,8.85
50,7466795,3959363,152891,100288,46752209,18,19468,13413,65458,8008768,1814,290608,4072,8.97
51,7609997,4024746,155861,100288,44245916,18,19468,13413,66646,8165752,1814,290608,4072,8.70
52,7751320,4087917,158487,100288,45043376,18,19468,13413,67665,8325529,1814,290608,4072,8.66
53,7880125,4151093,161588,100288,45859515,18,19468,13413,68880,8464190,1814,290608,4072,7.77
54,8055212,4248209,164271,100288,50106732,18,19468,13413,70041,8629007,1814,290608,4072,9.82
55,8214794,4336469,167064,100288,47398409,18,19468,13413,71444,8781960,1814,290608,4072,8.50
56,8359921,4409898,169929,100288,48191166,18,19468,13413,72847,8922956,1814,290608,4072,7.70
57,8531629,4503822,172783,100288,48951104,18,19468,13413,74198,9087491,1814,290608,4072,9.64
58,8673075,4575234,175787,100288,49744704,18,19468,13413,75566,9231395,1814,290608,4072,7.95
59,8805791,4642059,178685,100288,50557109,18,19468,13413,76721,9360062,1814,290608,4072,7.28
60,9002562,4753525,181314,100288,55094224,18,19468,13413,77980,9542753,1814,290608,4072,11.17
61,9161845,4836098,184380,100288,52058779,18,19468,13413,79407,9698626,1814,290608,4072,8.55
62,9318548,4921660,187485,100288,52840238,18,19468,13413,80663,9850432,1814,290608,4072,8.53
63,9474512,5001257,190588,100288,53621362,18,19468,13413,81771,10009215,1814,290608,4072,8.83
64,9626691,5073239,193304,100288,54407861,18,19468,13413,83010,10168836,1814,290608,4072,8.88
65,9780677,5146961,195727,100288,55198160,18,19468,13413,84316,10332327,1814,290608,4072,8.76
66,9931444,5216894,199196,100288,55978547,18,19468,13413,85532,10496257,1814,290608,4072,8.69
67,10077277,5286761,201710,100288,56772369,18,19468,13413,86912,10649401,1814,290608,4072,8.31
68,10229848,5356721,204838,100288,57550890,18,19468,13413,88159,10816551,1814,290608,4072,9.07
69,10373787,5419766,207942,100288,58340061,18,19468,13413,89220,10974888,1814,290608,4072,8.69
70,10520477,5486679,210994,100288,59128097,18,19468,13413,90393,11135946,1814,290608,4072,8.69
71,10670599,5557341,214099,100288,59913806,18,19468,13413,91547,11294092,1814,290608,4072,8.69
72,10812979,5621605,217156,100288,60707882,18,19468,13413,92848,11443909,1814,290608,4072,8.45
73,10966537,5693897,219999,100288,61493958,18,19468,13413,94049,11605304,1814,290608,4072,8.93
74,11112898,5762070,223189,100288,66794296,18,19468,13413,95243,11761564,1814,290608,4072,8.39
75,11268180,5836805,226093,100288,63067802,18,19468,13413,96559,11923233,1814,290608,4072,8.87
76,11401473,5899801,229188,100288,63874788,18,19468,13413,97958,12067634,1814,290608,4072,7.52
77,11567962,5979183,232304,100288,64634002,18,19468,13413,99199,12243670,1814,290608,4072,9.86
78,11717757,6049654,235195,100288,65429595,18,19468,13413,100446,12402061,1814,290608,4072,8.69
79,11867457,6120789,238297,100288,66225838,18,19468,13413,101497,12558832,1814,290608,4072,8.69
80,12014046,6189269,241404,100288,67017523,18,19468,13413,102666,12716076,1814,290608,4072,8.69
81,12162571,6257751,244506,100288,67803042,18,19468,13413,103812,12876463,1814,290608,4072,8.69
82,12312239,6327584,247618,100288,68588497,18,19468,13413,105091,13038695,1814,290608,4072,8.69
83,12464307,6398555,250721,100288,69368307,18,19468,13413,106299,13200089,1814,290608,4072,8.86
84,12611566,6467691,253815,100288,70156226,18,19468,13413,107432,13358431,1814,290608,4072,8.53
85,12756591,6536647,257051,100288,70952811,18,19468,13413,108698,13509468,1814,290608,4072,8.50
86,12907223,6608001,260039,100288,71734236,18,19468,13413,109928,13670330,1814,290608,4072,8.90
87,13055063,6677564,262290,100288,72521601,18,19468,13413,111131,13828892,1814,290608,4072,8.66
88,13207519,6746626,265396,100288,73301980,18,19468,13413,112446,13987806,1814,290608,4072,8.96
89,13357130,6816371,268586,100288,79332613,18,19468,13413,113569,14148183,1814,290608,4072,8.96
90,13508688,6886071,270942,100288,74875432,18,19468,13413,114808,14311247,1814,290608,4072,8.69
91,13656619,6955188,274030,100288,75661852,18,19468,13413,116095,14467692,1814,290608,4072,8.51
92,13810351,7026669,276660,100288,81845689,18,19468,13413,117379,14632611,1814,290608,4072,8.93
93,13961771,7100470,279621,100288,77222297,18,19468,13413,118630,14793067,1814,290608,4072,8.80
94,14113147,7172007,282732,100288,78010998,18,19468,13413,119654,14952524,1814,290608,4072,8.71
95,14264844,7245067,285263,100288,78801940,18,19468,13413,120841,15112711,1814,290608,4072,8.80
96,14405100,7307469,288383,100288,79594334,18,19468,13413,122060,15267724,1814,290608,4072,8.41
97,14552878,7376138,291158,100288,80384527,18,19468,13413,123327,15422782,1814,290608,4072,8.70
98,14699720,7443080,294429,100288,81170615,18,19468,13413,124661,15580105,1814,290608,4072,8.76
99,14852288,7517187,297716,100288,81953839,18,19468,13413,125793,15740189,1814,290608,4072,9.00
100,15000560,7585325,300866,100288,88544631,18,19468,13413,126921,15898967,1814,290608,4072,8.53
101,15152335,7657342,303978,100288,83526740,18,19468,13413,128124,16057588,1814,290608,4072,8.90
102,15297519,7726489,307076,100288,84325241,18,19468,13413,129309,16210194,1814,290608,4072,8.21
103,15449056,7799458,309736,100288,91053816,18,19468,13413,130588,16369269,1814,290608,4072,8.82
104,15605756,7873726,313272,100288,85893201,18,19468,13413,131844,16532861,1814,290608,4072,9.14
105,15756701,7946269,315752,100288,86684984,18,19468,13413,132985,16691846,1814,290608,4072,8.68
106,15905949,8017316,318710,100288,87470366,18,19468,13413,134188,16851401,1814,290608,4072,8.70
107,16056206,8087395,322280,100288,88257936,18,19468,13413,135419,17011253,1814,290608,4072,8.65
108,16207796,8159492,324484,100288,89042816,18,19468,13413,136581,17173747,1814,290608,4072,8.73
109,16355315,8230059,327687,100288,89830555,18,19468,13413,137850,17330365,1814,290608,4072,8.51
110,16485707,8288653,330317,100288,90642766,18,19468,13413,139386,17470256,1814,290608,4072,7.56
111,16653203,8368854,333609,100288,91403376,18,19468,13413,140556,17645179,1814,290608,4072,10.11
112,16800553,8437045,337045,100288,92187955,18,19468,13413,141727,17803188,1814,290608,4072,8.69
113,16949822,8507489,340422,100288,92979216,18,19468,13413,142908,17962455,1814,290608,4072,8.69
114,17096375,8576399,343612,100288,93765914,18,19468,13413,144126,18122130,1814,290608,4072,8.69
