period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
2,494,504,4402035,7570,18,19449,23690,3660,704619,1837,290608,4152,0.01,100121
3,4524,11734,4569666,12971,18,19449,23690,5180,720866,1837,290608,4152,0.00,100121
4,4524,14337,5554511,14059,18,19449,23690,6404,733411,1837,290608,4152,0.00,100121
5,34571,16920,7095213,324291,18,19449,23690,8071,831053,1837,290608,4152,5.61,100121
6,67753,20846,7302542,730598,18,19449,23690,9657,946008,1837,290608,4152,7.18,100121
7,86749,39589,8333618,1119588,18,19449,23690,11087,1015764,1837,290608,4152,3.71,100121
8,148458,48394,8419621,2027021,18,19449,23690,12280,1222597,1837,290608,4152,14.10,100121
9,202185,54762,9780824,2797420,18,19449,23690,13392,1396838,1837,290608,4152,11.41,100121
10,210951,57859,10722620,3098502,18,19449,23690,14913,1447401,1837,290608,4152,2.09,100121
11,256440,70399,9692694,3752410,18,19449,23690,16112,1592465,1837,290608,4152,9.46,100121
12,285312,81433,12457474,4283736,18,19449,23690,17762,1693956,1837,290608,4152,6.39,100121
13,286890,84328,13432486,4465479,18,19449,23690,19421,1715890,1837,290608,4152,0.20,100121
14,310221,90753,11544792,4933317,18,19449,23690,20940,1803954,1837,290608,4152,4.70,100121
15,372714,97799,11651339,5823642,18,19449,23690,22107,2006600,1837,290608,4152,13.78,100121
16,425528,100874,11855913,6619666,18,19449,23690,23324,2177159,1837,290608,4152,11.96,100121
17,485113,108282,16678880,7446671,18,19449,23690,24466,2356244,1837,290608,4152,12.54,100121
18,544094,113890,12150922,8314278,18,19449,23690,25558,2548963,1837,290608,4152,13.37,100121
19,570608,117509,18343715,8774697,18,19449,23690,27076,2644331,1837,290608,4152,5.64,100121
20,572180,133872,19337801,8997455,18,19449,23690,28830,2670151,1837,290608,4152,0.22,100121
21,573781,148527,20319836,9204356,18,19449,23690,30681,2696420,1837,290608,4152,0.21,100121
22,623054,163593,14597287,9931657,18,19449,23690,31909,2856527,1837,290608,4152,10.55,100121
23,686414,167319,14703619,10823426,18,19449,23690,33043,3057984,1837,290608,4152,13.90,100121
24,749371,171387,14812846,11712139,18,19449,23690,34195,3261101,1837,290608,4152,13.87,100121
25,810966,174703,14908483,12608130,18,19449,23690,35261,3466591,1837,290608,4152,13.96,100121
26,832500,177840,24332581,13018735,18,19449,23690,36807,3552814,1837,290608,4152,4.71,100121
27,855410,180956,25230664,13441719,18,19449,23690,38217,3637648,1837,290608,4152,4.57,100121
28,920147,184359,25982507,14353261,18,19449,23690,39364,3846659,1837,290608,4152,14.31,100121
29,957047,187532,26820434,14971842,18,19449,23690,40571,3979440,1837,290608,4152,8.49,100121
30,958677,190651,27792724,15176753,18,19449,23690,42309,4003794,1837,290608,4152,0.21,100121
31,960304,193772,28764846,15383348,18,19449,23690,43970,4028502,1837,290608,4152,0.22,100121
32,1000232,198385,29605659,15971291,18,19449,23690,45427,4160680,1837,290608,4152,8.13,100121
33,1063192,214366,30395602,16885694,18,19449,23690,46681,4362803,1837,290608,4152,14.01,100121
34,1125552,217332,18745475,17785300,18,19449,23690,47815,4569241,1837,290608,4152,14.09,100121
35,1185356,221658,18877842,18649322,18,19449,23690,48989,4766408,1837,290608,4152,13.26,100121
36,1226575,227462,32765803,19262709,18,19449,23690,50364,4910776,1837,290608,4152,9.32,100121
37,1228194,230592,33739408,19475398,18,19449,23690,51878,4934045,1837,290608,4152,0.20,100121
