period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9429,412,609,100363,4407743,18,19455,23210,3554,703673,1814,290608,4152,0.01
1,12778,1023,10330,100363,4581778,18,19455,23210,4932,717467,1814,290608,4152,0.00
2,14124,1023,12925,100363,5567515,18,19455,23210,6147,730287,1814,290608,4152,0.00
3,94033,43651,15497,100363,6438726,18,19455,23210,7250,820942,1814,290608,4152,5.70
4,275193,124505,18248,100363,7183011,18,19455,23210,8646,1012784,1814,290608,4152,11.33
5,504149,199479,21200,100363,7910432,18,19455,23210,10219,1238216,1814,290608,4152,9.23
6,688333,270980,24244,100363,8672235,18,19455,23210,11564,1429873,1814,290608,4152,8.79
7,831524,342319,27178,100363,9475062,18,19455,23210,12771,1580295,1814,290608,4152,8.67
8,974732,412579,30199,100363,10274566,18,19455,23210,13833,1732088,1814,290608,4152,8.67
9,1119997,485975,33227,100363,11073407,18,19455,23210,15063,1885010,1814,290608,4152,8.67
10,1275745,558254,36248,100363,11856478,18,19455,23210,16281,2048557,1814,290608,4152,8.81
11,1428184,627594,39192,100363,12640975,18,19455,23210,17547,2209398,1814,290608,4152,8.79
12,1576459,696329,42006,100363,14678310,18,19455,23210,18892,2364128,1814,290608,4152,8.57
13,1729413,767959,45627,100363,15505800,18,19455,23210,20084,2528423,1814,290608,4152,8.83
14,1884569,841019,48292,100363,16330679,18,19455,23210,21259,2690172,1814,290608,4152,8.77
15,2038854,914836,51254,100363,15806423,18,19455,23210,22388,2851909,1814,290608,4152,8.79
16,2189129,984939,54354,100363,17985179,18,19455,23210,23455,3009012,1814,290608,4152,8.69
17,2342571,1060273,57204,100363,17386376,18,19455,23210,24671,3171331,1814,290608,4152,8.67
18,2490341,1130672,60539,100363,19639602,18,19455,23210,25934,3329505,1814,290608,4152,8.53
19,2646359,1205548,63424,100363,18963726,18,19455,23210,27197,3492082,1814,290608,4152,8.87
20,2801394,1281356,66509,100363,19747253,18,19455,23210,28429,3655628,1814,290608,4152,8.76
21,2955690,1355687,69592,100363,20526991,18,19455,23210,29593,3820095,1814,290608,4152,8.89
22,3105084,1428685,72461,100363,22952082,18,19455,23210,30777,3982695,1814,290608,4152,8.79
23,3262926,1502557,76460,100363,22101590,18,19455,23210,31973,4148025,1814,290608,4152,8.73
24,3407923,1571567,79307,100363,22898367,18,19455,23210,33180,4307152,1814,290608,4152,8.29
25,3565255,1648467,82103,100363,23676402,18,19455,23210,34568,4475201,1814,290608,4152,9.11
26,3679360,1703371,84665,100363,24516231,18,19455,23210,35965,4600266,1814,290608,4152,6.53
27,3831669,1773485,87780,100363,25298998,18,19455,23210,37412,4761553,1814,290608,4152,9.01
28,3985391,1845390,90899,100363,26085579,18,19455,23210,39024,4919992,1814,290608,4152,9.00
29,4171447,1932853,94037,100363,26826982,18,19455,23210,40410,5111240,1814,290608,4152,10.88
30,4324376,2005940,97255,100363,27607822,18,19455,23210,41677,5273502,1814,290608,4152,8.69
31,4474504,2074598,100364,100363,28393723,18,19455,23210,42738,5432198,1814,290608,4152,8.69
32,4626599,2148595,103463,100363,29182280,18,19455,23210,43948,5591765,1814,290608,4152,8.69
33,4777711,2220321,106304,100363,29968248,18,19455,23210,45275,5753471,1814,290608,4152,8.69
34,4926243,2289751,109196,100363,30755461,18,19455,23210,46510,5912878,1814,290608,4152,8.69
35,5074591,2358960,112082,100363,31546578,18,19455,23210,47724,6071209,1814,290608,4152,8.69
36,5225181,2429260,115407,100363,32330638,18,19455,23210,49029,6230854,1814,290608,4152,8.69
37,5373342,2495390,118228,100363,33114562,18,19455,23210,50213,6390592,1814,290608,4152,8.69
38,5524762,2566448,121328,100363,33900831,18,19455,23210,51441,6551049,1814,290608,4152,8.69
39,5672889,2634757,124201,100363,34687817,18,19455,23210,52849,6708065,1814,290608,4152,8.69
40,5824055,2705247,127329,100363,35474214,18,19455,23210,54126,6868787,1814,290608,4152,8.69
41,5975051,2775944,130114,100363,36258889,18,19455,23210,55339,7027866,1814,290608,4152,8.69
42,6122679,2847233,133149,100363,37051046,18,19455,23210,56604,7184878,1814,290608,4152,8.69
43,6265320,2913224,136251,100363,37842076,18,19455,23210,57803,7339156,1814,290608,4152,8.69
44,6416886,2984360,139371,100363,38631227,18,19455,23210,59069,7497350,1814,290608,4152,8.69
45,6566626,3056983,142475,100363,39421324,18,19455,23210,60279,7656844,1814,290608,4152,8.69
46,6718134,3127724,145951,100363,42978891,18,19455,23210,61319,7818437,1814,290608,4152,8.93
47,6871909,3201303,149717,100363,40994401,18,19455,23210,62547,7982396,1814,290608,4152,8.80
48,7028675,3275181,152548,100363,41779595,18,19455,23210,63782,8147495,1814,290608,4152,8.75
49,7177539,3346157,155695,100363,42570492,18,19455,23210,65052,8307059,1814,290608,4152,8.54
50,7317989,3409701,158356,100363,43364337,18,19455,23210,66370,8459381,1814,290608,4152,8.07
