period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
20,653527,72924,20918500,8389044,18,19469,13793,31337,2892950,1837,290608,4152,1.67,100851
21,727502,84105,21665121,9289190,18,19469,13793,32521,3120991,1837,290608,4152,16.07,100851
22,774609,87395,16429484,9882293,18,19469,13793,33961,3276683,1837,290608,4152,10.28,100851
23,794054,90577,23390366,10175796,18,19469,13793,35577,3355235,1837,290608,4152,4.30,100851
24,805868,95958,17943484,10373139,18,19469,13793,37405,3404965,1837,290608,4152,2.27,100851
25,878469,99960,18074634,11235300,18,19469,13793,38587,3628563,1837,290608,4152,15.85,100851
26,931065,102867,18389486,11906687,18,19469,13793,39686,3793024,1837,290608,4152,11.72,100851
27,973068,106051,26708544,12367204,18,19469,13793,40899,3917613,1837,290608,4152,8.13,100851
28,1015398,109166,27543183,12843221,18,19469,13793,42201,4053374,1837,290608,4152,8.71,100851
29,1054243,112322,19954768,13319587,18,19469,13793,43359,4179118,1837,290608,4152,8.12,100851
30,1092504,116181,29243125,13774669,18,19469,13793,44804,4303340,1837,290608,4152,8.03,100851
31,1128435,119186,21044985,14224810,18,19469,13793,46290,4422726,1837,290608,4152,7.60,100851
32,1169485,123884,21537578,14736542,18,19469,13793,47825,4561676,1837,290608,4152,8.77,100851
33,1210091,127070,22046826,15222566,18,19469,13793,49106,4694745,1837,290608,4152,8.74,100851
34,1248822,130944,32631275,15721227,18,19469,13793,50507,4827244,1837,290608,4152,8.30,100851
35,1288398,147011,33471048,16199771,18,19469,13793,52195,4960846,1837,290608,4152,8.51,100851
36,1323884,149631,34325658,16656035,18,19469,13793,53490,5083672,1837,290608,4152,7.67,100851
37,1360776,153146,24161781,17100715,18,19469,13793,55002,5207964,1837,290608,4152,8.03,100851
38,1403559,156658,24660121,17598516,18,19469,13793,56330,5347463,1837,290608,4152,8.92,100851
39,1443542,160349,25171305,18085977,18,19469,13793,57705,5482661,1837,290608,4152,8.60,100851
40,1479261,163872,25673806,18576864,18,19469,13793,59130,5610979,1837,290608,4152,7.80,100851
41,1520916,167794,38534965,19073638,18,19469,13793,60745,5750377,1837,290608,4152,8.69,100851
42,1559584,171451,26675807,19567824,18,19469,13793,62188,5883885,1837,290608,4152,8.39,100851
43,1597475,174896,27162666,20086522,18,19469,13793,63520,6014833,1837,290608,4152,8.06,100851
44,1637840,178953,41076300,20592877,18,19469,13793,64963,6150131,1837,290608,4152,8.31,100851
45,1673569,182447,28193007,21055026,18,19469,13793,66447,6278018,1837,290608,4152,7.82,100851
46,1718341,185736,42784799,21610528,18,19469,13793,67802,6423473,1837,290608,4152,9.42,100851
47,1753899,189382,29213453,22059840,18,19469,13793,69213,6549207,1837,290608,4152,7.77,100851
48,1793542,192664,44481836,22582036,18,19469,13793,70706,6688317,1837,290608,4152,8.39,100851
49,1834144,195794,45314299,23070230,18,19469,13793,72207,6824577,1837,290608,4152,8.63,100851
50,1868858,198913,46166487,23526856,18,19469,13793,73730,6944929,1837,290608,4152,7.56,100851
51,1909193,202049,46998868,24074840,18,19469,13793,75043,7084244,1837,290608,4152,8.64,100851
52,1950407,205176,47831821,24588218,18,19469,13793,76520,7220287,1837,290608,4152,8.64,100851
53,1987594,208348,32181867,25056457,18,19469,13793,77932,7351598,1837,290608,4152,8.17,100851
54,2025122,212151,49517096,25550471,18,19469,13793,79407,7482459,1837,290608,4152,8.01,100851
55,2065187,215263,50349825,26069698,18,19469,13793,80723,7619619,1837,290608,4152,8.64,100851
56,2100501,218389,51200159,26527338,18,19469,13793,82141,7740983,1837,290608,4152,7.56,100851
57,2138516,221811,34191226,27022732,18,19469,13793,83550,7872175,1837,290608,4152,8.14,100851
58,2180743,225684,34677387,27531484,18,19469,13793,85084,8016284,1837,290608,4152,8.99,100851
59,2217113,229572,35196168,28015227,18,19469,13793,86463,8144829,1837,290608,4152,7.77,100851
60,2258614,233155,35675891,28571334,18,19469,13793,88022,8294118,1837,290608,4152,9.21,100851
61,2295913,237113,55445425,29051134,18,19469,13793,89434,8422213,1837,290608,4152,7.90,100851
62,2332102,240246,56296796,29520108,18,19469,13793,90865,8543789,1837,290608,4152,7.56,100851
63,2375552,242827,37158154,30079591,18,19469,13793,92153,8691310,1837,290608,4152,9.43,100851
64,2411621,246754,37689623,30556285,18,19469,13793,93702,8824325,1837,290608,4152,8.05,100851
65,2451969,250429,38166307,31074724,18,19469,13793,95043,8957990,1837,290608,4152,8.33,100851
66,2490583,253614,38686126,31543753,18,19469,13793,96356,9085518,1837,290608,4152,8.18,100851
67,2529278,257120,60514471,32032349,18,19469,13793,97627,9207873,1837,290608,4152,8.00,100851
68,2563479,260572,61365658,32499075,18,19469,13793,99206,9331892,1837,290608,4152,7.63,100851
69,2609978,263951,62197491,33077146,18,19469,13793,100568,9483247,1837,290608,4152,9.62,100851
70,2646901,267066,40707820,33510366,18,19469,13793,101897,9608224,1837,290608,4152,7.80,100851
71,2685785,270873,63888835,34019461,18,19469,13793,103345,9741625,1837,290608,4152,8.38,100851
72,2719495,273993,64744995,34415906,18,19469,13793,105002,9859502,1837,290608,4152,7.24,100851
73,2722918,281780,65707878,34533981,18,19469,13793,106643,9895303,1837,290608,4152,0.92,100851
74,2788046,293413,42933699,35304920,18,19469,13793,107801,10088290,1837,290608,4152,13.69,100851
75,2838422,296896,43332819,35900570,18,19469,13793,108927,10233005,1837,290608,4152,10.34,100851
76,2865161,299984,68198488,36301174,18,19469,13793,110370,10335262,1837,290608,4152,6.06,100851
77,2879851,316412,44721529,36547564,18,19469,13793,112103,10393619,1837,290608,4152,2.79,100851
78,2951761,320441,44844785,37411381,18,19469,13793,113324,10621303,1837,290608,4152,15.64,100851
79,2979470,323279,70760287,37834467,18,19469,13793,114906,10727113,1837,290608,4152,6.35,100851
80,3015389,326287,71615169,38287501,18,19469,13793,116255,10843095,1837,290608,4152,7.46,100851
81,3072812,329144,72381146,39011949,18,19469,13793,117504,11035430,1837,290608,4152,12.81,100851
82,3089271,344496,47010765,39249360,18,19469,13793,118966,11095963,1837,290608,4152,3.12,100851
83,3151026,347750,47258533,39997125,18,19469,13793,120119,11288002,1837,290608,4152,13.63,100851
84,3194194,352500,47746426,40503601,18,19469,13793,121179,11406992,1837,290608,4152,8.30,100851
85,3236284,360062,75777429,40986927,18,19469,13793,122774,11540377,1837,290608,4152,8.50,100851
86,3271471,363194,76624937,41404645,18,19469,13793,124377,11665737,1837,290608,4152,7.58,100851
87,3310758,366800,49337048,41917139,18,19469,13793,125826,11810031,1837,290608,4152,8.90,100851
88,3350349,370485,78306690,42376167,18,19469,13793,127067,11942573,1837,290608,4152,8.29,100851
89,3390241,374043,50381287,42861279,18,19469,13793,128574,12082543,1837,290608,4152,8.60,100851
90,3429013,377794,79983388,43361532,18,19469,13793,129998,12213477,1837,290608,4152,8.31,100851
91,3465662,380848,80837450,43815444,18,19469,13793,131399,12342355,1837,290608,4152,7.89,100851
92,3502784,384401,51962935,44272660,18,19469,13793,133153,12471626,1837,290608,4152,7.81,100851
93,3543150,388320,52447353,44792774,18,19469,13793,134470,12610924,1837,290608,4152,8.79,100851
94,3584173,392155,52972919,45267029,18,19469,13793,135712,12734842,1837,290608,4152,8.37,100851
95,3626990,399263,53452267,45783520,18,19469,13793,136916,12862564,1837,290608,4152,8.46,100851
96,3667274,409612,85082742,46269098,18,19469,13793,138303,12998138,1837,290608,4152,8.63,100851
97,3707900,413226,54503311,46743941,18,19469,13793,139746,13135258,1837,290608,4152,8.54,100851
98,3742048,416829,55053281,47194237,18,19469,13793,141236,13255105,1837,290608,4152,7.27,100851
99,3784587,420540,87603379,47680258,18,19469,13793,142792,13398349,1837,290608,4152,8.98,100851
100,3824831,423828,56064686,48166418,18,19469,13793,144216,13534189,1837,290608,4152,8.64,100851
101,3861120,427474,56567595,48656826,18,19469,13793,145486,13661064,1837,290608,4152,7.96,100851
102,3900446,430854,90127954,49147500,18,19469,13793,146814,13791331,1837,290608,4152,8.19,100851
103,3938416,434142,57577620,49633753,18,19469,13793,147996,13914997,1837,290608,4152,8.30,100851
104,3952621,438235,91916666,49896665,18,19469,13793,149395,13970292,1837,290608,4152,2.80,100851
105,3994968,441791,58831028,50383183,18,19469,13793,150465,14088097,1837,290608,4152,8.47,100851
106,4057011,445184,59066109,51138555,18,19469,13793,151547,14277592,1837,290608,4152,13.39,100851
107,4095207,448628,59533934,51666924,18,19469,13793,152955,14405336,1837,290608,4152,8.12,100851
108,4136298,452261,95227643,52166731,18,19469,13793,154360,14541380,1837,290608,4152,8.51,100851
109,4176703,455667,96060406,52697664,18,19469,13793,155748,14679464,1837,290608,4152,8.64,100851
110,4217313,471969,96918354,53245711,18,19469,13793,157097,14813694,1837,290608,4152,8.64,100851
111,4254685,475328,61508261,53708802,18,19469,13793,158361,14934088,1837,290608,4152,8.05,100851
112,4292611,479108,98622722,54200475,18,19469,13793,159814,15061821,1837,290608,4152,7.73,100851
113,4336583,482314,99467339,54740010,18,19469,13793,161032,15189751,1837,290608,4152,8.98,100851
114,4374913,485587,100321055,55220580,18,19469,13793,162298,15305870,1837,290608,4152,7.83,100851
115,4413786,489023,101158427,55762448,18,19469,13793,163704,15439727,1837,290608,4152,8.37,100851
116,4454998,492220,101992329,56258637,18,19469,13793,165085,15575230,1837,290608,4152,8.63,100851
117,4491243,495505,102846361,56728207,18,19469,13793,166475,15693549,1837,290608,4152,7.56,100851
118,4528351,499345,64949332,57227743,18,19469,13793,167785,15824134,1837,290608,4152,8.19,100851
119,4571274,503026,65422910,57749391,18,19469,13793,169176,15968450,1837,290608,4152,9.08,100851
120,4608814,506239,65947394,58217667,18,19469,13793,170668,16088079,1837,290608,4152,7.65,100851
121,4649156,509621,66424155,58747593,18,19469,13793,171934,16226557,1837,290608,4152,8.63,100851
122,4690298,513567,107057586,59248746,18,19469,13793,173300,16363622,1837,290608,4152,8.47,100851
123,4725392,516855,107906132,59719448,18,19469,13793,174728,16486992,1837,290608,4152,7.56,100851
124,4763929,520213,108739579,60213539,18,19469,13793,176193,16624484,1837,290608,4152,8.41,100851
125,4804970,524035,109573922,60723049,18,19469,13793,177750,16764834,1837,290608,4152,8.82,100851
126,4845016,531974,110410597,61227974,18,19469,13793,179118,16901738,1837,290608,4152,8.51,100851
127,4884100,543618,111267922,61756939,18,19469,13793,180521,17043945,1837,290608,4152,8.77,100851
128,4921668,546839,112122152,62209788,18,19469,13793,181909,17164824,1837,290608,4152,7.56,100851
129,4955139,550158,112971803,62677197,18,19469,13793,183453,17289947,1837,290608,4152,7.56,100851
130,4998811,553882,70914841,63246921,18,19469,13793,184688,17438196,1837,290608,4152,9.54,100851
131,5036986,557531,114645091,63702689,18,19469,13793,186310,17564291,1837,290608,4152,7.69,100851
132,5076142,561448,71928882,64221832,18,19469,13793,187668,17699069,1837,290608,4152,8.52,100851
133,5117903,564607,72416562,64729565,18,19469,13793,189136,17839423,1837,290608,4152,8.73,100851
134,5155952,568334,72947026,65190992,18,19469,13793,190633,17970625,1837,290608,4152,7.89,100851
135,5194597,572034,118006695,65689519,18,19469,13793,192082,18102337,1837,290608,4152,8.29,100851
136,5230817,575320,118859101,66119303,18,19469,13793,193667,18223030,1837,290608,4152,7.55,100851
137,5270166,579149,74508708,66609029,18,19469,13793,195051,18357988,1837,290608,4152,8.54,100851
138,5311350,591001,74995120,67168140,18,19469,13793,196482,18496949,1837,290608,4152,8.57,100851
139,5354099,594413,121410931,67700748,18,19469,13793,197919,18631709,1837,290608,4152,8.78,100851
140,5393268,597781,122249065,68185225,18,19469,13793,199283,18763710,1837,290608,4152,8.23,100851
141,5431745,600562,123097303,68648518,18,19469,13793,200899,18892022,1837,290608,4152,7.95,100851
142,5471559,603959,123926950,69173410,18,19469,13793,202420,19031406,1837,290608,4152,8.64,100851
143,5506032,607068,124780954,69641579,18,19469,13793,203918,19153495,1837,290608,4152,7.56,100851
144,5548165,610871,77976588,70151238,18,19469,13793,205456,19295569,1837,290608,4152,8.96,100851
145,5589113,614333,126453844,70638410,18,19469,13793,206967,19429328,1837,290608,4152,8.26,100851
146,5629314,617699,78976342,71146809,18,19469,13793,208388,19557462,1837,290608,4152,8.36,100851
147,5670351,621646,79482587,71639771,18,19469,13793,209786,19691093,1837,290608,4152,8.53,100851
148,5708775,625046,128987031,72104295,18,19469,13793,211404,19815754,1837,290608,4152,7.87,100851
149,5747921,628938,80463131,72656364,18,19469,13793,212879,19953564,1837,290608,4152,8.64,100851
150,5787582,632283,80999118,73110861,18,19469,13793,214266,20078347,1837,290608,4152,7.86,100851
151,5828070,635838,131509510,73609555,18,19469,13793,215760,20213309,1837,290608,4152,8.30,100851
152,5869001,639236,132342362,74128683,18,19469,13793,217178,20349064,1837,290608,4152,8.64,100851
153,5909163,642859,82481732,74613109,18,19469,13793,218582,20484776,1837,290608,4152,8.54,100851
154,5943438,646247,83050815,75042403,18,19469,13793,220024,20599713,1837,290608,4152,7.02,100851
155,5982507,649972,134903487,75561574,18,19469,13793,221275,20719957,1837,290608,4152,7.87,100851
156,6031371,652982,135722614,76151532,18,19469,13793,222399,20866323,1837,290608,4152,9.99,100851
157,6065724,656355,136571531,76567319,18,19469,13793,224029,20991136,1837,290608,4152,7.55,100851
158,6104663,660276,84964597,77105108,18,19469,13793,225366,21127529,1837,290608,4152,8.51,100851
159,6145730,663853,138248518,77596877,18,19469,13793,226905,21261832,1837,290608,4152,8.54,100851
160,6182678,667284,139099538,78077272,18,19469,13793,228363,21394066,1837,290608,4152,8.08,100851
161,6224311,683690,139966908,78571039,18,19469,13793,229874,21530562,1837,290608,4152,8.61,100851
162,6259647,687065,87059176,79040678,18,19469,13793,231139,21648910,1837,290608,4152,7.79,100851
163,6300001,690448,87547217,79544469,18,19469,13793,232575,21778522,1837,290608,4152,8.33,100851
164,6338402,694474,88022811,80069839,18,19469,13793,234143,21914001,1837,290608,4152,8.49,100851
165,6381414,697808,143354346,80587448,18,19469,13793,235480,22045670,1837,290608,4152,8.52,100851
166,6421855,701078,144192407,81111016,18,19469,13793,236784,22178033,1837,290608,4152,8.64,100851
167,6459264,704239,145043473,81552144,18,19469,13793,238392,22298846,1837,290608,4152,7.56,100851
168,6494631,707634,90020236,82042812,18,19469,13793,239870,22429290,1837,290608,4152,8.01,100851
169,6538922,711465,146746977,82636543,18,19469,13793,241366,22575256,1837,290608,4152,9.23,100851
170,6574508,715207,90989890,83098247,18,19469,13793,242998,22707270,1837,290608,4152,7.97,100851
171,6615399,718884,91462667,83630812,18,19469,13793,244548,22846678,1837,290608,4152,8.67,100851
172,6653840,722170,149275373,84132616,18,19469,13793,246088,22978036,1837,290608,4152,8.15,100851
173,6690259,725152,150131561,84580884,18,19469,13793,247598,23097437,1837,290608,4152,7.53,100851
174,6732451,728558,150955871,85160253,18,19469,13793,248923,23244495,1837,290608,4152,9.23,100851
175,6770118,731831,151803177,85612028,18,19469,13793,250494,23375329,1837,290608,4152,8.02,100851
176,6810791,735221,152630499,86110671,18,19469,13793,252192,23517022,1837,290608,4152,8.63,100851
177,6845829,738594,153477891,86588617,18,19469,13793,253744,23644983,1837,290608,4152,7.73,100851
178,6885100,741687,154312367,87081433,18,19469,13793,255229,23779947,1837,290608,4152,8.47,100851
179,6924594,745057,95450286,87582590,18,19469,13793,256552,23913396,1837,290608,4152,8.55,100851
