period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,493,1285,3625186,8781,18,19459,23772,3557,708397,1838,290608,4152,0.01,99533
1,5999,11686,4617143,11744,18,19459,23772,4796,722052,1838,290608,4152,0.00,99533
2,5999,14164,5602964,13472,18,19459,23772,6080,736865,1838,290608,4152,0.00,99533
3,87631,16823,6318469,825910,18,19459,23772,7301,956228,1838,290608,4152,16.17,99533
4,167299,20603,6791558,1632991,18,19459,23772,8524,1173148,1838,290608,4152,16.07,99533
5,244648,24347,6978512,2444870,18,19459,23772,9834,1389552,1838,290608,4152,16.09,99533
6,322470,27963,7168337,3249032,18,19459,23772,11081,1599242,1838,290608,4152,15.95,99533
7,399905,31298,7325753,4082856,18,19459,23772,12379,1818201,1838,290608,4152,16.43,99533
8,479774,34778,7452954,4940722,18,19459,23772,13560,2043027,1838,290608,4152,16.94,99533
9,557549,38027,7614517,5767461,18,19459,23772,14792,2260048,1838,290608,4152,16.33,99533
10,633800,41592,11403755,6606304,18,19459,23772,16018,2485207,1838,290608,4152,16.50,99533
11,710366,44716,7912249,7445758,18,19459,23772,17248,2710948,1838,290608,4152,16.75,99533
12,789864,48335,8051059,8296590,18,19459,23772,18496,2940837,1838,290608,4152,16.91,99533
13,869427,51827,8208316,9139958,18,19459,23772,19643,3165420,1838,290608,4152,16.67,99533
14,949452,55419,8325146,10016371,18,19459,23772,20754,3396037,1838,290608,4152,17.36,99533
15,1025781,58632,8462902,10865251,18,19459,23772,21897,3628542,1838,290608,4152,16.83,99533
16,1103929,61814,8632436,11689198,18,19459,23772,23031,3845768,1838,290608,4152,16.25,99533
17,1181820,65528,8791169,12522070,18,19459,23772,24191,4064959,1838,290608,4152,16.41,99533
18,1260744,68947,8918560,13389832,18,19459,23772,25413,4295249,1838,290608,4152,17.11,99533
19,1340677,72951,9057187,14246675,18,19459,23772,26572,4520502,1838,290608,4152,16.90,99533
20,1420967,76137,9207976,15092885,18,19459,23772,27794,4741629,1838,290608,4152,16.65,99533
21,1499141,79777,9357778,15927795,18,19459,23772,28967,4960695,1838,290608,4152,16.63,99533
22,1579417,82730,20042286,16757428,18,19459,23772,30094,5176859,1838,290608,4152,16.33,99533
23,1657274,85756,9671400,17591432,18,19459,23772,31394,5398558,1838,290608,4152,16.66,99533
24,1735284,89052,9825971,18432615,18,19459,23772,32576,5624408,1838,290608,4152,16.71,99533
25,1813149,92614,9977604,19268194,18,19459,23772,33735,5846823,1838,290608,4152,16.59,99533
26,1892461,96071,10129899,20111418,18,19459,23772,34976,6071288,1838,290608,4152,16.77,99533
27,1969311,99454,10288462,20945464,18,19459,23772,36209,6294988,1838,290608,4152,16.51,99533
28,2048722,103257,10460255,21767369,18,19459,23772,37423,6514151,1838,290608,4152,16.26,99533
29,2125543,106430,10626141,22590586,18,19459,23772,38615,6732398,1838,290608,4152,16.34,99533
30,2206607,109820,10781154,23422861,18,19459,23772,39867,6951327,1838,290608,4152,16.50,99533
31,2283806,113923,10968994,24228948,18,19459,23772,41007,7165153,1838,290608,4152,15.85,99533
32,2362528,117867,11142446,25043537,18,19459,23772,42330,7379802,1838,290608,4152,16.17,99533
33,2439650,121308,11327196,25848400,18,19459,23772,43571,7592397,1838,290608,4152,15.91,99533
34,2515005,124514,28775400,26620196,18,19459,23772,44713,7796097,1838,290608,4152,15.19,99533
35,2589035,127195,11727485,27421976,18,19459,23772,45952,8006685,1838,290608,4152,16.03,99533
36,2667348,130808,30237939,28254206,18,19459,23772,47156,8226310,1838,290608,4152,16.45,99533
37,2743229,134125,12053410,29076886,18,19459,23772,48379,8445825,1838,290608,4152,16.31,99533
38,2821713,138005,12197287,29922285,18,19459,23772,49612,8670620,1838,290608,4152,16.68,99533
39,2899655,141240,12355999,30757198,18,19459,23772,50802,8890270,1838,290608,4152,16.48,99533
40,2977483,144593,12522128,31581972,18,19459,23772,51952,9109967,1838,290608,4152,16.22,99533
41,3055833,148175,33847891,32419190,18,19459,23772,53121,9334203,1838,290608,4152,16.47,99533
42,3133899,151711,12807192,33268599,18,19459,23772,54205,9560527,1838,290608,4152,16.83,99533
43,3213366,155063,12963306,34106344,18,19459,23772,55451,9782051,1838,290608,4152,16.45,99533
44,3292124,158799,13107305,34947575,18,19459,23772,56685,10003904,1838,290608,4152,16.63,99533
45,3372299,162146,36721601,35785895,18,19459,23772,57898,10224207,1838,290608,4152,16.50,99533
46,3457200,166232,13389796,36656722,18,19459,23772,59063,10454704,1838,290608,4152,17.09,99533
47,3537642,169474,13536099,37505565,18,19459,23772,60279,10676784,1838,290608,4152,16.74,99533
48,3618443,173706,13670242,38367860,18,19459,23772,61489,10903742,1838,290608,4152,17.00,99533
49,3697812,176702,39596035,39239386,18,19459,23772,62769,11134817,1838,290608,4152,17.19,99533
50,3774840,179391,13982546,40034003,18,19459,23772,63896,11346095,1838,290608,4152,15.73,99533
51,3853090,182551,14151141,40852183,18,19459,23772,65146,11564113,1838,290608,4152,16.16,99533
52,3936085,186285,14286361,41707809,18,19459,23772,66445,11785373,1838,290608,4152,16.86,99533
53,4015174,190051,14452949,42539319,18,19459,23772,67751,12005659,1838,290608,4152,16.34,99533
54,4096039,193512,14601893,43387141,18,19459,23772,69012,12226268,1838,290608,4152,16.72,99533
55,4174182,197190,14769902,44213746,18,19459,23772,70192,12444670,1838,290608,4152,16.29,99533
56,4254511,200487,14909055,45068721,18,19459,23772,71385,12668204,1838,290608,4152,16.86,99533
57,4333022,203688,15053797,45910761,18,19459,23772,72691,12888594,1838,290608,4152,16.64,99533
58,4410808,207600,15242852,46715970,18,19459,23772,73924,13101772,1838,290608,4152,15.81,99533
59,4490002,210795,15397108,47553773,18,19459,23772,75159,13323164,1838,290608,4152,16.50,99533
60,4569155,214578,15557714,48383970,18,19459,23772,76383,13544407,1838,290608,4152,16.34,99533
61,4650106,217955,15712652,49220260,18,19459,23772,77632,13766369,1838,290608,4152,16.40,99533
62,4730091,221158,15830846,50096175,18,19459,23772,78879,13996163,1838,290608,4152,17.30,99533
63,4808975,224516,49718099,50937549,18,19459,23772,80096,14216787,1838,290608,4152,16.54,99533
64,4887662,228248,16136043,51770383,18,19459,23772,81244,14441698,1838,290608,4152,16.53,99533
65,4968037,231631,16278879,52612878,18,19459,23772,82462,14661777,1838,290608,4152,16.70,99533
66,5044549,234649,51886971,53405925,18,19459,23772,83700,14873840,1838,290608,4152,15.69,99533
67,5123566,237675,16636828,54229459,18,19459,23772,84945,15092332,1838,290608,4152,16.34,99533
68,5204275,241561,16788254,55071101,18,19459,23772,86186,15315820,1838,290608,4152,16.67,99533
69,5281330,245088,16995182,55861063,18,19459,23772,87407,15526024,1838,290608,4152,15.61,99533
70,5360851,248701,17121496,56720250,18,19459,23772,88536,15751146,1838,290608,4152,17.06,99533
71,5438947,251986,17263067,57570084,18,19459,23772,89763,15977487,1838,290608,4152,16.86,99533
72,5517122,255461,56231622,58393735,18,19459,23772,90999,16199827,1838,290608,4152,16.28,99533
73,5595676,258681,17593010,59212367,18,19459,23772,92139,16417427,1838,290608,4152,16.33,99533
74,5676769,261976,17725641,60073074,18,19459,23772,93347,16645943,1838,290608,4152,17.02,99533
75,5757115,265785,17880878,60908205,18,19459,23772,94586,16865638,1838,290608,4152,16.53,99533
76,5836002,269043,18058128,61724541,18,19459,23772,95754,17082703,1838,290608,4152,16.11,99533
77,5916464,272245,18221309,62545379,18,19459,23772,96917,17301223,1838,290608,4152,16.36,99533
78,5997048,276084,18370503,63389198,18,19459,23772,98163,17525453,1838,290608,4152,16.63,99533
79,6076668,279295,18515185,64232480,18,19459,23772,99334,17750192,1838,290608,4152,16.71,99533
80,6154639,283080,18695721,65040492,18,19459,23772,100518,17960907,1838,290608,4152,16.04,99533
81,6235428,286257,18843304,65885709,18,19459,23772,101718,18184030,1838,290608,4152,16.76,99533
82,6317087,290133,63445178,66743347,18,19459,23772,102918,18410466,1838,290608,4152,16.98,99533
83,6396467,293642,19138046,67581169,18,19459,23772,104185,18629332,1838,290608,4152,16.65,99533
84,6477075,296948,19275596,68429657,18,19459,23772,105315,18853239,1838,290608,4152,16.84,99533
85,6557453,300509,19408615,69289248,18,19459,23772,106532,19079033,1838,290608,4152,17.07,99533
86,6639680,303985,19544467,70146238,18,19459,23772,107780,19303971,1838,290608,4152,16.95,99533
87,6718792,307162,19718067,70956108,18,19459,23772,109062,19518053,1838,290608,4152,16.15,99533
88,6799341,311140,19872641,71794701,18,19459,23772,110254,19739398,1838,290608,4152,16.63,99533
89,6878910,314440,20031666,72634010,18,19459,23772,111394,19963380,1838,290608,4152,16.61,99533
