IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
298361460,3.04,4116,359,18,606821,22420483,27228,44083,2440053,14466,44184191,48859652
4417209,0.01,4116,0,18,3821,579,27228,44085,4601,14270,7919,710717
4583439,0.00,4116,1,18,5002,5957,27228,44085,19005,14270,10503,723819
5570287,0.00,4116,2,18,6088,5957,27228,44085,25761,14270,11362,735407
6397109,7.55,4116,3,18,7885,65833,27228,44085,32450,14270,127388,864617
8166336,8.68,4116,4,18,9687,129637,27228,44085,39365,14270,255735,1005254
8068376,6.71,4116,5,18,11592,180217,27228,44085,44892,14270,357189,1120820
8959395,4.11,4116,6,18,12887,214292,27228,44085,52155,14270,422034,1200782
9842117,4.30,4116,7,18,14259,250479,27228,44085,59416,14270,492076,1284284
10729502,4.39,4116,8,18,15576,287133,27228,44085,66682,14270,561768,1366635
11622868,3.93,4116,9,18,17224,320124,27228,44085,73597,14270,625181,1445183
12497149,4.96,4116,10,18,18601,359559,27228,44085,80842,14270,703266,1535171
14463061,15.22,4116,11,18,20230,473407,27228,44085,88484,14270,928896,1764726
13827010,18.15,4116,12,18,21839,604343,27228,44085,94964,14270,1191229,2028496
15941893,13.63,4116,13,18,23472,707631,27228,44085,100588,14270,1395208,2237756
15391501,7.57,4116,14,18,25335,763637,27228,44085,107319,14270,1507716,2364548
16211913,8.63,4116,15,18,27149,828494,27228,44085,114016,14270,1636749,2506480
17045279,7.55,4116,16,18,28982,886521,27228,44085,121350,14270,1749553,2632227
17860096,8.63,4116,17,18,30757,952462,27228,44085,128673,14270,1878226,2770397
18669676,8.63,4116,18,18,32607,1015813,27228,44085,136091,14270,2006495,2910191
19488626,8.32,4116,19,18,34461,1079817,27228,44085,143409,14270,2131217,3048726
21991908,8.14,4116,20,18,36201,1139681,27228,44085,149298,14270,2252455,3183249
21194021,4.99,4116,21,18,37748,1180594,27228,44085,156648,14270,2330378,3274801
22014034,8.01,4116,22,18,39433,1245237,27228,44085,162389,14270,2454455,3408193
22847495,6.92,4116,23,18,40808,1301732,27228,44085,170123,14270,2563638,3526333
23719869,5.10,4116,24,18,42248,1343958,27228,44085,176979,14270,2644993,3620721
24590078,5.06,4116,25,18,43789,1386042,27228,44085,183826,14270,2726252,3716813
25497976,2.84,4116,26,18,45180,1413294,27228,44085,191230,14270,2774620,3781620
26349221,6.23,4116,27,18,46463,1464337,27228,44085,197662,14270,2870519,3890570
27239008,4.13,4116,28,18,48090,1499010,27228,44085,203293,14270,2937708,3975527
28136553,3.52,4116,29,18,49393,1530395,27228,44085,210407,14270,2995777,4049054
28934339,9.03,4116,30,18,51012,1603488,27228,44085,217467,14270,3134029,4194435
29604848,15.81,4116,31,18,52815,1723510,27228,44085,224878,14270,3369142,4436095
32510029,18.57,4116,32,18,54358,1860421,27228,44085,229398,14270,3641397,4711911
30878849,17.80,4116,33,18,56027,1993612,27228,44085,233108,14270,3902753,4974368
31713089,7.55,4116,34,18,57980,2049612,27228,44085,240573,14270,4015180,5096700
34961101,8.76,4116,35,18,60017,2113371,27228,44085,247976,14270,4145559,5241198
33335864,8.28,4116,36,18,61943,2175465,27228,44085,254225,14270,4269314,5380477
34147131,8.56,4116,37,18,63611,2241088,27228,44085,259441,14270,4397366,5522713
34978175,8.32,4116,38,18,65378,2301991,27228,44085,265534,14270,4519538,5654094
35802568,8.13,4116,39,18,66960,2363688,27228,44085,271190,14270,4641397,5786798
36636320,7.55,4116,40,18,68964,2421307,27228,44085,278547,14270,4756273,5911629
37505851,5.19,4116,41,18,70382,2463327,27228,44085,286381,14270,4838073,6007474
38373989,5.41,4116,42,18,72016,2507183,27228,44085,292835,14270,4921695,6105194
39250858,4.84,4116,43,18,73515,2547006,27228,44085,300275,14270,4996871,6196027
42961265,5.45,4116,44,18,75020,2591749,27228,44085,307632,14270,5081407,6295019
43666551,17.98,4116,45,18,76660,2725336,27228,44085,312458,14270,5345727,6557914
41539882,10.73,4116,46,18,78575,2802278,27228,44085,318539,14270,5503547,6725272
