IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
243084734,15.66,4036,359,18,606943,45551722,27228,44077,2190913,14162,89032386,88711956
4469233,0.01,4084,0,18,4063,559,27228,44084,4649,14012,7915,709857
4639414,0.00,4084,1,18,5341,5933,27228,44084,19043,14012,10311,723268
6481348,0.00,4084,2,18,6608,5933,27228,44084,25714,14012,11377,736361
6296025,16.44,4084,3,18,8107,143232,27228,44084,32484,14012,261606,983099
6963545,16.38,4084,4,18,9642,275358,27228,44084,37876,14012,511073,1229893
7617682,16.87,4084,5,18,11363,407676,27228,44084,41924,14012,773030,1492122
8267871,16.70,4084,6,18,13342,532946,27228,44084,48805,14012,1032912,1754443
8927149,16.73,4084,7,18,15046,661489,27228,44084,54034,14012,1289210,2010807
10727781,16.49,4084,8,18,16658,791626,27228,44084,59905,14012,1541536,2261603
11448760,16.51,4084,9,18,18187,918815,27228,44084,64755,14012,1790501,2506602
10940148,16.05,4084,10,18,19922,1042474,27228,44084,71262,14012,2032179,2745140
12897246,16.80,4084,11,18,21859,1168381,27228,44084,77916,14012,2285157,2994559
12270017,16.53,4084,12,18,23362,1297031,27228,44084,84621,14012,2533419,3237922
12932214,16.73,4084,13,18,24989,1431172,27228,44084,88256,14012,2786369,3487257
13591016,16.72,4084,14,18,26483,1567525,27228,44084,94404,14012,3042232,3740906
15764046,16.17,4084,15,18,28166,1686726,27228,44084,101225,14012,3284934,3982532
14935579,15.83,4084,16,18,29766,1802152,27228,44084,107313,14012,3523748,4219538
15580900,16.64,4084,17,18,31521,1941836,27228,44084,113799,14012,3786688,4474966
17948295,15.80,4084,18,18,33226,2060452,27228,44084,121342,14012,4023489,4712659
16916271,16.97,4084,19,18,35068,2188750,27228,44084,128297,14012,4275633,4963392
17578730,16.74,4084,20,18,36662,2316696,27228,44084,132284,14012,4529956,5214573
20090993,17.15,4084,21,18,38286,2447207,27228,44084,136573,14012,4787669,5468488
18886310,16.96,4084,22,18,39983,2581326,27228,44084,141585,14012,5045382,5723252
19539972,17.10,4084,23,18,41633,2714488,27228,44084,147238,14012,5301704,5979044
22228618,16.77,4084,24,18,43268,2842411,27228,44084,153301,14012,5552543,6228219
22956323,16.05,4084,25,18,44977,2966105,27228,44084,159081,14012,5793792,6468101
21546536,16.66,4084,26,18,46514,3090827,27228,44084,166333,14012,6042252,6716230
22200873,16.85,4084,27,18,48276,3225264,27228,44084,169984,14012,6299014,6968667
22872104,15.98,4084,28,18,50049,3345744,27228,44084,175905,14012,6540155,7212099
23529688,17.07,4084,29,18,51597,3475194,27228,44084,181698,14012,6794755,7464110
24212676,15.56,4084,30,18,53178,3591383,27228,44084,184680,14012,7031504,7697669
24887224,15.55,4084,31,18,54987,3718413,27228,44084,191710,14012,7273466,7932610
25552784,16.23,4084,32,18,56554,3846118,27228,44084,198529,14012,7520468,8173245
26220931,16.08,4084,33,18,58295,3972047,27228,44084,205264,14012,7765840,8415351
26890464,15.94,4084,34,18,60075,4098803,27228,44084,211840,14012,8010795,8652410
27571247,15.42,4084,35,18,61601,4220017,27228,44084,218797,14012,8246914,8883217
28240373,16.17,4084,36,18,63227,4341034,27228,44084,222965,14012,8488146,9126768
28881486,18.10,4084,37,18,64947,4486438,27228,44084,228080,14012,8761126,9395518
32348920,16.87,4084,38,18,66677,4619229,27228,44084,232646,14012,9018030,9649727
33079642,16.03,4084,39,18,68231,4740349,27228,44084,237585,14012,9260273,9888964
30876157,16.59,4084,40,18,69827,4867434,27228,44084,243351,14012,9512945,10142097
31526755,16.71,4084,41,18,71598,4991677,27228,44084,248951,14012,9771643,10404555
32174203,16.66,4084,42,18,73219,5117920,27228,44084,254991,14012,10027121,10662847
32888089,13.61,4084,43,18,74872,5220554,27228,44084,262472,14012,10231962,10869920
33552381,15.79,4084,44,18,76697,5349507,27228,44084,267707,14012,10478602,11109621
34210579,16.69,4084,45,18,78361,5477330,27228,44084,274517,14012,10727983,11357378
34881040,16.40,4084,46,18,80031,5604107,27228,44084,279798,14012,10976006,11602431
35555307,16.32,4084,47,18,81739,5733679,27228,44084,285505,14012,11222798,11845656
