period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,10350,408,0,101151,5018312,19,19432,23358,3957,708603,1814,290608,4152,0.01
1,13148,2607,11655,101151,5188531,19,19432,23358,4979,720532,1814,290608,4152,0.00
2,14502,2607,14232,101151,6174010,19,19432,23358,6251,733580,1814,290608,4152,0.00
3,208213,105471,16963,101151,7810066,19,19432,23358,7350,933319,1814,290608,4152,14.79
4,451469,235486,20182,101151,7584124,19,19432,23358,8475,1170284,1814,290608,4152,17.33
5,681720,359696,23144,101151,8277679,19,19432,23358,9469,1395885,1814,290608,4152,16.37
6,917525,487696,25580,101151,8967759,19,19432,23358,10490,1622434,1814,290608,4152,16.77
7,1146776,612283,28337,101151,9663972,19,19432,23358,11545,1841368,1814,290608,4152,16.18
8,1358125,727110,31527,101151,11478643,19,19432,23358,12812,2046344,1814,290608,4152,15.02
9,1615975,867578,34571,101151,12180857,19,19432,23358,13930,2290943,1814,290608,4152,18.37
10,1840867,989083,37215,101151,11737843,19,19432,23358,15069,2508362,1814,290608,4152,16.21
11,2073723,1117523,40689,101151,13650166,19,19432,23358,16114,2730592,1814,290608,4152,16.65
12,2303053,1244039,43368,101151,14382740,19,19432,23358,17254,2950170,1814,290608,4152,16.26
13,2529183,1367587,46361,101151,13828423,19,19432,23358,18441,3169824,1814,290608,4152,16.28
14,2768702,1497040,49829,101151,15838612,19,19432,23358,19664,3400437,1814,290608,4152,17.06
15,2997006,1621620,52624,101151,15206666,19,19432,23358,20848,3622622,1814,290608,4152,16.38
16,3229989,1750353,55240,101151,15895405,19,19432,23358,22028,3848745,1814,290608,4152,16.57
17,3456098,1873850,58413,101151,16588669,19,19432,23358,23187,4068894,1814,290608,4152,16.49
18,3690210,2003235,61546,101151,17275679,19,19432,23358,24302,4297017,1814,290608,4152,16.67
19,3921960,2130469,64177,101151,17966897,19,19432,23358,25394,4520506,1814,290608,4152,16.44
20,4151161,2258213,67350,101151,18662509,19,19432,23358,26539,4739976,1814,290608,4152,16.49
21,4372362,2382240,70386,101151,19369002,19,19432,23358,27683,4949213,1814,290608,4152,15.32
22,4628450,2530407,73009,101151,20026871,19,19432,23358,28850,5186090,1814,290608,4152,17.62
23,4839994,2650845,76189,101151,20746458,19,19432,23358,30040,5382122,1814,290608,4152,14.41
24,5102750,2803206,79240,101151,21404417,19,19432,23358,31422,5624439,1814,290608,4152,17.91
25,5333927,2934560,82183,101151,22102639,19,19432,23358,32579,5845161,1814,290608,4152,16.07
26,5552497,3054771,85500,101151,24596344,19,19432,23358,33590,6055777,1814,290608,4152,15.66
27,5799503,3191215,88671,101151,25303394,19,19432,23358,34769,6295593,1814,290608,4152,17.80
28,6040665,3322105,91744,101151,24164572,19,19432,23358,35978,6530523,1814,290608,4152,17.34
29,6271416,3445872,94845,101151,24860734,19,19432,23358,37191,6754057,1814,290608,4152,16.34
30,6500868,3570598,98036,101151,25550394,19,19432,23358,38321,6976892,1814,290608,4152,16.65
31,6634276,3641865,100565,101151,26364359,19,19432,23358,39577,7110828,1814,290608,4152,9.42
32,6792635,3727304,103749,101151,29150234,19,19432,23358,40797,7267998,1814,290608,4152,11.09
33,7054752,3873219,106692,101151,27805273,19,19432,23358,42000,7520868,1814,290608,4152,18.56
34,7313790,4014143,110100,101151,30537917,19,19432,23358,43174,7774254,1814,290608,4152,18.77
35,7570803,4151541,112979,101151,29115954,19,19432,23358,44476,8018120,1814,290608,4152,18.37
36,7839266,4297841,115794,101151,31933905,19,19432,23358,45624,8274849,1814,290608,4152,19.28
37,8102705,4441127,118839,101151,30410537,19,19432,23358,46867,8524699,1814,290608,4152,18.97
38,8341359,4570577,122012,101151,31089374,19,19432,23358,48075,8754752,1814,290608,4152,17.37
39,8578089,4700974,124941,101151,31776170,19,19432,23358,49259,8983689,1814,290608,4152,16.85
40,8804394,4824847,127934,101151,32473869,19,19432,23358,50547,9201720,1814,290608,4152,16.33
41,9039560,4952470,130102,101151,33163755,19,19432,23358,51844,9426258,1814,290608,4152,16.59
42,9262727,5072552,133262,101151,33862065,19,19432,23358,52975,9644174,1814,290608,4152,16.49
43,9489603,5194149,135981,101151,37035918,19,19432,23358,54016,9864354,1814,290608,4152,16.28
44,9735294,5333516,139119,101151,35222465,19,19432,23358,55230,10093482,1814,290608,4152,16.76
45,9973492,5468156,142722,101151,35904810,19,19432,23358,56441,10316053,1814,290608,4152,16.59
46,10211895,5603404,146015,101151,39205080,19,19432,23358,57604,10539853,1814,290608,4152,16.44
47,10446334,5736677,148927,101151,37278040,19,19432,23358,58669,10761604,1814,290608,4152,16.45
48,10672345,5859707,151770,101151,40676631,19,19432,23358,59741,10984420,1814,290608,4152,16.55
49,10899179,5981974,154851,101151,38659699,19,19432,23358,60934,11206667,1814,290608,4152,16.45
50,11127028,6106535,158015,101151,39348338,19,19432,23358,62163,11428693,1814,290608,4152,16.42
51,11356218,6229840,160975,101151,42905714,19,19432,23358,63513,11651561,1814,290608,4152,16.81
52,11596011,6366254,164266,101151,43631942,19,19432,23358,64666,11873977,1814,290608,4152,16.44
53,11838316,6502917,166741,101151,41398346,19,19432,23358,66030,12097326,1814,290608,4152,16.52
54,12073028,6635294,169903,101151,42083921,19,19432,23358,67275,12316523,1814,290608,4152,16.26
55,12311699,6770033,173078,101151,42757395,19,19432,23358,68509,12541939,1814,290608,4152,16.62
56,12549207,6904924,175891,101151,43439923,19,19432,23358,69751,12764141,1814,290608,4152,16.64
57,12783708,7035410,179286,101151,47264142,19,19432,23358,70975,12984581,1814,290608,4152,16.08
58,13027918,7171922,182002,101151,44804122,19,19432,23358,72099,13210915,1814,290608,4152,16.89
59,13265221,7304093,185432,101151,48713813,19,19432,23358,73437,13435159,1814,290608,4152,16.67
60,13499437,7435894,188336,101151,46174537,19,19432,23358,74611,13656422,1814,290608,4152,16.20
61,13733597,7566578,191679,101151,46859946,19,19432,23358,75804,13879379,1814,290608,4152,16.49
62,13969202,7695736,194486,101151,50903667,19,19432,23358,76904,14100207,1814,290608,4152,16.55
63,14206004,7828739,197274,101151,48226722,19,19432,23358,78355,14320680,1814,290608,4152,16.25
64,14448626,7963989,200217,101151,48894177,19,19432,23358,79770,14548957,1814,290608,4152,16.91
65,14687981,8101130,203495,101151,53092597,19,19432,23358,81138,14775161,1814,290608,4152,16.65
66,14916567,8226741,206511,101151,50261081,19,19432,23358,82334,14995291,1814,290608,4152,16.26
67,15157336,8364030,209676,101151,50937693,19,19432,23358,83557,15221878,1814,290608,4152,16.71
68,15393027,8497259,212706,101151,51613892,19,19432,23358,84811,15442880,1814,290608,4152,16.30
69,15628346,8629187,215496,101151,52293790,19,19432,23358,86040,15667393,1814,290608,4152,16.45
70,15866983,8765910,219078,101151,56752874,19,19432,23358,87364,15890371,1814,290608,4152,16.22
71,16089025,8886690,221944,101151,57500699,19,19432,23358,88649,16104330,1814,290608,4152,15.93
72,16339639,9028282,224980,101151,54341790,19,19432,23358,89886,16337602,1814,290608,4152,17.44
73,16538985,9139776,228132,101151,58979114,19,19432,23358,91053,16529099,1814,290608,4152,13.99
74,16798776,9282412,231068,101151,55718730,19,19432,23358,92345,16772010,1814,290608,4152,18.03
