period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7713,406,727,99967,4441015,18,19424,23532,3492,699723,1814,290608,4152,0.01
1,10376,3307,11591,99967,4614657,18,19424,23532,4923,714309,1814,290608,4152,0.00
2,11834,3307,14896,99967,5599664,18,19424,23532,6187,728343,1814,290608,4152,0.00
3,111546,54162,17490,99967,6442994,18,19424,23532,7178,840012,1814,290608,4152,7.71
4,242026,124420,20285,99967,7260856,18,19424,23532,8488,974551,1814,290608,4152,9.21
5,375636,200998,23035,99967,8081541,18,19424,23532,9937,1105727,1814,290608,4152,8.83
6,506846,277973,26082,99967,8909145,18,19424,23532,11473,1234837,1814,290608,4152,8.63
7,634522,350900,29290,99967,9740716,18,19424,23532,12717,1362598,1814,290608,4152,8.62
8,758616,419773,32183,99967,10561816,18,19424,23532,14292,1487425,1814,290608,4152,8.42
9,883901,491537,35018,99967,11386417,18,19424,23532,15804,1614189,1814,290608,4152,8.36
10,1022842,572632,37635,99967,12200992,18,19424,23532,17249,1750088,1814,290608,4152,9.11
11,1148709,639439,41000,99967,13025291,18,19424,23532,18635,1877490,1814,290608,4152,8.90
12,1264858,703614,43847,99967,13859926,18,19424,23532,19908,1998692,1814,290608,4152,8.39
13,1392244,772777,46912,99967,14679892,18,19424,23532,21296,2129590,1814,290608,4152,9.12
14,1514912,837983,50371,99967,16709158,18,19424,23532,22927,2257225,1814,290608,4152,8.68
15,1629234,899181,53052,99967,16344336,18,19424,23532,24470,2375047,1814,290608,4152,8.08
16,1752356,965485,56110,99967,17169647,18,19424,23532,25957,2503517,1814,290608,4152,8.63
17,1880476,1034594,59428,99967,17991643,18,19424,23532,27489,2635168,1814,290608,4152,9.09
18,1996805,1098796,62318,99967,18830086,18,19424,23532,29010,2756293,1814,290608,4152,8.23
19,2125861,1168404,64979,99967,19651193,18,19424,23532,30360,2887518,1814,290608,4152,9.04
20,2248195,1233898,68181,99967,21863142,18,19424,23532,31723,3016045,1814,290608,4152,8.90
21,2370623,1300117,70673,99967,21314268,18,19424,23532,32929,3140800,1814,290608,4152,8.67
22,2486517,1361743,73177,99967,22148738,18,19424,23532,34444,3264682,1814,290608,4152,8.41
23,2605278,1424135,76307,99967,22978981,18,19424,23532,35860,3390118,1814,290608,4152,8.64
24,2735467,1492545,79024,99967,25299266,18,19424,23532,37512,3526237,1814,290608,4152,9.04
25,2856873,1557416,81829,99967,24628498,18,19424,23532,38961,3652449,1814,290608,4152,8.52
26,2976038,1621183,84531,99967,25464270,18,19424,23532,40465,3774962,1814,290608,4152,8.41
27,3090393,1681576,87641,99967,26300684,18,19424,23532,41879,3894630,1814,290608,4152,8.04
28,3219204,1747909,90590,99967,27120152,18,19424,23532,43244,4030197,1814,290608,4152,9.40
29,3343436,1813237,93133,99967,27947885,18,19424,23532,44790,4162086,1814,290608,4152,8.81
30,3455834,1869724,96075,99967,28789620,18,19424,23532,46279,4284166,1814,290608,4152,8.10
31,3593107,1943469,99198,99967,29598702,18,19424,23532,47707,4424370,1814,290608,4152,9.83
32,3704536,2004156,102025,99967,30440210,18,19424,23532,49277,4537253,1814,290608,4152,7.74
33,3843510,2079091,105150,99967,31244783,18,19424,23532,50507,4678856,1814,290608,4152,9.81
34,3965987,2145124,108272,99967,32067044,18,19424,23532,52003,4806297,1814,290608,4152,8.63
35,4084125,2209910,111821,99967,32902532,18,19424,23532,53517,4928416,1814,290608,4152,8.61
36,4212196,2275057,114724,99967,33719850,18,19424,23532,55249,5061095,1814,290608,4152,8.63
37,4334010,2341111,117855,99967,34544336,18,19424,23532,56590,5186512,1814,290608,4152,8.63
38,4454341,2405981,120973,99967,35373536,18,19424,23532,58117,5309830,1814,290608,4152,8.63
39,4575232,2469680,124090,99967,36199447,18,19424,23532,59580,5436736,1814,290608,4152,8.63
40,4703511,2537778,127048,99967,37014663,18,19424,23532,60912,5570058,1814,290608,4152,8.94
41,4825094,2603973,130177,99967,37839130,18,19424,23532,62578,5697519,1814,290608,4152,8.62
42,4945157,2667970,133295,99967,38664976,18,19424,23532,64151,5823066,1814,290608,4152,8.62
43,5070287,2736578,136429,99967,39487707,18,19424,23532,65818,5953881,1814,290608,4152,8.86
44,5192379,2804173,139427,99967,40318190,18,19424,23532,67463,6081811,1814,290608,4152,8.47
45,5304167,2865411,142553,99967,43391721,18,19424,23532,69061,6199115,1814,290608,4152,7.94
46,5431757,2932446,145588,99967,41978168,18,19424,23532,70606,6333688,1814,290608,4152,9.11
47,5552775,2996363,148553,99967,42805229,18,19424,23532,72148,6458662,1814,290608,4152,8.63
48,5682940,3065824,151680,99967,45961952,18,19424,23532,73628,6594709,1814,290608,4152,9.17
49,5805914,3131435,154961,99967,46820887,18,19424,23532,75370,6726178,1814,290608,4152,8.81
50,5916599,3189093,157835,99967,45286095,18,19424,23532,76801,6841574,1814,290608,4152,7.90
51,6037950,3254301,160935,99967,46114050,18,19424,23532,78252,6966406,1814,290608,4152,8.71
52,6170006,3323820,163448,99967,49414105,18,19424,23532,79672,7100113,1814,290608,4152,9.35
53,6281533,3382936,166317,99967,47771479,18,19424,23532,81341,7219145,1814,290608,4152,7.95
54,6402009,3448066,169323,99967,48600635,18,19424,23532,82892,7343709,1814,290608,4152,8.50
55,6528508,3514675,172457,99967,49416511,18,19424,23532,84525,7478532,1814,290608,4152,9.17
56,6642645,3576481,175161,99967,50252138,18,19424,23532,86022,7600174,1814,290608,4152,8.09
57,6771096,3643608,178303,99967,51071745,18,19424,23532,87244,7729220,1814,290608,4152,9.15
58,6904472,3715225,181744,99967,54585980,18,19424,23532,88764,7869894,1814,290608,4152,9.55
59,6983854,3760380,184395,99967,52767378,18,19424,23532,90288,7956946,1814,290608,4152,5.26
60,7168380,3865304,187516,99967,53531776,18,19424,23532,91341,8134053,1814,290608,4152,12.52
61,7298199,3940026,190388,99967,54357322,18,19424,23532,92776,8262749,1814,290608,4152,8.63
62,7416659,4009105,193614,99967,55190989,18,19424,23532,94119,8382130,1814,290608,4152,8.09
63,7548888,4082598,196410,99967,56006955,18,19424,23532,95642,8515981,1814,290608,4152,9.17
64,7669285,4147253,199530,99967,56832658,18,19424,23532,96982,8641152,1814,290608,4152,8.63
65,7800248,4223537,202646,99967,57661739,18,19424,23532,98449,8766924,1814,290608,4152,8.63
66,7927083,4295945,205775,99967,58485867,18,19424,23532,99936,8893691,1814,290608,4152,8.64
67,8052397,4367360,208917,99967,59311029,18,19424,23532,101285,9019715,1814,290608,4152,8.63
68,8163454,4428005,212041,99967,60150798,18,19424,23532,102744,9134504,1814,290608,4152,7.79
69,8292172,4501640,215156,99967,60966588,18,19424,23532,104387,9264344,1814,290608,4152,8.86
70,8428283,4578222,218215,99967,61776694,18,19424,23532,105945,9400517,1814,290608,4152,9.23
71,8559423,4653671,221352,99967,62597435,18,19424,23532,107586,9528262,1814,290608,4152,8.63
72,8672687,4720446,224377,99967,63443991,18,19424,23532,109090,9641905,1814,290608,4152,7.55
73,8821670,4809922,227514,99967,67321790,18,19424,23532,110393,9786577,1814,290608,4152,9.70
74,8951801,4885199,230447,99967,65072601,18,19424,23532,112005,9913365,1814,290608,4152,8.63
75,9068735,4952689,233898,99967,69027446,18,19424,23532,113593,10033007,1814,290608,4152,8.05
76,9192977,5022815,237017,99967,66744954,18,19424,23532,115177,10155825,1814,290608,4152,8.13
77,9342080,5107914,239874,99967,67546092,18,19424,23532,116740,10303195,1814,290608,4152,9.89
78,9471162,5183213,242992,99967,68372594,18,19424,23532,118067,10431956,1814,290608,4152,8.64
79,9594100,5251750,246094,99967,69199714,18,19424,23532,119753,10557169,1814,290608,4152,8.17
80,9717480,5320366,249086,99967,73257731,18,19424,23532,121388,10685173,1814,290608,4152,8.52
81,9846842,5389594,252053,99967,70847843,18,19424,23532,122930,10818092,1814,290608,4152,9.18
82,9969603,5455974,254359,99967,71676336,18,19424,23532,124341,10945341,1814,290608,4152,8.63
83,10099777,5526747,257413,99967,75808544,18,19424,23532,125646,11076664,1814,290608,4152,9.16
84,10215993,5590684,260424,99967,73334749,18,19424,23532,127183,11195714,1814,290608,4152,8.09
85,10343405,5659408,263559,99967,77529686,18,19424,23532,128904,11330289,1814,290608,4152,9.13
86,10461380,5722321,266206,99967,74989021,18,19424,23532,130428,11450891,1814,290608,4152,8.12
87,10574266,5782389,269105,99967,75836768,18,19424,23532,131752,11567279,1814,290608,4152,7.93
88,10718630,5859489,272231,99967,76638249,18,19424,23532,133073,11714794,1814,290608,4152,10.18
89,10841883,5925762,275142,99967,77462521,18,19424,23532,134585,11844820,1814,290608,4152,8.60
90,10961525,5990324,278057,99967,81818038,18,19424,23532,136168,11970213,1814,290608,4152,8.54
91,11073667,6048879,280450,99967,79140843,18,19424,23532,137729,12087905,1814,290608,4152,7.90
92,11189549,6110485,283209,99967,79978778,18,19424,23532,139107,12207363,1814,290608,4152,7.93
93,11341115,6192818,286339,99967,80771801,18,19424,23532,140498,12362456,1814,290608,4152,10.78
94,11459297,6258642,289546,99967,81608550,18,19424,23532,141906,12485621,1814,290608,4152,8.32
95,11564829,6316056,292667,99967,82455045,18,19424,23532,143369,12593973,1814,290608,4152,7.32
96,11706430,6390606,295957,99967,83251186,18,19424,23532,144790,12741011,1814,290608,4152,10.24
97,11815974,6449571,298746,99967,84096660,18,19424,23532,146162,12858188,1814,290608,4152,7.74
98,11945792,6519421,302035,99967,84906335,18,19424,23532,147601,12994372,1814,290608,4152,9.51
99,12053395,6577693,305653,99967,89562051,18,19424,23532,149167,13110289,1814,290608,4152,7.77
100,12189399,6652740,308492,99967,86563490,18,19424,23532,150696,13249709,1814,290608,4152,9.49
101,12290232,6706088,311786,99967,87415187,18,19424,23532,152341,13358126,1814,290608,4152,7.23
102,12435495,6784306,315095,99967,88213195,18,19424,23532,153773,13507349,1814,290608,4152,10.23
103,12543933,6843984,318470,99967,89057587,18,19424,23532,155457,13621862,1814,290608,4152,7.55
104,12682179,6919751,321764,99967,89866180,18,19424,23532,156659,13760171,1814,290608,4152,9.72
105,12805978,6986651,325050,99967,90690682,18,19424,23532,158131,13888530,1814,290608,4152,8.63
106,12923116,7050210,328337,99967,91521923,18,19424,23532,159707,14008543,1814,290608,4152,8.18
107,13032489,7109348,331640,99967,92364093,18,19424,23532,161067,14125046,1814,290608,4152,7.86
108,13177518,7193970,335061,99967,93170223,18,19424,23532,162530,14267158,1814,290608,4152,9.84
109,13307813,7269243,338075,99967,93991827,18,19424,23532,164034,14396454,1814,290608,4152,8.63
110,13437889,7344527,341369,99967,94815304,18,19424,23532,165446,14525431,1814,290608,4152,8.63
111,13567435,7418664,344694,99967,95640448,18,19424,23532,167060,14656520,1814,290608,4152,8.63
112,13690864,7484948,347995,99967,96468177,18,19424,23532,168655,14785392,1814,290608,4152,8.63
113,13811852,7548762,351281,99967,97292571,18,19424,23532,170269,14915182,1814,290608,4152,8.63
114,13925787,7608975,354453,99967,98129697,18,19424,23532,171770,15036641,1814,290608,4152,8.05
115,14059132,7680413,357139,99967,98950943,18,19424,23532,173347,15171508,1814,290608,4152,9.20
116,14181869,7747107,360439,99967,99775839,18,19424,23532,174926,15301009,1814,290608,4152,8.63
117,14312382,7818778,363980,99967,104938481,18,19424,23532,176310,15436054,1814,290608,4152,9.10
118,14411712,7871590,367078,99967,101457541,18,19424,23532,177869,15542570,1814,290608,4152,7.19
119,14559176,7951224,369686,99967,102262094,18,19424,23532,179373,15692333,1814,290608,4152,10.22
120,14683335,8017066,372337,99967,103090280,18,19424,23532,180948,15820050,1814,290608,4152,8.52
121,14798550,8079832,375502,99967,103925023,18,19424,23532,182537,15939440,1814,290608,4152,8.11
122,14932807,8152337,379203,99967,109218758,18,19424,23532,183910,16074187,1814,290608,4152,9.52
123,15059883,8221746,382176,99967,105571096,18,19424,23532,185415,16206047,1814,290608,4152,8.79
124,15177551,8286791,385401,99967,106413997,18,19424,23532,186755,16327345,1814,290608,4152,8.34
125,15302358,8352030,388138,99967,107240993,18,19424,23532,188403,16456078,1814,290608,4152,8.83
126,15424114,8417358,390749,99967,112647641,18,19424,23532,189759,16580031,1814,290608,4152,8.68
127,15540669,8479200,393393,99967,108915236,18,19424,23532,191256,16698289,1814,290608,4152,8.08
128,15671668,8550644,395929,99967,109734203,18,19424,23532,192565,16833388,1814,290608,4152,9.21
129,15795439,8617049,399216,99967,110558801,18,19424,23532,194150,16963150,1814,290608,4152,8.63
