period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
52,2958370,160790,49817986,5634193,18,19475,24115,6837611,81959,1836,290608,4152,8.48,98720
53,3016013,163719,48376739,5746138,18,19475,24115,6960162,83836,1836,290608,4152,8.19,98720
54,3069290,166509,49225432,5848788,18,19475,24115,7075084,85691,1836,290608,4152,7.55,98720
55,3129516,169639,50060402,5961553,18,19475,24115,7199180,87302,1836,290608,4152,8.41,98720
56,3194201,172295,50888625,6081533,18,19475,24115,7330320,88968,1836,290608,4152,8.84,98720
57,3255104,175098,51722986,6198846,18,19475,24115,7457894,90604,1836,290608,4152,8.62,98720
58,3308049,177896,52572771,6302269,18,19475,24115,7572562,92309,1836,290608,4152,7.55,98720
59,3369158,181023,53404982,6421011,18,19475,24115,7702861,93821,1836,290608,4152,8.62,98720
60,3429177,184135,54236149,6536332,18,19475,24115,7830826,95601,1836,290608,4152,8.53,98720
61,3484656,186695,55086883,6640430,18,19475,24115,7945119,97286,1836,290608,4152,7.64,98720
62,3538700,189820,55941586,6744893,18,19475,24115,8057686,98592,1836,290608,4152,7.55,98720
63,3605673,192725,59373636,6873342,18,19475,24115,8195890,100328,1836,290608,4152,9.50,98720
64,3660708,195562,57610301,6980101,18,19475,24115,8313203,101988,1836,290608,4152,7.75,98720
65,3721010,198691,58439297,7098302,18,19475,24115,8441348,103517,1836,290608,4152,8.62,98720
66,3778413,202179,59285862,7206602,18,19475,24115,8559872,105143,1836,290608,4152,8.04,98720
67,3837241,204662,62855906,7321403,18,19475,24115,8682178,106747,1836,290608,4152,8.13,98720
68,3890987,207624,60975622,7425930,18,19475,24115,8796824,108458,1836,290608,4152,7.55,98720
69,3951912,210752,61809440,7542658,18,19475,24115,8924257,110033,1836,290608,4152,8.62,98720
70,4009146,213881,65470235,7657707,18,19475,24115,9050618,111590,1836,290608,4152,8.48,98720
71,4076613,216879,63469837,7777455,18,19475,24115,9179655,113173,1836,290608,4152,8.77,98720
72,4134755,220012,64309652,7890734,18,19475,24115,9301121,114488,1836,290608,4152,8.30,98720
73,4190413,222678,65153559,7998529,18,19475,24115,9419861,116187,1836,290608,4152,7.87,98720
74,4250745,225789,65982927,8116115,18,19475,24115,9547453,117922,1836,290608,4152,8.62,98720
75,4302627,228907,66835935,8218024,18,19475,24115,9661928,119579,1836,290608,4152,7.55,98720
76,4356464,232315,67679664,8325288,18,19475,24115,9781705,121334,1836,290608,4152,7.87,98720
77,4423337,234897,71551323,8452253,18,19475,24115,9918062,122788,1836,290608,4152,9.38,98720
78,4481342,237555,69337529,8564996,18,19475,24115,10040377,124548,1836,290608,4152,8.15,98720
79,4539370,240519,70177820,8674418,18,19475,24115,10160505,126347,1836,290608,4152,8.02,98720
80,4599182,243633,71010589,8790192,18,19475,24115,10287070,127984,1836,290608,4152,8.52,98720
81,4655757,246340,71852761,8899436,18,19475,24115,10410000,129717,1836,290608,4152,8.01,98720
82,4713570,249345,72684979,9012261,18,19475,24115,10536609,131509,1836,290608,4152,8.27,98720
83,4764950,252032,73529772,9119252,18,19475,24115,10653015,133142,1836,290608,4152,7.55,98720
84,4828481,255454,74357649,9241493,18,19475,24115,10784630,134752,1836,290608,4152,8.91,98720
85,4884932,258433,75201930,9353920,18,19475,24115,10904429,136417,1836,290608,4152,8.08,98720
86,4946102,261465,79386345,9470025,18,19475,24115,11031656,137960,1836,290608,4152,8.33,98720
87,5009795,264423,76873515,9586830,18,19475,24115,11155997,139473,1836,290608,4152,8.50,98720
88,5067093,267161,77710191,9699204,18,19475,24115,11280165,140875,1836,290608,4152,8.21,98720
89,5123684,270391,81990237,9807725,18,19475,24115,11399033,142569,1836,290608,4152,7.93,98720
90,5183196,273880,79393015,9921735,18,19475,24115,11523425,144190,1836,290608,4152,8.23,98720
91,5237805,276206,80237375,10030983,18,19475,24115,11642427,145897,1836,290608,4152,7.94,98720
92,5303767,278649,81063377,10158068,18,19475,24115,11777878,147547,1836,290608,4152,9.25,98720
93,5356875,281760,81906969,10264004,18,19475,24115,11895260,149113,1836,290608,4152,7.89,98720
94,5416787,284265,82744125,10378008,18,19475,24115,12020320,150657,1836,290608,4152,8.28,98720
95,5476243,287628,83580067,10492326,18,19475,24115,12145608,152258,1836,290608,4152,8.46,98720
96,5532002,291205,88083341,10601345,18,19475,24115,12265270,153985,1836,290608,4152,7.99,98720
97,5591201,294431,85268847,10710119,18,19475,24115,12385384,155749,1836,290608,4152,8.00,98720
98,5651426,297343,86103499,10827847,18,19475,24115,12512331,157299,1836,290608,4152,8.56,98720
99,5710197,300155,86941266,10939467,18,19475,24115,12636113,158944,1836,290608,4152,8.21,98720
100,5769461,303212,87784688,11052270,18,19475,24115,12758205,160703,1836,290608,4152,8.09,98720
101,5834166,305963,88610820,11172078,18,19475,24115,12890316,162391,1836,290608,4152,8.84,98720
102,5888859,309244,89459111,11276790,18,19475,24115,13005543,164087,1836,290608,4152,7.55,98720
103,5942135,312542,90310375,11380782,18,19475,24115,13119131,165586,1836,290608,4152,7.55,98720
104,6004715,315839,91142506,11500339,18,19475,24115,13249126,167197,1836,290608,4152,8.62,98720
105,6064259,319131,91974751,11617138,18,19475,24115,13376104,168801,1836,290608,4152,8.62,98720
106,6125431,322415,92802671,11735202,18,19475,24115,13505723,170417,1836,290608,4152,8.62,98720
107,6178870,326057,93653821,11838671,18,19475,24115,13620994,172152,1836,290608,4152,7.84,98720
108,6239730,329236,94492778,11956600,18,19475,24115,13746855,173772,1836,290608,4152,8.29,98720
109,6303292,332519,95327050,12073694,18,19475,24115,13873418,175337,1836,290608,4152,8.62,98720
110,6356898,336136,96175889,12177826,18,19475,24115,13989263,176943,1836,290608,4152,7.55,98720
111,6413967,339351,101118234,12289220,18,19475,24115,14114349,178505,1836,290608,4152,8.24,98720
112,6478806,342333,97838029,12413127,18,19475,24115,14249786,180258,1836,290608,4152,8.94,98720
113,6532463,345343,98691139,12516287,18,19475,24115,14362260,181923,1836,290608,4152,7.55,98720
114,6593916,348642,99525290,12632879,18,19475,24115,14489623,183721,1836,290608,4152,8.62,98720
115,6653686,351921,100358826,12749513,18,19475,24115,14617760,185355,1836,290608,4152,8.62,98720
116,6706265,355208,101210102,12852479,18,19475,24115,14731942,187057,1836,290608,4152,7.55,98720
117,6762197,358800,106334237,12959091,18,19475,24115,14850278,188628,1836,290608,4152,7.89,98720
118,6829043,361644,102882366,13086986,18,19475,24115,14990301,190176,1836,290608,4152,9.36,98720
119,6885500,365109,103725744,13197534,18,19475,24115,15110306,191939,1836,290608,4152,8.09,98720
120,6942345,367913,104569932,13308573,18,19475,24115,15232030,193541,1836,290608,4152,7.96,98720
121,7001347,370826,109791714,13422974,18,19475,24115,15358416,195317,1836,290608,4152,8.45,98720
122,7061087,373551,106244907,13534746,18,19475,24115,15480851,196961,1836,290608,4152,8.16,98720
123,7118527,376835,107083926,13644451,18,19475,24115,15601741,198584,1836,290608,4152,8.19,98720
124,7172055,380123,107930682,13746999,18,19475,24115,15716277,200196,1836,290608,4152,7.55,98720
125,7234072,383739,108761288,13864088,18,19475,24115,15845621,201829,1836,290608,4152,8.82,98720
126,7296046,386576,109595325,13983316,18,19475,24115,15971978,203286,1836,290608,4152,8.42,98720
127,7357915,389875,110425423,14101993,18,19475,24115,16100174,204755,1836,290608,4152,8.62,98720
128,7413838,393551,115881607,14212292,18,19475,24115,16221620,206193,1836,290608,4152,8.03,98720
129,7470936,396462,112111131,14323641,18,19475,24115,16345050,207764,1836,290608,4152,8.14,98720
130,7533790,399746,112944620,14441263,18,19475,24115,16474046,209383,1836,290608,4152,8.62,98720
131,7586391,403032,113795537,14544610,18,19475,24115,16587210,211009,1836,290608,4152,7.55,98720
132,7642214,406704,114641321,14652734,18,19475,24115,16705413,212651,1836,290608,4152,7.87,98720
133,7701600,409338,115477650,14767252,18,19475,24115,16828191,214322,1836,290608,4152,8.30,98720
134,7762239,412631,116308837,14885667,18,19475,24115,16956677,216099,1836,290608,4152,8.62,98720
135,7821683,415927,117137410,15002116,18,19475,24115,17084798,217728,1836,290608,4152,8.62,98720
136,7879548,419032,122827032,15115764,18,19475,24115,17209999,219444,1836,290608,4152,8.34,98720
137,7938152,421693,118820491,15225279,18,19475,24115,17328853,221113,1836,290608,4152,7.82,98720
138,7991033,424994,119669417,15328252,18,19475,24115,17443532,222790,1836,290608,4152,7.55,98720
139,8052552,428301,120501685,15446834,18,19475,24115,17570377,224279,1836,290608,4152,8.62,98720
140,8112860,431607,121331371,15565024,18,19475,24115,17697884,225691,1836,290608,4152,8.62,98720
141,8173098,434888,122167289,15681320,18,19475,24115,17824105,227280,1836,290608,4152,8.62,98720
142,8228198,438393,128048414,15788015,18,19475,24115,17943759,228966,1836,290608,4152,7.85,98720
143,8288099,441114,123853918,15904019,18,19475,24115,18067724,230311,1836,290608,4152,8.32,98720
144,8348034,444393,124685777,16020276,18,19475,24115,18195947,231911,1836,290608,4152,8.62,98720
145,8403972,447682,125538760,16123607,18,19475,24115,18306904,233740,1836,290608,4152,7.55,98720
146,8459949,451081,126377159,16238569,18,19475,24115,18430672,235310,1836,290608,4152,8.30,98720
147,8525381,454058,127206424,16359319,18,19475,24115,18561147,237061,1836,290608,4152,8.88,98720
148,8578671,457449,128054903,16463240,18,19475,24115,18674458,238618,1836,290608,4152,7.55,98720
149,8639331,460825,128883742,16579977,18,19475,24115,18802483,240373,1836,290608,4152,8.62,98720
150,8699778,464198,129714874,16696776,18,19475,24115,18931650,241954,1836,290608,4152,8.62,98720
151,8752276,467573,130564008,16800711,18,19475,24115,19048342,243628,1836,290608,4152,7.55,98720
152,8807160,470938,136750313,16906741,18,19475,24115,19166563,245352,1836,290608,4152,7.89,98720
153,8866436,474097,132248328,17024108,18,19475,24115,19291226,247036,1836,290608,4152,8.24,98720
154,8928401,477935,133076544,17145462,18,19475,24115,19423601,248649,1836,290608,4152,8.88,98720
155,8986693,480399,133910203,17260427,18,19475,24115,19552514,250374,1836,290608,4152,8.36,98720
156,9045829,483835,140217473,17373300,18,19475,24115,19674746,252039,1836,290608,4152,8.40,98720
157,9104703,486757,135587507,17486695,18,19475,24115,19799740,253657,1836,290608,4152,8.22,98720
158,9164756,489565,136428591,17599346,18,19475,24115,19922759,255085,1836,290608,4152,8.17,98720
159,9219069,492439,137281434,17700760,18,19475,24115,20035752,256878,1836,290608,4152,7.55,98720
160,9281131,495010,138108764,17822018,18,19475,24115,20166270,258464,1836,290608,4152,8.87,98720
161,9339748,497947,138947298,17937003,18,19475,24115,20290967,260072,1836,290608,4152,8.38,98720
162,9395481,501329,139792035,18045632,18,19475,24115,20409139,261607,1836,290608,4152,7.92,98720
163,9454587,504565,140634960,18158529,18,19475,24115,20531027,263190,1836,290608,4152,8.24,98720
164,9515875,507937,141463979,18276960,18,19475,24115,20660373,264705,1836,290608,4152,8.62,98720
165,9572877,511305,142305406,18386445,18,19475,24115,20780930,266260,1836,290608,4152,8.08,98720
166,9632115,514346,143148270,18500949,18,19475,24115,20904369,267851,1836,290608,4152,8.39,98720
167,9691071,517215,143995822,18609246,18,19475,24115,21023049,269553,1836,290608,4152,7.89,98720
168,9754890,519967,144823486,18733087,18,19475,24115,21154507,270999,1836,290608,4152,8.96,98720
169,9809610,523146,151509214,18839689,18,19475,24115,21273204,272716,1836,290608,4152,7.95,98720
170,9868185,526322,146501534,18954669,18,19475,24115,21399265,274341,1836,290608,4152,8.22,98720
171,9929386,529688,147339103,19070001,18,19475,24115,21523359,275898,1836,290608,4152,8.35,98720
172,9984602,532815,148188253,19177025,18,19475,24115,21640728,277452,1836,290608,4152,7.82,98720
173,10037450,536193,149034012,19282315,18,19475,24115,21755875,279206,1836,290608,4152,7.55,98720
174,10100851,538837,149858489,19403915,18,19475,24115,21890241,280718,1836,290608,4152,8.86,98720
175,10159233,541777,150698250,19518150,18,19475,24115,22016399,282373,1836,290608,4152,8.58,98720
176,10222671,544797,151535418,19634574,18,19475,24115,22143074,284060,1836,290608,4152,8.33,98720
177,10284247,548406,152364865,19753447,18,19475,24115,22273128,285764,1836,290608,4152,8.62,98720
178,10338459,551706,159339417,19858308,18,19475,24115,22385869,287284,1836,290608,4152,7.65,98720
179,10400366,554190,154051808,19974487,18,19475,24115,22511084,288860,1836,290608,4152,8.52,98720
