IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
130133599,16.69,4116,358,18,602549,29514036,27228,44063,2066901,14459,228575272,81495334
4450431,0.01,4116,0,18,3874,570,27228,44086,4644,14001,8034,714538
4613590,0.00,4116,1,18,5238,5941,27228,44086,19037,14001,10514,727594
5598214,0.00,4116,2,18,6472,5941,27228,44086,25728,14001,12977,741275
6765634,15.88,4116,3,18,8034,102335,27228,44086,31529,14001,694581,976462
7033460,16.58,4116,4,18,9736,196058,27228,44086,37877,14001,1408646,1221184
7305467,16.03,4116,5,18,11440,281843,27228,44086,43926,14001,2120775,1465978
7629195,14.91,4116,6,18,13106,364195,27228,44086,48523,14001,2793193,1698710
7919417,15.66,4116,7,18,14881,448416,27228,44086,53527,14001,3489285,1939218
8208274,15.64,4116,8,18,16659,534073,27228,44086,58706,14001,4190750,2181021
10448500,16.93,4116,9,18,18424,626566,27228,44086,64863,14001,4943355,2437641
8745509,15.36,4116,10,18,20193,709733,27228,44086,70375,14001,5625687,2670801
9054942,15.18,4116,11,18,21856,794161,27228,44086,77315,14001,6304321,2903517
9398993,14.26,4116,12,18,23618,874537,27228,44086,82398,14001,6945817,3126054
13263659,16.10,4116,13,18,25496,962767,27228,44086,87670,14001,7666680,3371731
9939734,16.11,4116,14,18,27261,1048701,27228,44086,95514,14001,8382329,3620174
10230361,15.55,4116,15,18,28797,1133830,27228,44086,100482,14001,9077550,3860589
15375638,13.73,4116,16,18,30220,1213690,27228,44086,106362,14001,9696516,4074700
16095276,14.02,4116,17,18,31972,1296872,27228,44086,112845,14001,10326581,4290812
11226670,16.01,4116,18,18,33718,1383541,27228,44086,119108,14001,11039208,4539103
17460107,17.10,4116,19,18,35329,1476002,27228,44086,124313,14001,11793825,4795201
11799497,14.84,4116,20,18,37011,1556128,27228,44086,129037,14001,12455445,5022577
12116285,15.16,4116,21,18,38672,1641448,27228,44086,134203,14001,13131911,5256445
12342272,17.23,4116,22,18,40227,1736524,27228,44086,138927,14001,13896026,5520488
20236157,16.56,4116,23,18,41966,1825131,27228,44086,143506,14001,14633319,5774942
20924704,16.14,4116,24,18,43670,1915229,27228,44086,148337,14001,15357404,6025218
13178357,15.23,4116,25,18,45508,1997921,27228,44086,152354,14001,16037443,6262507
22348009,14.37,4116,26,18,46977,2079730,27228,44086,157808,14001,16681385,6482968
23028615,16.44,4116,27,18,48770,2171232,27228,44086,162911,14001,17414048,6735588
14040249,16.49,4116,28,18,50485,2260054,27228,44086,167737,14001,18145053,6989814
14344188,15.38,4116,29,18,52196,2342221,27228,44086,172576,14001,18833484,7232756
14640392,15.65,4116,30,18,53848,2428680,27228,44086,177882,14001,19533295,7471868
14955906,14.98,4116,31,18,55773,2512786,27228,44086,183992,14001,20201571,7707180
15223933,16.16,4116,32,18,57460,2600906,27228,44086,190524,14001,20921549,7956594
15509032,15.69,4116,33,18,59173,2684214,27228,44086,198096,14001,21619751,8197893
27883806,15.99,4116,34,18,60704,2773515,27228,44086,202604,14001,22335706,8443933
16035851,16.35,4116,35,18,62482,2861839,27228,44086,206747,14001,23069109,8698856
16321640,15.76,4116,36,18,64330,2948387,27228,44086,212238,14001,23773562,8943353
16589306,16.20,4116,37,18,66075,3036504,27228,44086,216714,14001,24497645,9193173
30643342,16.04,4116,38,18,67805,3123905,27228,44086,220606,14001,25215511,9440842
17153149,15.62,4116,39,18,69411,3207914,27228,44086,225249,14001,25913662,9687392
17457537,15.32,4116,40,18,71173,3291944,27228,44086,232284,14001,26595825,9925586
32718758,15.90,4116,41,18,73056,3377705,27228,44086,238546,14001,27309293,10172524
18036072,15.55,4116,42,18,74621,3461853,27228,44086,243391,14001,27997301,10411982
18330564,15.54,4116,43,18,76627,3547545,27228,44086,250362,14001,28691666,10647965
18591881,16.44,4116,44,18,78382,3635722,27228,44086,254750,14001,29422467,10897135
18899820,15.27,4116,45,18,79981,3719135,27228,44086,259239,14001,30105262,11135237
36208225,15.92,4116,46,18,81841,3806143,27228,44086,263610,14001,30818341,11379941
19431923,16.70,4116,47,18,83439,3893048,27228,44086,271068,14001,31555683,11632326
19701242,16.13,4116,48,18,85430,3981676,27228,44086,278127,14001,32273063,11879450
19987834,15.66,4116,49,18,87186,4066441,27228,44086,283703,14001,32972457,12123430
