IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
288997650,7.92,4116,359,18,667555,22375906,27228,44082,2449948,13648,53430700,58584673
4461820,0.01,4116,0,18,3844,595,27228,44092,4583,13950,7548,711235
4630277,0.00,4116,1,18,5135,5967,27228,44092,18974,13950,9873,724323
5615082,0.00,4116,2,18,6430,5967,27228,44092,25681,13950,11370,737767
6439148,8.17,4116,3,18,8179,80007,27228,44092,31916,13950,134817,868907
8179922,1.49,4116,5,18,11971,150738,27228,44092,39901,13950,370410,1121593
9850775,15.54,4116,6,18,13365,263373,27228,44092,45913,13950,633996,1394632
9594166,9.49,4116,7,18,14934,335548,27228,44092,52057,13950,803430,1585800
10374047,8.64,4116,8,18,16380,400081,27228,44092,58929,13950,957059,1763150
11159769,7.77,4116,9,18,17848,459360,27228,44092,63427,13950,1102830,1937182
11935434,8.55,4116,10,18,19300,523349,27228,44092,68990,13950,1256811,2117101
12717854,8.24,4116,11,18,20723,586511,27228,44092,76033,13950,1406189,2293663
13494705,8.50,4116,12,18,21997,647480,27228,44092,83274,13950,1555821,2470242
14273737,8.17,4116,13,18,23583,712519,27228,44092,86097,13950,1709162,2647864
15054821,8.69,4116,14,18,24873,777068,27228,44092,93612,13950,1864094,2827074
17357486,8.14,4116,15,18,26362,836855,27228,44092,100563,13950,2011270,3000667
16625538,8.17,4116,16,18,27710,897391,27228,44092,105969,13950,2159557,3176762
17396309,8.69,4116,17,18,29221,961623,27228,44092,113066,13950,2314888,3359292
19864728,8.38,4116,18,18,30516,1023253,27228,44092,120264,13950,2465866,3532850
18973756,7.93,4116,19,18,32010,1083168,27228,44092,125682,13950,2609866,3702174
19753061,8.69,4116,20,18,33550,1144416,27228,44092,132724,13950,2763831,3881793
22376742,8.29,4116,21,18,35135,1203576,27228,44092,139768,13950,2913636,4057187
21327369,8.01,4116,22,18,36707,1263952,27228,44092,146759,13950,3060586,4228290
22105076,8.69,4116,23,18,38122,1329036,27228,44092,153754,13950,3216997,4410639
24877415,8.57,4116,24,18,39493,1392197,27228,44092,160961,13950,3369992,4589858
25719517,7.98,4116,25,18,40961,1450700,27228,44092,165976,13950,3515044,4760495
24457199,8.44,4116,26,18,42528,1513615,27228,44092,172213,13950,3666378,4936541
25239256,8.38,4116,27,18,44010,1574595,27228,44092,179327,13950,3815561,5115613
26020177,8.14,4116,28,18,45542,1636106,27228,44092,186724,13950,3963106,5286227
26796052,8.48,4116,29,18,47104,1699248,27228,44092,191032,13950,4116852,5465710
29899860,8.69,4116,30,18,48415,1763268,27228,44092,198133,13950,4271773,5644982
30733966,8.09,4116,31,18,49779,1824281,27228,44092,205436,13950,4417755,5816251
29149116,8.22,4116,32,18,51145,1890593,27228,44092,210459,13950,4573260,5993046
29925837,8.69,4116,33,18,52509,1954470,27228,44092,217564,13950,4728085,6174085
33225752,8.28,4116,34,18,53980,2014689,27228,44092,224632,13950,4878091,6351479
31503076,8.02,4116,35,18,55423,2074121,27228,44092,231884,13950,5024156,6523606
32283590,8.69,4116,36,18,56871,2137932,27228,44092,239304,13950,5177051,6699177
33075093,7.97,4116,37,18,58366,2196173,27228,44092,243774,13950,5322090,6869090
33851718,8.34,4116,38,18,59699,2260128,27228,44092,247603,13950,5477098,7048162
34623386,8.69,4116,39,18,61190,2324184,27228,44092,253692,13950,5632756,7230695
35405205,8.46,4116,40,18,62599,2384679,27228,44092,260817,13950,5781261,7406731
36191654,7.96,4116,41,18,63981,2443578,27228,44092,266539,13950,5928202,7579870
36962434,8.59,4116,42,18,65493,2508936,27228,44092,269888,13950,6087091,7761102
37746473,8.63,4116,43,18,66941,2571139,27228,44092,276923,13950,6237406,7936198
38532021,7.90,4116,44,18,68428,2631749,27228,44092,280948,13950,6387020,8110990
39308963,8.47,4116,45,18,69846,2694483,27228,44092,285312,13950,6540750,8288573
40081001,8.47,4116,46,18,71309,2758846,27228,44092,292433,13950,6694319,8466608
40861632,8.37,4116,47,18,72757,2819696,27228,44092,297322,13950,6845618,8642808
41643283,8.16,4116,48,18,74126,2880777,27228,44092,302052,13950,6994380,8820031
42417900,8.67,4116,49,18,75523,2944400,27228,44092,309360,13950,7149038,9000112
43205676,8.08,4116,50,18,77156,3003769,27228,44092,314028,13950,7295394,9173782
43987867,8.23,4116,51,18,78610,3065350,27228,44092,318840,13950,7444760,9350127
44768360,8.69,4116,52,18,80145,3128997,27228,44092,326052,13950,7599839,9527715
49126896,8.33,4116,53,18,81367,3190564,27228,44092,333215,13950,7748230,9700283
46347400,7.98,4116,54,18,82949,3250829,27228,44092,338988,13950,7896048,9872164
47123969,8.70,4116,55,18,84357,3316588,27228,44092,346076,13950,8052289,10053368
47909561,8.60,4116,56,18,85744,3378101,27228,44092,353058,13950,8202239,10227635
52466347,7.85,4116,57,18,87164,3439906,27228,44092,358837,13950,8348780,10400034
49482889,8.55,4116,58,18,88857,3505213,27228,44092,364383,13950,8504118,10578598
50259326,8.69,4116,59,18,90498,3568154,27228,44092,372078,13950,8659854,10758067
54967973,7.88,4116,60,18,91907,3627274,27228,44092,378892,13950,8804689,10929444
