period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
23,2453628,210798,20438441,7018075,18,19520,24544,30260,5742241,1881,206992,4152,16.71,99192
24,2568409,213826,21140663,7368278,18,19520,24544,31451,5981473,1881,206992,4152,16.70,99192
25,2679507,216480,20997733,7701946,18,19520,24544,32575,6211498,1881,206992,4152,16.04,99192
26,2790015,219793,21606249,8050744,18,19520,24544,33674,6448274,1881,206992,4152,16.89,99192
27,2907574,225397,23259671,8370354,18,19520,24544,34850,6683217,1881,206992,4152,16.63,99192
28,3023622,236546,23986584,8724768,18,19520,24544,35998,6924005,1881,206992,4152,17.22,99192
29,3139559,252720,23504123,9086728,18,19520,24544,37115,7166789,1881,206992,4152,16.90,99192
30,3258040,268998,24139168,9435528,18,19520,24544,38281,7408127,1881,206992,4152,17.23,99192
31,3375088,279875,26145733,9781182,18,19520,24544,39343,7645894,1881,206992,4152,17.24,99192
32,3492690,293447,26884513,10150369,18,19520,24544,40588,7888150,1881,206992,4152,16.77,99192
33,3609092,308078,27593783,10493664,18,19520,24544,41829,8130329,1881,206992,4152,17.27,99192
34,3727664,323388,28302190,10846460,18,19520,24544,42985,8373460,1881,206992,4152,17.27,99192
35,3845732,339648,29009205,11201152,18,19520,24544,44098,8617971,1881,206992,4152,17.27,99192
36,3963285,355078,29726224,11558617,18,19520,24544,45297,8861006,1881,206992,4152,17.14,99192
37,4081489,365682,30440778,11888272,18,19520,24544,46417,9099742,1881,206992,4152,17.21,99192
38,4199459,372954,29279389,12227559,18,19520,24544,47688,9344308,1881,206992,4152,17.10,99192
39,4317593,389166,31883599,12584612,18,19520,24544,48796,9588555,1881,206992,4152,17.00,99192
40,4435514,399298,30573989,12906197,18,19520,24544,49900,9828690,1881,206992,4152,17.26,99192
41,4551586,402090,33312189,13229383,18,19520,24544,51046,10065174,1881,206992,4152,16.61,99192
42,4665509,405042,34019771,13537645,18,19520,24544,52243,10297187,1881,206992,4152,16.35,99192
43,4779941,408466,32499913,13829557,18,19520,24544,53380,10530921,1881,206992,4152,16.73,99192
44,4897321,411183,35424245,14120025,18,19520,24544,54426,10766882,1881,206992,4152,16.73,99192
45,5009540,414800,36136066,14448173,18,19520,24544,55550,10999107,1881,206992,4152,16.19,99192
46,5126823,424549,36838587,14735201,18,19520,24544,56705,11234076,1881,206992,4152,16.71,99192
47,5246438,439690,35113400,15068339,18,19520,24544,57824,11477887,1881,206992,4152,17.28,99192
48,5362671,449712,38285775,15371867,18,19520,24544,58991,11714889,1881,206992,4152,16.73,99192
49,5479165,452920,38983567,15678070,18,19520,24544,60019,11950967,1881,206992,4152,16.72,99192
50,5596968,456116,39681340,15975158,18,19520,24544,61096,12188339,1881,206992,4152,16.74,99192
51,5706696,458690,40394775,16269389,18,19520,24544,62256,12417509,1881,206992,4152,16.19,99192
52,5823634,461901,41090791,16570464,18,19520,24544,63277,12654362,1881,206992,4152,16.71,99192
53,5934983,469529,39066974,16847322,18,19520,24544,64402,12887952,1881,206992,4152,16.43,99192
54,6053796,481006,42505283,17142591,18,19520,24544,65612,13124989,1881,206992,4152,17.05,99192
55,6171655,491039,43226944,17441873,18,19520,24544,66714,13363099,1881,206992,4152,16.73,99192
56,6287639,494240,43934853,17732721,18,19520,24544,67807,13593490,1881,206992,4152,16.35,99192
57,6403778,497294,44627594,18033825,18,19520,24544,69024,13835245,1881,206992,4152,17.08,99192
58,6517215,500098,45334989,18322449,18,19520,24544,70162,14064597,1881,206992,4152,16.22,99192
59,6631898,503415,43048623,18614688,18,19520,24544,71228,14300104,1881,206992,4152,16.69,99192
60,6744537,507473,46743805,18887330,18,19520,24544,72370,14530197,1881,206992,4152,16.19,99192
61,6859301,516430,47440953,19179747,18,19520,24544,73497,14766597,1881,206992,4152,16.77,99192
62,6976340,522218,48138890,19474450,18,19520,24544,74728,15003853,1881,206992,4152,16.78,99192
63,7093742,525046,48835436,19769750,18,19520,24544,75874,15241736,1881,206992,4152,16.68,99192
64,7204979,527936,49554359,20050414,18,19520,24544,77047,15465230,1881,206992,4152,15.65,99192
65,7324282,531177,47027676,20352252,18,19520,24544,78090,15705452,1881,206992,4152,17.25,99192
66,7439057,539266,50954022,20638160,18,19520,24544,79455,15944346,1881,206992,4152,16.66,99192
67,7556549,548674,48373763,20925636,18,19520,24544,80514,16177665,1881,206992,4152,16.79,99192
68,7662081,551674,52396907,21209348,18,19520,24544,81713,16393882,1881,206992,4152,15.35,99192
69,7783952,554846,53080987,21515216,18,19520,24544,82871,16641959,1881,206992,4152,17.60,99192
70,7898440,558045,53776443,21805656,18,19520,24544,84060,16876037,1881,206992,4152,16.43,99192
71,8013246,561335,54480048,22096916,18,19520,24544,85027,17110762,1881,206992,4152,16.85,99192
72,8121645,564203,55205721,22362344,18,19520,24544,86160,17331930,1881,206992,4152,15.17,99192
73,8246647,567756,55898118,22684203,18,19520,24544,87517,17590170,1881,206992,4152,18.33,99192
74,8358693,570311,56603337,22965004,18,19520,24544,88730,17822500,1881,206992,4152,16.20,99192
75,8474924,574669,57299778,23258934,18,19520,24544,89842,18058693,1881,206992,4152,16.50,99192
76,8579655,577807,58027417,23533446,18,19520,24544,90937,18271748,1881,206992,4152,14.92,99192
77,8706297,581120,58698549,23847737,18,19520,24544,92048,18527359,1881,206992,4152,18.23,99192
78,8821934,588249,55663364,24142185,18,19520,24544,93214,18763176,1881,206992,4152,16.71,99192
79,8939499,593453,56334872,24424189,18,19520,24544,94351,19002218,1881,206992,4152,16.72,99192
80,9038568,596256,60850756,24699825,18,19520,24544,95421,19207128,1881,206992,4152,14.19,99192
81,9166352,599317,57641678,25021987,18,19520,24544,96696,19470906,1881,206992,4152,18.72,99192
82,9282187,602432,62218922,25320756,18,19520,24544,97883,19704455,1881,206992,4152,16.75,99192
83,9396263,605132,62926749,25614969,18,19520,24544,98956,19937766,1881,206992,4152,16.19,99192
84,9494782,613298,59646094,25882068,18,19520,24544,100115,20143070,1881,206992,4152,14.23,99192
85,9496481,624499,64647400,25967196,18,19520,24544,101610,20168391,1881,206992,4152,0.43,99192
86,9652708,627963,61126345,26355872,18,19520,24544,102899,20482420,1881,206992,4152,22.42,99192
87,9817814,631471,65819223,26730551,18,19520,24544,104128,20815832,1881,206992,4152,24.15,99192
88,9948032,634190,66475998,27057947,18,19520,24544,105236,21086063,1881,206992,4152,19.12,99192
89,10078888,637458,67131755,27382611,18,19520,24544,106335,21354151,1881,206992,4152,19.09,99192
90,10193778,642670,63582595,27677839,18,19520,24544,107475,21592438,1881,206992,4152,16.72,99192
91,10313619,648477,68532318,27960131,18,19520,24544,108685,21833322,1881,206992,4152,16.73,99192
92,10407092,651755,69284590,28219197,18,19520,24544,109886,22026708,1881,206992,4152,13.47,99192
93,10543340,655051,69934039,28550001,18,19520,24544,110999,22300202,1881,206992,4152,19.46,99192
94,10660215,658456,70635605,28843440,18,19520,24544,112045,22534620,1881,206992,4152,16.71,99192
95,10774794,661265,71341790,29135095,18,19520,24544,113160,22765822,1881,206992,4152,16.19,99192
96,10862304,664719,72100670,29384369,18,19520,24544,114513,22952786,1881,206992,4152,12.69,99192
97,10863751,678764,73073110,29449112,18,19520,24544,115980,22975581,1881,206992,4152,0.19,99192
98,11018507,682252,69144072,29801868,18,19520,24544,117270,23285437,1881,206992,4152,22.16,99192
99,11171848,685301,69714759,30170082,18,19520,24544,118501,23596784,1881,206992,4152,22.13,99192
100,11294529,688142,74963750,30480576,18,19520,24544,119634,23849145,1881,206992,4152,17.81,99192
101,11444010,691906,70932541,30842344,18,19520,24544,120868,24156828,1881,206992,4152,22.17,99192
102,11575685,694543,76228061,31165467,18,19520,24544,121941,24423744,1881,206992,4152,18.65,99192
103,11691090,699392,72229443,31446264,18,19520,24544,123102,24663102,1881,206992,4152,16.86,99192
104,11777522,702561,77711949,31690344,18,19520,24544,124160,24839785,1881,206992,4152,12.30,99192
105,11918201,706029,78345757,32029931,18,19520,24544,125413,25126911,1881,206992,4152,20.56,99192
106,12035973,709168,79044926,32329229,18,19520,24544,126496,25364953,1881,206992,4152,16.86,99192
107,12149798,711790,79755160,32618505,18,19520,24544,127652,25595578,1881,206992,4152,16.19,99192
108,12247805,715272,80495807,32859339,18,19520,24544,128747,25797440,1881,206992,4152,14.14,99192
109,12383008,731391,81170764,33199046,18,19520,24544,130042,26072548,1881,206992,4152,19.31,99192
110,12501318,739514,81870382,33495667,18,19520,24544,131046,26318652,1881,206992,4152,17.27,99192
111,12614439,742459,82582171,33793591,18,19520,24544,132273,26546502,1881,206992,4152,16.19,99192
112,12712827,746683,83326540,34052989,18,19520,24544,133269,26748697,1881,206992,4152,14.39,99192
113,12842935,749283,83982684,34381320,18,19520,24544,134455,27018080,1881,206992,4152,19.07,99192
114,12956767,752534,84685189,34678582,18,19520,24544,135525,27249113,1881,206992,4152,16.38,99192
115,13073708,755396,85382152,34979174,18,19520,24544,136782,27487673,1881,206992,4152,16.60,99192
116,13177784,758871,86106262,35239860,18,19520,24544,138014,27702069,1881,206992,4152,15.44,99192
117,13301099,761633,86790808,35556155,18,19520,24544,139170,27953042,1881,206992,4152,17.35,99192
118,13419423,765099,87490459,35854559,18,19520,24544,140222,28190115,1881,206992,4152,16.73,99192
119,13537483,768471,88189926,36153912,18,19520,24544,141396,28429960,1881,206992,4152,16.73,99192
120,13645828,771949,88904040,36437956,18,19520,24544,142568,28651682,1881,206992,4152,15.58,99192
121,13769932,780186,89590833,36736167,18,19520,24544,143742,28899692,1881,206992,4152,17.55,99192
122,13889587,791228,90296003,37032645,18,19520,24544,144900,29139888,1881,206992,4152,17.02,99192
123,14007491,806898,91017185,37345172,18,19520,24544,145961,29378095,1881,206992,4152,16.77,99192
124,14112516,812110,91752098,37616096,18,19520,24544,147123,29595803,1881,206992,4152,15.76,99192
125,14237113,814753,92429141,37934772,18,19520,24544,148387,29851679,1881,206992,4152,17.70,99192
126,14353399,818311,87527926,38223186,18,19520,24544,149621,30089700,1881,206992,4152,16.71,99192
127,14468660,821323,88197781,38506486,18,19520,24544,150730,30325683,1881,206992,4152,16.75,99192
128,14574749,824324,94548738,38763189,18,19520,24544,151835,30540197,1881,206992,4152,14.95,99192
129,14703047,826859,89559233,39049661,18,19520,24544,153015,30794354,1881,206992,4152,17.95,99192
130,14820256,834396,95934242,39326447,18,19520,24544,154180,31030915,1881,206992,4152,16.75,99192
131,14939080,838413,96647946,39613198,18,19520,24544,155389,31274199,1881,206992,4152,17.27,99192
132,15054258,846317,97357902,39869698,18,19520,24544,156574,31505781,1881,206992,4152,16.09,99192
133,15171347,849209,98061951,40128667,18,19520,24544,157866,31744826,1881,206992,4152,17.12,99192
134,15288618,851799,98764241,40399492,18,19520,24544,159011,31982560,1881,206992,4152,16.44,99192
135,15402577,857677,99470379,40655124,18,19520,24544,160131,32212839,1881,206992,4152,16.19,99192
136,15507311,861841,100193837,40882724,18,19520,24544,161415,32429797,1881,206992,4152,15.50,99192
137,15634489,867579,100872308,41158528,18,19520,24544,162624,32685907,1881,206992,4152,17.95,99192
138,15747862,872135,101574426,41420757,18,19520,24544,163720,32918292,1881,206992,4152,16.71,99192
139,15868569,875354,102279451,41689336,18,19520,24544,164791,33160122,1881,206992,4152,16.73,99192
140,15984927,877386,97198597,41942423,18,19520,24544,166033,33390781,1881,206992,4152,16.21,99192
141,16103887,882776,97895149,42198880,18,19520,24544,167113,33628378,1881,206992,4152,16.71,99192
142,16223060,885973,98577954,42462464,18,19520,24544,168225,33863646,1881,206992,4152,16.71,99192
143,16341919,890252,105090298,42714423,18,19520,24544,169343,34096991,1881,206992,4152,16.22,99192
144,16456740,894546,99970437,42973947,18,19520,24544,170382,34329796,1881,206992,4152,16.73,99192
145,16577478,899545,106498413,43235420,18,19520,24544,171573,34567246,1881,206992,4152,16.73,99192
146,16692215,902999,107202790,43493127,18,19520,24544,172869,34797829,1881,206992,4152,16.19,99192
147,16809564,908567,107890832,43755010,18,19520,24544,174154,35036475,1881,206992,4152,16.75,99192
148,16923520,912025,108589969,44022960,18,19520,24544,175226,35271344,1881,206992,4152,16.70,99192
149,17041888,920798,109298581,44275762,18,19520,24544,176345,35503566,1881,206992,4152,16.20,99192
150,17159429,924474,109995285,44546871,18,19520,24544,177654,35743658,1881,206992,4152,16.91,99192
151,17276454,927820,110695216,44813994,18,19520,24544,178874,35979805,1881,206992,4152,16.55,99192
152,17389957,931508,105495603,45085912,18,19520,24544,180178,36212666,1881,206992,4152,16.38,99192
153,17507831,934731,112098390,45352605,18,19520,24544,181228,36446061,1881,206992,4152,16.52,99192
154,17624926,937157,112796110,45623423,18,19520,24544,182420,36684143,1881,206992,4152,16.75,99192
155,17740090,947135,113499550,45880116,18,19520,24544,183468,36918579,1881,206992,4152,16.57,99192
156,17854402,949836,108250085,46155956,18,19520,24544,184653,37157689,1881,206992,4152,16.89,99192
157,17970848,953932,114903998,46414553,18,19520,24544,185834,37391661,1881,206992,4152,16.19,99192
158,18089290,957391,115599824,46676229,18,19520,24544,186994,37629185,1881,206992,4152,16.64,99192
159,18205332,960140,110304616,46949908,18,19520,24544,188183,37865720,1881,206992,4152,16.51,99192
160,18317609,962458,117012713,47232791,18,19520,24544,189388,38096132,1881,206992,4152,16.23,99192
161,18433235,971026,117711085,47513680,18,19520,24544,190507,38329574,1881,206992,4152,16.70,99192
162,18549972,974367,118412831,47812452,18,19520,24544,191613,38566487,1881,206992,4152,16.74,99192
163,18661290,980422,119126131,48103136,18,19520,24544,192807,38797086,1881,206992,4152,16.21,99192
164,18774818,983956,113639399,48392412,18,19520,24544,193987,39034165,1881,206992,4152,16.91,99192
165,18891482,986819,120527967,48676017,18,19520,24544,195123,39267935,1881,206992,4152,16.46,99192
166,19002888,990161,121234036,48968234,18,19520,24544,196286,39498652,1881,206992,4152,16.21,99192
167,19121713,997007,121930979,49252671,18,19520,24544,197452,39736032,1881,206992,4152,16.71,99192
168,19235396,1000059,116294080,49548281,18,19520,24544,198613,39972209,1881,206992,4152,16.72,99192
169,19349577,1007982,123339075,49830778,18,19520,24544,199863,40204318,1881,206992,4152,16.47,99192
170,19466748,1010535,117630916,50122575,18,19520,24544,201140,40446447,1881,206992,4152,16.62,99192
171,19582542,1013829,124735320,50403757,18,19520,24544,202312,40681312,1881,206992,4152,16.58,99192
172,19692903,1017294,125442595,50684096,18,19520,24544,203374,40910915,1881,206992,4152,16.45,99192
173,19809185,1019981,126142288,50968430,18,19520,24544,204656,41150485,1881,206992,4152,16.59,99192
174,19925586,1022661,120291886,51271022,18,19520,24544,205797,41384518,1881,206992,4152,16.61,99192
175,20040824,1031344,127555279,51565523,18,19520,24544,207005,41619429,1881,206992,4152,16.45,99192
176,20155863,1035056,128249340,51857497,18,19520,24544,208226,41855544,1881,206992,4152,16.66,99192
177,20271244,1038337,128951774,52148379,18,19520,24544,209429,42089253,1881,206992,4152,16.54,99192
178,20384973,1041610,129658980,52441357,18,19520,24544,210587,42318775,1881,206992,4152,16.19,99192
