period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,10137,426,168,96772,7420825,18,15696,13690,5756,725149,1823,290608,4144,0.02
1,12934,808,8362,96772,7579828,18,15696,13690,6745,734880,1823,290608,4144,0.00
2,14032,808,11038,96772,8568366,18,15696,13690,7768,744907,1823,290608,4144,0.00
3,169635,18775,14373,96772,10274119,18,15696,13690,8473,802033,1823,290608,4144,2.84
4,657046,68471,17977,96772,10780726,18,15696,13690,9206,948156,1823,290608,4144,8.98
5,1129177,118549,21031,96772,11144971,18,15696,13690,9880,1090769,1823,290608,4144,8.70
6,1576062,162045,24572,96772,11839284,18,15696,13690,10684,1229442,1823,290608,4144,8.30
7,2069081,211020,27939,96772,12790873,18,15696,13690,11572,1379862,1823,290608,4144,8.98
8,2457857,249557,31418,96772,12942776,18,15696,13690,12206,1497857,1823,290608,4144,7.19
9,2951089,298123,34804,96772,14471963,18,15696,13690,13058,1641114,1823,290608,4144,9.01
10,3482573,349841,38333,96772,13903215,18,15696,13690,13729,1800658,1823,290608,4144,9.86
11,3955422,394076,41812,96772,14426919,18,15696,13690,14585,1945570,1823,290608,4144,8.65
12,4439469,440031,45502,96772,14940409,18,15696,13690,15298,2088211,1823,290608,4144,8.83
13,4930829,488667,49287,96772,15446150,18,15696,13690,15973,2237919,1823,290608,4144,8.91
14,5401644,534192,53091,96772,18585364,18,15696,13690,16776,2381549,1823,290608,4144,8.63
15,5865263,580142,55531,96772,19412545,18,15696,13690,17502,2521779,1823,290608,4144,8.55
16,6235944,615375,58921,96772,17116143,18,15696,13690,18452,2638152,1823,290608,4144,6.90
17,6807316,671694,62473,96772,21062438,18,15696,13690,19275,2804408,1823,290608,4144,10.49
18,7279219,719531,65598,96772,21886784,18,15696,13690,20026,2947560,1823,290608,4144,8.72
19,7679323,758513,68787,96772,22742951,18,15696,13690,20814,3069504,1823,290608,4144,7.34
20,8202075,809275,72065,96772,19115431,18,15696,13690,21641,3225139,1823,290608,4144,9.77
21,8653433,851038,75264,96772,19665453,18,15696,13690,22394,3360086,1823,290608,4144,8.28
22,9181806,902899,78599,96772,25202900,18,15696,13690,23182,3515308,1823,290608,4144,9.73
23,9646950,947536,81684,96772,26031626,18,15696,13690,23917,3652305,1823,290608,4144,8.65
24,10032576,984951,84803,96772,21261225,18,15696,13690,24737,3768052,1823,290608,4144,7.17
25,10584568,1038750,88431,96772,27690985,18,15696,13690,25595,3931733,1823,290608,4144,10.11
26,11053549,1085632,91584,96772,28515061,18,15696,13690,26274,4072662,1823,290608,4144,8.65
27,11523217,1132696,94666,96772,29339606,18,15696,13690,26898,4215246,1823,290608,4144,8.65
28,11992495,1180218,97760,96772,30162094,18,15696,13690,27663,4355831,1823,290608,4144,8.65
29,12450109,1224592,101001,96772,23800617,18,15696,13690,28586,4494606,1823,290608,4144,8.56
30,12931836,1272164,105229,96772,24322431,18,15696,13690,29360,4639446,1823,290608,4144,8.76
31,13281913,1306736,108121,96772,32690548,18,15696,13690,30099,4746476,1823,290608,4144,6.43
32,13870278,1361452,111637,96772,25361909,18,15696,13690,30810,4922555,1823,290608,4144,10.96
33,13907206,1365003,115127,96772,34456245,18,15696,13690,31765,4940021,1823,290608,4144,0.55
34,14265304,1397514,118698,96772,35323080,18,15696,13690,32547,5051348,1823,290608,4144,6.69
35,14875691,1457580,121901,96772,27350365,18,15696,13690,33249,5228987,1823,290608,4144,11.30
36,15518402,1521008,125892,96772,27693050,18,15696,13690,34068,5418192,1823,290608,4144,11.89
37,16181415,1583987,129518,96772,28020017,18,15696,13690,34803,5610863,1823,290608,4144,12.29
38,16696447,1634628,132896,96772,28496928,18,15696,13690,35597,5761073,1823,290608,4144,9.47
39,17205881,1684692,136006,96772,39267180,18,15696,13690,36377,5911191,1823,290608,4144,9.36
40,17686537,1729960,138612,96772,29487422,18,15696,13690,37094,6056661,1823,290608,4144,8.86
41,18173491,1777208,142123,96772,29990105,18,15696,13690,37856,6208830,1823,290608,4144,8.96
42,18625433,1820712,145697,96772,41742300,18,15696,13690,38639,6345731,1823,290608,4144,8.23
43,18991901,1856735,149299,96772,31166761,18,15696,13690,39426,6462755,1823,290608,4144,6.78
44,19589551,1916508,152572,96772,43381429,18,15696,13690,40105,6639577,1823,290608,4144,10.96
45,20070070,1963488,155745,96772,32068098,18,15696,13690,40857,6782621,1823,290608,4144,8.87
46,20537932,2009198,159263,96772,32589798,18,15696,13690,41473,6926369,1823,290608,4144,8.62
47,21021569,2056282,162636,96772,33104945,18,15696,13690,42198,7073032,1823,290608,4144,8.87
48,21509596,2104287,166233,96772,46681805,18,15696,13690,42888,7220452,1823,290608,4144,8.81
49,21929044,2141570,169305,96772,34193719,18,15696,13690,43588,7346469,1823,290608,4144,7.82
50,22432036,2191622,173421,96772,48341375,18,15696,13690,44447,7497371,1823,290608,4144,9.27
51,22821697,2226961,176547,96772,49199876,18,15696,13690,45129,7614905,1823,290608,4144,7.13
52,23413134,2283856,179714,96772,49986596,18,15696,13690,45967,7786987,1823,290608,4144,11.01
53,23902881,2332903,182887,96772,50802627,18,15696,13690,46749,7935072,1823,290608,4144,8.98
54,24371188,2378366,185991,96772,51628359,18,15696,13690,47498,8075763,1823,290608,4144,8.65
55,24762071,2417137,189195,96772,37300888,18,15696,13690,48178,8195322,1823,290608,4144,7.22
56,25270567,2466160,192433,96772,37781994,18,15696,13690,48923,8346469,1823,290608,4144,9.42
57,25776953,2515172,195987,96772,54111644,18,15696,13690,49822,8497596,1823,290608,4144,9.27
58,26188614,2553817,199089,96772,54959649,18,15696,13690,50566,8623474,1823,290608,4144,7.64
59,26491960,2585600,202392,96772,55850839,18,15696,13690,51532,8717344,1823,290608,4144,5.52
60,27083652,2643797,206081,96772,39948950,18,15696,13690,52180,8893185,1823,290608,4144,11.03
61,27659150,2700047,209439,96772,57428261,18,15696,13690,53018,9061989,1823,290608,4144,10.56
62,28141760,2746892,213056,96772,40872605,18,15696,13690,53777,9208173,1823,290608,4144,8.97
63,28618739,2793915,216531,96772,41395114,18,15696,13690,54457,9347406,1823,290608,4144,8.72
64,29091880,2840028,219415,96772,59911562,18,15696,13690,55047,9489660,1823,290608,4144,8.76
65,29450565,2873749,222673,96772,42541255,18,15696,13690,55815,9601880,1823,290608,4144,6.66
66,30068616,2932115,226907,96772,42916675,18,15696,13690,56545,9782674,1823,290608,4144,11.40
67,30543885,2977236,230014,96772,43435829,18,15696,13690,57288,9925594,1823,290608,4144,8.77
68,31020301,3025363,233944,96772,43947295,18,15696,13690,58088,10068859,1823,290608,4144,8.76
69,31400822,3061195,237547,96772,44564840,18,15696,13690,58789,10183498,1823,290608,4144,6.96
70,31974528,3117747,240592,96772,64864864,18,15696,13690,59522,10351299,1823,290608,4144,10.63
71,32412072,3160554,243624,96772,65702022,18,15696,13690,60482,10485177,1823,290608,4144,8.01
72,32495752,3164794,246741,96772,66661446,18,15696,13690,61373,10522033,1823,290608,4144,1.52
73,32504469,3165821,249855,96772,67644328,18,15696,13690,62556,10537039,1823,290608,4144,0.13
74,32514700,3167194,252983,96772,68629107,18,15696,13690,63631,10549816,1823,290608,4144,0.15
75,32640489,3181951,256109,96772,49309724,18,15696,13690,64603,10597886,1823,290608,4144,2.30
76,33100086,3231745,259205,96772,70396168,18,15696,13690,65344,10734788,1823,290608,4144,8.40
