period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
20,1057707,69010,20642255,2035736,18,19482,24151,2945859,34811,1837,290608,4152,7.88,98680
21,1122177,72054,21466821,2159360,18,19482,24151,3080066,36274,1837,290608,4152,8.99,98680
22,1178601,75218,22308346,2268624,18,19482,24151,3199513,37788,1837,290608,4152,8.11,98680
23,1235640,77935,23147088,2381381,18,19482,24151,3324221,39522,1837,290608,4152,8.06,98680
24,1296681,81059,23977833,2499621,18,19482,24151,3452569,41186,1837,290608,4152,8.62,98680
25,1350611,83972,24831962,2601018,18,19482,24151,3565786,42803,1837,290608,4152,7.55,98680
26,1405325,87437,27214420,2707393,18,19482,24151,3684735,44476,1837,290608,4152,7.87,98680
27,1473331,90018,26503443,2833862,18,19482,24151,3820072,46126,1837,290608,4152,9.38,98680
28,1526253,93115,27354984,2936815,18,19482,24151,3933217,47862,1837,290608,4152,7.55,98680
29,1587501,96259,28184505,3055345,18,19482,24151,4060912,49554,1837,290608,4152,8.62,98680
30,1648347,99389,29021206,3172579,18,19482,24151,4187410,51088,1837,290608,4152,8.62,98680
31,1701364,102507,29870455,3276324,18,19482,24151,4302026,52842,1837,290608,4152,7.55,98680
32,1754666,105643,30720325,3379121,18,19482,24151,4414970,54585,1837,290608,4152,7.55,98680
33,1816551,108776,31551715,3497316,18,19482,24151,4542471,56259,1837,290608,4152,8.62,98680
34,1877991,112106,34165663,3616413,18,19482,24151,4673563,57920,1837,290608,4152,8.98,98680
35,1938242,114903,33223034,3731382,18,19482,24151,4797676,59533,1837,290608,4152,8.27,98680
36,1995115,118029,34064191,3839275,18,19482,24151,4915747,61065,1837,290608,4152,7.97,98680
37,2053819,120703,34898314,3954570,18,19482,24151,5042097,62658,1837,290608,4152,8.33,98680
38,2114545,123530,35734137,4069745,18,19482,24151,5168094,64284,1837,290608,4152,8.49,98680
39,2167529,126650,36580849,4174490,18,19482,24151,5283789,65874,1837,290608,4152,7.55,98680
40,2226993,130150,37418002,4288065,18,19482,24151,5408588,67552,1837,290608,4152,8.39,98680
41,2293709,132814,38248647,4407272,18,19482,24151,5537888,69144,1837,290608,4152,8.86,98680
42,2346566,135949,39101406,4511826,18,19482,24151,5651053,70555,1837,290608,4152,7.55,98680
43,2408048,139079,39936264,4629365,18,19482,24151,5778238,72163,1837,290608,4152,8.62,98680
44,2469042,142208,40768486,4746079,18,19482,24151,5906260,73799,1837,290608,4152,8.62,98680
45,2528081,145316,43720745,4860409,18,19482,24151,6032766,75353,1837,290608,4152,8.29,98680
46,2583929,148296,42450221,4968156,18,19482,24151,6151591,77102,1837,290608,4152,7.88,98680
47,2637464,151427,43304778,5069833,18,19482,24151,6264838,78688,1837,290608,4152,7.55,98680
48,2698040,154551,44130302,5189264,18,19482,24151,6395365,80567,1837,290608,4152,8.62,98680
49,2757836,157680,44963303,5306654,18,19482,24151,6524565,82276,1837,290608,4152,8.62,98680
50,2815480,160805,45802620,5419906,18,19482,24151,6650401,83850,1837,290608,4152,8.43,98680
51,2876978,163644,46640986,5531004,18,19482,24151,6771467,85416,1837,290608,4152,8.13,98680
52,2935416,166452,47483519,5642657,18,19482,24151,6892373,86983,1837,290608,4152,8.07,98680
53,2989035,168971,48335969,5745752,18,19482,24151,7007684,88592,1837,290608,4152,7.55,98680
54,3050003,172101,49170408,5862680,18,19482,24151,7135792,90017,1837,290608,4152,8.51,98680
55,3111543,174886,50006894,5981002,18,19482,24151,7263841,91349,1837,290608,4152,8.58,98680
56,3172769,178015,50837467,6099180,18,19482,24151,7391195,92828,1837,290608,4152,8.62,98680
57,3226432,181147,51683528,6203883,18,19482,24151,7507125,94511,1837,290608,4152,7.55,98680
58,3288627,183756,52518337,6321330,18,19482,24151,7633945,96088,1837,290608,4152,8.62,98680
59,3350573,186877,53346967,6439483,18,19482,24151,7762558,97711,1837,290608,4152,8.62,98680
60,3403078,190001,54199965,6542385,18,19482,24151,7877208,99299,1837,290608,4152,7.55,98680
61,3460141,193165,55045644,6649893,18,19482,24151,7995440,100803,1837,290608,4152,7.96,98680
62,3528064,195903,55861570,6777752,18,19482,24151,8134024,102482,1837,290608,4152,9.29,98680
63,3581013,199018,56708535,6880725,18,19482,24151,8249238,104098,1837,290608,4152,7.55,98680
64,3643232,202149,57541947,6993695,18,19482,24151,8378201,105693,1837,290608,4152,8.62,98680
65,3705484,205273,58374110,7107947,18,19482,24151,8506861,107250,1837,290608,4152,8.62,98680
66,3759149,208395,59220218,7212106,18,19482,24151,8624115,108898,1837,290608,4152,7.55,98680
67,3810961,211531,60074514,7315849,18,19482,24151,8737503,110303,1837,290608,4152,7.55,98680
68,3872655,214662,60904090,7433802,18,19482,24151,8865782,112105,1837,290608,4152,8.62,98680
69,3934155,217866,61737617,7551909,18,19482,24151,8994095,113701,1837,290608,4152,8.81,98680
70,3994985,220458,65457559,7666204,18,19482,24151,9120761,115468,1837,290608,4152,8.32,98680
71,4053481,223503,66323797,7780795,18,19482,24151,9243402,116989,1837,290608,4152,8.09,98680
72,4111836,226268,64259935,7892502,18,19482,24151,9365205,118592,1837,290608,4152,8.08,98680
73,4172836,229260,65091292,8010447,18,19482,24151,9493070,120360,1837,290608,4152,8.62,98680
74,4233637,232391,68915812,8128692,18,19482,24151,9619885,121868,1837,290608,4152,8.62,98680
75,4284373,235312,66783746,8227812,18,19482,24151,9733016,123431,1837,290608,4152,7.27,98680
76,4340481,238736,67626348,8340832,18,19482,24151,9855616,124871,1837,290608,4152,8.36,98680
77,4401656,241436,68468679,8450946,18,19482,24151,9976199,126471,1837,290608,4152,8.08,98680
78,4463075,244566,69301225,8570379,18,19482,24151,10102714,127946,1837,290608,4152,8.62,98680
79,4525489,247685,70134303,8688804,18,19482,24151,10230031,129414,1837,290608,4152,8.62,98680
80,4578472,250809,70988364,8791321,18,19482,24151,10343143,131044,1837,290608,4152,7.55,98680
81,4639682,253938,71820259,8910538,18,19482,24151,10472486,132589,1837,290608,4152,8.62,98680
82,4701847,257408,72652525,9028141,18,19482,24151,10600685,134136,1837,290608,4152,8.62,98680
83,4760673,259886,76732725,9140651,18,19482,24151,10723133,135583,1837,290608,4152,8.34,98680
84,4815703,263027,74340405,9249189,18,19482,24151,10840921,137071,1837,290608,4152,7.83,98680
85,4875963,266143,75178270,9363453,18,19482,24151,10965474,138684,1837,290608,4152,8.47,98680
86,4933982,268787,76015814,9476526,18,19482,24151,11089483,140468,1837,290608,4152,8.25,98680
87,4991172,271550,76861463,9586901,18,19482,24151,11209483,141975,1837,290608,4152,7.94,98680
88,5045132,274658,77717650,9687656,18,19482,24151,11319735,143474,1837,290608,4152,7.55,98680
89,5108809,277788,78545519,9808307,18,19482,24151,11452633,145096,1837,290608,4152,8.91,98680
90,5168521,281122,79384225,9922517,18,19482,24151,11577491,146987,1837,290608,4152,8.34,98680
91,5230211,283837,80217729,10041356,18,19482,24151,11705530,148674,1837,290608,4152,8.62,98680
92,5282614,286969,81070165,10142635,18,19482,24151,11818177,150414,1837,290608,4152,7.55,98680
93,5343356,290107,81902812,10260583,18,19482,24151,11946571,152011,1837,290608,4152,8.62,98680
94,5397710,293226,82754097,10362089,18,19482,24151,12059090,153518,1837,290608,4152,7.55,98680
95,5457566,296364,83585924,10479808,18,19482,24151,12187648,155157,1837,290608,4152,8.62,98680
96,5514916,299668,84425683,10588964,18,19482,24151,12307823,156756,1837,290608,4152,8.09,98680
97,5580299,302218,85249407,10714596,18,19482,24151,12441504,158349,1837,290608,4152,9.16,98680
98,5634352,305506,86097443,10817694,18,19482,24151,12556064,159986,1837,290608,4152,7.55,98680
99,5696017,308806,86929443,10937046,18,19482,24151,12686556,161731,1837,290608,4152,8.62,98680
100,5757390,312004,87758680,11054605,18,19482,24151,12813743,163333,1837,290608,4152,8.62,98680
101,5810039,315297,88606833,11157242,18,19482,24151,12927605,165029,1837,290608,4152,7.55,98680
102,5863516,318599,89452125,11260991,18,19482,24151,13043381,166715,1837,290608,4152,7.55,98680
103,5930027,321676,90269313,11388870,18,19482,24151,13182300,168377,1837,290608,4152,9.39,98680
104,5987350,324588,91116271,11496368,18,19482,24151,13301678,170057,1837,290608,4152,7.81,98680
105,6048899,327887,91947925,11616275,18,19482,24151,13430570,171744,1837,290608,4152,8.62,98680
106,6105713,331197,92788054,11726248,18,19482,24151,13550356,173299,1837,290608,4152,7.92,98680
107,6162426,334479,93625158,11838613,18,19482,24151,13672695,174891,1837,290608,4152,8.24,98680
108,6224552,337732,94458377,11956425,18,19482,24151,13800304,176556,1837,290608,4152,8.62,98680
109,6279266,341024,95306273,12060747,18,19482,24151,13913654,178197,1837,290608,4152,7.55,98680
110,6337263,344337,96143731,12172073,18,19482,24151,14036591,179770,1837,290608,4152,8.36,98680
111,6403288,347038,96969043,12296973,18,19482,24151,14168233,181409,1837,290608,4152,8.87,98680
112,6456448,350345,97817957,12402694,18,19482,24151,14284064,182991,1837,290608,4152,7.55,98680
113,6519806,353397,98646786,12520909,18,19482,24151,14412719,184672,1837,290608,4152,8.62,98680
114,6580632,356681,99480067,12638355,18,19482,24151,14539981,186264,1837,290608,4152,8.62,98680
115,6633606,359966,100328046,12740705,18,19482,24151,14654531,188034,1837,290608,4152,7.55,98680
116,6695623,363265,101154933,12858703,18,19482,24151,14784936,189858,1837,290608,4152,8.62,98680
117,6748253,366566,102004389,12961568,18,19482,24151,14897045,191288,1837,290608,4152,7.55,98680
118,6813689,369870,102825670,13085223,18,19482,24151,15031029,192926,1837,290608,4152,9.19,98680
119,6873453,372961,103670073,13196687,18,19482,24151,15152991,194690,1837,290608,4152,7.87,98680
120,6931559,376255,104509841,13309820,18,19482,24151,15275675,196212,1837,290608,4152,8.26,98680
121,6989451,379050,105351788,13422252,18,19482,24151,15401343,197993,1837,290608,4152,8.21,98680
122,7045184,382482,106198073,13529487,18,19482,24151,15518732,199525,1837,290608,4152,7.88,98680
123,7101561,385134,107041539,13638441,18,19482,24151,15638023,201093,1837,290608,4152,7.89,98680
124,7161312,388399,107871833,13756239,18,19482,24151,15766850,202976,1837,290608,4152,8.62,98680
125,7222600,391698,108704502,13872544,18,19482,24151,15894338,204600,1837,290608,4152,8.62,98680
126,7279771,394982,109550578,13979579,18,19482,24151,16012942,206141,1837,290608,4152,7.88,98680
127,7340510,398270,110389343,14091765,18,19482,24151,16133853,207743,1837,290608,4152,8.29,98680
128,7399621,400936,111224406,14210945,18,19482,24151,16262753,209224,1837,290608,4152,8.62,98680
129,7454366,404230,112073469,14313375,18,19482,24151,16377771,210867,1837,290608,4152,7.55,98680
130,7514861,407708,117597980,14425675,18,19482,24151,16501208,212366,1837,290608,4152,8.29,98680
131,7575088,410848,118461441,14540884,18,19482,24151,16626750,213990,1837,290608,4152,8.47,98680
132,7638946,413417,119314305,14668109,18,19482,24151,16763017,215661,1837,290608,4152,9.11,98680
133,7692667,416543,115435857,14770892,18,19482,24151,16876331,217175,1837,290608,4152,7.55,98680
134,7753615,419833,116272184,14887667,18,19482,24151,17002308,218767,1837,290608,4152,8.62,98680
135,7809597,423120,117107200,15000869,18,19482,24151,17126482,220484,1837,290608,4152,8.32,98680
136,7868591,425813,117954804,15108182,18,19482,24151,17243129,222164,1837,290608,4152,7.84,98680
137,7919899,429111,118805742,15210013,18,19482,24151,17356902,223683,1837,290608,4152,7.55,98680
138,7981671,432040,119639228,15329520,18,19482,24151,17485950,225280,1837,290608,4152,8.63,98680
139,8043328,435339,120471207,15446636,18,19482,24151,17614899,226947,1837,290608,4152,8.62,98680
140,8102339,438634,121307915,15558879,18,19482,24151,17739577,228626,1837,290608,4152,8.26,98680
141,8161428,441913,122144534,15672436,18,19482,24151,17863435,230193,1837,290608,4152,8.27,98680
142,8219741,445051,122982702,15784861,18,19482,24151,17987128,231875,1837,290608,4152,8.27,98680
143,8279054,447951,123813154,15901362,18,19482,24151,18114962,233682,1837,290608,4152,8.62,98680
144,8332385,451234,124664039,16005033,18,19482,24151,18229311,235350,1837,290608,4152,7.55,98680
145,8391929,454679,125507837,16114801,18,19482,24151,18350753,237084,1837,290608,4152,8.15,98680
146,8457619,457604,126332790,16237557,18,19482,24151,18484390,238760,1837,290608,4152,9.10,98680
147,8511023,460667,127185176,16341078,18,19482,24151,18597011,240141,1837,290608,4152,7.55,98680
148,8573003,464056,128018655,16458302,18,19482,24151,18724038,241670,1837,290608,4152,8.62,98680
149,8632267,467430,128852933,16573088,18,19482,24151,18848496,243154,1837,290608,4152,8.45,98680
150,8685623,470192,129702552,16680077,18,19482,24151,18964732,244719,1837,290608,4152,7.57,98680
151,8745359,473582,130545409,16790112,18,19482,24151,19083045,245943,1837,290608,4152,8.24,98680
152,8808289,476969,131371890,16912607,18,19482,24151,19214807,247221,1837,290608,4152,9.00,98680
153,8854188,480191,132235434,17004296,18,19482,24151,19317612,248795,1837,290608,4152,6.68,98680
154,8921703,483577,133051670,17133732,18,19482,24151,19458069,250276,1837,290608,4152,9.49,98680
155,8978865,487227,133894329,17246305,18,19482,24151,19580805,251807,1837,290608,4152,8.20,98680
156,9034928,490297,134741186,17356519,18,19482,24151,19700715,253402,1837,290608,4152,7.97,98680
157,9087395,493683,135592275,17459750,18,19482,24151,19814771,254941,1837,290608,4152,7.55,98680
158,9147791,497068,136420817,17577674,18,19482,24151,19944181,256617,1837,290608,4152,8.62,98680
159,9210959,500849,137245961,17698984,18,19482,24151,20075558,258197,1837,290608,4152,8.80,98680
160,9271297,503640,138083275,17810895,18,19482,24151,20198308,259799,1837,290608,4152,8.45,98680
161,9323714,507022,138936340,17913667,18,19482,24151,20312521,261477,1837,290608,4152,7.94,98680
162,9386674,510244,139775301,18035708,18,19482,24151,20442497,263081,1837,290608,4152,8.47,98680
163,9446161,513042,140610414,18149851,18,19482,24151,20567575,264693,1837,290608,4152,8.39,98680
164,9506341,516412,141444457,18267652,18,19482,24151,20694404,266306,1837,290608,4152,8.62,98680
165,9559796,519782,148004002,18367544,18,19482,24151,20804444,267858,1837,290608,4152,7.37,98680
166,9621918,522403,143131870,18485657,18,19482,24151,20932048,269461,1837,290608,4152,8.72,98680
167,9679551,525789,143967434,18600143,18,19482,24151,21054306,271091,1837,290608,4152,8.35,98680
168,9735207,528270,144813186,18707672,18,19482,24151,21173034,272788,1837,290608,4152,7.82,98680
169,9794758,531659,145647704,18822943,18,19482,24151,21299461,274435,1837,290608,4152,8.49,98680
170,9856571,534929,146477000,18940321,18,19482,24151,21426485,276001,1837,290608,4152,8.59,98680
171,9909836,537862,147326995,19045090,18,19482,24151,21543712,277864,1837,290608,4152,7.70,98680
172,9963869,541255,148173929,19148607,18,19482,24151,21657224,279392,1837,290608,4152,7.55,98680
173,10028075,544893,148998002,19273176,18,19482,24151,21790816,281166,1837,290608,4152,9.16,98680
174,10087164,547388,149840128,19386103,18,19482,24151,21912516,282907,1837,290608,4152,8.09,98680
175,10148879,550776,150668058,19503208,18,19482,24151,22040281,284511,1837,290608,4152,8.62,98680
176,10207037,554117,151508109,19616386,18,19482,24151,22165061,286297,1837,290608,4152,8.23,98680
177,10265336,556709,152350225,19727826,18,19482,24151,22285681,287795,1837,290608,4152,7.94,98680
178,10326616,559563,153182863,19844598,18,19482,24151,22414610,289384,1837,290608,4152,8.62,98680
179,10378132,563018,154034236,19945212,18,19482,24151,22527916,291070,1837,290608,4152,7.44,98680
